iso,age,sex,educ,n_OECD,weighted_OECD_average,n_country,mean_country,adj_factor
643,30,2,2,1067,232.3697288,6,250.94,1.079916912
643,30,2,3,3070,262.1925507,19,267.6,1.020623963
643,30,2,4,5670,293.6764554,197,278.14,0.947096694
643,35,1,1,489,204.4650994,1,NA,1
643,35,1,2,1142,230.151796,6,220.15,0.956542611
643,35,1,3,3339,264.5658611,12,267.32,1.010410031
643,35,1,4,4266,300.8865153,64,279.49,0.928888421
643,35,2,2,1173,227.5512671,3,250.03,1.098785356
643,35,2,3,3369,262.4081155,16,274.18,1.044860977
643,35,2,4,5600,291.8705203,169,281.61,0.964845643
643,40,1,1,549,193.7808056,1,NA,1
643,40,1,2,1332,236.788219,1,NA,1
643,40,1,3,3514,263.6327088,5,295.17,1.119625866
643,40,1,4,4112,297.2232884,84,277.19,0.932598524
643,40,2,1,619,197.9726431,2,189.13,0.955334015
643,40,2,2,1306,231.2318357,1,NA,1
643,40,2,3,3596,264.0840893,13,283.79,1.074619833
643,40,2,4,5366,291.0038146,196,281.44,0.967135088
643,45,1,1,673,199.3911641,1,NA,1
643,45,1,2,1420,232.6216891,1,NA,1
643,45,1,3,3673,258.3136414,10,290.64,1.125143831
643,45,1,4,3938,293.4396454,79,277.41,0.94537328
643,45,2,2,1501,230.637305,1,NA,1
643,45,2,3,3705,263.3588865,11,270.5,1.027115521
643,45,2,4,4861,287.3195095,186,277.3,0.965127639
643,50,1,1,756,195.1508127,2,254.23,1.302736056
643,50,1,2,1558,231.0716687,3,266.35,1.152672681
643,50,1,3,3383,258.7243826,15,250.1,0.966665753
643,50,1,4,3588,288.6698591,80,285.31,0.988360894
643,50,2,1,883,190.2751789,2,301.11,1.582497527
643,50,2,2,1788,233.0950911,3,251.19,1.077628872
643,50,2,3,3477,259.9978404,23,269.55,1.03673938
643,50,2,4,4274,282.3465856,182,277.27,0.982020021
643,55,1,1,962,191.9319996,5,248.15,1.292905823
643,55,1,2,1458,231.4855416,2,229.49,0.991379412
643,55,1,3,3237,257.7719857,13,262.55,1.018535817
643,55,1,4,3254,282.8529932,50,286.1,1.011479485
643,55,2,1,1290,192.0526432,1,NA,1
643,55,2,2,1852,232.2918702,8,292.64,1.259794412
643,55,2,3,3282,254.6118979,21,289.72,1.137888694
643,55,2,4,3815,280.7795411,186,276.93,0.986289809
68,15,1,1,506,225.6939706,NA,63.045369,0.279340068
68,15,1,2,4961,257.4081019,NA,183.36366,0.71234611
68,15,1,3,2367,275.7654018,NA,213.85621,0.775500511
68,15,2,1,454,222.4591628,NA,47.430657,0.213210624
68,15,2,2,4722,259.2051287,NA,147.64453,0.569604972
68,15,2,3,2599,272.9901098,NA,204.22413,0.748100838
68,60,1,1,1396,195.1226007,NA,129.08849,0.661576309
68,60,1,2,1541,230.9579974,NA,38.523125,0.166797104
68,60,1,3,3519,254.2220849,NA,159.70567,0.628213202
68,60,1,4,3569,279.4827961,NA,181.75179,0.650314769
68,60,2,1,1851,189.7488059,NA,111.48379,0.587533552
68,60,2,2,2301,234.7829446,NA,86.362225,0.36783858
68,60,2,3,3757,255.7530047,NA,98.339005,0.384507721
68,60,2,4,3950,276.4556157,NA,189.60546,0.685844125
68,20,1,1,275,205.7776175,NA,136.26533,0.662197044
68,20,1,2,1565,231.0829519,NA,52.945829,0.229120446
68,20,1,3,6405,277.727866,NA,200.71647,0.72270915
68,20,1,4,2103,291.7478206,NA,239.31389,0.82027653
68,20,2,1,192,194.605945,NA,70.166596,0.36055731
68,20,2,2,1218,237.0561755,NA,99.537986,0.419891976
68,20,2,3,6076,273.8829346,NA,186.21675,0.679913666
68,20,2,4,3081,289.8873735,NA,237.9811,0.82094331
68,25,1,1,298,196.3601544,NA,139.36276,0.709730344
68,25,1,2,1051,232.0876741,NA,148.348,0.639189481
68,25,1,3,3704,267.340451,NA,164.32692,0.614672862
68,25,1,4,3810,299.750268,NA,237.18661,0.791280727
68,25,2,1,323,196.5729388,NA,70.724163,0.359785856
68,25,2,2,1014,229.5671443,NA,134.28337,0.584941588
68,25,2,3,3260,262.9086568,NA,127.97717,0.486774272
68,25,2,4,5327,295.1491248,NA,230.04079,0.779405293
68,30,1,1,381,190.4162025,NA,179.17363,0.9409579
68,30,1,2,1077,231.7716408,NA,127.72619,0.551086361
68,30,1,3,3229,262.5670487,NA,146.65552,0.55854503
68,30,1,4,4128,297.7865421,NA,223.0811,0.749130899
68,30,2,1,447,196.9744142,NA,138.4126,0.702693294
68,30,2,2,1067,232.3697288,NA,84.511197,0.363692799
68,30,2,3,3070,262.1925507,NA,148.71564,0.567200096
68,30,2,4,5670,293.6764554,NA,228.45594,0.777917112
68,35,1,1,489,204.4650994,NA,177.30441,0.867162222
68,35,1,2,1142,230.151796,NA,75.413324,0.327667762
68,35,1,3,3339,264.5658611,NA,175.18422,0.662157314
68,35,1,4,4266,300.8865153,NA,242.33448,0.805401597
68,35,2,1,588,198.4153519,NA,94.761235,0.477590237
68,35,2,2,1173,227.5512671,NA,96.618104,0.424599279
68,35,2,3,3369,262.4081155,NA,181.06059,0.689996152
68,35,2,4,5600,291.8705203,NA,217.17683,0.744086212
68,40,1,1,549,193.7808056,NA,161.07004,0.831197081
68,40,1,2,1332,236.788219,NA,143.40837,0.605639802
68,40,1,3,3514,263.6327088,NA,139.45445,0.528972488
68,40,1,4,4112,297.2232884,NA,235.0739,0.790900004
68,40,2,1,619,197.9726431,NA,78.886233,0.398470373
68,40,2,2,1306,231.2318357,NA,111.64925,0.482845494
68,40,2,3,3596,264.0840893,NA,173.6176,0.657433019
68,40,2,4,5366,291.0038146,NA,216.66152,0.744531546
68,45,1,1,673,199.3911641,NA,54.105457,0.271353333
68,45,1,2,1420,232.6216891,NA,93.663633,0.402643594
68,45,1,3,3673,258.3136414,NA,138.40064,0.535785254
68,45,1,4,3938,293.4396454,NA,196.5076,0.669669566
68,45,2,1,759,190.7544588,NA,97.228234,0.509703598
68,45,2,2,1501,230.637305,NA,172.3091,0.747099867
68,45,2,3,3705,263.3588865,NA,159.61246,0.606064455
68,45,2,4,4861,287.3195095,NA,217.49053,0.756964017
68,50,1,1,756,195.1508127,NA,80.124491,0.410577286
68,50,1,2,1558,231.0716687,NA,16.678585,0.072179273
68,50,1,3,3383,258.7243826,NA,155.14492,0.599653262
68,50,1,4,3588,288.6698591,NA,216.90015,0.751377891
68,50,2,1,883,190.2751789,NA,94.828667,0.498376444
68,50,2,2,1788,233.0950911,NA,79.282259,0.340128394
68,50,2,3,3477,259.9978404,NA,194.6549,0.748678911
68,50,2,4,4274,282.3465856,NA,205.13427,0.72653356
68,55,1,1,962,191.9319996,NA,100.26289,0.522387565
68,55,1,2,1458,231.4855416,NA,47.168448,0.203764121
68,55,1,3,3237,257.7719857,NA,94.944408,0.3683271
68,55,1,4,3254,282.8529932,NA,184.00201,0.6505217
68,55,2,1,1290,192.0526432,NA,115.26505,0.600174244
68,55,2,2,1852,232.2918702,NA,299.2953,1.288445006
68,55,2,3,3282,254.6118979,NA,92.460829,0.36314418
68,55,2,4,3815,280.7795411,NA,179.58602,0.639597954
702,15,1,1,506,225.6939706,14,248.67,1.101801698
702,15,1,2,4961,257.4081019,25,284.02,1.103384073
702,15,1,3,2367,275.7654018,163,285.5,1.035300288
702,15,2,1,454,222.4591628,13,267.56,1.202737602
702,15,2,2,4722,259.2051287,13,262.26,1.011785536
702,15,2,3,2599,272.9901098,147,287.19,1.052016134
702,60,1,1,1396,195.1226007,56,165.63,0.848850925
702,60,1,2,1541,230.9579974,42,191.09,0.827379879
702,60,1,3,3519,254.2220849,58,224.08,0.881434043
702,60,1,4,3569,279.4827961,80,260.33,0.931470572
702,60,2,1,1851,189.7488059,87,157.05,0.827673193
702,60,2,2,2301,234.7829446,20,194.91,0.830171035
702,60,2,3,3757,255.7530047,75,229.17,0.896059854
702,60,2,4,3950,276.4556157,54,260.81,0.94340641
702,20,1,1,275,205.7776175,3,187.58,0.911566585
702,20,1,2,1565,231.0829519,2,174.53,0.755269909
702,20,1,3,6405,277.727866,42,258.26,0.929903087
702,20,1,4,2103,291.7478206,237,295.13,1.011592818
702,20,2,1,192,194.605945,2,180.48,0.927412572
702,20,2,2,1218,237.0561755,2,252.99,1.067215395
702,20,2,3,6076,273.8829346,31,263.44,0.961870809
702,20,2,4,3081,289.8873735,248,295.15,1.018154038
702,25,1,1,298,196.3601544,3,203.41,1.035902628
702,25,1,2,1051,232.0876741,5,227.19,0.978897311
702,25,1,3,3704,267.340451,21,259.9,0.97216863
702,25,1,4,3810,299.750268,247,299.93,1.000599606
702,25,2,1,323,196.5729388,3,169.3,0.861257918
702,25,2,2,1014,229.5671443,6,196.59,0.856350766
702,25,2,3,3260,262.9086568,23,248.12,0.943749829
702,25,2,4,5327,295.1491248,229,291.14,0.986416613
702,30,1,1,381,190.4162025,2,184.02,0.966409358
702,30,1,2,1077,231.7716408,6,171.31,0.739132706
702,30,1,3,3229,262.5670487,28,259.4,0.987938133
702,30,1,4,4128,297.7865421,232,290.55,0.975698895
702,30,2,1,447,196.9744142,4,178.38,0.90559985
702,30,2,2,1067,232.3697288,13,231.78,0.99746211
702,30,2,3,3070,262.1925507,48,236.19,0.900826509
702,30,2,4,5670,293.6764554,227,285.72,0.972907411
702,35,1,1,489,204.4650994,12,194.19,0.949746439
702,35,1,2,1142,230.151796,7,215.27,0.935339214
702,35,1,3,3339,264.5658611,23,237.36,0.897167907
702,35,1,4,4266,300.8865153,239,282.79,0.939856011
702,35,2,1,588,198.4153519,9,175.83,0.886171349
702,35,2,2,1173,227.5512671,15,232.21,1.020473333
702,35,2,3,3369,262.4081155,52,244.56,0.931983371
702,35,2,4,5600,291.8705203,224,274.53,0.940588312
702,40,1,1,549,193.7808056,17,182.26,0.94054723
702,40,1,2,1332,236.788219,12,200.82,0.848099626
702,40,1,3,3514,263.6327088,35,246.37,0.934519852
702,40,1,4,4112,297.2232884,217,282.1,0.949118091
702,40,2,1,619,197.9726431,36,186.3,0.941039111
702,40,2,2,1306,231.2318357,25,199.77,0.863938131
702,40,2,3,3596,264.0840893,61,228.12,0.863815767
702,40,2,4,5366,291.0038146,184,275.8,0.947753899
702,45,1,1,673,199.3911641,28,190.47,0.955257977
702,45,1,2,1420,232.6216891,20,223.94,0.962678935
702,45,1,3,3673,258.3136414,41,238.13,0.921863819
702,45,1,4,3938,293.4396454,171,280.12,0.954608569
702,45,2,1,759,190.7544588,41,168.98,0.885850853
702,45,2,2,1501,230.637305,29,214.12,0.92838407
702,45,2,3,3705,263.3588865,82,238.1,0.904089485
702,45,2,4,4861,287.3195095,118,282.85,0.984444114
702,50,1,1,756,195.1508127,57,173.71,0.890132086
702,50,1,2,1558,231.0716687,26,211.16,0.913829035
702,50,1,3,3383,258.7243826,70,220.92,0.85388164
702,50,1,4,3588,288.6698591,146,269.22,0.93262248
702,50,2,1,883,190.2751789,63,165.28,0.868636682
702,50,2,2,1788,233.0950911,27,200.9,0.861880012
702,50,2,3,3477,259.9978404,93,230.35,0.885968897
702,50,2,4,4274,282.3465856,101,271.29,0.960840378
702,55,1,1,962,191.9319996,63,167.11,0.870672948
702,55,1,2,1458,231.4855416,24,199.48,0.861738485
702,55,1,3,3237,257.7719857,51,226.02,0.876821426
702,55,1,4,3254,282.8529932,82,270.08,0.954842291
702,55,2,1,1290,192.0526432,70,161.78,0.842373202
702,55,2,2,1852,232.2918702,31,221.42,0.953197371
702,55,2,3,3282,254.6118979,90,227.72,0.894380828
702,55,2,4,3815,280.7795411,59,263.06,0.936891623
703,15,1,1,506,225.6939706,5,252.16,1.117265115
703,15,1,2,4961,257.4081019,171,273.89,1.064030223
703,15,1,3,2367,275.7654018,40,270.25,0.97999966
703,15,2,1,454,222.4591628,4,259.88,1.168214411
703,15,2,2,4722,259.2051287,220,271.3,1.046661389
703,15,2,3,2599,272.9901098,49,281.46,1.031026363
703,60,1,1,1396,195.1226007,2,152.98,0.78401989
703,60,1,2,1541,230.9579974,44,248.61,1.076429493
703,60,1,3,3519,254.2220849,135,268.32,1.055455116
703,60,1,4,3569,279.4827961,29,287.55,1.02886476
703,60,2,1,1851,189.7488059,2,224.79,1.184671487
703,60,2,2,2301,234.7829446,115,247.15,1.05267442
703,60,2,3,3757,255.7530047,194,277.23,1.083975535
703,60,2,4,3950,276.4556157,34,276.68,1.000811647
703,20,1,2,1565,231.0829519,42,232.58,1.006478401
703,20,1,3,6405,277.727866,252,279.92,1.007893101
703,20,1,4,2103,291.7478206,41,298.09,1.021738567
703,20,2,1,192,194.605945,1,NA,1
703,20,2,2,1218,237.0561755,38,241.06,1.016889771
703,20,2,3,6076,273.8829346,219,282.41,1.031133978
703,20,2,4,3081,289.8873735,54,293.82,1.01356605
703,25,1,1,298,196.3601544,3,193.37,0.984772092
703,25,1,2,1051,232.0876741,46,238.72,1.028576812
703,25,1,3,3704,267.340451,181,276.67,1.034897633
703,25,1,4,3810,299.750268,73,303.97,1.014077492
703,25,2,1,323,196.5729388,1,NA,1
703,25,2,2,1014,229.5671443,36,230.63,1.004629825
703,25,2,3,3260,262.9086568,163,278.05,1.057591649
703,25,2,4,5327,295.1491248,114,298.28,1.010607774
703,30,1,2,1077,231.7716408,38,226.36,0.976650979
703,30,1,3,3229,262.5670487,187,277.96,1.05862484
703,30,1,4,4128,297.7865421,75,296.87,0.996922151
703,30,2,2,1067,232.3697288,39,230.75,0.993029519
703,30,2,3,3070,262.1925507,184,278.7,1.062959261
703,30,2,4,5670,293.6764554,79,299.89,1.021157789
703,35,1,1,489,204.4650994,1,NA,1
703,35,1,2,1142,230.151796,31,231.39,1.005379945
703,35,1,3,3339,264.5658611,217,283.33,1.070924264
703,35,1,4,4266,300.8865153,47,302.39,1.00499685
703,35,2,2,1173,227.5512671,39,241.47,1.061167459
703,35,2,3,3369,262.4081155,191,281.82,1.07397593
703,35,2,4,5600,291.8705203,80,299.86,1.02737337
703,40,1,1,549,193.7808056,1,NA,1
703,40,1,2,1332,236.788219,17,239.88,1.013057157
703,40,1,3,3514,263.6327088,153,274.14,1.039855795
703,40,1,4,4112,297.2232884,38,295.79,0.995177738
703,40,2,1,619,197.9726431,1,NA,1
703,40,2,2,1306,231.2318357,33,221.28,0.956961654
703,40,2,3,3596,264.0840893,166,270.94,1.02596109
703,40,2,4,5366,291.0038146,49,294.07,1.010536581
703,45,1,1,673,199.3911641,2,194.86,0.977275001
703,45,1,2,1420,232.6216891,32,243.14,1.045216381
703,45,1,3,3673,258.3136414,191,275.41,1.066184498
703,45,1,4,3938,293.4396454,56,284.22,0.968580778
703,45,2,1,759,190.7544588,2,156.79,0.821946711
703,45,2,2,1501,230.637305,49,245.53,1.064571926
703,45,2,3,3705,263.3588865,194,272.12,1.033266823
703,45,2,4,4861,287.3195095,58,293.37,1.021058405
703,50,1,1,756,195.1508127,2,178.58,0.915087145
703,50,1,2,1558,231.0716687,49,238.56,1.032406964
703,50,1,3,3383,258.7243826,163,269.33,1.040991952
703,50,1,4,3588,288.6698591,32,297.63,1.031039406
703,50,2,1,883,190.2751789,3,139.77,0.734567697
703,50,2,2,1788,233.0950911,65,238.31,1.022372453
703,50,2,3,3477,259.9978404,166,272.9,1.049624103
703,50,2,4,4274,282.3465856,55,288.8,1.022856357
703,55,1,1,962,191.9319996,7,172.76,0.900110458
703,55,1,2,1458,231.4855416,61,240.13,1.037343405
703,55,1,3,3237,257.7719857,188,264.65,1.026682552
703,55,1,4,3254,282.8529932,45,289,1.021732161
703,55,2,1,1290,192.0526432,3,164.19,0.854921845
703,55,2,2,1852,232.2918702,86,247.74,1.066503102
703,55,2,3,3282,254.6118979,169,277.37,1.089383498
703,55,2,4,3815,280.7795411,50,282.97,1.007801348
704,15,1,1,506,225.6939706,NA,192.65217,0.853599099
704,15,1,2,4961,257.4081019,NA,279.27592,1.084953884
704,15,1,3,2367,275.7654018,NA,287.65746,1.043123822
704,15,2,1,454,222.4591628,NA,257.1911,1.156127249
704,15,2,2,4722,259.2051287,NA,272.44833,1.051091587
704,15,2,3,2599,272.9901098,NA,287.65326,1.053713119
704,60,1,1,1396,195.1226007,NA,179.11061,0.917938821
704,60,1,2,1541,230.9579974,NA,227.01236,0.982916212
704,60,1,3,3519,254.2220849,NA,242.95792,0.955691635
704,60,1,4,3569,279.4827961,NA,268.88323,0.962074352
704,60,2,1,1851,189.7488059,NA,150.33984,0.792309808
704,60,2,2,2301,234.7829446,NA,228.76945,0.974387004
704,60,2,3,3757,255.7530047,NA,243.27747,0.951220379
704,60,2,4,3950,276.4556157,NA,241.09675,0.872099304
704,20,1,1,275,205.7776175,NA,213.0821,1.035496973
704,20,1,2,1565,231.0829519,NA,251.10911,1.086662205
704,20,1,3,6405,277.727866,NA,281.06248,1.012006768
704,20,1,4,2103,291.7478206,NA,287.76054,0.986333126
704,20,2,1,192,194.605945,NA,189.6998,0.974789336
704,20,2,2,1218,237.0561755,NA,248.06147,1.046424838
704,20,2,3,6076,273.8829346,NA,280.49533,1.024143145
704,20,2,4,3081,289.8873735,NA,286.58916,0.988622431
704,25,1,1,298,196.3601544,NA,187.79415,0.956376056
704,25,1,2,1051,232.0876741,NA,236.24512,1.017913256
704,25,1,3,3704,267.340451,NA,270.79503,1.012922021
704,25,1,4,3810,299.750268,NA,269.2003,0.898081933
704,25,2,1,323,196.5729388,NA,171.72022,0.873569989
704,25,2,2,1014,229.5671443,NA,215.46153,0.938555605
704,25,2,3,3260,262.9086568,NA,267.73634,1.018362587
704,25,2,4,5327,295.1491248,NA,286.12821,0.969436078
704,30,1,1,381,190.4162025,NA,171.53883,0.900862573
704,30,1,2,1077,231.7716408,NA,224.72848,0.969611637
704,30,1,3,3229,262.5670487,NA,269.28414,1.025582385
704,30,1,4,4128,297.7865421,NA,273.02166,0.916836799
704,30,2,1,447,196.9744142,NA,185.04731,0.939448459
704,30,2,2,1067,232.3697288,NA,227.56522,0.979323861
704,30,2,3,3070,262.1925507,NA,258.44322,0.985700087
704,30,2,4,5670,293.6764554,NA,280.16131,0.953979472
704,35,1,1,489,204.4650994,NA,152.4797,0.745749277
704,35,1,2,1142,230.151796,NA,252.58928,1.097489936
704,35,1,3,3339,264.5658611,NA,244.79444,0.925268434
704,35,1,4,4266,300.8865153,NA,276.92876,0.920376108
704,35,2,1,588,198.4153519,NA,205.30532,1.034724975
704,35,2,2,1173,227.5512671,NA,224.9203,0.988437915
704,35,2,3,3369,262.4081155,NA,259.75291,0.989881389
704,35,2,4,5600,291.8705203,NA,288.81302,0.989524463
704,40,1,1,549,193.7808056,NA,155.37302,0.801797781
704,40,1,2,1332,236.788219,NA,221.32115,0.934679736
704,40,1,3,3514,263.6327088,NA,260.53083,0.98823409
704,40,1,4,4112,297.2232884,NA,281.96999,0.948680675
704,40,2,1,619,197.9726431,NA,173.35673,0.875660027
704,40,2,2,1306,231.2318357,NA,214.70206,0.928514274
704,40,2,3,3596,264.0840893,NA,245.06793,0.92799203
704,40,2,4,5366,291.0038146,NA,278.35541,0.956535262
704,45,1,1,673,199.3911641,NA,160.5113,0.805007086
704,45,1,2,1420,232.6216891,NA,225.08051,0.967581788
704,45,1,3,3673,258.3136414,NA,249.7866,0.966989582
704,45,1,4,3938,293.4396454,NA,277.89698,0.947032837
704,45,2,1,759,190.7544588,NA,166.827,0.874564092
704,45,2,2,1501,230.637305,NA,218.9949,0.94952072
704,45,2,3,3705,263.3588865,NA,234.33192,0.889781709
704,45,2,4,4861,287.3195095,NA,264.88419,0.921915085
704,50,1,1,756,195.1508127,NA,162.95026,0.834996574
704,50,1,2,1558,231.0716687,NA,226.10978,0.978526624
704,50,1,3,3383,258.7243826,NA,248.40487,0.960113877
704,50,1,4,3588,288.6698591,NA,261.01033,0.90418283
704,50,2,1,883,190.2751789,NA,166.5067,0.87508366
704,50,2,2,1788,233.0950911,NA,218.30115,0.936532593
704,50,2,3,3477,259.9978404,NA,243.75284,0.93751871
704,50,2,4,4274,282.3465856,NA,260.47713,0.922543935
704,55,1,1,962,191.9319996,NA,167.29648,0.871644543
704,55,1,2,1458,231.4855416,NA,221.48885,0.95681505
704,55,1,3,3237,257.7719857,NA,244.65318,0.949106938
704,55,1,4,3254,282.8529932,NA,271.60397,0.960230143
704,55,2,1,1290,192.0526432,NA,149.86164,0.780315425
704,55,2,2,1852,232.2918702,NA,210.85152,0.907700816
704,55,2,3,3282,254.6118979,NA,234.79799,0.922179961
704,55,2,4,3815,280.7795411,NA,250.63652,0.892645237
705,15,1,1,506,225.6939706,2,243.54,1.079071804
705,15,1,2,4961,257.4081019,127,265.43,1.031164124
705,15,1,3,2367,275.7654018,56,270.12,0.979528245
705,15,2,2,4722,259.2051287,134,275.39,1.062440398
705,15,2,3,2599,272.9901098,52,274.7,1.006263561
705,60,1,1,1396,195.1226007,13,206.07,1.056105235
705,60,1,2,1541,230.9579974,60,220.69,0.955541711
705,60,1,3,3519,254.2220849,181,238.06,0.936425331
705,60,1,4,3569,279.4827961,44,265.75,0.950863537
705,60,2,1,1851,189.7488059,12,202.4,1.066673379
705,60,2,2,2301,234.7829446,103,218.73,0.931626445
705,60,2,3,3757,255.7530047,145,240.55,0.94055591
705,60,2,4,3950,276.4556157,82,268.71,0.971982426
705,20,1,1,275,205.7776175,1,NA,1
705,20,1,2,1565,231.0829519,38,252.55,1.092897585
705,20,1,3,6405,277.727866,197,276.34,0.995002784
705,20,1,4,2103,291.7478206,15,297.31,1.019065025
705,20,2,2,1218,237.0561755,10,256.92,1.083793744
705,20,2,3,6076,273.8829346,175,278.4,1.016492687
705,20,2,4,3081,289.8873735,29,293.31,1.011806746
705,25,1,1,298,196.3601544,1,NA,1
705,25,1,2,1051,232.0876741,23,230.14,0.991608024
705,25,1,3,3704,267.340451,165,267.67,1.001232694
705,25,1,4,3810,299.750268,63,299.13,0.997930718
705,25,2,2,1014,229.5671443,5,220.65,0.961156705
705,25,2,3,3260,262.9086568,119,268.6,1.021647607
705,25,2,4,5327,295.1491248,106,283.74,0.961344541
705,30,1,1,381,190.4162025,4,219.83,1.154471086
705,30,1,2,1077,231.7716408,35,237.13,1.023119132
705,30,1,3,3229,262.5670487,160,261.21,0.994831611
705,30,1,4,4128,297.7865421,77,290.96,0.97707572
705,30,2,1,447,196.9744142,1,NA,1
705,30,2,2,1067,232.3697288,13,219.69,0.945432958
705,30,2,3,3070,262.1925507,93,254.94,0.972338838
705,30,2,4,5670,293.6764554,143,291.45,0.992418679
705,35,1,1,489,204.4650994,1,NA,1
705,35,1,2,1142,230.151796,23,222.21,0.965493226
705,35,1,3,3339,264.5658611,154,258.86,0.978433116
705,35,1,4,4266,300.8865153,75,295.44,0.98189844
705,35,2,1,588,198.4153519,1,NA,1
705,35,2,2,1173,227.5512671,26,214.92,0.944490456
705,35,2,3,3369,262.4081155,128,259.37,0.988422174
705,35,2,4,5600,291.8705203,106,286.47,0.981496863
705,40,1,1,549,193.7808056,2,224.96,1.160899292
705,40,1,2,1332,236.788219,33,223.4,0.9434591
705,40,1,3,3514,263.6327088,141,256.47,0.972830728
705,40,1,4,4112,297.2232884,67,298.29,1.003588923
705,40,2,1,619,197.9726431,2,272.54,1.376654853
705,40,2,2,1306,231.2318357,34,222.74,0.963275664
705,40,2,3,3596,264.0840893,122,253.09,0.958368983
705,40,2,4,5366,291.0038146,122,287.47,0.987856466
705,45,1,1,673,199.3911641,6,209.77,1.052052637
705,45,1,2,1420,232.6216891,33,227.96,0.979960213
705,45,1,3,3673,258.3136414,168,249.41,0.965531664
705,45,1,4,3938,293.4396454,61,295.22,1.006067192
705,45,2,1,759,190.7544588,3,154.59,0.81041356
705,45,2,2,1501,230.637305,59,222.8,0.966018919
705,45,2,3,3705,263.3588865,149,256.07,0.97232337
705,45,2,4,4861,287.3195095,106,281.85,0.980963668
705,50,1,1,756,195.1508127,1,NA,1
705,50,1,2,1558,231.0716687,56,219.84,0.951393138
705,50,1,3,3383,258.7243826,199,242.02,0.935435608
705,50,1,4,3588,288.6698591,57,282.38,0.978210891
705,50,2,1,883,190.2751789,4,172.56,0.906897058
705,50,2,2,1788,233.0950911,65,211.23,0.90619669
705,50,2,3,3477,259.9978404,169,247.71,0.952738683
705,50,2,4,4274,282.3465856,81,277.49,0.982799206
705,55,1,1,962,191.9319996,8,185.56,0.966800744
705,55,1,2,1458,231.4855416,56,214.5,0.926623747
705,55,1,3,3237,257.7719857,153,229.05,0.888576
705,55,1,4,3254,282.8529932,36,273.74,0.967781875
705,55,2,1,1290,192.0526432,14,175.95,0.916155055
705,55,2,2,1852,232.2918702,81,212.91,0.916562426
705,55,2,3,3282,254.6118979,144,246.77,0.969200583
705,55,2,4,3815,280.7795411,63,266.85,0.950389758
724,15,1,1,506,225.6939706,47,234,1.036802177
724,15,1,2,4961,257.4081019,142,258.5,1.004241895
724,15,1,3,2367,275.7654018,40,286.62,1.039361712
724,15,2,1,454,222.4591628,41,230.63,1.036729605
724,15,2,2,4722,259.2051287,131,256.42,0.989255117
724,15,2,3,2599,272.9901098,62,282.09,1.033334139
724,60,1,1,1396,195.1226007,118,205.9,1.055233988
724,60,1,2,1541,230.9579974,48,221.86,0.960607567
724,60,1,3,3519,254.2220849,37,247.28,0.972692833
724,60,1,4,3569,279.4827961,46,270.75,0.968753726
724,60,2,1,1851,189.7488059,143,199.18,1.049703575
724,60,2,2,2301,234.7829446,55,229.92,0.979287488
724,60,2,3,3757,255.7530047,42,242.71,0.949001558
724,60,2,4,3950,276.4556157,32,262.93,0.951074911
724,20,1,1,275,205.7776175,39,229.92,1.117322685
724,20,1,2,1565,231.0829519,93,253.47,1.096878839
724,20,1,3,6405,277.727866,89,286.52,1.031657371
724,20,1,4,2103,291.7478206,50,285.75,0.979441764
724,20,2,1,192,194.605945,16,204.43,1.050481782
724,20,2,2,1218,237.0561755,75,240.42,1.014189989
724,20,2,3,6076,273.8829346,87,273.14,0.997287401
724,20,2,4,3081,289.8873735,74,286.97,0.989936183
724,25,1,1,298,196.3601544,33,218,1.110204872
724,25,1,2,1051,232.0876741,85,252.62,1.088467972
724,25,1,3,3704,267.340451,55,266.45,0.996669225
724,25,1,4,3810,299.750268,82,291.41,0.972175945
724,25,2,1,323,196.5729388,24,206.65,1.051263726
724,25,2,2,1014,229.5671443,69,235.35,1.025190258
724,25,2,3,3260,262.9086568,57,261.06,0.992968444
724,25,2,4,5327,295.1491248,129,283.41,0.960226463
724,30,1,1,381,190.4162025,48,213.52,1.121333149
724,30,1,2,1077,231.7716408,86,247.93,1.069716723
724,30,1,3,3229,262.5670487,65,264.25,1.006409606
724,30,1,4,4128,297.7865421,113,289.03,0.970594567
724,30,2,1,447,196.9744142,34,216.04,1.096792194
724,30,2,2,1067,232.3697288,64,237.47,1.021948948
724,30,2,3,3070,262.1925507,70,259.04,0.987976201
724,30,2,4,5670,293.6764554,157,281.32,0.957924937
724,35,1,1,489,204.4650994,61,231.12,1.13036406
724,35,1,2,1142,230.151796,82,242.16,1.052175148
724,35,1,3,3339,264.5658611,68,270.34,1.021824958
724,35,1,4,4266,300.8865153,147,293.38,0.975052005
724,35,2,1,588,198.4153519,61,222.4,1.12088101
724,35,2,2,1173,227.5512671,80,235.73,1.035942375
724,35,2,3,3369,262.4081155,60,252.69,0.962965644
724,35,2,4,5600,291.8705203,174,283,0.969608029
724,40,1,1,549,193.7808056,66,226.26,1.167607902
724,40,1,2,1332,236.788219,104,243.68,1.029105253
724,40,1,3,3514,263.6327088,72,261.39,0.991493055
724,40,1,4,4112,297.2232884,132,286.39,0.963551684
724,40,2,1,619,197.9726431,51,217.37,1.097979986
724,40,2,2,1306,231.2318357,101,243.26,1.052017769
724,40,2,3,3596,264.0840893,55,252.35,0.955566845
724,40,2,4,5366,291.0038146,137,274.54,0.943424059
724,45,1,1,673,199.3911641,96,218.59,1.096287295
