"iso","country","age","sex","educ","weighted_OECD_avg","hlo_mean_country","mys","adj_factor","qamys"
484,"Mexico",15,0,0,512.534625890665,457.87,9.03,0.89334452126884,8.06690102705762
496,"Mongolia",15,0,0,512.534625890665,379.44,8.19,0.740320713631049,6.06322664463829
496,"Mongolia",15,0,0,512.534625890665,438.28,8.87,0.855122713393992,7.58493846780471
498,"Republic of Moldova",15,0,0,512.534625890665,461.67,9.43,0.900758654496222,8.49415411189938
498,"Republic of Moldova",15,0,0,512.534625890665,483.69,9.52,0.943721605461212,8.98422968399074
498,"Republic of Moldova",15,0,0,512.534625890665,420.56,9.61,0.820549439502093,7.88548011361511
498,"Republic of Moldova",15,0,0,512.534625890665,443.29,9.71,0.864897662727988,8.39815630508877
499,"Montenegro",15,0,0,512.534625890665,425.49,8.59,0.830168301820776,7.13114571264046
499,"Montenegro",15,0,0,512.534625890665,424.16,8.35,0.827573355191192,6.91023751584645
499,"Montenegro",15,0,0,512.534625890665,441.38,9.05,0.861171085237383,7.79359832139832
504,"Morocco",15,0,0,512.534625890665,347.24,4.58,0.67749568996744,3.10293026005088
504,"Morocco",15,0,0,512.534625890665,364.01,5.71,0.710215430552494,4.05533010845474
504,"Morocco",15,0,0,512.534625890665,354.11,6.6,0.690899662407471,4.55993777188931
504,"Morocco",15,0,0,512.534625890665,380.75,7.5,0.742876638506805,5.57157478880104
508,"Mozambique",15,0,0,512.534625890665,219.3,1.38,0.427873530727623,0.590465472404119
508,"Mozambique",15,0,0,512.534625890665,387.03,2.32,0.7551294692089,1.75190036856465
508,"Mozambique",15,0,0,512.534625890665,322.74,3.01,0.629694041527738,1.89537906499849
51,"Armenia",15,0,0,512.534625890665,482.68,8.95,0.941751006892881,8.42867151169129
51,"Armenia",15,0,0,512.534625890665,469.07,9.02,0.915196703412704,8.25507426478259
512,"Oman",15,0,0,512.534625890665,360.9,7.86,0.704147547832189,5.534599725961
512,"Oman",15,0,0,512.534625890665,379.82,9.15,0.741062126953788,6.78071846162716
512,"Oman",15,0,0,512.534625890665,373.22,9.26,0.728184948190439,6.74299262024347
512,"Oman",15,0,0,512.534625890665,414.85,9.36,0.809408728784105,7.57606570141922
516,"Namibia",15,0,0,512.534625890665,350.27,7.42,0.683407485672432,5.07088354368945
516,"Namibia",15,0,0,512.534625890665,231.44,7.77,0.451559735301418,3.50861914329202
516,"Namibia",15,0,0,512.534625890665,325.14,8.09,0.634376651987137,5.13210711457594
524,"Nepal",15,0,0,512.534625890665,189.48,5.53,0.369692095769585,2.0443972896058
528,"Netherlands",15,0,0,512.534625890665,469.3,8.59,0.91564545358173,7.86539444626706
528,"Netherlands",15,0,0,512.534625890665,474.08,8.68,0.9249716527467,8.02875394584136
528,"Netherlands",15,0,0,512.534625890665,476.23,8.74,0.929166491283245,8.12091513381556
528,"Netherlands",15,0,0,512.534625890665,475.33,8.8,0.927410512360971,8.16121250877654
528,"Netherlands",15,0,0,512.534625890665,474.52,8.86,0.925830131330923,8.20285496359198
528,"Netherlands",15,0,0,512.534625890665,476.96,8.93,0.930590785297979,8.31017571271096
528,"Netherlands",15,0,0,512.534625890665,516.42,8.97,1.00758070560127,9.03799892924341
528,"Netherlands",15,0,0,512.534625890665,541.27,9.01,1.05606523473297,9.51514776494406
528,"Netherlands",15,0,0,512.534625890665,541.33,9.04,1.05618229999446,9.54788799194987
528,"Netherlands",15,0,0,512.534625890665,530.27,9.09,1.03460327012739,9.40454372545797
554,"New Zealand",15,0,0,512.534625890665,428.42,11.04,0.835884988756626,9.22817027587315
554,"New Zealand",15,0,0,512.534625890665,476.4,11.38,0.929498176190786,10.5776892450511
554,"New Zealand",15,0,0,512.534625890665,462.46,11.65,0.902300013772441,10.5117951604489
554,"New Zealand",15,0,0,512.534625890665,459.92,11.8,0.897344251036243,10.5886621622277
554,"New Zealand",15,0,0,512.534625890665,418.02,11.93,0.815593676765895,9.73003256381713
554,"New Zealand",15,0,0,512.534625890665,435.34,12.04,0.849386515581228,10.226613647598
554,"New Zealand",15,0,0,512.534625890665,475.01,12.13,0.926786164299717,11.2419161729556
554,"New Zealand",15,0,0,512.534625890665,493.45,12.2,0.962764221329436,11.7457235002191
554,"New Zealand",15,0,0,512.534625890665,488.94,12.29,0.953964815841148,11.7242275866877
554,"New Zealand",15,0,0,512.534625890665,492.69,12.68,0.96128139468396,12.1890480845926
558,"Nicaragua",15,0,0,512.534625890665,359.68,6.28,0.701767220848661,4.40709814692959
558,"Nicaragua",15,0,0,512.534625890665,362.49,6.77,0.707249777261541,4.78808099206063
558,"Nicaragua",15,0,0,512.534625890665,365.66,7.26,0.713434725243331,5.17953610526658
56,"Belgium",15,0,0,512.534625890665,338.745,8.71,0.660921200028858,5.75662365225135
56,"Belgium",15,0,0,512.534625890665,388.59,8.89,0.75817316600751,6.74015944580676
56,"Belgium",15,0,0,512.534625890665,324.775,9.07,0.63366450497977,5.74733706016652
56,"Belgium",15,0,0,512.534625890665,488.96,9.21,0.954003837594977,8.78637534424973
56,"Belgium",15,0,0,512.534625890665,506.245,9.32,0.987728388341109,9.20562857933914
56,"Belgium",15,0,0,512.534625890665,517.635,9.43,1.00995127714634,9.52384054349001
56,"Belgium",15,0,0,512.534625890665,539.805,8.75,1.05320689126504,9.21556029856914
56,"Belgium",15,0,0,512.534625890665,538.805,8.8,1.05125580357363,9.25105107144793
56,"Belgium",15,0,0,512.534625890665,540.855,8.84,1.05525553334103,9.32845891473472
56,"Belgium",15,0,0,512.534625890665,535.13,9.1,1.04408555630767,9.50117856239982
562,"Niger",15,0,0,512.534625890665,147.45,1.56,0.287687880099352,0.44879309295499
566,"Nigeria",15,0,0,512.534625890665,485.35,3.72,0.946960411028963,3.52269272902774
566,"Nigeria",15,0,0,512.534625890665,241.18,5.54,0.470563329415814,2.60692084496361
578,"Norway",15,0,0,512.534625890665,516.24,10.07,1.00722950981682,10.1428011638553
578,"Norway",15,0,0,512.534625890665,463.36,10.84,0.904055992694716,9.79996696081072
578,"Norway",15,0,0,512.534625890665,480.57,10.85,0.937634211863993,10.1733311987243
578,"Norway",15,0,0,512.534625890665,530.48,10.95,1.03501299854259,11.3333923340413
586,"Pakistan",15,0,0,512.534625890665,367.83,4.65,0.717668585533705,3.33715892273173
591,"Panama",15,0,0,512.534625890665,356.55,8.66,0.695660316374527,6.02441833980341
591,"Panama",15,0,0,512.534625890665,376.22,8.79,0.734038211264688,6.45219587701661
591,"Panama",15,0,0,512.534625890665,368.96,9.13,0.719873314625005,6.5724433625263
600,"Paraguay",15,0,0,512.534625890665,353.29,6.87,0.68929977050051,4.7354894233385
600,"Paraguay",15,0,0,512.534625890665,373.7,7.53,0.729121470282319,5.49028467122586
600,"Paraguay",15,0,0,512.534625890665,370.7,7.98,0.72326820720807,5.7716802935204
600,"Paraguay",15,0,0,512.534625890665,366.83,8.42,0.715717497842288,6.02634133183207
604,"Peru",15,0,0,512.534625890665,342.03,8.05,0.667330523095161,5.37201071091604
604,"Peru",15,0,0,512.534625890665,327.14,8.18,0.63827882736997,5.22112080788636
604,"Peru",15,0,0,512.534625890665,368.66,8.71,0.71928798831758,6.26499837824613
604,"Peru",15,0,0,512.534625890665,397.29,8.97,0.775147628922833,6.95307423143781
604,"Peru",15,0,0,512.534625890665,419.49,9.23,0.818461775672277,7.55440218945512
608,"Philippines",15,0,0,512.534625890665,360.57,8.09,0.703503688894021,5.69134484315263
608,"Philippines",15,0,0,512.534625890665,367.48,8.34,0.716985704841709,5.97966077837985
616,"Poland",15,0,0,512.534625890665,486.39,8.12,0.948989542228036,7.70579508289165
616,"Poland",15,0,0,512.534625890665,518.56,8.12,1.0117560332609,8.21545899007853
616,"Poland",15,0,0,512.534625890665,499.26,8.75,0.974100040816566,8.52337535714495
616,"Poland",15,0,0,512.534625890665,528.84,9.27,1.03181321472866,9.56490850053471
620,"Portugal",15,0,0,512.534625890665,396.81,8.13,0.774211106830953,6.29433629853565
620,"Portugal",15,0,0,512.534625890665,446.62,8.34,0.871394784740405,7.26743250473498
620,"Portugal",15,0,0,512.534625890665,472.24,8.45,0.921381651394494,7.78567495428347
620,"Portugal",15,0,0,512.534625890665,489.78,8.56,0.955603729501938,8.17996792453659
620,"Portugal",15,0,0,512.534625890665,515.31,8.73,1.0054149982638,8.77727293484297
620,"Portugal",15,0,0,512.534625890665,525.21,9.2,1.02473076640882,9.42752305096116
630,"Puerto Rico",15,0,0,512.534625890665,396.29,10.19,0.773196541231416,7.87887275514813
634,"Qatar",15,0,0,512.534625890665,335.33,8.72,0.654258235562671,5.70513181410649
634,"Qatar",15,0,0,512.534625890665,378.97,8.98,0.739403702416084,6.63984524769643
634,"Qatar",15,0,0,512.534625890665,438.9,9.04,0.85633238776267,7.74124478537454
642,"Romania",15,0,0,512.534625890665,463.31,8.39,0.903958438310145,7.58421129742212
642,"Romania",15,0,0,512.534625890665,468.77,8.44,0.914611377105279,7.71932002276855
642,"Romania",15,0,0,512.534625890665,472.23,8.45,0.92136214051758,7.78551008737355
642,"Romania",15,0,0,512.534625890665,469.42,8.42,0.915879584104699,7.71170609816157
642,"Romania",15,0,0,512.534625890665,469.42,8.81,0.915879584104699,8.0688991359624
643,"Russian Federation",15,0,0,512.534625890665,551.76,8.76,1.07653214461593,9.43042158683553
643,"Russian Federation",15,0,0,512.534625890665,511.58,8.79,0.998137441174816,8.77362810792663
643,"Russian Federation",15,0,0,512.534625890665,517.79,8.8,1.01025369573851,8.89023252249891
643,"Russian Federation",15,0,0,512.534625890665,524.08,9.36,1.02252603731752,9.570843709292
643,"Russian Federation",15,0,0,512.534625890665,537.62,9.73,1.0489437646593,10.206222830135
643,"Russian Federation",15,0,0,512.534625890665,551.63,9.84,1.07627850321604,10.5905804716459
68,"Bolivia (Plurinational State of)",15,0,0,512.534625890665,370.4,7.53,0.722682880900645,5.44180209318186
682,"Saudi Arabia",15,0,0,512.534625890665,337.37,9.05,0.65823845445316,5.9570580128011
682,"Saudi Arabia",15,0,0,512.534625890665,391.22,9.29,0.763304526635935,7.09109905244784
682,"Saudi Arabia",15,0,0,512.534625890665,375.6,9.53,0.73282853689601,6.98385595661898
686,"Senegal",15,0,0,512.534625890665,256.29,2.9,0.500044264433116,1.45012836685604
686,"Senegal",15,0,0,512.534625890665,261.51,3.07,0.51022894218231,1.56640285249969
686,"Senegal",15,0,0,512.534625890665,319.54,3.84,0.623450560915205,2.39405015391439
688,"Serbia",15,0,0,512.534625890665,483.92,8.82,0.944170355630238,8.3275825366587
688,"Serbia",15,0,0,512.534625890665,487.15,8.76,0.950472368873513,8.32613795133197
688,"Serbia",15,0,0,512.534625890665,512.22,9.08,0.999386137297323,9.07442612665969
70,"Bosnia and Herzegovina",15,0,0,512.534625890665,460.77,10.4,0.899002675573947,9.34962782596905
702,"Singapore",15,0,0,512.534625890665,497.46,10.61,0.970588082972016,10.2979395603331
702,"Singapore",15,0,0,512.534625890665,539.85,10.92,1.05329469021116,11.5019780171059
702,"Singapore",15,0,0,512.534625890665,600.41,11.09,1.17145256080334,12.991408899309
702,"Singapore",15,0,0,512.534625890665,599.81,9.95,1.17028190818849,11.6443049864754
702,"Singapore",15,0,0,512.534625890665,598.83,9.25,1.1683698422509,10.8074210408208
702,"Singapore",15,0,0,512.534625890665,605.3,9.74,1.18099337961436,11.5028755174439
702,"Singapore",15,0,0,512.534625890665,619.17,9.44,1.20805496589431,11.4040388780423
703,"Slovakia",15,0,0,512.534625890665,524.26,8.5,1.02287723310198,8.6944564813668
703,"Slovakia",15,0,0,512.534625890665,496.44,8.76,0.968597973526771,8.48491824809452
703,"Slovakia",15,0,0,512.534625890665,499.59,9.32,0.974743899754733,9.08461314571411
703,"Slovakia",15,0,0,512.534625890665,506.72,9.02,0.988655154994532,8.91766949805068
703,"Slovakia",15,0,0,512.534625890665,495.32,9.59,0.966412755312385,9.26789832344577
704,"Viet Nam",15,0,0,512.534625890665,520.04,8.93,1.0146436430442,9.0607677323847
705,"Slovenia",15,0,0,512.534625890665,458.32,9.23,0.894222510729977,8.25367377403769
705,"Slovenia",15,0,0,512.534625890665,528.01,9.27,1.03019381194479,9.54989663672818
705,"Slovenia",15,0,0,512.534625890665,508.07,9.31,0.991289123377944,9.22890173864866
705,"Slovenia",15,0,0,512.534625890665,493.62,9.67,0.963095906236977,9.31313741331157
705,"Slovenia",15,0,0,512.534625890665,506.99,10.38,0.989181948671215,10.2677086272072
705,"Slovenia",15,0,0,512.534625890665,518.04,10.44,1.01074146766137,10.5521409223847
710,"South Africa",15,0,0,512.534625890665,349.88,8.94,0.68264656147278,6.10286025956665
710,"South Africa",15,0,0,512.534625890665,298.71,9.18,0.582809404303001,5.35019033150155
710,"South Africa",15,0,0,512.534625890665,306.68,8.77,0.59835957320359,5.24761345699549
710,"South Africa",15,0,0,512.534625890665,349.84,8.82,0.682568517965123,6.02025432845239
710,"South Africa",15,0,0,512.534625890665,374.06,9.24,0.729823861851229,6.74357248350536
716,"Zimbabwe",15,0,0,512.534625890665,342.99,7.88,0.669203567278921,5.27332411015789
72,"Botswana",15,0,0,512.534625890665,350.84,8.69,0.684519605656539,5.94847537315533
72,"Botswana",15,0,0,512.534625890665,356.04,9.21,0.694665261651905,6.39786705981405
72,"Botswana",15,0,0,512.534625890665,393.9,9.46,0.768533441648931,7.27032635799889
72,"Botswana",15,0,0,512.534625890665,398.47,9.87,0.777449912398704,7.67343063537521
724,"Spain",15,0,0,512.534625890665,495.49,8.37,0.966744440219926,8.09165096464078
724,"Spain",15,0,0,512.534625890665,477.55,8.5,0.931741927035915,7.91980637980528
724,"Spain",15,0,0,512.534625890665,491.21,8.62,0.958393784900663,8.26135442584372
724,"Spain",15,0,0,512.534625890665,502.71,9.77,0.980831293351953,9.58272173604858
724,"Spain",15,0,0,512.534625890665,490.33,10.07,0.956676827732217,9.63373565526343
724,"Spain",15,0,0,512.534625890665,507.46,10.32,0.99009895988618,10.2178212660254
748,"Swaziland",15,0,0,512.534625890665,488.92,6,0.95392579408732,5.72355476452392
748,"Swaziland",15,0,0,512.534625890665,365.36,7.23,0.712849398935906,5.1539011543066
748,"Swaziland",15,0,0,512.534625890665,335.26,6.82,0.654121659424272,4.46110971727353
752,"Sweden",15,0,0,512.534625890665,426.84,9.97,0.832802270204188,8.30303863393575
752,"Sweden",15,0,0,512.534625890665,444.48,10.03,0.867219457080774,8.69821115452016
752,"Sweden",15,0,0,512.534625890665,411.55,10.05,0.802970139402431,8.06984990099443
752,"Sweden",15,0,0,512.534625890665,470.88,9.99,0.918728172134167,9.17809443962033
752,"Sweden",15,0,0,512.534625890665,500.74,9.96,0.976987650599862,9.73079699997463
752,"Sweden",15,0,0,512.534625890665,526.21,10,1.02668185410024,10.2668185410024
752,"Sweden",15,0,0,512.534625890665,512.31,10.05,0.99956173518955,10.045595438655
752,"Sweden",15,0,0,512.534625890665,497.58,10.08,0.970822213494986,9.78588791202946
752,"Sweden",15,0,0,512.534625890665,494.59,10.11,0.964988461297651,9.75603334371925
752,"Sweden",15,0,0,512.534625890665,509.15,10.25,0.993396298084674,10.1823120553679
756,"Switzerland",15,0,0,512.534625890665,556.52,9.87,1.08581932202707,10.7170367084072
756,"Switzerland",15,0,0,512.534625890665,553.21,9.93,1.07936122176848,10.718056932161
756,"Switzerland",15,0,0,512.534625890665,544.22,9.97,1.06182094342265,10.5863548059238
756,"Switzerland",15,0,0,512.534625890665,550.35,10.01,1.07378111097103,10.74854892082
756,"Switzerland",15,0,0,512.534625890665,552.37,10.03,1.07772230810769,10.8095547503202
756,"Switzerland",15,0,0,512.534625890665,543.83,9.92,1.061060019223,10.5257153906921
76,"Brazil",15,0,0,512.534625890665,270.08,6.04,0.526949763697749,3.1827765727344
76,"Brazil",15,0,0,512.534625890665,370.59,6.43,0.723053587562014,4.64923456802375
76,"Brazil",15,0,0,512.534625890665,359.78,6.78,0.701962329617802,4.7593045948087
76,"Brazil",15,0,0,512.534625890665,397.54,7.02,0.775635400845687,5.44496051393672
76,"Brazil",15,0,0,512.534625890665,407.67,7.25,0.795399919159735,5.76664941390808
76,"Brazil",15,0,0,512.534625890665,408.76,7.71,0.797526604743379,6.14893012257145
760,"Syrian Arab Republic",15,0,0,512.534625890665,371.79,6.84,0.725394892791714,4.96170106669532
760,"Syrian Arab Republic",15,0,0,512.534625890665,390.86,7.35,0.762602135067025,5.60512569274263
764,"Thailand",15,0,0,512.534625890665,470.32,8,0.917635563026974,7.34108450421579
764,"Thailand",15,0,0,512.534625890665,474.66,8.31,0.926103283607722,7.69591828678017
764,"Thailand",15,0,0,512.534625890665,460.29,8.66,0.898066153482068,7.77725288915471
764,"Thailand",15,0,0,512.534625890665,472.73,8.62,0.922337684363288,7.95055083921154
764,"Thailand",15,0,0,512.534625890665,485.65,8.21,0.947545737336388,7.77935050353175
764,"Thailand",15,0,0,512.534625890665,492.41,8.52,0.960735090130363,8.18546296791069
764,"Thailand",15,0,0,512.534625890665,464.65,8.62,0.906572895816643,7.81465836193946
764,"Thailand",15,0,0,512.534625890665,454.84,8.7,0.887432725563848,7.72066471240548
764,"Thailand",15,0,0,512.534625890665,444.63,9,0.867512120234486,7.80760908211038
764,"Thailand",15,0,0,512.534625890665,440.25,9.32,0.858966356146082,8.00556643928149
768,"Togo",15,0,0,512.534625890665,253.11,4.82,0.493839805574412,2.38030786286867
768,"Togo",15,0,0,512.534625890665,302.13,5.39,0.589482124207645,3.17730864947921
768,"Togo",15,0,0,512.534625890665,283.23,6.02,0.552606566839875,3.32669153237605
780,"Trinidad and Tobago",15,0,0,512.534625890665,435.06,11.19,0.848840211027631,9.49852196139919
780,"Trinidad and Tobago",15,0,0,512.534625890665,438.75,11.07,0.856039724608958,9.47635975142116
784,"United Arab Emirates",15,0,0,512.534625890665,457.03,9.91,0.89170560760805,8.83680257139578
784,"United Arab Emirates",15,0,0,512.534625890665,442.636666666667,9.9,0.863622952102929,8.549867225819
784,"United Arab Emirates",15,0,0,512.534625890665,469.216666666667,9.81,0.915482862940778,8.98088688544903
788,"Tunisia",15,0,0,512.534625890665,404.39,8.43,0.789000351531889,6.65127296341383
788,"Tunisia",15,0,0,512.534625890665,374.56,8.81,0.730799405696937,6.43834276419002
788,"Tunisia",15,0,0,512.534625890665,386.94,8.99,0.754953871316673,6.78703530313689
788,"Tunisia",15,0,0,512.534625890665,384.12,9.42,0.749451804026878,7.05983599393319
792,"Turkey",15,0,0,512.534625890665,424.62,7.86,0.828470855529244,6.51178092445986
792,"Turkey",15,0,0,512.534625890665,431.15,8.18,0.841211458154193,6.8811097277013
792,"Turkey",15,0,0,512.534625890665,456.62,8.57,0.890905661654569,7.63506152037966
792,"Turkey",15,0,0,512.534625890665,470.39,8.72,0.917772139165373,8.00297305352206
8,"Albania",15,0,0,512.534625890665,400.65,8.96,0.781703283565992,7.00406142075129
8,"Albania",15,0,0,512.534625890665,399.32,8.73,0.779108336936408,6.80161578145484
8,"Albania",15,0,0,512.534625890665,402.75,8.73,0.785800567717966,6.86003895617785
8,"Albania",15,0,0,512.534625890665,436.73,9.65,0.852098527472297,8.22275079010766
800,"Uganda",15,0,0,512.534625890665,331.1,5.36,0.646005134627979,3.46258752160597
800,"Uganda",15,0,0,512.534625890665,329.42,6.07,0.6427273073064,3.90135475534985
804,"Ukraine",15,0,0,512.534625890665,467.87,9.23,0.912855398183004,8.42565532522913
804,"Ukraine",15,0,0,512.534625890665,478.3,9.88,0.933205242804477,9.22006779890824
807,"The former Yugoslav Republic of Macedonia",15,0,0,512.534625890665,440.71,10.01,0.859863856484134,8.60723720340618
807,"The former Yugoslav Republic of Macedonia",15,0,0,512.534625890665,435.98,9.84,0.850635211703734,8.37025048316474
807,"The former Yugoslav Republic of Macedonia",15,0,0,512.534625890665,432.58,10.25,0.844001513552918,8.65101551391741
807,"The former Yugoslav Republic of Macedonia",15,0,0,512.534625890665,389,10.67,0.75897311196099,8.09824310462377
818,"Egypt",15,0,0,512.534625890665,402.6,7.82,0.785507904564254,6.14267181369247
818,"Egypt",15,0,0,512.534625890665,397.91,8.46,0.776357303291511,6.56798278584618
818,"Egypt",15,0,0,512.534625890665,397.83,9.39,0.776201216276197,7.28852942083349
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,456.655,10.87,0.890973949723769,9.68488683349737
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,446.44,11.01,0.87104358895595,9.59018991440501
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,443.86,11.16,0.866009782712096,9.66466917506699
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,447.86,11.29,0.873814133477761,9.86536156696392
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,471.64,11.41,0.920210998779644,10.4996074960757
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,452.29,11.5,0.882457451950736,10.1482606974335
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,507.31,11.58,0.989806296732468,11.461956916162
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,507.776666666667,11.65,0.990716804321796,11.5418507703489
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,531.576666666667,11.76,1.03715269137751,12.1969156505995
826,"United Kingdom of Great Britain and Northern Ireland",15,0,0,512.534625890665,537.38,11.38,1.04847550361336,11.93165123112
834,"United Republic of Tanzania",15,0,0,512.534625890665,361.22,6.55,0.704771895893442,4.61625591810205
834,"United Republic of Tanzania",15,0,0,512.534625890665,352.92,6.79,0.688577868054686,4.67544372409132
840,"United States of America",15,0,0,512.534625890665,470.27,9.63,0.917538008642403,8.83589102322635
840,"United States of America",15,0,0,512.534625890665,471.4,9.71,0.919742737733704,8.93070198339427
840,"United States of America",15,0,0,512.534625890665,477.28,9.77,0.931215133359233,9.0979718529197
840,"United States of America",15,0,0,512.534625890665,477.74,9.82,0.932112633697284,9.15334606290733
840,"United States of America",15,0,0,512.534625890665,494.25,9.86,0.964325091482569,9.50824540201813
840,"United States of America",15,0,0,512.534625890665,506.23,9.88,0.987699122025738,9.75846732561429
840,"United States of America",15,0,0,512.534625890665,510.81,9.9,0.996635103652425,9.86668752615901
840,"United States of America",15,0,0,512.534625890665,533.9975,9.91,1.04187594949714,10.3249906595167
840,"United States of America",15,0,0,512.534625890665,523.88,9.95,1.02213581977924,10.1702514068034
840,"United States of America",15,0,0,512.534625890665,515.66,10.04,1.0060978789558,10.1012227047162
854,"Burkina Faso",15,0,0,512.534625890665,334.21,1.51,0.652073017348284,0.984630256195909
854,"Burkina Faso",15,0,0,512.534625890665,296.88,1.65,0.579238913827709,0.95574420781572
858,"Uruguay",15,0,0,512.534625890665,457.86,8.01,0.893325010391926,7.15553333323932
858,"Uruguay",15,0,0,512.534625890665,450.02,8.07,0.878028482891221,7.08568985693215
858,"Uruguay",15,0,0,512.534625890665,445.45,8.6,0.869112012141448,7.47436330441645
862,"Venezuela (Bolivarian Republic of)",15,0,0,512.534625890665,331.43,8.87,0.646648993566147,5.73577657293172
862,"Venezuela (Bolivarian Republic of)",15,0,0,512.534625890665,422.71,9.69,0.824744278038638,7.9917720541944
887,"Yemen",15,0,0,512.534625890665,296,2.37,0.577521956659263,1.36872703728245
887,"Yemen",15,0,0,512.534625890665,297.2,3.92,0.579863261888962,2.27306398660473
894,"Zambia",15,0,0,512.534625890665,355.24,6.46,0.693104391498772,4.47745436908207
894,"Zambia",15,0,0,512.534625890665,243.48,6.53,0.475050831106072,3.10208192712265
894,"Zambia",15,0,0,512.534625890665,324.46,6.81,0.633049912356974,4.31106990315099
