iso,country,age,sex,educ,weighted_OECD_avg,n_OECD,mean_country,n_country,mys,adj_factor,qamys
56,Belgium,60,0,0,247.9343738,22178,253.33,575,10.91,1.021762316,11.14742687
578,Norway,15,0,0,261.9894635,15982,268.31,498,10.95,1.024125155,11.21417045
578,Norway,20,0,0,269.8799462,21086,281.84,479,12.97,1.044316201,13.54478112
578,Norway,25,0,0,272.0584632,19004,288.09,455,13.95,1.058926808,14.77202897
578,Norway,30,0,0,268.8703795,19323,288.91,519,14.01,1.074532645,15.05420235
578,Norway,35,0,0,267.4456476,20202,288.36,535,13.58,1.078200384,14.64196122
578,Norway,40,0,0,265.3764196,20700,287.98,575,13.05,1.085175542,14.16154083
578,Norway,45,0,0,260.8955502,20792,281.81,575,12.75,1.080164072,13.77209192
578,Norway,50,0,0,257.1090615,19965,272.82,533,12.5,1.061106125,13.26382657
578,Norway,55,0,0,251.8650617,19398,266.31,437,12.47,1.057351894,13.18517812
578,Norway,60,0,0,247.9343738,22178,258.34,522,12.43,1.041969276,12.9516781
604,Peru,15,0,0,261.9894635,15982,211.43,686,9.23,0.807017188,7.448768641
604,Peru,20,0,0,269.8799462,21086,214.11,776,10.66,0.793352759,8.457140415
604,Peru,25,0,0,272.0584632,19004,210.48,750,11.09,0.773657241,8.579858802
604,Peru,30,0,0,268.8703795,19323,195.93,891,10.9,0.728715451,7.942998421
604,Peru,35,0,0,267.4456476,20202,194.57,828,10.55,0.727512307,7.675254837
604,Peru,40,0,0,265.3764196,20700,181.3,794,10.13,0.683180519,6.920618655
604,Peru,45,0,0,260.8955502,20792,184.25,698,9.74,0.70622132,6.878595662
604,Peru,50,0,0,257.1090615,19965,175.89,664,9.28,0.684106577,6.348509036
604,Peru,55,0,0,251.8650617,19398,176.09,595,8.83,0.699144212,6.173443388
604,Peru,60,0,0,247.9343738,22178,173.38,607,8.4,0.699297953,5.874102802
616,Poland,15,0,0,261.9894635,15982,281.45,1064,9.27,1.074279844,9.958574154
616,Poland,20,0,0,269.8799462,21086,281.5,3409,12.18,1.043056381,12.70442672
616,Poland,25,0,0,272.0584632,19004,280.87,1649,13.65,1.032388394,14.09210158
616,Poland,30,0,0,268.8703795,19323,272.91,452,13.86,1.015024416,14.06823841
616,Poland,35,0,0,267.4456476,20202,269.94,454,13.75,1.009326577,13.87824044
616,Poland,40,0,0,265.3764196,20700,265.98,381,13.32,1.002274431,13.35029542
616,Poland,45,0,0,260.8955502,20792,263.39,429,12.93,1.009561105,13.05362509
616,Poland,50,0,0,257.1090615,19965,255.02,453,12.69,0.991874804,12.58689126
616,Poland,55,0,0,251.8650617,19398,251.95,517,12.45,1.000337237,12.4541986
616,Poland,60,0,0,247.9343738,22178,246.36,558,12.16,0.993650038,12.08278446
643,Russian Federation,15,0,0,261.9894635,15982,273.15,439,9.84,1.042599181,10.25917594
643,Russian Federation,20,0,0,269.8799462,21086,274.47,799,11.74,1.017007762,11.93967112
643,Russian Federation,25,0,0,272.0584632,19004,275.4,485,12.74,1.012282422,12.89647805
643,Russian Federation,30,0,0,268.8703795,19323,270.14,345,12.21,1.004722054,12.26765628
643,Russian Federation,35,0,0,267.4456476,20202,275.98,271,9.72,1.031910605,10.03017108
643,Russian Federation,40,0,0,265.3764196,20700,279.46,304,9.8,1.053070203,10.32008799
