"country","year","iso","cc","hlo_mean","edu_exp_","tp_","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","region","fit1","lwr1","upr1","fit2","lwr2","upr2","fit3","lwr3","upr3","fit4","lwr4","upr4"
"Iraq",1970,368,"Iraq",NA,0.0299166,22.94488,1,0,0,0,0,0,0,0,0,0,"Western Asia",394.833443658897,362.699901778138,426.966985539656,NA,NA,NA,468.026243714056,429.36170397235,506.690783455763,NA,NA,NA
"Iraq",1975,368,"Iraq",NA,0.0385705,26.79042,0,1,0,0,0,0,0,0,0,0,"Western Asia",385.123363162841,353.845652027009,416.401074298672,NA,NA,NA,443.57480259617,406.595719787713,480.553885404626,NA,NA,NA
"Iraq",1980,368,"Iraq",NA,0.0242379,26.23706,0,0,1,0,0,0,0,0,0,0,"Western Asia",377.371993606121,345.729870789072,409.014116423169,NA,NA,NA,427.126641880867,389.72304520533,464.530238556404,NA,NA,NA
"Iraq",1985,368,"Iraq",NA,0.0035515,23.90613,0,0,0,1,0,0,0,0,0,0,"Western Asia",386.55101783887,355.885467122708,417.216568555033,NA,NA,NA,453.327983987489,417.232876810413,489.423091164564,NA,NA,NA
"Iraq",1990,368,"Iraq",NA,0.0547136,23.3719,0,0,0,0,1,0,0,0,0,0,"Western Asia",385.00050806138,361.403536525819,408.597479596941,NA,NA,NA,424.158855245302,399.302692785028,449.015017705576,NA,NA,NA
"Iraq",1995,368,"Iraq",NA,0.0378644,22.7186,0,0,0,0,0,1,0,0,0,0,"Western Asia",417.167751769649,397.618671304484,436.716832234814,NA,NA,NA,444.163381642362,426.011779666955,462.314983617769,NA,NA,NA
"Iraq",2000,368,"Iraq",NA,0.0409657,20.44839,0,0,0,0,0,0,1,0,0,0,"Western Asia",408.048088943379,389.914439066396,426.181738820362,NA,NA,NA,440.842658443534,425.526273324252,456.159043562816,NA,NA,NA
"Iraq",2005,368,"Iraq",NA,0.038476,16.95545,0,0,0,0,0,0,0,1,0,0,"Western Asia",422.908047412446,407.175604049638,438.640490775253,NA,NA,NA,455.087509119183,441.309759065211,468.865259173155,NA,NA,NA
"Iraq",2010,368,"Iraq",NA,0.0348051,15.14557,0,0,0,0,0,0,0,0,1,0,"Western Asia",428.15735886509,412.16429748424,444.15042024594,NA,NA,NA,461.242920234617,446.369279582388,476.116560886845,NA,NA,NA
"Iraq",2015,368,"Iraq",NA,0.0338053,15.16553,0,0,0,0,0,0,0,0,0,1,"Western Asia",435.456364139367,418.716397506609,452.196330772125,NA,NA,NA,466.541695559629,451.089974307252,481.993416812007,NA,NA,NA
"Ireland",1970,372,"Ireland",NA,0.0459397,19.63656,1,0,0,0,0,0,0,0,0,0,"Northern Europe",474.526425544412,443.753526859167,505.299324229657,477.518095224912,441.456891900766,513.579298549058,485.528447273327,446.690150974502,524.366743572152,514.567397112246,484.893252893785,544.241541330708
"Ireland",1975,372,"Ireland",NA,0.0374008,30.62665,0,1,0,0,0,0,0,0,0,0,"Northern Europe",444.081956930591,412.984704455783,475.179209405399,479.657859154274,445.068107206285,514.247611102264,425.238529412627,388.078155549236,462.398903276018,485.313992257302,453.374751556421,517.253232958184
"Ireland",1980,372,"Ireland",NA,0.054279,28.30042,0,0,1,0,0,0,0,0,0,0,"Northern Europe",450.403217994182,419.518043993478,481.288391994886,471.37752658537,436.24753911713,506.50751405361,420.714873310052,383.058340013258,458.371406606845,489.305001533473,457.70258404315,520.907419023796
"Ireland",1985,372,"Ireland",NA,0.0416135,26.94606,0,0,0,1,0,0,0,0,0,0,"Northern Europe",460.184318642173,431.752803277494,488.615834006851,489.001824209848,455.783790947192,522.219857472505,443.184346403894,409.913127536643,476.455565271146,494.913386201357,464.157915543931,525.668856858783
"Ireland",1990,372,"Ireland",478.59,0.0493272,25.76173,0,0,0,0,1,0,0,0,0,0,"Northern Europe",445.606373126606,423.19008791694,468.022658336272,471.544313943872,441.313339405431,501.775288482313,412.21200802693,387.532021303786,436.891994750073,497.073705823896,466.451715154386,527.695696493407
"Ireland",1995,372,"Ireland",524.46,0.0341721,23.08737,0,0,0,0,0,1,0,0,0,0,"Northern Europe",482.588863030238,462.707981988357,502.469744072119,516.159633338107,487.298950804263,545.02031587195,441.997990320706,423.692812935001,460.30316770641,506.709024517755,476.589824029313,536.828225006198
"Ireland",2000,372,"Ireland",525.89,0.0339774,19.13396,0,0,0,0,0,0,1,0,0,0,"Northern Europe",475.919945387467,457.620895465614,494.218995309321,519.730205545477,491.280777884284,548.17963320667,446.294002752112,430.458386478792,462.129619025432,517.709225132072,487.838274567155,547.580175696988
"Ireland",2005,372,"Ireland",522.14,0.0507183,16.53618,0,0,0,0,0,0,0,1,0,0,"Northern Europe",495.267445504924,479.221003147818,511.313887862029,526.396661713363,498.230641509506,554.562681917221,458.45447779532,444.579303631475,472.329651959165,522.473909387699,492.647484119785,552.300334655613
"Ireland",2010,372,"Ireland",518.36,0.0557561,15.81164,0,0,0,0,0,0,0,0,1,0,"Northern Europe",501.117782566337,484.673604906036,517.561960226637,529.0051817228,500.620213397841,557.390150047759,460.439238322788,445.276250850944,475.602225794633,523.748978701428,493.647224956026,553.850732446831
"Ireland",2015,372,"Ireland",535.42,0.0373901,11.95111,0,0,0,0,0,0,0,0,0,1,"Northern Europe",510.830519389048,493.415748790447,528.245289987648,542.024003736384,513.283897334551,570.764110138218,482.198909308955,466.801827366621,497.595991251289,537.145156437156,506.574735517907,567.715577356405
"Israel",1970,376,"Israel",NA,0.0298347,27.5038,1,0,0,0,0,0,0,0,0,0,"Western Asia",385.210664715768,352.983804633087,417.43752479845,459.004346556383,423.480785113769,494.527907998997,446.382859095562,407.755220211081,485.010497980044,460.989805417221,427.431818042822,494.54779279162
"Israel",1975,376,"Israel",NA,0.0623617,12.7003,0,1,0,0,0,0,0,0,0,0,"Western Asia",422.66307961956,389.560983676918,455.765175562203,460.818838143671,425.368483397136,496.269192890207,513.115564352121,475.102382486883,551.12874621736,497.323207839018,467.292460797915,527.353954880121
"Israel",1980,376,"Israel",NA,0.0699296,12.06143,0,0,1,0,0,0,0,0,0,0,"Western Asia",422.347990684608,388.345216913474,456.350764455743,454.054816721767,418.157072612442,489.952560831091,499.537139233812,460.459332382921,538.614946084702,497.991023256774,467.360585769709,528.621460743838
"Israel",1985,376,"Israel",NA,0.0598592,13.25574,0,0,0,1,0,0,0,0,0,0,"Western Asia",427.624470155413,397.304064086385,457.94487622444,470.20968313025,436.823836267444,503.595529993055,510.203967950708,476.151412218853,544.256523682563,496.147179879315,466.246083461032,526.048276297598
"Israel",1990,376,"Israel",492.7,0.0476888,13.04747,0,0,0,0,1,0,0,0,0,0,"Western Asia",404.403903236376,381.64338191928,427.164424553472,456.901665392992,427.359877521955,486.443453264029,472.362683358871,447.905740176634,496.819626541108,498.502554700944,468.848490752361,528.156618649527
"Israel",1995,376,"Israel",508.58,0.0654399,13.22278,0,0,0,0,0,1,0,0,0,0,"Western Asia",446.291210342285,424.306597803095,468.275822881476,493.101845735297,463.81590819277,522.387783277825,492.327837537685,471.188503414142,513.467171661228,495.423645017424,465.163290717631,525.683999317218
"Israel",2000,376,"Israel",487.43,0.051121,13.35941,0,0,0,0,0,0,1,0,0,0,"Western Asia",426.333776184986,407.624440194881,445.043112175091,498.442159459555,470.138399305124,526.745919613987,475.625664623259,458.843465277001,492.407863969518,497.135598198926,467.485465706803,526.785730691048
"Israel",2005,376,"Israel",484.45,0.0561398,13.12009,0,0,0,0,0,0,0,1,0,0,"Western Asia",436.833288523388,419.876600450114,453.789976596662,506.936587987714,478.843731083223,535.029444892205,475.275349285708,460.323426543962,490.227272027453,497.066827442679,467.323222152407,526.810432732951
"Israel",2010,376,"Israel",504.46,0.0469108,12.44792,0,0,0,0,0,0,0,0,1,0,"Western Asia",437.846374145357,421.694691427955,453.998056862759,512.747025749375,484.490415058597,541.003636440153,475.406480572347,460.735816691275,490.077144453419,500.280085193064,470.610190856838,529.94997952929
"Israel",2015,376,"Israel",514.24,0.0321969,12.07953,0,0,0,0,0,0,0,0,0,1,"Western Asia",441.418884402114,424.772078758717,458.065690045511,523.730715675076,494.764399598545,552.697031751606,481.005227989194,465.223549391977,496.78690658641,503.451289446972,472.986262068991,533.916316824953
"Italy",1970,380,"Italy",412.34,0.0337805,21.07172,1,0,0,0,0,0,0,0,0,0,"Southern Europe",450.892098362182,419.145674093238,482.638522631126,446.715656844882,417.582032997472,475.849280692293,477.349963023564,438.703965363922,515.995960683206,455.406235621716,429.978796365593,480.833674877838
"Italy",1975,380,"Italy",427.87,0.0306881,18.02125,0,1,0,0,0,0,0,0,0,0,"Southern Europe",451.804877550475,420.784166211344,482.825588889607,452.494439474792,423.720162154498,481.268716795086,484.301721650845,446.849259724622,521.754183577067,464.323718313847,439.538124264555,489.109312363139
"Italy",1980,380,"Italy",NA,0.0464665,15.53855,0,0,1,0,0,0,0,0,0,0,"Southern Europe",458.09108060286,426.597001208883,489.585159996836,444.516589553626,414.035755334805,474.997423772446,480.39685281294,443.200537217998,517.593168407883,468.909588777192,444.385107925615,493.43406962877
"Italy",1985,380,"Italy",458.84,0.0326011,13.22992,0,0,0,1,0,0,0,0,0,0,"Southern Europe",469.48317145035,440.781517279562,498.184825621139,462.742585884031,435.100799874628,490.384371893435,507.259778865206,473.797214796482,540.72234293393,477.341560933174,453.019839762111,501.663282104237
"Italy",1990,380,"Italy",507.8,0.0459877,11.48891,0,0,0,0,1,0,0,0,0,0,"Southern Europe",457.956532945578,435.803387412828,480.109678478328,444.197697449127,418.671091898931,469.724302999323,479.56738173135,454.992612826017,504.142150636684,480.21834336903,455.812624383112,504.624062354949
"Italy",1995,380,"Italy",479.97,0.0444482,11.09162,0,0,0,0,0,1,0,0,0,0,"Southern Europe",494.657492305036,475.187467386024,514.127517224047,484.950385427189,460.445915980572,509.454854873806,500.079465721526,480.456242343699,519.702689099353,481.545758210714,457.167511539456,505.924004881972
"Italy",2000,380,"Italy",504.68,0.036535,10.7384,0,0,0,0,0,0,1,0,0,0,"Southern Europe",477.853499785569,459.664740997147,496.042258573991,489.014752850076,465.004663987116,513.024841713036,486.422539845543,468.90050374388,503.944575947207,483.681684738256,459.316253631899,508.047115844614
"Italy",2005,380,"Italy",493.19,0.0436898,10.45823,0,0,0,0,0,0,0,1,0,0,"Southern Europe",489.146714919722,472.070695559955,506.22273427949,497.041241306768,473.376325980303,520.706156633233,486.506390681693,471.510740757877,501.50204060551,483.41434133124,458.997870913063,507.830811749417
"Italy",2010,380,"Italy",500.79,0.0416407,12.05104,0,0,0,0,0,0,0,0,1,0,"Southern Europe",487.771374865882,470.664291085313,504.878458646451,500.445803916002,476.445536018023,524.446071813981,476.696937380196,461.940286700138,491.453588060253,479.293120389662,455.040051217595,503.546189561729
"Italy",2015,380,"Italy",500.75,0.0395547,11.54389,0,0,0,0,0,0,0,0,0,1,"Southern Europe",495.819953583517,478.387013867681,513.252893299353,508.627436847128,484.463972469898,532.790901224358,484.37488717737,469.025290686457,499.724483668283,481.005237092365,456.739817032044,505.270657152686
"Jamaica",1970,388,"Jamaica",NA,0.039402,43.81985,1,0,0,0,0,0,0,0,0,0,"Caribbean",334.790068050289,288.547435571946,381.032700528632,NA,NA,NA,370.032088893895,329.893102853481,410.171074934309,NA,NA,NA
"Jamaica",1975,388,"Jamaica",NA,0.0570455,40.17605,0,1,0,0,0,0,0,0,0,0,"Caribbean",343.822123299072,298.483619861497,389.160626736647,NA,NA,NA,382.132397156698,343.195637207362,421.069157106034,NA,NA,NA
"Jamaica",1980,388,"Jamaica",NA,0.0377674,37.72267,0,0,1,0,0,0,0,0,0,0,"Caribbean",338.431333716552,293.225812069445,383.636855363659,NA,NA,NA,374.144302926404,336.249079388122,412.039526464685,NA,NA,NA
"Jamaica",1985,388,"Jamaica",NA,0.03567,34.57802,0,0,0,1,0,0,0,0,0,0,"Caribbean",355.482179280736,312.458925190882,398.505433370589,NA,NA,NA,406.29850601826,372.273833905475,440.323178131044,NA,NA,NA
"Jamaica",1990,388,"Jamaica",NA,0.0395542,33.64659,0,0,0,0,1,0,0,0,0,0,"Caribbean",339.103099001345,299.549419025891,378.656778976799,NA,NA,NA,373.695196805471,348.179492213126,399.210901397816,NA,NA,NA
"Jamaica",1995,388,"Jamaica",NA,0.0381545,20.41527,0,0,0,0,0,1,0,0,0,0,"Caribbean",402.863524001528,367.719076350331,438.007971652724,NA,NA,NA,455.126379096169,436.844816122551,473.407942069788,NA,NA,NA
"Jamaica",2000,388,"Jamaica",NA,0.0478183,28.59646,0,0,0,0,0,0,1,0,0,0,"Caribbean",373.920044774248,337.625967711569,410.214121836928,NA,NA,NA,402.947284975213,387.383003229927,418.5115667205,NA,NA,NA
"Jamaica",2005,388,"Jamaica",NA,0.0562411,16.20758,0,0,0,0,0,0,0,1,0,0,"Caribbean",411.119874344141,376.661792130407,445.577956557875,NA,NA,NA,460.635187386063,446.129626333187,475.140748438938,NA,NA,NA
"Jamaica",2010,388,"Jamaica",NA,0.0505676,22.50147,0,0,0,0,0,0,0,0,1,0,"Caribbean",398.648798608179,363.394139695857,433.903457520501,NA,NA,NA,428.109180219296,413.155066961609,443.063293476982,NA,NA,NA
"Jamaica",2015,388,"Jamaica",NA,0.0535967,22.88099,0,0,0,0,0,0,0,0,0,1,"Caribbean",406.525896309237,371.703564443101,441.348228175374,NA,NA,NA,432.154956062181,415.220263314837,449.089648809525,NA,NA,NA
"Japan",1970,392,"Japan",547.77,0.0210977,35.19659,1,0,0,0,0,0,0,0,0,0,"Eastern Asia",514.70320165633,478.336083377817,551.070319934842,540.232290664928,511.792682613507,568.671898716348,408.894065148658,369.635737779755,448.152392517562,544.22019908962,519.715828084444,568.724570094795
"Japan",1975,392,"Japan",548.11,0.01986,33.61482,0,1,0,0,0,0,0,0,0,0,"Eastern Asia",513.139170264337,477.32729532523,548.951045203444,545.083213979585,516.970731816079,573.195696143091,409.084833413829,370.834606492875,447.335060334784,548.790786667644,524.725521443264,572.856051892024
"Japan",1980,392,"Japan",552.31,0.025597,33.10056,0,0,1,0,0,0,0,0,0,0,"Eastern Asia",511.955168834242,476.233510335583,547.676827332901,538.689227987662,510.276482093664,567.10197388166,394.709088203682,357.081244616838,432.336931790527,549.38016148423,525.565780872304,573.194542096155
"Japan",1985,392,"Japan",565.04,0.0243714,29.95156,0,0,0,1,0,0,0,0,0,0,"Eastern Asia",529.30402403737,495.533376112311,563.074671962429,554.353752330552,527.613432076601,581.094072584502,426.98201732063,393.102093544151,460.86194109711,558.298462975514,535.096479688921,581.500446262107
"Japan",1990,392,"Japan",571.57,0.0197348,27.04218,0,0,0,0,1,0,0,0,0,0,"Eastern Asia",514.264946152562,484.05007016684,544.479822138284,540.281886811901,515.63396918848,564.929804435322,402.806343315041,376.801896781852,428.810789848229,567.049898891633,543.868388106811,590.231409676456
"Japan",1995,392,"Japan",574.14,0.0304414,27.23191,0,0,0,0,0,1,0,0,0,0,"Eastern Asia",553.787845844742,526.07539025633,581.500301433153,578.067040236536,554.667242774553,601.46683769852,421.910515043734,403.366448576136,440.454581511333,564.959751446097,541.972628001864,587.94687489033
"Japan",2000,392,"Japan",572.07,0.0342444,26.53,0,0,0,0,0,0,1,0,0,0,"Eastern Asia",541.599709937735,515.283856767932,567.915563107538,579.607914671505,556.427769459572,602.788059883438,411.226433575087,395.948669666882,426.504197483291,566.352347160798,543.266563224721,589.438131096874
"Japan",2005,392,"Japan",568.4,0.0366521,22.38155,0,0,0,0,0,0,0,1,0,0,"Eastern Asia",559.462046785683,533.247706572853,585.676386998512,590.04710117995,567.222954831576,612.871247528323,429.132970370316,415.777734736729,442.488206003904,577.513780232875,553.976650219248,601.050910246501
"Japan",2010,392,"Japan",576.1,0.0362798,16.5896,0,0,0,0,0,0,0,0,1,0,"Eastern Asia",574.185769825429,547.446094456152,600.925445194706,595.633738267063,571.702320953375,619.565155580751,454.556247841209,439.930028025353,469.182467657065,593.642356192775,568.476430957418,618.808281428131
"Japan",2015,392,"Japan",590.89,0.0318618,15.90329,0,0,0,0,0,0,0,0,0,1,"Eastern Asia",581.838783421629,554.876540846529,608.801025996729,604.403833870336,580.507691633367,628.299976107305,462.822028715594,447.215502472413,478.428554958774,596.192255858835,570.816538353239,621.567973364432
"Jordan",1970,400,"Jordan",NA,0.0307196,38.21992,1,0,0,0,0,0,0,0,0,0,"Western Asia",362.948503264227,328.929582258458,396.967424269997,358.008977951761,319.637092503004,396.380863400518,395.629502511345,356.381614624801,434.877390397889,351.243081174233,313.773246404633,388.712915943834
"Jordan",1975,400,"Jordan",NA,0.0328566,33.91392,0,1,0,0,0,0,0,0,0,0,"Western Asia",368.236588286661,335.893745425875,400.579431147447,363.04279611347,325.858736415836,400.226855811104,409.127670080525,371.629122943756,446.626217217294,362.881290627619,327.359538282415,398.403042972824
"Jordan",1980,400,"Jordan",NA,0.0528035,31.86096,0,0,1,0,0,0,0,0,0,0,"Western Asia",374.999422174179,341.419005349135,408.579838999222,353.975093635144,316.148086684962,391.802100585325,403.652471336141,365.803451716136,441.501490956146,365.665748643999,330.412765035048,400.918732252951
"Jordan",1985,400,"Jordan",NA,0.040681,30.16428,0,0,0,1,0,0,0,0,0,0,"Western Asia",385.680952412254,355.592724933095,415.769179891412,371.595527319413,335.757924185776,407.43313045305,427.807501231375,394.271073407078,461.343929055671,372.144862622832,337.966494142471,406.323231103192
"Jordan",1990,400,"Jordan",315.31,0.0547136,26.48989,0,0,0,0,1,0,0,0,0,0,"Western Asia",378.437743437713,354.191111995382,402.684374880044,353.575199394146,320.835014754927,386.315384033366,409.362559909053,384.194654857056,434.530464961051,380.292947812735,346.519224340559,414.066671284911
"Jordan",1995,400,"Jordan",NA,0.0626156,23.98573,0,0,0,0,0,1,0,0,0,0,"Western Asia",422.701510568447,400.354450801973,445.04857033492,392.927421528911,360.068264509009,425.786578548812,440.93494150848,420.732891049781,461.136991967179,386.088648084895,352.120226299672,420.057069870118
"Jordan",2000,400,"Jordan",460.36,0.0409657,19.99255,0,0,0,0,0,0,1,0,0,0,"Western Asia",409.007543792834,390.930614899071,427.084472686598,401.354311199211,370.592201059751,432.116421338672,443.005828712225,427.63930867279,458.372348751661,400.33254699112,367.858379953018,432.806714029221
"Jordan",2005,400,"Jordan",427.75,0.038476,14.87639,0,0,0,0,0,0,0,1,0,0,"Western Asia",427.284065750696,411.596035324133,442.97209617726,413.234397632081,382.189762719707,444.279032544456,464.953604193824,450.784383608542,479.122824779107,414.894851504333,382.057613355001,447.732089653666
"Jordan",2010,400,"Jordan",417.74,0.0348051,16.90871,0,0,0,0,0,0,0,0,1,0,"Western Asia",424.446290895478,408.28162557325,440.610956217705,416.852614913077,386.027992214355,447.6772376118,452.876010732292,438.132338366412,467.619683098173,409.790721476439,377.097936382237,442.48350657064
"Jordan",2015,400,"Jordan",387.01,0.0365793,19.31305,0,0,0,0,0,0,0,0,0,1,"Western Asia",427.645748585863,410.151449868205,445.140047303521,423.153476861485,392.363556333559,453.943397389411,447.171900660608,431.765610979177,462.578190342038,402.858932215377,370.338503337908,435.379361092847
"Kazakhstan",1970,398,"Kazakhstan",NA,0.0457293,27.5038,1,0,0,0,0,0,0,0,0,0,"Central Asia",486.16526413748,430.069444218255,542.261084056705,456.59775756818,415.643099368867,497.552415767493,448.171106906301,409.364695146341,486.977518666262,484.052388439811,445.407059454189,522.697717425434
"Kazakhstan",1975,398,"Kazakhstan",NA,0.0405121,23.22307,0,1,0,0,0,0,0,0,0,0,"Central Asia",488.963491613555,434.065343801177,543.861639425933,463.282687344875,423.561010719948,503.004363969802,460.721960487605,423.805533773418,497.638387201791,496.694477200238,459.431810658353,533.957143742123
"Kazakhstan",1980,398,"Kazakhstan",NA,0.0352948,25.96281,0,0,1,0,0,0,0,0,0,0,"Central Asia",477.300959660912,422.384651016276,532.217268305549,458.232865366433,418.394607359991,498.071123372874,429.672058663118,392.702311322192,466.641806004044,489.852904977446,452.318658555664,527.387151399227
"Kazakhstan",1985,398,"Kazakhstan",NA,0.041255,24.1487,0,0,0,1,0,0,0,0,0,0,"Central Asia",494.22100321754,440.504801661666,547.937204773415,471.812675197059,433.059885573937,510.56546482018,456.41877142821,423.315113333718,489.522429522702,494.017113808015,456.533784066861,531.500443549169
"Kazakhstan",1990,398,"Kazakhstan",NA,0.0688689,19.53232,0,0,0,0,1,0,0,0,0,0,"Central Asia",493.46039645482,440.733205298665,546.187587610974,451.053609758369,411.630156096607,490.477063420131,443.971991755209,417.54386449809,470.400119012327,502.796053886032,462.760872143421,542.831235628644
"Kazakhstan",1995,398,"Kazakhstan",NA,0.0405604,21.66628,0,0,0,0,0,1,0,0,0,0,"Central Asia",515.96418508947,466.590502234282,565.337867944657,496.970506154986,461.471925513871,532.469086796101,449.460441469503,431.30988409666,467.610998842347,501.007930668272,463.978662187506,538.037199149039
"Kazakhstan",2000,398,"Kazakhstan",513.06,0.019385,18.51517,0,0,0,0,0,0,1,0,0,0,"Central Asia",500.655040387762,452.724985764833,548.58509501069,504.99832628789,470.896644260458,539.100008315323,447.588703967052,429.382936455121,465.794471478984,512.845564698307,476.435694736671,549.255434659943
"Kazakhstan",2005,398,"Kazakhstan",538.38,0.0267438,16.72221,0,0,0,0,0,0,0,1,0,0,"Central Asia",515.19997663987,467.53240170428,562.86755157546,513.503304332846,479.628352992344,547.378255673349,454.874389865709,439.469031936811,470.279747794608,516.746824541007,480.434464388088,553.059184693926
"Kazakhstan",2010,398,"Kazakhstan",470.62,0.0448381,16.42716,0,0,0,0,0,0,0,0,1,0,"Central Asia",524.472334204958,476.362993579789,572.581674830127,513.015999884356,478.601417897134,547.430581871579,456.289965739619,441.95930881759,470.620622661647,514.923168169525,477.929920674417,551.916415664633
"Kazakhstan",2015,398,"Kazakhstan",536.11,0.0146638,18.47215,0,0,0,0,0,0,0,0,0,1,"Central Asia",517.842648767414,469.840594366225,565.844703168604,526.652369494912,492.35204698529,560.952692004533,448.696718620378,430.217181436487,467.176255804269,513.654442591167,477.067821752206,550.241063430127
"Kenya",1970,404,"Kenya",NA,0.0453055,42.55424,1,0,0,0,0,0,0,0,0,0,"Eastern Africa",339.72056494437,304.354830401607,375.086299487133,340.965362633829,296.69156347242,385.239161795238,376.702172784075,336.475593096363,416.928752471787,366.6778782788,324.117078559094,409.238677998506
"Kenya",1975,404,"Kenya",NA,0.0377228,42.52135,0,1,0,0,0,0,0,0,0,0,"Eastern Africa",332.794150772469,298.902040265532,366.686261279405,346.711332042897,302.382233502401,391.040430583392,368.828939164968,330.332773400647,407.325104929288,367.876537319523,324.944175834716,410.80889880433
"Kenya",1980,404,"Kenya",NA,0.044229,41.6012,0,0,1,0,0,0,0,0,0,0,"Eastern Africa",332.719328369139,298.923861765039,366.514794973239,340.284469605239,296.216511600353,384.352427610124,356.465868616754,317.791082116763,395.140655116745,369.480030803957,326.993132893851,411.966928714063
"Kenya",1985,404,"Kenya",NA,0.0596246,40.65769,0,0,0,1,0,0,0,0,0,0,"Eastern Africa",350.933161323237,318.3823752208,383.483947425673,351.432805207221,308.615549887268,394.250060527175,380.14272933652,343.555121603523,416.730337069516,369.850143003661,327.688122432538,412.012163574784
"Kenya",1990,404,"Kenya",NA,0.0478286,39.37155,0,0,0,0,1,0,0,0,0,0,"Eastern Africa",330.105351896532,303.86715614176,356.343547651304,338.41401623397,297.337868095537,379.490164372403,347.458555680704,320.343853182657,374.573258178751,375.142216861391,332.976677280898,417.307756441884
"Kenya",1995,404,"Kenya",387.16,0.0532324,30.35559,0,0,0,0,0,1,0,0,0,0,"Eastern Africa",387.247466627218,362.439118745144,412.055814509293,380.58794424385,340.531648217747,420.644240269952,409.651356546104,390.325566271339,428.977146820868,399.374736004146,356.965075134741,441.784396873551
"Kenya",2000,404,"Kenya",403.39,0.0474917,36.17437,0,0,0,0,0,0,1,0,0,0,"Eastern Africa",358.172425378098,337.035922128043,379.308928628152,382.021937290629,342.880398721094,421.163475860164,366.949875141912,350.107301773412,383.792448510412,384.064444593819,341.960797048327,426.16809213931
"Kenya",2005,404,"Kenya",355.93,0.0719275,42.46386,0,0,0,0,0,0,0,1,0,0,"Eastern Africa",361.363497987334,338.479559174862,384.247436799806,383.870118465522,343.679148116752,424.061088814292,337.801897368556,315.383716899798,360.220077837314,363.040819402038,320.203270599414,405.878368204663
"Kenya",2010,404,"Kenya",NA,0.0540883,43.96394,0,0,0,0,0,0,0,0,1,0,"Eastern Africa",354.951598465925,332.974640528657,376.928556403192,390.870724840084,349.573415504149,432.168034176018,326.655999660204,304.6954216233,348.616577697108,361.482941411999,318.87837194615,404.087510877849
"Kenya",2015,404,"Kenya",NA,0.0533023,30.65055,0,0,0,0,0,0,0,0,0,1,"Eastern Africa",390.385559643329,366.634162537469,414.13695674919,403.199280097123,363.480445020559,442.918115173687,395.251701624756,376.381024613064,414.122378636447,398.545935157456,356.180142589223,440.91172772569
"Kuwait",1970,414,"Kuwait",NA,0.0243974,19.78224,1,0,0,0,0,0,0,0,0,0,"Western Asia",399.66150983544,367.282862659419,432.04015701146,302.01581157915,257.80903390513,346.222589253171,482.41347725015,443.368876641967,521.458077858333,328.843410050917,285.454302738189,372.232517363646
"Kuwait",1975,414,"Kuwait",NA,0.0322594,17.44593,0,1,0,0,0,0,0,0,0,0,"Western Asia",402.700644984911,371.325832127214,434.075457842609,305.074518169096,261.296885217407,348.852151120784,487.208661084025,449.809439225799,524.607882942252,334.179123447828,291.440531566257,376.917715329399
"Kuwait",1980,414,"Kuwait",NA,0.0375656,18.70566,0,0,1,0,0,0,0,0,0,0,"Western Asia",397.640001356506,366.490961163411,428.7890415496,298.162665801898,254.038315918621,342.287015685176,464.366050281442,427.367421761567,501.364678801316,329.908117352886,286.892691817237,372.923542888535
"Kuwait",1985,414,"Kuwait",NA,0.0520423,18.04911,0,0,0,1,0,0,0,0,0,0,"Western Asia",414.945379741042,385.582796596714,444.307962885371,309.41890264134,265.910993112263,352.926812170418,486.577771598426,453.208675659014,519.946867537838,329.616035583595,286.202062625783,373.030008541408
"Kuwait",1990,414,"Kuwait",NA,0.1419883,16.94753,0,0,0,0,1,0,0,0,0,0,"Western Asia",427.439311927732,383.72572078693,471.152903068534,273.372527986295,216.547733758266,330.197322214325,464.464425031604,417.374667992228,511.55418207098,319.537464101797,259.832134532261,379.242793671332
"Kuwait",1995,414,"Kuwait",NA,0.0572103,13.96072,0,0,0,0,0,1,0,0,0,0,"Western Asia",442.011274054016,421.322348956229,462.700199151802,333.810362142237,292.950229536201,374.670494748273,487.900088611958,468.049954829387,507.750222394529,340.207670836604,297.173099222819,383.242242450388
"Kuwait",2000,414,"Kuwait",NA,0.0208535,13.39699,0,0,0,0,0,0,1,0,0,0,"Western Asia",416.226138528734,397.29223978246,435.160037275007,344.367559069531,304.415393755252,384.319724383809,472.042035965055,452.997746635465,491.086325294646,347.081733382941,304.556222659278,389.607244106605
"Kuwait",2005,414,"Kuwait",346.23,0.0424913,9.89769,0,0,0,0,0,0,0,1,0,0,"Western Asia",439.093654728472,422.79473580422,455.392573652725,350.241350682301,311.346144969672,389.136556394929,489.031571371637,473.831286995728,504.231855747547,353.633230719136,311.647889564588,395.618571873684
"Kuwait",2010,414,"Kuwait",351.22,0.0348051,8.603674,0,0,0,0,0,0,0,0,1,0,"Western Asia",441.92678200003,425.506649648169,458.34691435189,355.919186191343,317.021910938152,394.816461444535,492.287222902368,476.34716622807,508.227279576666,358.346965749722,316.413934153452,400.279997345993
"Kuwait",2015,414,"Kuwait",372.3,0.0338053,8.864252,0,0,0,0,0,0,0,0,0,1,"Western Asia",448.719333020695,431.844728680757,465.593937360633,363.589463126356,324.670638453369,402.508287799342,496.444155248019,480.414296650691,512.474013845348,357.769803531141,315.829747041632,399.709860020651
