"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit3","lwr3","upr3","qamys_pred","plot"
"Sao Tome and Principe",678,1990,0.585601404741001,0.367866549604917,0.0465320456540825,NA,NA,2.5,3.3,26.757584,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.18036059843287,1.10814944930804,1.25727729522655,1.18036059843287,3
"Sao Tome and Principe",678,1995,0.587025316455696,0.36629746835443,0.0466772151898734,NA,NA,2.98,4.39999999999999,42.035908,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.21050463638207,1.17546974469711,1.24658374348893,1.21050463638207,3
"Sao Tome and Principe",678,2000,0.55884476534296,0.394945848375451,0.0462093862815884,NA,NA,3.39,5.2,15.091492,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.85295422170444,1.77089664827357,1.93881407538918,1.85295422170444,3
"Sao Tome and Principe",678,2005,0.558918222794591,0.397295556986478,0.0437862202189311,NA,NA,3.73,5.89999999999999,30.463608,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.80184930664725,1.75401817459275,1.85098476794232,1.80184930664725,3
"Sao Tome and Principe",678,2010,0.546551724137931,0.417241379310345,0.0362068965517241,NA,NA,4.02,6.90000000000001,9.8569031,3.63482737428,3.0193054602,2.907861899424,0,0,0,0,0,0,0,0,1,0,2.42357100597201,2.32207362295168,2.5295048197145,2.907861899424,3
"Sao Tome and Principe",678,2015,0.541411042944785,0.428425357873211,0.0301635991820041,NA,NA,4.68,8.3,7.1833572,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,3.01941000683308,2.9031462527075,3.14032983383504,3.01941000683308,3
"Saudi Arabia",682,1970,0.540024672743472,0.42557055719279,0.0344047700637379,NA,NA,2.27,5.80000000000001,61.601974,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.859683649343499,0.813625754284372,0.908348799256724,0.859683649343499,2
"Saudi Arabia",682,1975,0.539111823064601,0.428325278985556,0.0325628979498432,NA,NA,2.9,8,53.0742,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.22720784478106,1.16780276354481,1.28963480932401,1.22720784478106,2
"Saudi Arabia",682,1980,0.529499933269683,0.440327697188087,0.03017236954223,NA,NA,3.78,11.9,44.377235,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.80319322933449,1.72303039842653,1.88708558205764,1.80319322933449,2
"Saudi Arabia",682,1985,0.513265151515152,0.46055303030303,0.0261818181818182,NA,NA,4.85,17.2,36.709679,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.56937314039117,2.45938680231725,2.68427818200189,2.56937314039117,2
"Saudi Arabia",682,1990,0.508674731248623,0.463195141660749,0.0281301270906286,NA,NA,6.02,24,29.178352,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.61359892120471,3.46308179626311,3.77065802413977,3.61359892120471,2
"Saudi Arabia",682,1995,0.507803840666946,0.463271832457401,0.028924326875653,NA,NA,6.86,29.6,25.924004,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.22643186855076,4.14770653923401,4.30665143990644,4.22643186855076,2
"Saudi Arabia",682,2000,0.460912540403804,0.509903030870848,0.0291844287253478,NA,NA,7.87,36.9,18.89566,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.44862196476058,5.35564064857985,5.54321756496931,5.44862196476058,2
"Saudi Arabia",682,2005,0.427553289404022,0.543934741351926,0.028511969244052,NA,NA,8.78,43.8,17.404459,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.42148921001844,6.30791625840461,6.53710702316972,6.42148921001844,2
"Saudi Arabia",682,2010,0.393924920151093,0.576268467338516,0.0298066125103913,NA,NA,9.53,49.5,5.5736618,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,8.06757044684799,7.93577521314806,8.20155450056354,8.06757044684799,2
"Saudi Arabia",682,2015,0.334158360931088,0.635307166965092,0.0305344721038204,NA,NA,10.2,54.3,4.6713715,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.93999575181419,8.79588742370199,9.08646509357185,8.93999575181419,2
"Senegal",686,1970,0.546783142486129,0.428190296305041,0.0250265612088301,NA,NA,1.05,2,83.977516,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.260266163556527,0.24014262804202,0.28207601642712,0.260266163556527,3
"Senegal",686,1975,0.549781081356277,0.424885449546889,0.0253334690968333,NA,NA,1.37,2.90000000000001,80.783417,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.361420737748862,0.336380256761592,0.388325257054284,0.361420737748862,3
"Senegal",686,1980,0.566403019953263,0.406902750314578,0.0266942297321589,NA,NA,1.62,3.80000000000001,77.607185,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.44288790843781,0.414232768572767,0.473525308285603,0.44288790843781,3
"Senegal",686,1985,0.57760652484029,0.394296967065683,0.0280965080940272,NA,NA,1.87,4.3,73.131149,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.531065549218382,0.498745633706233,0.565479872918027,0.531065549218382,3
"Senegal",686,1990,0.579873712196743,0.39041542040545,0.0297108673978066,NA,NA,2.14,4.89999999999999,69.877518,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.639848705667957,0.603146711004934,0.678784048184275,0.639848705667957,3
"Senegal",686,1995,0.573313312395406,0.395669516975769,0.0310171706288256,NA,NA,2.43,5.59999999999999,65.374115,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.747726065299392,0.721172503150635,0.775257329259724,0.747726065299392,3
"Senegal",686,2000,0.563813356094785,0.404279965857822,0.0319066780473926,NA,NA,2.7,5.90000000000001,60.724751,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.893744068062426,0.86513007209591,0.92330446595344,0.893744068062426,3
"Senegal",686,2005,0.550118663502307,0.418148849364017,0.0317324871336764,NA,NA,3.21,7.89999999999999,54.20686,1.23802313148,0.993256402305,0.990418505184,0,0,0,0,0,0,0,1,0,0,1.18810767687227,1.15533601497042,1.22180892273056,0.990418505184,3
"Senegal",686,2010,0.541865398909812,0.427124628344896,0.0310099727452924,NA,NA,3.74,9.89999999999999,52.565269,1.57010929056667,1.21060394231333,1.25608743245334,0,0,0,0,0,0,0,0,1,0,1.46843329566374,1.42899469706042,1.50896035391144,1.25608743245334,3
"Senegal",686,2015,0.535442953468189,0.434615127845651,0.0299419186861606,NA,NA,4.26,11.8,48.099579,2.21081998302,1.884906671235,1.768655986416,0,0,0,0,0,0,0,0,0,1,1.81272859774163,1.76658534842513,1.86007710977548,1.768655986416,3
"Serbia",688,1970,0.349758001945837,0.56695279498516,0.0832892030690033,NA,NA,6.9,32.7,13.417259,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.83552554269965,5.60895005203037,6.07125362921946,5.83552554269965,1
"Serbia",688,1975,0.326001506378572,0.581450360118627,0.0925481335028009,NA,NA,7.87,39.4,9.9505424,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,6.92937198700142,6.66045676840169,7.20914462834392,6.92937198700142,1
"Serbia",688,1980,0.321621409247556,0.586228573352941,0.0921500173995038,NA,NA,8.62,45.1,6.5097132,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,7.79570158666872,7.49248223990326,8.11119216335625,7.79570158666872,1
"Serbia",688,1985,0.319377951649682,0.595603730560989,0.0850183177893292,NA,NA,9.23,50.3,4.2652659,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,8.3900225563494,8.06406448943979,8.72915619514618,8.3900225563494,1
"Serbia",688,1990,0.314505452940806,0.58963205782849,0.0958624892307046,NA,NA,9.91,56.5,2.9425707,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.24499229295738,8.88534233129135,9.61919972355412,9.24499229295738,1
"Serbia",688,1995,0.300007082081323,0.585586952782752,0.114405965135925,NA,NA,10.61,63.1,2.3076577,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.76191308136996,9.60625339509459,9.920095076493,9.76191308136996,1
"Serbia",688,2000,0.277110984102792,0.585402510531106,0.137486505366101,NA,NA,11.16,68.7,1.9307642,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.543890447707,10.371697189917,10.7189424968294,10.543890447707,1
"Serbia",688,2005,0.260049497933952,0.59212176055647,0.147828741509578,NA,NA,11.57,73.5,1.6877451,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,11.1529512228278,10.9623265497443,11.3468906818579,11.1529512228278,1
"Serbia",688,2010,0.236380496097674,0.612549262035391,0.151070241866935,NA,NA,11.82,76.8,1.5564564,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.538044918665,11.3322229557675,11.7476051313814,11.538044918665,1
"Serbia",688,2015,0.227592207557404,0.609326975230519,0.163080817212077,NA,NA,12.06,81.1,1.5035934,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,11.9289761878663,11.7011680251044,12.161219511196,11.9289761878663,1
"Seychelles",690,1970,0.543893129770992,0.395038167938931,0.0610687022900763,NA,NA,NA,NA,62.169964,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,1975,0.525167785234899,0.414429530201342,0.0604026845637584,NA,NA,NA,NA,55.510612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,1980,0.500754147812971,0.43288084464555,0.0663650075414781,NA,NA,NA,NA,50.015766,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,1985,0.4620886981402,0.469241773962804,0.0686695278969957,NA,NA,NA,NA,15.770782,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,1990,0.464589235127479,0.468838526912181,0.0665722379603399,NA,NA,NA,NA,12.18885,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,1995,0.413298565840939,0.516297262059974,0.0704041720990874,NA,NA,NA,NA,36.16555,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,2000,0.385943279901356,0.536374845869297,0.0776818742293465,NA,NA,NA,NA,8.1635437,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,2
"Seychelles",690,2005,0.333333333333333,0.595720720720721,0.0709459459459459,NA,NA,NA,NA,31.476519,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,2
"Seychelles",690,2010,0.310722100656455,0.612691466083151,0.0765864332603939,NA,NA,NA,NA,6.0457687,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,2
"Seychelles",690,2015,0.279317697228145,0.638592750533049,0.082089552238806,NA,NA,10.65,53,4.1322937,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.46745520078164,9.30204014424773,9.63581177772439,9.46745520078164,2
"Sierra Leone",694,1970,0.506735037501913,0.464334915046686,0.0289300474514006,NA,NA,1.14,2.79999999999998,81.349655,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.296542134437501,0.274395000944001,0.320476820620705,0.296542134437501,3
"Sierra Leone",694,1975,0.521867795327071,0.448332817177661,0.0297993874952686,NA,NA,1.41,3.8,77.385834,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.387954597547581,0.361419802351752,0.416437529927658,0.387954597547581,3
"Sierra Leone",694,1980,0.537296932100851,0.432208334612904,0.0304947332862451,NA,NA,1.7,4.69999999999999,72.794395,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.493922556755001,0.462827629886669,0.527106586378896,0.493922556755001,3
"Sierra Leone",694,1985,0.552915117042223,0.416730474732006,0.0303544082257712,NA,NA,2.03,6,67.707664,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.622630737457966,0.586270774354195,0.661245711343,0.622630737457966,3
"Sierra Leone",694,1990,0.564745499915207,0.406400658962618,0.0288538411221746,NA,NA,2.36,7,63.368469,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.773862693155222,0.73164086869596,0.818521071580976,0.773862693155222,3
"Sierra Leone",694,1995,0.573182177435289,0.400884212606204,0.0259336099585062,NA,NA,2.71,8,57.430771,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.930548976552892,0.901296170814654,0.960751222299052,0.930548976552892,3
"Sierra Leone",694,2000,0.576326378712814,0.40011164608192,0.023561975205266,NA,NA,3.02,8.7,65.17321,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.990332392765089,0.95636360409588,1.02550770853206,0.990332392765089,3
"Sierra Leone",694,2005,0.571823204419889,0.404546812005376,0.023629983574735,NA,NA,3.37,9.59999999999999,53.040802,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.28133695433475,1.24691437217382,1.31670981358693,1.28133695433475,3
"Sierra Leone",694,2010,0.546108952428131,0.42961747449572,0.024273573076149,NA,NA,3.87,11.7,67.57383,1.38781176804,1.20025400598,1.110249414432,0,0,0,0,0,0,0,0,1,0,1.32893078854269,1.27443155441754,1.38576060410231,1.110249414432,3
"Sierra Leone",694,2015,0.536258513739414,0.438721799317519,0.0250196869430667,NA,NA,4.3,14,56.793671,1.8344217917,1.6377972827,1.46753743336,0,0,0,0,0,0,0,0,0,1,1.69193997932678,1.63617094604299,1.74960990510651,1.46753743336,3
"Singapore",702,1970,0.506584977567659,0.46012832263978,0.0332866997925612,0.730661426119373,3.58024098798493,4.9,17.5,24.695667,NA,NA,3.58024098798493,1,0,0,0,0,0,0,0,0,0,3.30966735604445,3.17758000369251,3.44724538640641,3.58024098798493,1
"Singapore",702,1975,0.456998761281189,0.501902318173775,0.0410989205450363,0.75910851106852,4.77479253462099,6.29,25.9,19.666208,NA,NA,4.77479253462099,0,1,0,0,0,0,0,0,0,0,4.64414094666195,4.46240599162192,4.83327719910643,4.77479253462099,1
"Singapore",702,1980,0.389326261705478,0.563437474102925,0.0472362641915969,0.792146255595355,6.06784031786042,7.66,34.5,17.093948,NA,NA,6.06784031786042,0,0,1,0,0,0,0,0,0,0,5.95061426039901,5.71632603194047,6.19450498068315,6.06784031786042,1
"Singapore",702,1985,0.334835444908211,0.612418276511654,0.0527462785801352,0.816302019820415,7.16713173402324,8.78,42.1,12.969121,NA,NA,7.16713173402324,0,0,0,1,0,0,0,0,0,0,7.13605459986321,6.85344199822188,7.43032118247166,7.16713173402324,1
"Singapore",702,1990,0.29824910465579,0.64580846266083,0.0559424326833798,0.849981331162101,8.49131349830939,9.99,50.4,10.903999,NA,NA,8.49131349830939,0,0,0,0,1,0,0,0,0,0,8.5516850604761,8.21103697765442,8.90646547720955,8.49131349830939,1
"Singapore",702,1995,0.286686772942697,0.649863564555508,0.0634496625017952,0.869940000821262,9.45624780892712,10.87,56.6,8.6144047,NA,NA,9.45624780892712,0,0,0,0,0,1,0,0,0,0,9.35851462427278,9.19295171276483,9.5270592851169,9.45624780892712,1
"Singapore",702,2000,0.279142200663773,0.647459790656114,0.0733980086801123,0.889690658073189,10.3026178204875,11.58,62.6,7.4505997,NA,NA,10.3026178204875,0,0,0,0,0,0,1,0,0,0,10.3576647511514,10.1702605628468,10.5485221774116,10.3026178204875,1
"Singapore",702,2005,0.259005451106908,0.658760707531427,0.0822338413616643,0.915057929639098,11.2277607966717,12.27,69,5.5152307,NA,NA,11.2277607966717,0,0,0,0,0,0,0,1,0,0,11.4796674927208,11.269247110525,11.6940168629678,11.2277607966717,1
"Singapore",702,2010,0.243181504893563,0.666686359071306,0.0901321360351313,0.944352422646775,12.2388073975022,12.96,75.2,3.664412,NA,NA,12.2388073975022,0,0,0,0,0,0,0,0,1,0,12.6577467705784,12.4172782146027,12.9028721543559,12.2388073975022,1
"Singapore",702,2015,0.218761854869303,0.664378488718681,0.116859656412017,0.971562764793548,12.2805533469904,12.64,80.4,2.894453,NA,NA,12.2805533469904,0,0,0,0,0,0,0,0,0,1,12.4703641256374,12.2330688152403,12.7122624563548,12.2805533469904,1
"Slovakia",703,1970,0.377328131543565,0.532103418633869,0.0905684498225661,1.04353245045025,10.8005608621601,10.35,52.7,1.6087557,NA,NA,10.8005608621601,1,0,0,0,0,0,0,0,0,0,11.2925827156442,10.8431376617108,11.760657142625,10.8005608621601,1
"Slovakia",703,1975,0.353827695805005,0.545622934601865,0.10054936959313,1.05346304916519,11.3141931480342,10.74,60.5,1.1971706,NA,NA,11.3141931480342,0,1,0,0,0,0,0,0,0,0,11.5782467233823,11.11761761021,12.0579607868866,11.3141931480342,1
"Slovakia",703,1980,0.343153551901624,0.551661292583766,0.10518515551461,1.05734934413477,11.7048572395719,11.07,67.5,0.79552633,NA,NA,11.7048572395719,0,0,1,0,0,0,0,0,0,0,11.741670858246,11.2718740059489,12.231048224157,11.7048572395719,1
"Slovakia",703,1985,0.337822388435677,0.570290852016199,0.0918867595481233,1.05579798609108,11.9305172428292,11.3,72.3,0.53177327,NA,NA,11.9305172428292,0,0,0,1,0,0,0,0,0,0,11.6634993027082,11.1954284978246,12.1511397273188,11.9305172428292,1
"Slovakia",703,1990,0.336066505074989,0.56074837145887,0.103185123466142,1.05800066019123,12.2304876318107,11.56,77.7,0.37593016,NA,NA,12.2304876318107,0,0,0,0,1,0,0,0,0,0,11.9401499302443,11.458011643716,12.442575971277,12.2304876318107,1
"Slovakia",703,1995,0.317323098707009,0.574412192122815,0.108264709170175,1.05570763311099,12.4151217653852,11.76,81.9,0.29987678,NA,NA,12.4151217653852,0,0,0,0,0,1,0,0,0,0,11.7090433631005,11.475987185837,11.9468324823655,12.4151217653852,1
"Slovakia",703,2000,0.280808830349689,0.605528244133197,0.113662925517113,1.05768117521679,12.6498668555928,11.96,85.2,0.25392306,NA,NA,12.6498668555928,0,0,0,0,0,0,1,0,0,0,12.0347092068061,11.7811878920424,12.2936860883283,12.6498668555928,1
"Slovakia",703,2005,0.245040363737589,0.638211004917881,0.11674863134453,1.05581735324789,12.9126462302217,12.23,87.7,0.2239619,NA,NA,12.9126462302217,0,0,0,0,0,0,0,1,0,0,12.4354512550702,12.1638170192709,12.7131514451618,12.9126462302217,1
"Slovakia",703,2010,0.219855142086397,0.656683049406896,0.123461808506707,1.05302931537989,13.0891543901721,12.43,88.8,0.2075292,NA,NA,13.0891543901721,0,0,0,0,0,0,0,0,1,0,12.7184114536706,12.4373549529962,13.0058192048216,13.0891543901721,1
"Slovakia",703,2015,0.206147849907157,0.653282591509937,0.140569558582906,1.04368984090454,13.8288903919852,13.25,91.2,0.2007187,NA,NA,13.8288903919852,0,0,0,0,0,0,0,0,0,1,13.8422857037652,13.5314851537467,14.1602249366994,13.8288903919852,1
"Slovenia",705,1970,0.329999401090016,0.57142001557166,0.0985805833383243,0.934356591609624,9.62387289357912,10.3,60.3,0.64963388,NA,NA,9.62387289357912,1,0,0,0,0,0,0,0,0,0,11.4803389324302,11.0167290838676,11.9634585728782,9.62387289357912,1
"Slovenia",705,1975,0.31389877194996,0.576322736141398,0.109778491908642,0.938278498842903,9.83315866787362,10.48,61.9,0.5885911,NA,NA,9.83315866787362,0,1,0,0,0,0,0,0,0,0,11.3207601383969,10.8677724746196,11.7926291160785,9.83315866787362,1
"Slovenia",705,1980,0.310545811090533,0.575661836801394,0.113792352108073,0.936428294391589,9.95423276938259,10.63,63.7,0.5255816,NA,NA,9.95423276938259,0,0,1,0,0,0,0,0,0,0,11.1126221709375,10.6713904900155,11.5720975283918,9.95423276938259,1
"Slovenia",705,1985,0.29936764176649,0.602128425273765,0.098503932959745,0.93607717289823,10.1002726955719,10.79,65.8,0.4703005,NA,NA,10.1002726955719,0,0,0,1,0,0,0,0,0,0,10.8871542246568,10.4578735183785,11.3340562881316,10.1002726955719,1
"Slovenia",705,1990,0.279342138051333,0.614253675554448,0.106404186394219,0.94022180507127,10.3048309835811,10.96,68.2,0.47547913,NA,NA,10.3048309835811,0,0,0,0,1,0,0,0,0,0,10.9711458540165,10.5398362665745,11.4201054272377,10.3048309835811,1
"Slovenia",705,1995,0.258360952094004,0.618760670884805,0.122878377021191,0.944203266501378,10.5089823561603,11.13,70.4,0.3786217,NA,NA,10.5089823561603,0,0,0,0,0,1,0,0,0,0,10.6997446394999,10.5170116649238,10.8856525977179,10.5089823561603,1
"Slovenia",705,2000,0.228340121687535,0.630562679137125,0.141097199175341,0.949938637365128,10.7533053749732,11.32,73.3,0.30000305,NA,NA,10.7533053749732,0,0,0,0,0,0,1,0,0,0,10.9940331277047,10.8011158851254,11.1903960385723,10.7533053749732,1
"Slovenia",705,2005,0.202594410497846,0.642392066513072,0.155013522989081,0.955673178761883,11.0284684829121,11.54,76.1,0.31975231,NA,NA,11.0284684829121,0,0,0,0,0,0,0,1,0,0,11.3166666913042,11.1121322100068,11.5249659184891,11.0284684829121,1
"Slovenia",705,2010,0.190573570941669,0.642808452624404,0.166617976433927,0.963913824539652,11.4223788207949,11.85,79,0.30000305,NA,NA,11.4223788207949,0,0,0,0,0,0,0,0,1,0,11.7622967932605,11.5425729960185,11.9862032408605,11.4223788207949,1
"Slovenia",705,2015,0.192876765145308,0.626777194081642,0.180346040773049,0.97278202862638,11.8679407492418,12.2,81.8,0.2711004,NA,NA,11.8679407492418,0,0,0,0,0,0,0,0,0,1,12.2645006979784,12.0271750811855,12.5065093303595,11.8679407492418,1
"Solomon Islands",90,1970,0.538077403245943,0.426966292134831,0.034956304619226,NA,NA,2.51,2.40000000000001,41.646004,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.17762283629485,1.11856986492462,1.23979340768007,1.17762283629485,3
"Solomon Islands",90,1975,0.573940020682523,0.394002068252327,0.03205791106515,NA,NA,3.01,3.2,32.532303,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.5574215106769,1.4821428968283,1.63652355458416,1.5574215106769,3
"Solomon Islands",90,1980,0.574588031222897,0.393755420641804,0.0316565481352992,NA,NA,3.57,4.2,35.945595,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.79710711966645,1.71795617875208,1.87990476095952,1.79710711966645,3
"Solomon Islands",90,1985,0.576070901033973,0.395125553914328,0.0288035450516987,NA,NA,4.1,5.70000000000002,21.84107,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.35544876485544,2.24825770310603,2.46775041677567,2.35544876485544,3
"Solomon Islands",90,1990,0.571336966976595,0.400769477396602,0.0278935556268035,NA,NA,4.56,7.8,27.903666,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.50719290951902,2.39861572251986,2.62068501699752,2.50719290951902,3
"Solomon Islands",90,1995,0.550236571110493,0.423044809351517,0.0267186195379905,NA,NA,5.06,10,23.400002,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.85359830316074,2.78828932728685,2.92043698482519,2.85359830316074,3
"Solomon Islands",90,2000,0.528612997090204,0.443258971871969,0.0281280310378274,NA,NA,5.5,12,23.590893,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.17460214722564,3.10495287122994,3.24581377274738,3.17460214722564,3
"Solomon Islands",90,2005,0.518739352640545,0.45144804088586,0.0298126064735945,NA,NA,5.89,14.7,23.400002,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.48334733222934,3.4088346062392,3.55948881026405,3.48334733222934,3
"Solomon Islands",90,2010,0.51157495256167,0.455597722960152,0.0328273244781784,NA,NA,6.25,17.2,14.956351,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,4.09253510483044,3.99770234007434,4.18961747511147,4.09253510483044,3
"Solomon Islands",90,2015,0.502894109635683,0.462717058222676,0.0343888321416411,NA,NA,6.69,20.6,12.915357,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.5749373537241,4.47106332360195,4.68122463844653,4.5749373537241,3
"Somalia",706,1970,0.534374637092091,0.433863662756939,0.0317617001509697,NA,NA,0.9,1.90000000000001,94.595352,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.193291253936777,0.177188211879974,0.210857756574462,0.193291253936777,3
"Somalia",706,1975,0.536568395010824,0.430934955159262,0.0324966498299144,NA,NA,1.04,2.59999999999999,55.510612,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.326486054809308,0.298355594247956,0.357268796161266,0.326486054809308,3
"Somalia",706,1980,0.548087915626761,0.419660252797681,0.0322518315755575,NA,NA,1.25,3.40000000000001,50.015766,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.417618183980151,0.383994583764498,0.4541859572109,0.417618183980151,3
"Somalia",706,1985,0.563802841275585,0.404842439784151,0.031354718940264,NA,NA,1.51,4.8,43.913101,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.539557423203516,0.499354461308396,0.582997120264484,0.539557423203516,3
"Somalia",706,1990,0.578076387448517,0.391833832113544,0.0300897804379389,NA,NA,1.77,5.89999999999998,39.701962,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.676882349232413,0.629401947585667,0.727944545548183,0.676882349232413,3
"Somalia",706,1995,0.595350516208216,0.376608187134503,0.0280412966572811,NA,NA,2.02,6.7,36.16555,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.788716672193932,0.746338707397982,0.833500906264737,0.788716672193932,3
"Somalia",706,2000,0.61156507656066,0.361835001963094,0.0265999214762466,NA,NA,2.18,6.8,31.043764,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.912656987130878,0.863782568946375,0.964296810451753,0.912656987130878,3
"Somalia",706,2005,0.620918296868525,0.352920549575492,0.026161153555983,NA,NA,2.36,6.80000000000001,31.476519,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.00428217968102,0.955468552939217,1.05558963015816,1.00428217968102,3
"Somalia",706,2010,0.582024541404286,0.391641984219827,0.0263334743758867,NA,NA,2.82,8.30000000000001,27.094393,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.31480809410513,1.25855519558927,1.37357529521378,1.31480809410513,3
"Somalia",706,2015,0.577184151865967,0.395944488387143,0.0268713597468901,NA,NA,3.31,10.1,23.161285,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.67661264949597,1.61273287929757,1.74302267445198,1.67661264949597,3
"South Africa",710,1970,0.525281833548507,0.440316949054787,0.0344012173967054,NA,NA,5.24,15.9,28.878979,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,3.44810201770591,3.31018048592928,3.59177016934465,3.44810201770591,2
"South Africa",710,1975,0.525337339482306,0.442446545861089,0.0322161146566047,NA,NA,5.76,17.6,25.638123,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,3.86603870287882,3.71155364861158,4.02695384929921,3.86603870287882,2
"South Africa",710,1980,0.522030811989362,0.447095588361132,0.0308735996495059,NA,NA,6.32,19.9,23.799507,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,4.26622013289619,4.09359311556311,4.44612683980077,4.26622013289619,2
"South Africa",710,1985,0.515854947800911,0.45330614255337,0.0308389096457189,NA,NA,6.9,22.6,20.15789,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,4.74876860820372,4.55412456155492,4.95173177401224,4.74876860820372,2
"South Africa",710,1990,0.502759637212605,0.465641709791602,0.0315986529957933,NA,NA,7.52,26.1,17.907564,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.35520538688865,5.13323454559822,5.58677467024236,5.35520538688865,2
"South Africa",710,1995,0.470396052647337,0.495953244949041,0.0336507024036216,NA,NA,8.13,30.2,17.5979,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.68150065656847,5.56066341200868,5.80496378199731,5.68150065656847,2
