iso3n,year,illit_,age
44,"2015_19",4.856115,"60-64"
44,"2020_25",4.185426,"60-64"
44,"1970_74",17.80157,"65-69"
44,"1975_79",14.50699,"65-69"
44,"1980_84",12.03287,"65-69"
44,"1985_89",10.84534,"65-69"
44,"1990_94",9.428092,"65-69"
44,"1995_99",8.410004,"65-69"
44,"2000_04",7.962787,"65-69"
44,"2005_09",7.332613,"65-69"
44,"2010_14",6.503156,"65-69"
44,"2015_19",5.592342,"65-69"
44,"2020_25",4.494783,"65-69"
44,"1970_74",19.79081,"70+"
44,"1975_79",18.12482,"70+"
44,"1980_84",14.48226,"70+"
44,"1985_89",12.11536,"70+"
44,"1990_94",10.87724,"70+"
44,"1995_99",9.435155,"70+"
44,"2000_04",8.386411,"70+"
44,"2005_09",7.919209,"70+"
44,"2010_14",7.276012,"70+"
44,"2015_19",6.44866,"70+"
44,"2020_25",5.119099,"70+"
44,"1970_74",8.34622,"15+"
44,"1975_79",7.221167,"15+"
44,"1980_84",6.34073,"15+"
44,"1985_89",5.637294,"15+"
44,"1990_94",5.053312,"15+"
44,"1995_99",4.557728,"15+"
44,"2000_04",4.148871,"15+"
44,"2005_09",3.75608,"15+"
44,"2010_14",3.403383,"15+"
44,"2015_19",3.073062,"15+"
44,"2020_25",2.704417,"15+"
48,"1970_74",14.98324,"15-19"
48,"1975_79",10.16632,"15-19"
48,"1980_84",6.994767,"15-19"
48,"1985_89",4.461299,"15-19"
48,"1990_94",2.801347,"15-19"
48,"1995_99",1.753709,"15-19"
48,"2000_04",1.340883,"15-19"
48,"2005_09",.7682691,"15-19"
48,"2010_14",.6887476,"15-19"
48,"2015_19",.2183971,"15-19"
48,"2020_25",.4261602,"15-19"
48,"1970_74",20.93789,"20-24"
48,"1975_79",14.09961,"20-24"
48,"1980_84",9.871286,"20-24"
48,"1985_89",6.839379,"20-24"
48,"1990_94",4.439888,"20-24"
48,"1995_99",2.801422,"20-24"
48,"2000_04",2.068453,"20-24"
48,"2005_09",1.140142,"20-24"
48,"2010_14",.9388087,"20-24"
48,"2015_19",.2576759,"20-24"
48,"2020_25",.4790618,"20-24"
48,"1970_74",31.19886,"25-29"
48,"1975_79",19.79713,"25-29"
48,"1980_84",13.29997,"25-29"
48,"1985_89",9.737508,"25-29"
48,"1990_94",6.695702,"25-29"
48,"1995_99",4.424286,"25-29"
48,"2000_04",3.296404,"25-29"
48,"2005_09",1.759258,"25-29"
48,"2010_14",1.39744,"25-29"
48,"2015_19",.3515792,"25-29"
48,"2020_25",.5638254,"25-29"
48,"1970_74",43.49543,"30-34"
48,"1975_79",29.27222,"30-34"
48,"1980_84",18.85543,"30-34"
48,"1985_89",13.40782,"30-34"
48,"1990_94",9.490974,"30-34"
48,"1995_99",6.688194,"30-34"
48,"2000_04",5.190889,"30-34"
48,"2005_09",2.794367,"30-34"
48,"2010_14",2.149469,"30-34"
48,"2015_19",.5232301,"30-34"
48,"2020_25",.7576888,"30-34"
48,"1970_74",54.65682,"35-39"
48,"1975_79",41.75538,"35-39"
48,"1980_84",27.63367,"35-39"
48,"1985_89",18.75385,"35-39"
48,"1990_94",13.184,"35-39"
48,"1995_99",9.500136,"35-39"
48,"2000_04",7.852322,"35-39"
48,"2005_09",4.401294,"35-39"
48,"2010_14",3.404333,"35-39"
48,"2015_19",.8004798,"35-39"
48,"2020_25",1.113662,"35-39"
48,"1970_74",65.74933,"40-44"
48,"1975_79",54.31418,"40-44"
48,"1980_84",38.95455,"40-44"
48,"1985_89",26.95338,"40-44"
48,"1990_94",18.85656,"40-44"
48,"1995_99",13.15891,"40-44"
48,"2000_04",11.17776,"40-44"
48,"2005_09",6.65483,"40-44"
48,"2010_14",5.361077,"40-44"
48,"2015_19",1.266362,"40-44"
48,"2020_25",1.694162,"40-44"
48,"1970_74",74.82333,"45-49"
48,"1975_79",65.49609,"45-49"
48,"1980_84",52.49356,"45-49"
48,"1985_89",40.38761,"45-49"
48,"1990_94",28.01285,"45-49"
48,"1995_99",18.81853,"45-49"
48,"2000_04",15.50285,"45-49"
48,"2005_09",9.486011,"45-49"
48,"2010_14",8.115422,"45-49"
48,"2015_19",1.993916,"45-49"
48,"2020_25",2.669826,"45-49"
48,"1970_74","NA","50-54"
48,"1975_79",74.44641,"50-54"
48,"1980_84",64.98828,"50-54"
48,"1985_89",54.19226,"50-54"
48,"1990_94",41.5182,"50-54"
48,"1995_99",28.18369,"50-54"
48,"2000_04",22.2472,"50-54"
48,"2005_09",13.21756,"50-54"
48,"2010_14",11.54869,"50-54"
48,"2015_19",3.021557,"50-54"
48,"2020_25",4.210976,"50-54"
48,"1970_74",87.87243,"55-59"
48,"1975_79",82.14796,"55-59"
48,"1980_84",75.10617,"55-59"
48,"1985_89",66.03391,"55-59"
48,"1990_94",54.96334,"55-59"
48,"1995_99",41.50578,"55-59"
48,"2000_04",33.37514,"55-59"
48,"2005_09",18.70498,"55-59"
48,"2010_14",16.11703,"55-59"
48,"2015_19",4.316988,"55-59"
48,"2020_25",6.41678,"55-59"
48,"1970_74",91.51929,"60-64"
48,"1975_79",88.81698,"60-64"
48,"1980_84",82.69637,"60-64"
48,"1985_89",75.46935,"60-64"
48,"1990_94",67.47253,"60-64"
48,"1995_99",55.50571,"60-64"
48,"2000_04",49.34021,"60-64"
48,"2005_09",28.75983,"60-64"
48,"2010_14",23.11469,"60-64"
48,"2015_19",6.037965,"60-64"
48,"2020_25",9.236016,"60-64"
48,"1970_74",95.46877,"65-69"
48,"1975_79",91.40508,"65-69"
48,"1980_84",88.23757,"65-69"
48,"1985_89",83.91676,"65-69"
48,"1990_94",76.04143,"65-69"
48,"1995_99",66.44327,"65-69"
48,"2000_04",65.29646,"65-69"
48,"2005_09",42.68796,"65-69"
48,"2010_14",35.36518,"65-69"
48,"2015_19",8.702855,"65-69"
48,"2020_25",11.37612,"65-69"
48,"1970_74",96.52322,"70+"
48,"1975_79",95.46877,"70+"
48,"1980_84",92.92284,"70+"
48,"1985_89",88.45398,"70+"
48,"1990_94",83.35378,"70+"
48,"1995_99",76.39788,"70+"
48,"2000_04",80.1518,"70+"
48,"2005_09",56.38559,"70+"
48,"2010_14",55.68143,"70+"
48,"2015_19",14.09647,"70+"
48,"2020_25",17.39736,"70+"
48,"1970_74",44.26001,"15+"
48,"1975_79",33.581,"15+"
48,"1980_84",26.58859,"15+"
48,"1985_89",21.16506,"15+"
48,"1990_94",16.85388,"15+"
48,"1995_99",13.79692,"15+"
48,"2000_04",13.45126,"15+"
48,"2005_09",9.084961,"15+"
48,"2010_14",9.0226,"15+"
48,"2015_19",2.688413,"15+"
48,"2020_25",4.28004,"15+"
50,"1970_74",66.15337,"15-19"
50,"1975_79",63.27942,"15-19"
50,"1980_84",60.09549,"15-19"
50,"1985_89",56.95369,"15-19"
50,"1990_94",53.47338,"15-19"
50,"1995_99",49.81877,"15-19"
50,"2000_04",42.30143,"15-19"
50,"2005_09",41.65953,"15-19"
50,"2010_14",30.21251,"15-19"
50,"2015_19",20.77675,"15-19"
50,"2020_25",32.20392,"15-19"
50,"1970_74",69.65704,"20-24"
50,"1975_79",66.00524,"20-24"
50,"1980_84",63.24253,"20-24"
50,"1985_89",60.28965,"20-24"
50,"1990_94",56.99294,"20-24"
50,"1995_99",53.46048,"20-24"
50,"2000_04",45.53037,"20-24"
50,"2005_09",45.03793,"20-24"
50,"2010_14",32.97056,"20-24"
50,"2015_19",22.75098,"20-24"
50,"2020_25",35.48984,"20-24"
50,"1970_74",72.98957,"25-29"
50,"1975_79",69.56395,"25-29"
50,"1980_84",65.99521,"25-29"
50,"1985_89",63.45414,"25-29"
50,"1990_94",60.42951,"25-29"
50,"1995_99",56.96958,"25-29"
50,"2000_04",48.85793,"25-29"
50,"2005_09",48.47334,"25-29"
50,"2010_14",35.64217,"25-29"
50,"2015_19",24.82637,"25-29"
50,"2020_25",38.88345,"25-29"
50,"1970_74",75.16651,"30-34"
50,"1975_79",72.94293,"30-34"
50,"1980_84",69.53766,"30-34"
50,"1985_89",66.18814,"30-34"
50,"1990_94",63.63261,"30-34"
50,"1995_99",60.39381,"30-34"
50,"2000_04",52.05843,"30-34"
50,"2005_09",52.00895,"30-34"
50,"2010_14",38.35536,"30-34"
50,"2015_19",26.83454,"30-34"
50,"2020_25",42.43569,"30-34"
50,"1970_74",76.78025,"35-39"
50,"1975_79",75.20022,"35-39"
50,"1980_84",72.86002,"35-39"
50,"1985_89",69.29036,"35-39"
50,"1990_94",66.11207,"35-39"
50,"1995_99",63.62082,"35-39"
50,"2000_04",55.18758,"35-39"
50,"2005_09",55.41669,"35-39"
50,"2010_14",41.15258,"35-39"
50,"2015_19",28.87661,"35-39"
50,"2020_25",45.92387,"35-39"
50,"1970_74",78.17548,"40-44"
50,"1975_79",76.9158,"40-44"
50,"1980_84",75.1418,"40-44"
50,"1985_89",72.43761,"40-44"
50,"1990_94",69.15776,"40-44"
50,"1995_99",66.1206,"40-44"
50,"2000_04",58.14783,"40-44"
50,"2005_09",58.75696,"40-44"
50,"2010_14",43.85508,"40-44"
50,"2015_19",30.98614,"40-44"
50,"2020_25",49.42153,"40-44"
50,"1970_74",79.25642,"45-49"
50,"1975_79",78.46951,"45-49"
50,"1980_84",77.09499,"45-49"
50,"1985_89",74.66599,"45-49"
50,"1990_94",72.21052,"45-49"
50,"1995_99",69.20387,"45-49"
50,"2000_04",60.45332,"45-49"
50,"2005_09",61.92682,"45-49"
50,"2010_14",46.51087,"45-49"
50,"2015_19",33.02857,"45-49"
50,"2020_25",53.07283,"45-49"
50,"1970_74","NA","50-54"
50,"1975_79",79.5725,"50-54"
50,"1980_84",78.6498,"50-54"
50,"1985_89",76.65566,"50-54"
50,"1990_94",74.48232,"50-54"
50,"1995_99",72.287,"50-54"
50,"2000_04",63.29836,"50-54"
50,"2005_09",64.40892,"50-54"
50,"2010_14",49.03807,"50-54"
50,"2015_19",35.04146,"50-54"
50,"2020_25",56.62685,"50-54"
50,"1970_74",81.50821,"55-59"
50,"1975_79",81.06737,"55-59"
50,"1980_84",80.03062,"55-59"
50,"1985_89",78.23412,"55-59"
50,"1990_94",76.49277,"55-59"
50,"1995_99",74.60282,"55-59"
50,"2000_04",66.15191,"55-59"
50,"2005_09",67.4813,"55-59"
50,"2010_14",51.03852,"55-59"
50,"2015_19",36.96776,"55-59"
50,"2020_25",60.14375,"55-59"
50,"1970_74",83.5161,"60-64"
50,"1975_79",82.05251,"60-64"
50,"1980_84",81.75321,"60-64"
50,"1985_89",80.32782,"60-64"
50,"1990_94",78.65018,"60-64"
50,"1995_99",76.6155,"60-64"
50,"2000_04",68.32158,"60-64"
50,"2005_09",70.56984,"60-64"
50,"2010_14",53.51709,"60-64"
50,"2015_19",38.5126,"60-64"
50,"2020_25",63.54274,"60-64"
50,"1970_74",85.97652,"65-69"
50,"1975_79",84.38109,"65-69"
50,"1980_84",83.37408,"65-69"
50,"1985_89",81.84361,"65-69"
50,"1990_94",80.54647,"65-69"
50,"1995_99",78.85416,"65-69"
50,"2000_04",70.21053,"65-69"
50,"2005_09",72.93551,"65-69"
50,"2010_14",56.00486,"65-69"
50,"2015_19",40.41686,"65-69"
50,"2020_25",64.8018,"65-69"
50,"1970_74",86.64299,"70+"
50,"1975_79",86.3838,"70+"
50,"1980_84",84.88737,"70+"
50,"1985_89",83.2617,"70+"
50,"1990_94",82.09365,"70+"
50,"1995_99",80.93522,"70+"
50,"2000_04",72.68669,"70+"
50,"2005_09",75.48026,"70+"
50,"2010_14",58.15653,"70+"
50,"2015_19",42.47201,"70+"
50,"2020_25",68.4166,"70+"
50,"1970_74",74.84623,"15+"
50,"1975_79",72.29449,"15+"
50,"1980_84",69.66622,"15+"
50,"1985_89",66.79856,"15+"
50,"1990_94",63.78455,"15+"
50,"1995_99",60.5713,"15+"
50,"2000_04",52.5145,"15+"
50,"2005_09",53.3364,"15+"
50,"2010_14",40.31531,"15+"
50,"2015_19",28.8247,"15+"
50,"2020_25",46.64709,"15+"
51,"1970_74","NA","NA"
51,"1975_79","NA","NA"
51,"1980_84","NA","NA"
51,"1985_89","NA","NA"
51,"1990_94","NA","NA"
51,"1995_99","NA","NA"
51,"2000_04","NA","NA"
51,"2005_09","NA","NA"
51,"2010_14","NA","NA"
51,"2015_19","NA","NA"
51,"2020_25","NA","NA"
52,"1970_74","NA","NA"
52,"1975_79","NA","NA"
52,"1980_84","NA","NA"
52,"1985_89","NA","NA"
52,"1990_94","NA","NA"
52,"1995_99","NA","NA"
52,"2000_04","NA","NA"
52,"2005_09","NA","NA"
52,"2010_14","NA","NA"
52,"2015_19","NA","NA"
52,"2020_25","NA","NA"
56,"1970_74","NA","NA"
56,"1975_79","NA","NA"
56,"1980_84","NA","NA"
56,"1985_89","NA","NA"
56,"1990_94","NA","NA"
56,"1995_99","NA","NA"
56,"2000_04","NA","NA"
56,"2005_09","NA","NA"
56,"2010_14","NA","NA"
56,"2015_19","NA","NA"
56,"2020_25","NA","NA"
60,"1970_74","NA","NA"
60,"1975_79","NA","NA"
60,"1980_84","NA","NA"
60,"1985_89","NA","NA"
60,"1990_94","NA","NA"
60,"1995_99","NA","NA"
60,"2000_04","NA","NA"
60,"2005_09","NA","NA"
60,"2010_14","NA","NA"
60,"2015_19","NA","NA"
60,"2020_25","NA","NA"
64,"1970_74","NA","NA"
64,"1975_79","NA","NA"
64,"1980_84","NA","NA"
64,"1985_89","NA","NA"
64,"1990_94","NA","NA"
64,"1995_99","NA","NA"
64,"2000_04","NA","NA"
64,"2005_09","NA","NA"
64,"2010_14","NA","NA"
64,"2015_19","NA","NA"
64,"2020_25","NA","NA"
68,"1970_74",18.79056,"15-19"
68,"1975_79",14.22674,"15-19"
68,"1980_84",10.5201,"15-19"
68,"1985_89",7.695199,"15-19"
68,"1990_94",5.6988,"15-19"
68,"1995_99",4.256405,"15-19"
68,"2000_04",3.076022,"15-19"
68,"2005_09",1.827598,"15-19"
68,"2010_14",1.101828,"15-19"
68,"2015_19",.9484557,"15-19"
68,"2020_25",.3835408,"15-19"
68,"1970_74",24.16379,"20-24"
68,"1975_79",18.84815,"20-24"
68,"1980_84",14.25015,"20-24"
68,"1985_89",10.53851,"20-24"
68,"1990_94",7.708896,"20-24"
68,"1995_99",5.705662,"20-24"
68,"2000_04",4.273479,"20-24"
68,"2005_09",2.640171,"20-24"
68,"2010_14",1.683353,"20-24"
68,"2015_19",1.597054,"20-24"
68,"2020_25",.7797318,"20-24"
68,"1970_74",30.02518,"25-29"
68,"1975_79",24.23082,"25-29"
68,"1980_84",18.88687,"25-29"
68,"1985_89",14.28279,"25-29"
68,"1990_94",10.55745,"25-29"
68,"1995_99",7.718311,"25-29"
68,"2000_04",5.726598,"25-29"
68,"2005_09",3.66734,"25-29"
68,"2010_14",2.431541,"25-29"
68,"2015_19",2.440608,"25-29"
68,"2020_25",1.331282,"25-29"
68,"1970_74",37.02091,"30-34"
68,"1975_79",30.07551,"30-34"
68,"1980_84",24.28477,"30-34"
68,"1985_89",18.92133,"30-34"
68,"1990_94",14.30737,"30-34"
68,"1995_99",10.57447,"30-34"
68,"2000_04",7.746435,"30-34"
68,"2005_09",4.916563,"30-34"
68,"2010_14",3.378538,"30-34"
68,"2015_19",3.526048,"30-34"
68,"2020_25",2.048806,"30-34"
68,"1970_74",42.41451,"35-39"
68,"1975_79",37.11553,"35-39"
68,"1980_84",30.1308,"35-39"
68,"1985_89",24.33344,"35-39"
68,"1990_94",18.95423,"35-39"
68,"1995_99",14.33173,"35-39"
68,"2000_04",10.61625,"35-39"
68,"2005_09",6.65165,"35-39"
68,"2010_14",4.52933,"35-39"
68,"2015_19",4.898964,"35-39"
68,"2020_25",2.97372,"35-39"
68,"1970_74",47.91422,"40-44"
68,"1975_79",42.50697,"40-44"
68,"1980_84",37.17862,"40-44"
68,"1985_89",30.19488,"40-44"
68,"1990_94",24.36763,"40-44"
68,"1995_99",18.99828,"40-44"
68,"2000_04",14.38956,"40-44"
68,"2005_09",9.116405,"40-44"
68,"2010_14",6.130688,"40-44"
68,"2015_19",6.571384,"40-44"
68,"2020_25",4.147823,"40-44"
68,"1970_74",54.53466,"45-49"
68,"1975_79",48.03851,"45-49"
68,"1980_84",42.5844,"45-49"
68,"1985_89",37.23914,"45-49"
68,"1990_94",30.26181,"45-49"
68,"1995_99",24.41841,"45-49"
68,"2000_04",19.08139,"45-49"
68,"2005_09",12.36194,"45-49"
68,"2010_14",8.405164,"45-49"
68,"2015_19",8.894684,"45-49"
68,"2020_25",5.58333,"45-49"
68,"1970_74","NA","50-54"
68,"1975_79",54.62867,"50-54"
68,"1980_84",48.10207,"50-54"
68,"1985_89",42.70213,"50-54"
68,"1990_94",37.32806,"50-54"
68,"1995_99",30.33499,"50-54"
68,"2000_04",24.53283,"50-54"
68,"2005_09",16.39619,"50-54"
68,"2010_14",11.40033,"50-54"
68,"2015_19",12.2093,"50-54"
68,"2020_25",7.542923,"50-54"
68,"1970_74",67.02248,"55-59"
68,"1975_79",61.10781,"55-59"
68,"1980_84",54.68798,"55-59"
68,"1985_89",48.19677,"55-59"
68,"1990_94",42.79392,"55-59"
68,"1995_99",37.4072,"55-59"
68,"2000_04",30.49216,"55-59"
68,"2005_09",21.11245,"55-59"
68,"2010_14",15.13965,"55-59"
68,"2015_19",16.58136,"55-59"
68,"2020_25",10.35717,"55-59"
68,"1970_74",72.51452,"60-64"
68,"1975_79",67.14896,"60-64"
68,"1980_84",61.2663,"60-64"
68,"1985_89",54.91858,"60-64"
68,"1990_94",48.4186,"60-64"
68,"1995_99",43.00124,"60-64"
68,"2000_04",37.71058,"60-64"
68,"2005_09",26.28761,"60-64"
68,"2010_14",19.52681,"60-64"
68,"2015_19",22.0549,"60-64"
68,"2020_25",14.12911,"60-64"
68,"1970_74",77.36115,"65-69"
68,"1975_79",72.68356,"65-69"
68,"1980_84",67.31703,"65-69"
68,"1985_89",61.52651,"65-69"
68,"1990_94",55.21949,"65-69"
68,"1995_99",48.70759,"65-69"
68,"2000_04",43.36675,"65-69"
68,"2005_09",32.51263,"65-69"
68,"2010_14",24.36527,"65-69"
68,"2015_19",28.52723,"65-69"
68,"2020_25",16.80451,"65-69"
68,"1970_74",79.44907,"70+"
68,"1975_79",77.74685,"70+"
68,"1980_84",73.09897,"70+"
68,"1985_89",67.85274,"70+"
68,"1990_94",62.11608,"70+"
68,"1995_99",55.8129,"70+"
68,"2000_04",49.5166,"70+"
68,"2005_09",37.82259,"70+"
68,"2010_14",30.49207,"70+"
68,"2015_19",36.15404,"70+"
68,"2020_25",22.32989,"70+"
68,"1970_74",39.88614,"15+"
68,"1975_79",34.29622,"15+"
68,"1980_84",29.08579,"15+"
68,"1985_89",24.37733,"15+"
68,"1990_94",20.0448,"15+"
68,"1995_99",16.35448,"15+"
68,"2000_04",13.27633,"15+"
68,"2005_09",9.130197,"15+"
68,"2010_14",6.65664,"15+"
68,"2015_19",7.54492,"15+"
68,"2020_25",4.806668,"15+"
70,"1970_74","NA","NA"
70,"1975_79","NA","NA"
70,"1980_84","NA","NA"
70,"1985_89","NA","NA"
70,"1990_94","NA","NA"
70,"1995_99","NA","NA"
70,"2000_04","NA","NA"
70,"2005_09","NA","NA"
70,"2010_14","NA","NA"
70,"2015_19","NA","NA"
70,"2020_25","NA","NA"
72,"1970_74",35.10015,"15-19"
72,"1975_79",29.4354,"15-19"
72,"1980_84",22.78455,"15-19"
72,"1985_89",17.19879,"15-19"
72,"1990_94",14.32833,"15-19"
72,"1995_99",12.15642,"15-19"
72,"2000_04",8.950555,"15-19"
72,"2005_09",8.210671,"15-19"
72,"2010_14",5.882662,"15-19"
72,"2015_19",5.281425,"15-19"
72,"2020_25",4.06008,"15-19"
72,"1970_74",40.15223,"20-24"
72,"1975_79",35.09852,"20-24"
72,"1980_84",29.40408,"20-24"
72,"1985_89",22.77719,"20-24"
72,"1990_94",17.19879,"20-24"
72,"1995_99",14.33947,"20-24"
72,"2000_04",10.82657,"20-24"
72,"2005_09",10.06664,"20-24"
72,"2010_14",7.302751,"20-24"
72,"2015_19",6.629137,"20-24"
72,"2020_25",5.162261,"20-24"
72,"1970_74",45.65496,"25-29"
72,"1975_79",40.12017,"25-29"
72,"1980_84",35.08749,"25-29"
72,"1985_89",29.40319,"25-29"
72,"1990_94",22.76973,"25-29"
72,"1995_99",17.20527,"25-29"
72,"2000_04",12.77154,"25-29"
72,"2005_09",12.19303,"25-29"
72,"2010_14",8.96969,"25-29"
72,"2015_19",8.240852,"25-29"
72,"2020_25",6.496733,"25-29"
72,"1970_74",51.4552,"30-34"
72,"1975_79",45.66489,"30-34"
72,"1980_84",40.12179,"30-34"
72,"1985_89",35.0968,"30-34"
72,"1990_94",29.41089,"30-34"
72,"1995_99",22.7839,"30-34"
72,"2000_04",15.33736,"30-34"
72,"2005_09",14.41543,"30-34"
72,"2010_14",10.87408,"30-34"
72,"2015_19",10.12,"30-34"
72,"2020_25",8.082474,"30-34"
72,"1970_74",56.36951,"35-39"
72,"1975_79",51.44663,"35-39"
72,"1980_84",45.67914,"35-39"
72,"1985_89",40.11864,"35-39"
72,"1990_94",35.08627,"35-39"
72,"1995_99",29.40027,"35-39"
72,"2000_04",20.28976,"35-39"
72,"2005_09",17.25916,"35-39"
72,"2010_14",12.82819,"35-39"
72,"2015_19",12.24608,"35-39"
72,"2020_25",9.930822,"35-39"
72,"1970_74",60.95104,"40-44"
72,"1975_79",56.3275,"40-44"
72,"1980_84",51.4333,"40-44"
72,"1985_89",45.64158,"40-44"
72,"1990_94",40.11565,"40-44"
72,"1995_99",35.09202,"40-44"
72,"2000_04",26.1565,"40-44"
72,"2005_09",22.80228,"40-44"
72,"2010_14",15.36526,"40-44"
72,"2015_19",14.42445,"40-44"
72,"2020_25",12.03207,"40-44"
72,"1970_74",66.61063,"45-49"
72,"1975_79",60.93172,"45-49"
72,"1980_84",56.34169,"45-49"
72,"1985_89",51.43705,"45-49"
72,"1990_94",45.65575,"45-49"
72,"1995_99",40.07038,"45-49"
72,"2000_04",31.1798,"45-49"
72,"2005_09",29.36528,"45-49"
72,"2010_14",20.25295,"45-49"
72,"2015_19",17.25821,"45-49"
72,"2020_25",14.20667,"45-49"
72,"1970_74","NA","50-54"
72,"1975_79",66.61018,"50-54"
72,"1980_84",60.91669,"50-54"
72,"1985_89",56.30965,"50-54"
72,"1990_94",51.40887,"50-54"
72,"1995_99",45.58215,"50-54"
72,"2000_04",35.57487,"50-54"
72,"2005_09",34.94584,"50-54"
72,"2010_14",26.04839,"50-54"
72,"2015_19",22.71608,"50-54"
72,"2020_25",16.86307,"50-54"
72,"1970_74",76.69147,"55-59"
72,"1975_79",72.19839,"55-59"
72,"1980_84",66.60711,"55-59"
72,"1985_89",60.9086,"55-59"
72,"1990_94",56.29741,"55-59"
72,"1995_99",51.3853,"55-59"
72,"2000_04",40.45763,"55-59"
72,"2005_09",39.82495,"55-59"
72,"2010_14",30.96804,"55-59"
72,"2015_19",29.28984,"55-59"
72,"2020_25",21.96871,"55-59"
72,"1970_74",80.49997,"60-64"
72,"1975_79",76.77396,"60-64"
72,"1980_84",72.17416,"60-64"
72,"1985_89",66.60246,"60-64"
72,"1990_94",60.90565,"60-64"
72,"1995_99",56.2233,"60-64"
72,"2000_04",45.61687,"60-64"
72,"2005_09",45.31617,"60-64"
72,"2010_14",35.31916,"60-64"
72,"2015_19",34.81392,"60-64"
72,"2020_25",28.57557,"60-64"
72,"1970_74",83.59119,"65-69"
72,"1975_79",80.30061,"65-69"
72,"1980_84",76.79216,"65-69"
72,"1985_89",72.23131,"65-69"
72,"1990_94",66.60249,"65-69"
72,"1995_99",60.87935,"65-69"
72,"2000_04",49.95251,"65-69"
72,"2005_09",51.08758,"65-69"
72,"2010_14",40.18751,"65-69"
72,"2015_19",39.58971,"65-69"
72,"2020_25",31.06275,"65-69"
72,"1970_74",85.40775,"70+"
72,"1975_79",84.12562,"70+"
72,"1980_84",80.82624,"70+"
72,"1985_89",76.94413,"70+"
72,"1990_94",72.2206,"70+"
72,"1995_99",66.56274,"70+"
72,"2000_04",54.03019,"70+"
72,"2005_09",56.00168,"70+"
72,"2010_14",45.23141,"70+"
72,"2015_19",45.20477,"70+"
72,"2020_25",36.25379,"70+"
72,"1970_74",51.30907,"15+"
72,"1975_79",45.67307,"15+"
72,"1980_84",40.0528,"15+"
72,"1985_89",34.62664,"15+"
72,"1990_94",30.01478,"15+"
72,"1995_99",25.50856,"15+"
72,"2000_04",18.81129,"15+"
72,"2005_09",17.30495,"15+"
72,"2010_14",12.73841,"15+"
72,"2015_19",12.10482,"15+"
72,"2020_25",10.00032,"15+"
76,"1970_74",16.32858,"15-19"
76,"1975_79",13.47836,"15-19"
76,"1980_84",11.3273,"15-19"
76,"1985_89",10.51669,"15-19"
76,"1990_94",9.23395,"15-19"
76,"1995_99",7.635684,"15-19"
76,"2000_04",5.696352,"15-19"
76,"2005_09",4.324192,"15-19"
76,"2010_14",3.548097,"15-19"
76,"2015_19",2.768132,"15-19"
76,"2020_25",2.997163,"15-19"
76,"1970_74",20.75303,"20-24"
76,"1975_79",16.32906,"20-24"
76,"1980_84",13.47684,"20-24"
76,"1985_89",11.32255,"20-24"
76,"1990_94",10.5101,"20-24"
76,"1995_99",9.226798,"20-24"
76,"2000_04",6.81019,"20-24"
76,"2005_09",5.172185,"20-24"
76,"2010_14",4.251093,"20-24"
76,"2015_19",3.327528,"20-24"
76,"2020_25",3.620937,"20-24"
76,"1970_74",24.40161,"25-29"
76,"1975_79",20.75514,"25-29"
76,"1980_84",16.32976,"25-29"
76,"1985_89",13.47365,"25-29"
76,"1990_94",11.31464,"25-29"
76,"1995_99",10.50057,"25-29"
76,"2000_04",8.228078,"25-29"
76,"2005_09",6.182305,"25-29"
76,"2010_14",5.083619,"25-29"
76,"2015_19",3.985801,"25-29"
76,"2020_25",4.353112,"25-29"
76,"1970_74",28.79716,"30-34"
76,"1975_79",24.40593,"30-34"
76,"1980_84",20.75875,"30-34"
76,"1985_89",16.33131,"30-34"
76,"1990_94",13.46936,"30-34"
76,"1995_99",11.30503,"30-34"
76,"2000_04",9.363925,"30-34"
76,"2005_09",7.469362,"30-34"
76,"2010_14",6.076281,"30-34"
76,"2015_19",4.766125,"30-34"
76,"2020_25",5.215291,"30-34"
76,"1970_74",31.82699,"35-39"
76,"1975_79",28.80462,"35-39"
76,"1980_84",24.41312,"35-39"
76,"1985_89",20.7655,"35-39"
76,"1990_94",16.33341,"35-39"
76,"1995_99",13.46433,"35-39"
76,"2000_04",10.08222,"35-39"
76,"2005_09",8.500832,"35-39"
76,"2010_14",7.341463,"35-39"
76,"2015_19",5.696781,"35-39"
76,"2020_25",6.236743,"35-39"
76,"1970_74",36.63264,"40-44"
76,"1975_79",31.83758,"40-44"
76,"1980_84",28.81769,"40-44"
76,"1985_89",24.42753,"40-44"
76,"1990_94",20.77446,"40-44"
76,"1995_99",16.33602,"40-44"
76,"2000_04",12.01404,"40-44"
76,"2005_09",9.153682,"40-44"
76,"2010_14",8.355502,"40-44"
76,"2015_19",6.883101,"40-44"
76,"2020_25",7.454198,"40-44"
76,"1970_74",40.60859,"45-49"
76,"1975_79",36.64512,"45-49"
76,"1980_84",31.85964,"45-49"
76,"1985_89",28.84634,"45-49"
76,"1990_94",24.44655,"45-49"
76,"1995_99",20.78596,"45-49"
76,"2000_04",14.58521,"45-49"
76,"2005_09",10.91354,"45-49"
76,"2010_14",8.99764,"45-49"
76,"2015_19",7.833565,"45-49"
76,"2020_25",8.991549,"45-49"
76,"1970_74","NA","50-54"
76,"1975_79",40.62493,"50-54"
76,"1980_84",36.67646,"50-54"
76,"1985_89",31.90982,"50-54"
76,"1990_94",28.88443,"50-54"
76,"1995_99",24.47212,"50-54"
