"cc","iso","year","prop_19","prop_20_64","prop_65","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
"Congo",178,1975,0.545755588104184,0.416926701904095,0.0373177099917213,NA,NA,3.37,4.89999999999999,63.818592,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.37904654765648,1.30600528288076,1.45617280843486,1.37904654765648,3
"Congo",178,1980,0.554681483111453,0.408295742105842,0.0370227747827044,NA,NA,4.35,8.10000000000001,49.786003,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.05529614044359,1.96031391464367,2.15488049815235,2.05529614044359,3
"Congo",178,1985,0.554599067820793,0.408589365547418,0.0368115666317892,NA,NA,5.34,11.3,45.220383,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.66140173300028,2.5354520034255,2.79360807258326,2.66140173300028,3
"Congo",178,1990,0.549352482151752,0.413830317117715,0.036817200730533,NA,NA,6.19,13.5,33.916851,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.4844670938196,3.33090073256908,3.64511341007362,3.4844670938196,3
"Congo",178,1995,0.540119194708918,0.423177556508467,0.036703248782615,NA,NA,6.85,14.8,42.660316,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.61865796774673,3.43641212974109,3.8105689868239,3.61865796774673,3
"Congo",178,2000,0.531399587890315,0.432588365826597,0.0360120462830877,NA,NA,7.35,15.7,32.04298,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,4.2113148728264,4.09382515621453,4.33217645633117,4.2113148728264,3
"Congo",178,2005,0.533730158730159,0.430835010060362,0.0354348312094791,NA,NA,7.69,16,22.894995,6.5423077956,5.83125831292,5.23384623648,0,0,0,0,0,0,0,1,0,0,4.80632642025717,4.67789860861689,4.9382801105414,5.23384623648,3
"Congo",178,2010,0.534359906269428,0.430658505093013,0.0349815886375592,NA,NA,7.91,16.2,20.688828,6.97323216282,6.4178297568,5.578585730256,0,0,0,0,0,0,0,0,1,0,5.07240620464099,4.93281404129416,5.21594864300422,5.578585730256,3
"Congo",178,2015,0.522590331298168,0.443739365428886,0.0336703032729457,NA,NA,8.43,19.4,19.701241,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,5.58137977076948,5.42542789293867,5.74181442648968,5.58137977076948,3
"Costa Rica",188,1970,0.536967926875439,0.429390448374709,0.0336416247498513,NA,NA,5.36,14.4,11.041476,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.01438439225522,3.84055100605565,4.19608593229782,4.01438439225522,2
"Costa Rica",188,1975,0.51587679984743,0.44679126537618,0.0373319347763898,NA,NA,5.98,17.9,9.2482843,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.57351952056426,4.37771065561769,4.77808664173375,4.57351952056426,2
"Costa Rica",188,1980,0.487130121792994,0.47223036035659,0.0406395178504164,NA,NA,6.61,21.7,7.3709564,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.16117607778708,4.94345974861054,5.38848091428452,5.16117607778708,2
"Costa Rica",188,1985,0.458814049738124,0.497930630333663,0.043255319928213,NA,NA,7.14,25.1,6.6651435,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.58312101268458,5.35496872491506,5.82099389250392,5.58312101268458,2
"Costa Rica",188,1990,0.441085271317829,0.511918604651163,0.0469961240310078,NA,NA,7.54,27.9,5.7144938,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.99767595770764,5.75162352721935,6.25425442458594,5.99767595770764,2
"Costa Rica",188,1995,0.428864393745194,0.519524908143211,0.0516106981115953,NA,NA,7.87,30.2,4.859128,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,6.26992211638758,6.01271481300919,6.53813203654867,6.26992211638758,2
"Costa Rica",188,2000,0.404814673290027,0.538198955547064,0.0569863711629092,NA,NA,8.2,32.4,5.131813,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.47535690327278,6.34230468005663,6.6112003664239,6.47535690327278,2
"Costa Rica",188,2005,0.370559570611361,0.564679017867652,0.0647614115209869,NA,NA,8.54,35.2,3.4694762,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,7.04207749228277,6.90392424891061,7.18299529649977,7.04207749228277,2
"Costa Rica",188,2010,0.336325435064792,0.58909202912899,0.0745825358062174,NA,NA,8.88,38.1,2.5934219,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,7.59322464475152,7.45001369881611,7.73918852187134,7.59322464475152,2
"Costa Rica",188,2015,0.305689027561102,0.605283411336453,0.0890275611024441,NA,NA,9.14,41.6,2.1362076,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,8.03845805856571,7.88664295603996,8.19319554840928,8.03845805856571,2
"Cote d'Ivoire",384,1970,0.53090407646681,0.444463334466735,0.0246325890664551,NA,NA,0.87,1,82.656754,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.219356764058267,0.201965409567971,0.23824569782045,0.219356764058267,3
"Cote d'Ivoire",384,1975,0.538377921372064,0.436726251585241,0.0248958270426958,NA,NA,1.19,1.69999999999999,78.726646,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.324776056554289,0.301680312778419,0.349639941498033,0.324776056554289,3
"Cote d'Ivoire",384,1980,0.546867458248866,0.427937059561734,0.0251954821894005,NA,NA,1.57,2.40000000000001,74.383682,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.45942731439514,0.430021866093027,0.49084354507375,0.45942731439514,3
"Cote d'Ivoire",384,1985,0.550231037318401,0.423924110114736,0.0258448525668638,NA,NA,2,3.3,65.860718,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.643245338271397,0.606262846457332,0.682483790035455,0.643245338271397,3
"Cote d'Ivoire",384,1990,0.550567389193908,0.422445932826993,0.0269866779790992,NA,NA,2.44,4.2,63.572559,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.831705800872179,0.786780597512463,0.879196235127639,0.831705800872179,3
"Cote d'Ivoire",384,1995,0.544705022679958,0.427272476596214,0.0280225007238284,NA,NA,2.84,5.3,63.649761,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.987913041303876,0.935158354571486,1.0436437555279,0.987913041303876,3
"Cote d'Ivoire",384,2000,0.541277502286842,0.430606374271821,0.0281161234413365,NA,NA,3.2,6.40000000000001,51.259239,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.23821387307298,1.2050245916584,1.2723172672853,1.23821387307298,3
"Cote d'Ivoire",384,2005,0.546783898374809,0.424727260760105,0.0284888408650866,NA,NA,3.59,7.90000000000001,43.834217,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.52009424034357,1.48496491937314,1.5560546039708,1.52009424034357,3
"Cote d'Ivoire",384,2010,0.546499291914003,0.423904193744171,0.0295965143418254,NA,NA,4.04,9.69999999999999,57.554977,2.02055018336,1.83181305088,1.616440146688,0,0,0,0,0,0,0,0,1,0,1.57734115918548,1.52796195050486,1.62831615776723,1.616440146688,3
"Cote d'Ivoire",384,2015,0.53711085431355,0.434034044431749,0.0288551012547013,NA,NA,4.64,12.2,52.834648,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1.96663587817999,1.90815871558495,2.02690512364385,1.96663587817999,3
"Croatia",191,1970,0.322104406411793,0.584522167710429,0.093373425877778,NA,NA,7.91,36.8,8.1656246,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,7.57431048602231,7.2790947859374,7.88149914595176,7.57431048602231,1
"Croatia",191,1975,0.300635442587984,0.590006221116246,0.10935833629577,NA,NA,8.59,43.5,6.6132464,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,8.32265984876821,7.99538920448963,8.66332647313821,8.32265984876821,1
"Croatia",191,1980,0.285574476414171,0.598377590744003,0.116047932841826,NA,NA,9.18,49.9,5.0732508,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,8.90619435215667,8.55577587142964,9.27096490492022,8.90619435215667,1
"Croatia",191,1985,0.276112124167762,0.617340231542343,0.106547644289894,NA,NA,9.66,55.5,3.7993746,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,9.26824145232014,8.90519636729538,9.64608707944689,9.26824145232014,1
"Croatia",191,1990,0.267816765765011,0.616426597437401,0.115756636797588,NA,NA,10.16,61.3,3.2984467,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.81863867769436,9.43597929082928,10.2168161365944,9.81863867769436,1
"Croatia",191,1995,0.253059544696428,0.61008945783785,0.136850997465722,NA,NA,10.62,66.6,2.0972919,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,10.3267665861751,9.92427100203124,10.7455860590179,10.3267665861751,1
"Croatia",191,2000,0.241435378604819,0.602899663512568,0.155664957882613,NA,NA,11.09,72.3,1.8533173,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,10.6700392400621,10.4666900977076,10.8773390939892,10.6700392400621,1
"Croatia",191,2005,0.22199634536318,0.605527638190955,0.172476016445866,NA,NA,11.46,77.4,1.0941558,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,11.3131657222646,11.0836546090221,11.5474293610016,11.3131657222646,1
"Croatia",191,2010,0.209869106915325,0.614734159620063,0.175396733464613,NA,NA,11.7,80.9,0.87464142,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,11.7129590856366,11.4654257118441,11.9658365934091,11.7129590856366,1
"Croatia",191,2015,0.205315834198848,0.605868189972618,0.188815975828534,NA,NA,12.03,84.7,0.51741338,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,12.2012563445262,11.940924249272,12.4672641143265,12.2012563445262,1
"Cuba",192,1970,0.470539638099391,0.470987137267501,0.0584732246331081,NA,NA,6.99,15.7,10.018645,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.884365722908,5.65135567240806,6.12698296976598,5.884365722908,1
"Cuba",192,1975,0.461677826750297,0.47100144092219,0.0673207323275131,NA,NA,7.86,20.9,8.4480791,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,6.71471810881584,6.44731831830215,6.99320819213605,6.71471810881584,1
"Cuba",192,1980,0.435985033349601,0.486466975760534,0.077547990889865,NA,NA,8.69,26.8,2.1533508,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,7.84931169898045,7.53035730796956,8.18177566189935,7.84931169898045,1
"Cuba",192,1985,0.380174551224834,0.534454031538233,0.0853714172369335,NA,NA,9.43,32,5.5158,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,8.38040536068178,8.05979488009605,8.71376940159884,8.38040536068178,1
"Cuba",192,1990,0.334980769412498,0.576549078160289,0.088470152427212,NA,NA,9.87,38,4.5018654,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,9.03780265341766,8.69488292560471,9.3942468807241,9.03780265341766,1
"Cuba",192,1995,0.295394320609567,0.612409568956822,0.0921961104336105,NA,NA,10.27,42.8,3.7542305,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.54121155849152,9.17761380002354,9.91921429551314,9.54121155849152,1
"Cuba",192,2000,0.285271248145984,0.616162524158389,0.0985662276956268,NA,NA,10.55,46.2,0.20092773,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,9.91477569019509,9.73658041003772,10.0962322342185,9.91477569019509,1
"Cuba",192,2005,0.269506122521309,0.620997324165795,0.109496553312895,NA,NA,10.86,51,2.436214,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10.1844406068077,10.0058263803586,10.3662432797356,10.1844406068077,1
"Cuba",192,2010,0.239871870670561,0.635246154796467,0.124881974532972,NA,NA,11.08,55.4,0.24746704,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,10.8095649856002,10.5998093635761,11.0234713823657,10.8095649856002,1
"Cuba",192,2015,0.223994276690601,0.636953733674173,0.139051989635226,NA,NA,11.25,59.7,1.4323975,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,11.0069534803861,10.783830192491,11.2346933099656,11.0069534803861,1
"Curaçao",531,1970,0.506963788300836,0.44150417827298,0.0515320334261839,NA,NA,7.29,15.7,17.808514,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.7075696744599,5.47234648875352,5.95290368688524,5.7075696744599,2
"Curaçao",531,1975,0.488015978695073,0.455392809587217,0.0565912117177097,NA,NA,7.79,19.6,21.10346,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,5.89406958557038,5.65007284291613,6.14860325616894,5.89406958557038,2
"Curaçao",531,1980,0.432724814063556,0.50709939148073,0.0601757944557133,NA,NA,8.2,23.3,9.9020233,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,6.84846256685204,6.58285799268347,7.12478373097252,6.84846256685204,2
"Curaçao",531,1985,0.381648936170213,0.553191489361702,0.0651595744680851,NA,NA,8.58,27,16.747963,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,6.76448299799674,6.49945179878567,7.04032149892031,6.76448299799674,2
"Curaçao",531,1990,0.358554873892297,0.566462167689162,0.0749829584185412,NA,NA,8.9,30.3,5.9000015,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,7.73207910902285,7.4369369903962,8.03893423130947,7.73207910902285,2
"Curaçao",531,1995,0.3442280945758,0.569541029207232,0.086230876216968,NA,NA,9.17,33.5,13.912856,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,7.3959328765853,7.11026972791907,7.69307286616312,7.3959328765853,2
"Curaçao",531,2000,0.32778198334595,0.569265707797123,0.102952308856927,NA,NA,9.42,36.6,4,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,8.12875196069988,7.99135065256736,8.26851571296698,8.12875196069988,2
"Curaçao",531,2005,0.28902627511592,0.589644513137558,0.121329211746522,NA,NA,9.73,39.6,9.9192209,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,8.23506535372845,8.09625295384292,8.37625772895218,8.23506535372845,2
"Curaçao",531,2010,0.275067750677507,0.592818428184282,0.132113821138211,NA,NA,10.09,42.9,4,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,9.12678877668042,8.96677619310614,9.28965679306027,9.12678877668042,2
"Curaçao",531,2015,0.25506329113924,0.589873417721519,0.15506329113924,NA,NA,10.55,48.6,7.0446215,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,9.52120138956041,9.34394192381582,9.70182356008766,9.52120138956041,2
"Cyprus",196,1970,0.404074979625102,0.49519152404238,0.100733496332518,1.00577261059777,6.58781059941536,6.55,23.9,14.998545,NA,NA,6.58781059941536,1,0,0,0,0,0,0,0,0,0,5.38608118444286,5.18104296530957,5.59923372951146,6.58781059941536,1
"Cyprus",196,1975,0.369190520160049,0.533548784241305,0.0972606955986457,1.01462562466671,7.75173977245369,7.64,32,11.427257,NA,NA,7.75173977245369,0,1,0,0,0,0,0,0,0,0,6.63935013253662,6.38624412827691,6.9024874866955,7.75173977245369,1
"Cyprus",196,1980,0.338196673475343,0.568281295593814,0.0935220309308433,1.02542443990456,8.95195536036678,8.73,40.7,8.8491087,NA,NA,8.95195536036678,0,0,1,0,0,0,0,0,0,0,7.87125388559879,7.57068202074487,8.18375908032897,8.95195536036678,1
"Cyprus",196,1985,0.331486217675476,0.570048309178744,0.0984654731457801,1.03141883852757,9.94287760340577,9.64,48.7,6.795074,NA,NA,9.94287760340577,0,0,0,1,0,0,0,0,0,0,8.75354152654326,8.42015827624054,9.10012457522698,9.94287760340577,1
"Cyprus",196,1990,0.329767805896165,0.571223584659536,0.0990086094442995,1.03384309325327,10.8243371863617,10.47,56.2,5.6375275,NA,NA,10.8243371863617,0,0,0,0,1,0,0,0,0,0,9.67941861492359,9.31110826501992,10.0622978550157,10.8243371863617,1
"Cyprus",196,1995,0.318952414357535,0.579913480650064,0.1011341049924,1.03520585522333,11.6150096956058,11.22,63.1,3.6371188,NA,NA,11.6150096956058,0,0,0,0,0,1,0,0,0,0,10.5560667208856,10.1536252293725,10.9744590822046,11.6150096956058,1
"Cyprus",196,2000,0.305523163362663,0.592176401993003,0.102300434644334,1.03265065705607,12.2369102861144,11.85,68.9,3.196373,NA,NA,12.2369102861144,0,0,0,0,0,0,1,0,0,0,11.0942851343339,10.896692375656,11.2954608975545,12.2369102861144,1
"Cyprus",196,2005,0.274832832638822,0.617986238976645,0.107180928384533,1.03108923647269,12.7855065322614,12.4,74.2,1.7639275,NA,NA,12.7855065322614,0,0,0,0,0,0,0,1,0,0,12.0921552399184,11.8711875455801,12.3172359786976,12.7855065322614,1
"Cyprus",196,2010,0.255515370705244,0.629023508137432,0.115461121157324,1.0309669916252,13.2891645220488,12.89,78.5,1.3215714,NA,NA,13.2891645220488,0,0,0,0,0,0,0,0,1,0,12.8836530857312,12.6375384582842,13.1345607676203,13.2891645220488,1
"Cyprus",196,2015,0.236109914721337,0.635541390300629,0.128348694978034,1.0262772292919,13.3518667530876,13.01,82.9,0.81683058,NA,NA,13.3518667530876,0,0,0,0,0,0,0,0,0,1,13.2281729469421,12.9672016424658,13.494396427149,13.3518667530876,1
"Czech Republic",203,1970,0.298654845612962,0.58007744828289,0.121267706104148,1.01309226472342,10.6577306248904,10.52,57.5,1.6087557,NA,NA,10.6577306248904,1,0,0,0,0,0,0,0,0,0,11.6465188416039,11.1900924225556,12.1215621824914,10.6577306248904,1
"Czech Republic",203,1975,0.290912886167548,0.578147986163572,0.13093912766888,1.02136603240734,11.0716077912956,10.84,63.9,1.1971706,NA,NA,11.0716077912956,0,1,0,0,0,0,0,0,0,0,11.7695110643566,11.3113127607757,12.24627005049,11.0716077912956,1
"Czech Republic",203,1980,0.299900407073999,0.564459829241643,0.135639763684358,1.0284745390464,11.4674911103674,11.15,70,0.79552633,NA,NA,11.4674911103674,0,0,1,0,0,0,0,0,0,0,11.731068008445,11.2794467728723,12.2007718454544,11.4674911103674,1
"Czech Republic",203,1985,0.301100689869002,0.58198976823502,0.116909541895977,1.02728544154187,11.6596897615002,11.35,74,0.53177327,NA,NA,11.6596897615002,0,0,0,1,0,0,0,0,0,0,11.5387848456842,11.0967043115452,11.9984773836378,11.6596897615002,1
"Czech Republic",203,1990,0.297276362544902,0.576195040714168,0.12652859674093,1.02940691054589,11.9102379550159,11.57,78.3,0.37593016,NA,NA,11.9102379550159,0,0,0,0,1,0,0,0,0,0,11.6849910244366,11.239189161847,12.148475595078,11.9102379550159,1
"Czech Republic",203,1995,0.27283894493505,0.595481056612534,0.131679998452417,1.03128131380772,12.0763041846884,11.71,81.2,0.29987678,NA,NA,12.0763041846884,0,0,0,0,0,1,0,0,0,0,11.7462069608006,11.2977611081591,12.2124531263382,12.0763041846884,1
"Czech Republic",203,2000,0.231927681502479,0.630721723798669,0.137350594698851,1.03474020678403,12.2823662545265,11.87,84,0.25392306,NA,NA,12.2823662545265,0,0,0,0,0,0,1,0,0,0,11.8508281345851,11.620633734694,12.0855824804266,12.2823662545265,1
"Czech Republic",203,2005,0.211172780394379,0.648996462702027,0.139830756903594,1.03664887320581,12.5641843432544,12.12,86.6,0.2239619,NA,NA,12.5641843432544,0,0,0,0,0,0,0,1,0,0,12.3089751436803,12.0527826974382,12.5706131846168,12.5641843432544,1
"Czech Republic",203,2010,0.200409153622913,0.645796660164613,0.153794186212474,1.03870539799554,12.8176246112649,12.34,88,0.2075292,NA,NA,12.8176246112649,0,0,0,0,0,0,0,0,1,0,12.6689786813733,12.3950413815265,12.948970147716,12.8176246112649,1
"Czech Republic",203,2015,0.194301129021609,0.625725092198715,0.179973778779676,1.04368984090454,13.5888417285771,13.02,90.7,0.2007187,NA,NA,13.5888417285771,0,0,0,0,0,0,0,0,0,1,13.6104652181336,13.3092434567867,13.9185043879834,13.5888417285771,1
"Democratic People's Republic of Korea",408,1970,0.482197009125291,0.486083064432185,0.0317199264425245,NA,NA,7.33,59.1,25.92742,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,5.44545146436273,5.21475401891171,5.68635482003398,5.44545146436273,1
"Democratic People's Republic of Korea",408,1975,0.509711392529509,0.45782717961007,0.0324614278604214,NA,NA,8.09,66.8,21.351284,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,6.10078938103748,5.83668800886241,6.37684094391638,6.10078938103748,1
"Democratic People's Republic of Korea",408,1980,0.463439063197537,0.500984420965877,0.0355765158365861,NA,NA,8.95,76.2,16.024881,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,7.15895001697353,6.86297490296442,7.46768945976881,7.15895001697353,1
"Democratic People's Republic of Korea",408,1985,0.437850952471765,0.523271459750387,0.0388775877778484,NA,NA,9.55,82.9,14.082211,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,7.69162595452904,7.37536667701328,8.0214465822793,7.69162595452904,1
"Democratic People's Republic of Korea",408,1990,0.385820796231231,0.570785143718801,0.0433940600499677,NA,NA,10.1,88.7,11.737253,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,8.52994331928909,8.1939691164275,8.87969334475686,8.52994331928909,1
"Democratic People's Republic of Korea",408,1995,0.34246159925381,0.60635731647361,0.0511810842725798,NA,NA,10.45,92.8,9.3697538,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,9.07946498935788,8.72949608239759,9.44346428646704,9.07946498935788,1
"Democratic People's Republic of Korea",408,2000,0.342401891045985,0.598424128345991,0.0591739806080238,NA,NA,10.71,95.7,5.5890899,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,9.37410440497967,9.21365831234578,9.537344496237,9.37410440497967,1
"Democratic People's Republic of Korea",408,2005,0.32805571287731,0.597638076059824,0.0743062110628658,NA,NA,10.9,97.9,0.0018081665,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,10.118182246288,9.93192964644013,10.307927624698,10.118182246288,1
"Democratic People's Republic of Korea",408,2010,0.310471534779509,0.601918728994806,0.0876097362256849,NA,NA,10.99,99.5,3.1133738,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,10.0589165524012,9.88950225075846,10.2312330431404,10.0589165524012,1
"Democratic People's Republic of Korea",408,2015,0.288466947403449,0.614560018381261,0.0969730342152905,NA,NA,11.01,99.9,2.3278487,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,10.2684588373218,10.0938944361427,10.4460421654721,10.2684588373218,1
"Democratic Republic of the Congo",180,1970,0.53887325773742,0.432705810623741,0.0284209316388388,NA,NA,2.4,2.7,71.674934,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.87170055747829,0.821835690680654,0.924590974235536,0.87170055747829,3
"Democratic Republic of the Congo",180,1975,0.543770712985159,0.427564043785995,0.028665243228846,NA,NA,2.8,3.49999999999999,66.826813,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.06334701579093,1.00570116096944,1.12429707737587,1.06334701579093,3
"Democratic Republic of the Congo",180,1980,0.547785441659648,0.42324356727143,0.0289709910689218,NA,NA,3.29,4.90000000000001,56.009636,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.37254811949953,1.30642304872599,1.44202013442648,1.37254811949953,3
"Democratic Republic of the Congo",180,1985,0.551121343336523,0.419598578494034,0.029280078169443,NA,NA,3.82,6.79999999999998,52.062386,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.64408990863092,1.56643375729235,1.72559587347909,1.64408990863092,3
"Democratic Republic of the Congo",180,1990,0.553823797913031,0.416709037752638,0.029467164334331,NA,NA,4.4,9.30000000000001,42.994389,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2.08709019473749,1.99554359571147,2.18283654154715,2.08709019473749,3
"Democratic Republic of the Congo",180,1995,0.557708330323301,0.412711484836664,0.0295801848400349,NA,NA,4.99,12,42.035908,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.4064294906735,2.29849862838478,2.51942847477467,2.4064294906735,3
"Democratic Republic of the Congo",180,2000,0.560481020129554,0.410077303773469,0.0294416760969769,NA,NA,5.53,14.6,32.827011,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.8666612254782,2.8017886361386,2.93303587417851,2.8666612254782,3
"Democratic Republic of the Congo",180,2005,0.563004626194737,0.40757975821586,0.0294156155894034,NA,NA,5.97,16.8,38.794449,4.36452548115,3.75474817671,3.49162038492,0,0,0,0,0,0,0,1,0,0,3.00391627484174,2.92264238764918,3.08745025542351,3.49162038492,3
"Democratic Republic of the Congo",180,2010,0.564789286515628,0.405625378442094,0.0295853350422779,NA,NA,6.35,19.3,24.982811,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.64010236359893,3.54616749160476,3.73652548810725,3.64010236359893,3
"Democratic Republic of the Congo",180,2015,0.566317919697204,0.403504880795206,0.0301771995075896,NA,NA,6.74,21.7,22.957321,5.17420093726,4.58449971464,4.139360749808,0,0,0,0,0,0,0,0,0,1,3.99053465103174,3.88091126582283,4.10325454779721,4.139360749808,3
"Denmark",208,1970,0.30851603220638,0.568519682803659,0.122964284989961,0.956950562513068,10.0384114007621,10.49,39.9,1.6087557,NA,NA,10.0384114007621,1,0,0,0,0,0,0,0,0,0,11.5430470520402,11.0920403956606,12.0123918136595,10.0384114007621,1
"Denmark",208,1975,0.298952983010668,0.566910312129593,0.134136704859739,0.962874671784423,10.3701602151182,10.77,46.8,1.1971706,NA,NA,10.3701602151182,0,1,0,0,0,0,0,0,0,0,11.6225595254119,11.1717276449538,12.0915845977287,10.3701602151182,1
"Denmark",208,1980,0.285521924945846,0.570126651445075,0.144351423609078,0.972151754696064,10.7131123367506,11.02,52.9,0.79552633,NA,NA,10.7131123367506,0,0,1,0,0,0,0,0,0,0,11.6464622968359,11.1962154253388,12.1148154870838,10.7131123367506,1
"Denmark",208,1985,0.260696128275323,0.588111067657411,0.151192804067266,0.981547152939765,11.0424054705724,11.25,58.1,0.53177327,NA,NA,11.0424054705724,0,0,0,1,0,0,0,0,0,0,11.6591538014194,11.2047935045672,12.1319386483779,11.0424054705724,1
"Denmark",208,1990,0.241674447556801,0.602065826330532,0.156259726112667,0.989028146895069,11.3441528448864,11.47,63.1,0.37593016,NA,NA,11.3441528448864,0,0,0,0,1,0,0,0,0,0,11.9060073158973,11.4395505929221,12.3914841806729,11.3441528448864,1
"Denmark",208,1995,0.235114270427272,0.612111136589467,0.152774592983261,0.996047805317905,11.6338383661131,11.68,67.5,0.29987678,NA,NA,11.6338383661131,0,0,0,0,0,1,0,0,0,0,11.9469953281015,11.4804732158164,12.4324750980685,11.6338383661131,1
"Denmark",208,2000,0.237108767723688,0.614227649890427,0.148663582385885,1.00539693877716,11.9240076938971,11.86,71,0.25392306,NA,NA,11.9240076938971,0,0,0,0,0,0,1,0,0,0,11.8052815473591,11.5795790146184,12.0353833448073,11.9240076938971,1
"Denmark",208,2005,0.244384562854137,0.604141673280301,0.151473763865562,1.00879196933074,12.1357673910488,12.03,73.9,0.2239619,NA,NA,12.1357673910488,0,0,0,0,0,0,0,1,0,0,11.9775183453973,11.7529982184842,12.2063275300004,12.1357673910488,1
"Denmark",208,2010,0.243239834981715,0.590138536093246,0.166621628925039,1.01617957002105,12.3160963886551,12.12,75.3,0.2075292,NA,NA,12.3160963886551,0,0,0,0,0,0,0,0,1,0,12.1008872018362,11.8732285005389,12.3329110582615,12.3160963886551,1
"Denmark",208,2015,0.231779348170024,0.577734416200823,0.190486235629153,1.03157340656577,12.9978249227287,12.6,78.5,0.2007187,NA,NA,12.9978249227287,0,0,0,0,0,0,0,0,0,1,12.7939165445828,12.5440628957014,13.0487467984428,12.9978249227287,1
"Djibouti",262,1970,0.548245614035088,0.427944862155388,0.0238095238095238,NA,NA,NA,NA,67.936256,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
"Djibouti",262,1975,0.564674397859054,0.410793933987511,0.0245316681534344,NA,NA,NA,NA,62.819588,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,3
