"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred"
"Italy",1985,380,0.19,0.28,0.48,"Italy",0.931063164392836,7.77437742268018,8.35,0.302,0.272189151638531,0.596990098731647,0.130820749629822,0.02657748,NA,NA,0.0326011,13.22992,NA,NA,NA,NA,7.77437742268018,0.931063164392836,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,7.77437742268018
"Italy",1990,380,0.22,0.24,0.46,"Italy",0.943065391613522,8.49701917843783,9.01,0.362,0.240584152547426,0.611401426011202,0.148014421441373,0.02106119,NA,NA,0.0459877,11.48891,NA,NA,NA,NA,8.49701917843783,0.943065391613522,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,8.49701917843783
"Italy",1995,380,0.24,0.22,0.46,"Italy",0.952405817848599,9.15261990952504,9.61,0.417,0.212825018552486,0.622229378736751,0.164945602710763,0.01717827,NA,NA,0.0444482,11.09162,412.34,4,"Southern Europe",19,9.15261990952504,0.952405817848599,0,0,0,0,0,1,0,0,0,0,8.65759748704468,8.27625581531448,9.05651008382156,9.15261990952504
"Italy",2000,380,0.27,0.21,0.48,"Italy",0.957944441805122,9.71355663990394,10.14,0.47,0.197243910588919,0.622030520969827,0.180725568441254,0.01583382,NA,NA,0.036535,10.7384,427.87,4,"Southern Europe",19,9.71355663990394,0.957944441805122,0,0,0,0,0,0,1,0,0,0,9.46520107392477,9.02108776587876,9.93117833402428,9.71355663990394
"Italy",2005,380,0.29,0.21,0.51,"Italy",0.962190750994037,10.2473314980865,10.65,0.524,0.190882982077876,0.614431443400005,0.194685574522119,0.0112048,NA,NA,0.0436898,10.45823,458.84,4,"Southern Europe",19,10.2473314980865,0.962190750994037,0,0,0,0,0,0,0,1,0,0,10.3918125651543,9.90150804726052,10.9063960634943,10.2473314980865
"Italy",2010,380,0.31,0.21,0.53,"Italy",0.965543630037317,10.6885679845131,11.07,0.571,0.188664398271187,0.606960215833132,0.204375385895681,0.01151718,NA,NA,0.0416407,12.05104,458.84,4,"Southern Europe",19,10.6885679845131,0.965543630037317,0,0,0,0,0,0,0,0,1,0,10.9922020469599,10.444685170146,11.5684200981521,10.6885679845131
"Italy",2015,380,0.35,0.21,0.56,"Italy",0.949501709818233,11.3370504152297,11.94,0.621,0.184129240862861,0.592241918244701,0.223628840892438,0.008442383,NA,NA,0.0395547,11.54389,507.8,4,"Southern Europe",19,11.3370504152297,0.949501709818233,0,0,0,0,0,0,0,0,0,1,12.6314490699774,11.9129361311893,13.3932981634733,11.3370504152297
"Jamaica",1970,388,0.12,0.98,1.09,"Jamaica",NA,NA,5.57,0.0840000000000001,0.55520266996824,0.388652634978737,0.0561446950530226,0.3072595,NA,NA,0.039402,43.81985,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jamaica",1975,388,0.12,0.91,1.03,"Jamaica",NA,NA,6.19,0.109,0.567273634322774,0.374507358443502,0.0582190072337241,0.2643509,NA,NA,0.0570455,40.17605,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jamaica",1980,388,0.13,0.76,0.88,"Jamaica",NA,NA,7.07,0.148,0.518044128646223,0.414173522812266,0.0677823485415109,0.2261897,NA,NA,0.0377674,37.72267,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jamaica",1985,388,0.13,0.67,0.8,"Jamaica",NA,NA,7.98,0.181,0.493647912885662,0.435874168179068,0.0704779189352692,0.1955095,NA,NA,0.03567,34.57802,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Jamaica",1990,388,0.13,0.61,0.74,"Jamaica",NA,NA,8.63,0.203,0.460843751306602,0.464899443910189,0.0742568047832086,0.1695708,NA,NA,0.0395542,33.64659,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Jamaica",1995,388,0.13,0.58,0.71,"Jamaica",NA,NA,9.18,0.223,0.438516382279901,0.486782023552031,0.0747015941680686,0.2007988,NA,NA,0.0381545,20.41527,428.33667,2,"Caribbean",2,NA,NA,0,0,0,0,0,1,0,0,0,0,6.02699520768599,5.84532556354885,6.21431104881288,6.02699520768599
"Jamaica",2000,388,0.13,0.55,0.68,"Jamaica",NA,NA,9.51,0.234,0.423264195069586,0.498178890465054,0.0785569144653606,0.1244289,NA,NA,0.0478183,28.59646,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,1,0,0,0,6.87143750758914,6.65455644366951,7.0953870209667,6.87143750758914
"Jamaica",2005,388,0.13,0.49,0.62,"Jamaica",NA,NA,9.85,0.269,0.396953796822621,0.522299956274596,0.0807462469027838,0.1076437,NA,NA,0.0562411,16.20758,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,1,0,0,7.31418632660988,7.09719135669166,7.53781586710727,7.31418632660988
"Jamaica",2010,388,0.13,0.42,0.55,"Jamaica",NA,NA,10.18,0.306,0.368437866041955,0.547013097646683,0.0845490363113619,0.119,NA,NA,0.0505676,22.50147,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,1,0,7.49245910227339,7.29852186264511,7.69154966659158,7.49245910227339
"Jamaica",2015,388,0.14,0.35,0.49,"Jamaica",NA,NA,10.39,0.347,0.33098861301668,0.575965456001671,0.0930459309816485,0.07991348,NA,NA,0.0535967,22.88099,420.32501,2,"Caribbean",2,NA,NA,0,0,0,0,0,0,0,0,0,1,8.13955206548641,7.92591042812709,8.35895237872623,8.13955206548641
"Japan",1970,392,0.1,0.35,0.46,"Japan",1.03835358955654,11.0896163364639,10.68,0.528,0.331572636208818,0.598297576084521,0.0701297877066607,0.01608756,NA,NA,0.0210977,35.19659,NA,NA,NA,NA,11.0896163364639,1.03835358955654,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,11.0896163364639
"Japan",1975,392,0.12,0.37,0.48,"Japan",1.04245941415175,11.5296011205183,11.06,0.585,0.317450361031107,0.604066374007558,0.0784832649613357,0.01197171,NA,NA,0.01986,33.61482,NA,NA,NA,NA,11.5296011205183,1.04245941415175,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,11.5296011205183
"Japan",1980,392,0.13,0.36,0.49,"Japan",1.04942701426974,11.9949507731031,11.43,0.639,0.30919858819001,0.600715184174531,0.0900862276354588,0.007955263,NA,NA,0.025597,33.10056,NA,NA,NA,NA,11.9949507731031,1.04942701426974,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,11.9949507731031
"Japan",1985,392,0.15,0.32,0.47,"Japan",1.05896419067824,12.50636709191,11.81,0.691,0.292849633712713,0.605533254833315,0.101617111453972,0.005317733,NA,NA,0.0243714,29.95156,NA,NA,NA,NA,12.50636709191,1.05896419067824,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,12.50636709191
"Japan",1990,392,0.17,0.27,0.44,"Japan",1.07120408591354,13.1008259707226,12.23,0.745,0.268583367449674,0.612532240959305,0.118884391591021,0.003759302,NA,NA,0.0197348,27.04218,NA,NA,NA,NA,13.1008259707226,1.07120408591354,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,13.1008259707226
"Japan",1995,392,0.21,0.24,0.44,"Japan",1.08657058591693,13.7668493235675,12.67,0.797,0.232411678523902,0.624301041560037,0.143287279916061,0.002998768,NA,NA,0.0304414,27.23191,547.77,3,"Eastern Asia",6,13.7668493235675,1.08657058591693,0,0,0,0,0,1,0,0,0,0,13.2265568435288,12.8546369101245,13.6092374415734,13.7668493235675
"Japan",2000,392,0.25,0.22,0.47,"Japan",1.10054248133506,14.4281119303026,13.11,0.842,0.208706071806706,0.620128511560968,0.171165416632325,0.002539231,NA,NA,0.0342444,26.53,548.11,3,"Eastern Asia",6,14.4281119303026,1.10054248133506,0,0,0,0,0,0,1,0,0,0,14.0863035192811,13.6717693529022,14.5134065471335,14.4281119303026
"Japan",2005,392,0.3,0.21,0.51,"Japan",1.11287129198953,15.0348911547786,13.51,0.879,0.191278417979959,0.610598005965437,0.198123576054604,0.002239619,NA,NA,0.0366521,22.38155,552.31,3,"Eastern Asia",6,15.0348911547786,1.11287129198953,0,0,0,0,0,0,0,1,0,0,15.0331134442411,14.4863621103766,15.6005005332251,15.0348911547786
"Japan",2010,392,0.36,0.21,0.57,"Japan",1.12430364325167,15.6053345683332,13.88,0.91,0.182048007751227,0.588974099080561,0.228977893168212,0.002075292,NA,NA,0.0362798,16.5896,565.04,3,"Eastern Asia",6,15.6053345683332,1.12430364325167,0,0,0,0,0,0,0,0,1,0,16.1463295072927,15.3535198131208,16.9800775152079,15.6053345683332
"Japan",2015,392,0.43,0.21,0.64,"Japan",1.12900020720803,15.5914928615429,13.81,0.936,0.176665575284651,0.563174999589755,0.260159425125594,0.002007187,NA,NA,0.0318618,15.90329,571.57,3,"Eastern Asia",6,15.5914928615429,1.12900020720803,0,0,0,0,0,0,0,0,0,1,16.8019979984481,15.6942358740437,17.9879504173091,15.5914928615429
"Jordan",1970,400,0.06,0.94,1,"Jordan",NA,NA,4.56,0.172,0.561418069717809,0.40650936684847,0.0320725634337207,0.4295877,NA,NA,0.0307196,38.21992,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jordan",1975,400,0.06,0.99,1.05,"Jordan",NA,NA,5.6,0.238,0.576594378303611,0.393469347428741,0.0299362742676481,0.3320319,NA,NA,0.0328566,33.91392,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jordan",1980,400,0.07,1.07,1.13,"Jordan",NA,NA,6.52,0.294,0.609575794043065,0.358877379980229,0.0315468259767052,0.2898998,NA,NA,0.0528035,31.86096,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Jordan",1985,400,0.07,0.99,1.07,"Jordan",NA,NA,7.53,0.36,0.593429447636505,0.3714618069019,0.0351087454615954,0.2250171,NA,NA,0.040681,30.16428,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Jordan",1990,400,0.07,0.96,1.03,"Jordan",NA,NA,8.32,0.414,0.594150174621653,0.373632130384168,0.0322176949941793,0.1663183,NA,NA,0.0547136,26.48989,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Jordan",1995,400,0.05,0.76,0.82,"Jordan",NA,NA,8.96,0.458,0.532538892908828,0.438087916063676,0.0293731910274964,0.1223016,NA,NA,0.0626156,23.98573,315.31,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,6.04188740594247,5.81367368024053,6.27905958157871,6.04188740594247
"Jordan",2000,400,0.05,0.73,0.79,"Jordan",NA,NA,9.28,0.478,0.524507605105411,0.445092362272153,0.0304000326224361,0.1010768,NA,NA,0.0409657,19.99255,315.31,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,6.45275001887884,6.19558016294419,6.72059463537861,6.45275001887884
"Jordan",2005,400,0.06,0.69,0.75,"Jordan",NA,NA,9.51,0.494,0.497501185568891,0.469011053149965,0.033487761281144,0.08334835,NA,NA,0.038476,14.87639,315.31,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,6.81921811536812,6.54599662169701,7.10384352335785,6.81921811536812
"Jordan",2010,400,0.06,0.68,0.75,"Jordan",NA,NA,9.67,0.511,0.48877522442181,0.475449949145797,0.0357748264323934,0.04551397,NA,NA,0.0348051,16.90871,315.31,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,7.30236337645915,6.98584527439168,7.63322243584838,7.30236337645915
"Jordan",2015,400,0.06,0.6,0.66,"Jordan",0.7840157224,NA,9.97,0.532,0.460936305871564,0.501430224687207,0.0376334694412298,0.01772888,9.77079594041,9.20446357982,0.0365793,19.31305,315.31,3,"Western Asia",21,7.816636752328,0.7840157224,0,0,0,0,0,0,0,0,0,1,7.83120973699679,7.46971097503254,8.21020333314385,7.816636752328
"Kazakhstan",1970,398,0.09,0.66,0.75,"Kazakhstan",0.986104714821466,7.51411792693957,7.62,0.47,0.474088482074752,0.472051868802441,0.053859649122807,0.2164456,NA,NA,0.0457293,27.5038,NA,NA,NA,NA,7.51411792693957,0.986104714821466,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,7.51411792693957
"Kazakhstan",1975,398,0.09,0.58,0.67,"Kazakhstan",0.983301879752669,8.09257447036447,8.23,0.54,0.457799009200283,0.485498938428875,0.0567020523708422,0.1694995,NA,NA,0.0405121,23.22307,NA,NA,NA,NA,8.09257447036447,0.983301879752669,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,8.09257447036447
"Kazakhstan",1980,398,0.1,0.53,0.62,"Kazakhstan",0.983415181060147,8.6835560487611,8.83,0.617,0.429639071514826,0.509298269153361,0.0610626593318127,0.133977,NA,NA,0.0352948,25.96281,NA,NA,NA,NA,8.6835560487611,0.983415181060147,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,8.6835560487611
"Kazakhstan",1985,398,0.09,0.51,0.6,"Kazakhstan",0.975766792915043,9.0941465099682,9.32,0.682,0.410515435152069,0.532728356543135,0.0567562083047967,0.02470619,NA,NA,0.041255,24.1487,NA,NA,NA,NA,9.0941465099682,0.975766792915043,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,9.0941465099682
"Kazakhstan",1990,398,0.09,0.5,0.6,"Kazakhstan",0.969253461871322,9.41145111477054,9.71,0.739,0.401821427490847,0.539650842637137,0.058527729872016,0.08506068,NA,NA,0.0688689,19.53232,NA,NA,NA,NA,9.41145111477054,0.969253461871322,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,9.41145111477054
"Kazakhstan",1995,398,0.11,0.47,0.59,"Kazakhstan",0.963416339832786,9.73050503231114,10.1,0.796,0.388188695090844,0.540132490176048,0.0716788147331081,0.004873428,NA,NA,0.0405604,21.66628,513.06,3,"Central Asia",4,9.73050503231114,0.963416339832786,0,0,0,0,0,1,0,0,0,0,9.76714195951792,9.37769154807088,10.172766033982,9.73050503231114
"Kazakhstan",2000,398,0.1,0.42,0.53,"Kazakhstan",0.959335100251962,10.025051797633,10.45,0.838,0.37190960210501,0.559971416741241,0.0681189811537486,0.009533691,NA,NA,0.019385,18.51517,513.06,3,"Central Asia",4,10.025051797633,0.959335100251962,0,0,0,0,0,0,1,0,0,0,10.059017791803,9.60720825470321,10.5320751099858,10.025051797633
"Kazakhstan",2005,398,0.11,0.36,0.48,"Kazakhstan",0.955071248108708,10.419827316866,10.91,0.878,0.350076359588953,0.573311676545958,0.0766119638650894,0.002675934,NA,NA,0.0267438,16.72221,513.06,3,"Central Asia",4,10.419827316866,0.955071248108708,0,0,0,0,0,0,0,1,0,0,10.7188367179338,10.2383259460021,11.2218990869879,10.419827316866
"Kazakhstan",2010,398,0.1,0.35,0.45,"Kazakhstan",0.94778132421008,10.6056730179108,11.19,0.897,0.332930695133392,0.599052062958716,0.0680172419078919,0.002183685,NA,NA,0.0448381,16.42716,513.06,3,"Central Asia",4,10.6056730179108,0.94778132421008,0,0,0,0,0,0,0,0,1,0,10.9765833527183,10.4428673437208,11.5375766188986,10.6056730179108
"Kazakhstan",2015,398,0.1,0.4,0.5,"Kazakhstan",0.949768423781671,10.7418808729707,11.31,0.914,0.331415789592301,0.60104009375493,0.0675441166527687,0.002183685,NA,NA,0.0146638,18.47215,513.06,3,"Central Asia",4,10.7418808729707,0.949768423781671,0,0,0,0,0,0,0,0,0,1,11.1241983313101,10.570246110789,11.707181386062,10.7418808729707
"Kenya",1970,404,0.07,1.03,1.11,"Kenya",0.308818071262257,0.775133358868266,2.51,0.035,0.595201066429682,0.370308820262164,0.0344901133081537,0.5615871,NA,NA,0.0453055,42.55424,NA,NA,NA,NA,0.775133358868266,0.308818071262257,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0.775133358868266
"Kenya",1975,404,0.07,1.05,1.12,"Kenya",0.323085904294901,1.04356747087253,3.23,0.052,0.602142883624365,0.365291217143069,0.0325658992325659,0.4846193,NA,NA,0.0377228,42.52135,NA,NA,NA,NA,1.04356747087253,0.323085904294901,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,1.04356747087253
"Kenya",1980,404,0.06,1.06,1.13,"Kenya",0.31342054247805,1.25995058076176,4.02,0.0790000000000001,0.605809893784422,0.363862116443745,0.0303279897718332,0.4067373,NA,NA,0.044229,41.6012,NA,NA,NA,NA,1.25995058076176,0.31342054247805,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,1.25995058076176
"Kenya",1985,404,0.06,1.06,1.12,"Kenya",0.342614341900607,1.67538413189397,4.89,0.112,0.606194577709492,0.365411911945014,0.0283935103454942,0.3336309,NA,NA,0.0596246,40.65769,NA,NA,NA,NA,1.67538413189397,0.342614341900607,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,1.67538413189397
"Kenya",1990,404,0.06,1.01,1.07,"Kenya",0.37862784250862,2.18089637284965,5.76,0.151,0.600025606008877,0.372900307272106,0.0270740867190167,0.2667244,NA,NA,0.0478286,39.37155,NA,NA,NA,NA,2.18089637284965,0.37862784250862,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,2.18089637284965
"Kenya",1995,404,0.05,0.92,0.97,"Kenya",0.391422508936282,2.5794743338901,6.59,0.197,0.580740654324858,0.392270450386076,0.0269888952890652,0.2079152,NA,NA,0.0532324,30.35559,387.16,1,"Eastern Africa",5,2.5794743338901,0.391422508936282,0,0,0,0,0,1,0,0,0,0,3.99057123559113,3.87853999604711,4.10583848627506,2.5794743338901
"Kenya",2000,404,0.05,0.86,0.92,"Kenya",0.410977297093653,2.90971926342306,7.08,0.238,0.569864779894187,0.402624375186571,0.0275108449192427,0.1777092,NA,NA,0.0474917,36.17437,387.16,1,"Eastern Africa",5,2.90971926342306,0.410977297093653,0,0,0,0,0,0,1,0,0,0,4.48764792612784,4.36191460225326,4.61700554579318,2.90971926342306
"Kenya",2005,404,0.05,0.82,0.87,"Kenya",0.4109707065459,3.06995117789787,7.47,0.263,0.556257694113985,0.416647909007289,0.0270943968787255,0.2784297,6.32351192976,5.84021048193,0.0719275,42.46386,387.16,1,"Eastern Africa",5,3.06995117789787,0.4109707065459,0,0,0,0,0,0,0,1,0,0,4.17142756543191,4.0649998390966,4.28064172753138,3.06995117789787
"Kenya",2010,404,0.05,0.81,0.86,"Kenya",0.410589247309282,3.14921952686219,7.67,0.27,0.540387962344544,0.433461874095055,0.0261501635604003,0.2126696,6.8421759029,5.95023733239,0.0540883,43.96394,387.16,1,"Eastern Africa",5,3.14921952686219,0.410589247309282,0,0,0,0,0,0,0,0,1,0,4.66967411037908,4.54928726204039,4.79324673099771,3.14921952686219
"Kenya",2015,404,0.05,0.74,0.78,"Kenya",0.435823171289226,3.60861585827479,8.28,0.325,0.522831862153638,0.451366397832391,0.0258017400139709,0.1846503,7.44300659106,6.77096410464,0.0533023,30.65055,387.16,1,"Eastern Africa",5,3.60861585827479,0.435823171289226,0,0,0,0,0,0,0,0,0,1,5.27337029487661,5.13475216876126,5.41573056555049,3.60861585827479
"Kiribati",1970,296,0.07,0.87,0.93,"Kiribati",NA,NA,3.94,0.068,0.55859375,0.40625,0.03515625,0.03579353,NA,NA,0.0406489,28.69946,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kiribati",1975,296,0.07,0.75,0.82,"Kiribati",NA,NA,4.56,0.0869999999999999,0.533575317604356,0.430127041742287,0.0362976406533575,0.03579353,NA,NA,0.1010403,31.46478,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kiribati",1980,296,0.06,0.69,0.75,"Kiribati",NA,NA,5.2,0.109,0.515151515151515,0.451178451178451,0.0336700336700337,0.03579353,NA,NA,0.1034651,29.83457,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kiribati",1985,296,0.06,0.69,0.75,"Kiribati",NA,NA,5.97,0.138,0.5109375,0.453125,0.0359375,0.006308517,NA,NA,0.0689637,28.92723,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Kiribati",1990,296,0.06,0.72,0.78,"Kiribati",NA,NA,6.63,0.168,0.49171270718232,0.473756906077348,0.0345303867403315,0.006308517,NA,NA,0.0755418,29.72063,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Kiribati",1995,296,0.06,0.74,0.8,"Kiribati",NA,NA,7.18,0.197,0.507078507078507,0.458172458172458,0.0347490347490347,0.01115894,NA,NA,0.1087101,24.8245,456.20999,5,"Micronesia",9,NA,NA,0,0,0,0,0,1,0,0,0,0,5.88966308616601,5.61279743996447,6.1801858412988,5.88966308616601
"Kiribati",2000,296,0.06,0.7,0.76,"Kiribati",NA,NA,7.75,0.237,0.505325443786982,0.461538461538462,0.0331360946745562,0.01115894,NA,NA,0.1158699,25.78116,490.935,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,1,0,0,0,6.53769830480783,6.21681627563998,6.87514271447361,6.53769830480783
"Kiribati",2005,296,0.06,0.62,0.68,"Kiribati",NA,NA,8.34,0.3,0.485930735930736,0.478354978354978,0.0357142857142857,0.01115894,NA,NA,0.0988675,25.22028,397.005,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,0,1,0,0,6.70157952049515,6.44318876372323,6.9703325040516,6.70157952049515
"Kiribati",2010,296,0.06,0.6,0.66,"Kiribati",NA,NA,8.88,0.377,0.466861598440546,0.498050682261209,0.0350877192982456,0.01115894,NA,NA,0.0320098,26.37134,467.89499,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,0,0,1,0,7.54956953635679,7.24743752040776,7.86429686682965,7.54956953635679
"Kiribati",2015,296,0.06,0.57,0.63,"Kiribati",NA,NA,9.43,0.438,0.455111111111111,0.507555555555556,0.0373333333333333,0.03406258,NA,NA,0.0124595,25.61013,453.35501,5,"Micronesia",9,NA,NA,0,0,0,0,0,0,0,0,0,1,7.7870737111389,7.5069232021649,8.07767914359684,7.7870737111389
"Kuwait",1970,414,0.03,0.81,0.84,"Kuwait",NA,NA,3.9,0.152,0.512461681993869,0.469412235105958,0.0181260829001733,0.3928265,NA,NA,0.0243974,19.78224,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kuwait",1975,414,0.03,0.83,0.86,"Kuwait",NA,NA,4.31,0.182,0.538750361028208,0.444690478482719,0.0165591604890729,0.4043561,NA,NA,0.0322594,17.44593,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kuwait",1980,414,0.03,0.69,0.72,"Kuwait",NA,NA,5.07,0.214,0.486857391809468,0.497531222770839,0.0156113854196921,0.3248234,NA,NA,0.0375656,18.70566,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kuwait",1985,414,0.02,0.61,0.63,"Kuwait",NA,NA,5.71,0.239,0.457323678658989,0.529220594104567,0.0134557272364445,0.2550913,NA,NA,0.0520423,18.04911,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Kuwait",1990,414,0.02,0.56,0.58,"Kuwait",NA,NA,6.15,0.256,0.455317096696407,0.53006993006993,0.0146129732336629,0.2146449,NA,NA,0.1419883,16.94753,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Kuwait",1995,414,0.03,0.44,0.47,"Kuwait",NA,NA,6.74,0.274,0.366782428562725,0.614939377322854,0.0182781941144215,0.216045,NA,NA,0.0572103,13.96072,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,3.9436461041011,3.83122789505256,4.05936295631885,3.9436461041011
"Kuwait",2000,414,0.03,0.43,0.46,"Kuwait",NA,NA,7.13,0.286,0.367277870384402,0.612618073445471,0.0201040561701268,0.1646441,NA,NA,0.0208535,13.39699,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,4.46796018490869,4.3277455448905,4.61271763944116,4.46796018490869
"Kuwait",2005,414,0.03,0.37,0.4,"Kuwait",NA,NA,7.46,0.293,0.331696744515216,0.645435244161359,0.0228680113234253,0.06470232,NA,NA,0.0424913,9.89769,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,5.32772543639311,5.11676751716537,5.54738088653966,5.32772543639311
"Kuwait",2010,414,0.02,0.31,0.33,"Kuwait",NA,NA,7.77,0.303,0.299495731847994,0.681783724992584,0.0187205431594212,0.04810667,NA,NA,0.0348051,8.603674,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,5.64925421907005,5.40767992779348,5.90162022490535,5.64925421907005
"Kuwait",2015,414,0.03,0.27,0.3,"Kuwait",NA,NA,8.05,0.326,0.264310576996367,0.715058817551259,0.0206306054523743,0.04074043,NA,NA,0.0338053,8.864252,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,5.96165755662108,5.71338579819501,6.22071781563317,5.96165755662108
"Kyrgyzstan",1970,417,0.12,0.8,0.92,"Kyrgyzstan",NA,NA,6.56,0.377,0.512127745586848,0.425650181916184,0.0622220724969681,0.2164456,NA,NA,0.0457293,27.5038,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kyrgyzstan",1975,417,0.11,0.73,0.84,"Kyrgyzstan",NA,NA,7.51,0.469,0.510339173473416,0.430237148149273,0.0594236783773115,0.1694995,NA,NA,0.0405121,23.22307,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kyrgyzstan",1980,417,0.1,0.64,0.75,"Kyrgyzstan",NA,NA,8.38,0.566,0.482130013831259,0.459972337482711,0.0578976486860304,0.133977,NA,NA,0.0352948,27.81818,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Kyrgyzstan",1985,417,0.09,0.63,0.72,"Kyrgyzstan",NA,NA,9.02,0.644,0.463652548960606,0.484064294490835,0.0522831565485594,0.07928175,NA,NA,0.041255,19.13966,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Kyrgyzstan",1990,417,0.09,0.65,0.74,"Kyrgyzstan",NA,NA,9.51,0.708,0.471795457139596,0.478004793973291,0.0501997488871133,0.08506068,NA,NA,0.0558819,21.3276,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Kyrgyzstan",1995,417,0.1,0.66,0.75,"Kyrgyzstan",NA,NA,9.93,0.767,0.472842334969995,0.472558647026732,0.0545990180032733,0.01298393,NA,NA,0.0501597,22.04079,353.73,3,"Central Asia",4,NA,NA,0,0,0,0,0,1,0,0,0,0,8.51926631179306,8.1277696932275,8.92962045316417,8.51926631179306
