"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred"
"Kuwait",1970,414,0.03,0.81,0.84,"Kuwait",NA,NA,3.9,0.152,0.512461681993869,0.469412235105958,0.0181260829001733,0.39282646,NA,NA,0.0243974,19.78224,346.23,3,"Western Asia",21,NA,NA,1,0,0,0,0,0,0,0,0,0,2.1156131486139,2.0205276937761,2.21517329773557,2.1156131486139
"Kuwait",1975,414,0.03,0.83,0.86,"Kuwait",NA,NA,4.31,0.182,0.538750361028208,0.444690478482719,0.0165591604890729,0.40435612,NA,NA,0.0322594,17.44593,346.23,3,"Western Asia",21,NA,NA,0,1,0,0,0,0,0,0,0,0,2.25896783350659,2.15619541900534,2.36663876930572,2.25896783350659
"Kuwait",1980,414,0.03,0.69,0.72,"Kuwait",NA,NA,5.07,0.214,0.486857391809468,0.497531222770839,0.0156113854196921,0.32482338,NA,NA,0.0375656,18.70566,346.23,3,"Western Asia",21,NA,NA,0,0,1,0,0,0,0,0,0,0,2.85531577601113,2.72817010209506,2.98838704173072,2.85531577601113
"Kuwait",1985,414,0.02,0.61,0.63,"Kuwait",NA,NA,5.71,0.239,0.457323678658989,0.529220594104567,0.0134557272364445,0.25509132,NA,NA,0.0520423,18.04911,346.23,3,"Western Asia",21,NA,NA,0,0,0,1,0,0,0,0,0,0,3.38440696105505,3.23426319653382,3.54152082932317,3.38440696105505
"Kuwait",1990,414,0.02,0.56,0.58,"Kuwait",NA,NA,6.15,0.256,0.455317096696407,0.53006993006993,0.0146129732336629,0.21464495,NA,NA,0.1419883,16.94753,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,1,0,0,0,0,0,3.80260008275421,3.63129304871559,3.98198856313094,3.80260008275421
"Kuwait",1995,414,0.03,0.44,0.47,"Kuwait",NA,NA,6.74,0.274,0.366782428562725,0.614939377322854,0.0182781941144215,0.216045,NA,NA,0.0572103,13.96072,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,3.98451910319644,3.88604493530556,4.08548865184159,3.98451910319644
"Kuwait",2000,414,0.03,0.43,0.46,"Kuwait",NA,NA,7.13,0.286,0.367277870384402,0.612618073445471,0.0201040561701268,0.16464411,NA,NA,0.0208535,13.39699,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,4.49632172632554,4.37386554739294,4.62220634072244,4.49632172632554
"Kuwait",2005,414,0.03,0.37,0.4,"Kuwait",NA,NA,7.46,0.293,0.331696744515216,0.645435244161359,0.0228680113234253,0.06470232,NA,NA,0.0424913,9.89769,346.23,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,5.31150643517607,5.13327832420666,5.49592265003027,5.31150643517607
"Kuwait",2010,414,0.02,0.31,0.33,"Kuwait",NA,NA,7.77,0.303,0.299495731847994,0.681783724992584,0.0187205431594212,0.048106666,NA,NA,0.0348051,8.603674,351.22,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,5.66161657230228,5.46025346369035,5.87040554525905,5.66161657230228
"Kuwait",2015,414,0.03,0.27,0.3,"Kuwait",NA,NA,8.05,0.326,0.264310576996367,0.715058817551259,0.0206306054523743,0.040740433,NA,NA,0.0338053,8.864252,372.3,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,6.04716243894125,5.84543779787011,6.25584854846392,6.04716243894125
"Kyrgyzstan",1970,417,0.12,0.8,0.92,"Kyrgyzstan",NA,NA,6.56,0.377,0.512127745586848,0.425650181916184,0.0622220724969681,0.2164456,NA,NA,0.0457293,27.5038,353.73,3,"Central Asia",4,NA,NA,1,0,0,0,0,0,0,0,0,0,4.78419669027788,4.56595723482891,5.01286735597809,4.78419669027788
"Kyrgyzstan",1975,417,0.11,0.73,0.84,"Kyrgyzstan",NA,NA,7.51,0.469,0.510339173473416,0.430237148149273,0.0594236783773115,0.16949947,NA,NA,0.0405121,23.22307,353.73,3,"Central Asia",4,NA,NA,0,1,0,0,0,0,0,0,0,0,5.75273502417944,5.48270316331165,6.03606638416505,5.75273502417944
"Kyrgyzstan",1980,417,0.1,0.64,0.75,"Kyrgyzstan",NA,NA,8.38,0.566,0.482130013831259,0.459972337482711,0.0578976486860304,0.13397698,NA,NA,0.0352948,27.81818,353.73,3,"Central Asia",4,NA,NA,0,0,1,0,0,0,0,0,0,0,6.63817399872883,6.31362612779056,6.97940504323466,6.63817399872883
"Kyrgyzstan",1985,417,0.09,0.63,0.72,"Kyrgyzstan",NA,NA,9.02,0.644,0.463652548960606,0.484064294490835,0.0522831565485594,0.07928175,NA,NA,0.041255,19.13966,353.73,3,"Central Asia",4,NA,NA,0,0,0,1,0,0,0,0,0,0,7.48761066301529,7.11158517716428,7.88351851861748,7.48761066301529
"Kyrgyzstan",1990,417,0.09,0.65,0.74,"Kyrgyzstan",NA,NA,9.51,0.708,0.471795457139596,0.478004793973291,0.0501997488871133,0.085060682,NA,NA,0.0558819,21.3276,353.73,3,"Central Asia",4,NA,NA,0,0,0,0,1,0,0,0,0,0,7.88734490036406,7.48316805722596,8.31335192548924,7.88734490036406
"Kyrgyzstan",1995,417,0.1,0.66,0.75,"Kyrgyzstan",NA,NA,9.93,0.767,0.472842334969995,0.472558647026732,0.0545990180032733,0.012983932,NA,NA,0.0501597,22.04079,353.73,3,"Central Asia",4,NA,NA,0,0,0,0,0,1,0,0,0,0,8.6892893188082,8.34816432222417,9.04435345923306,8.6892893188082
"Kyrgyzstan",2000,417,0.09,0.58,0.67,"Kyrgyzstan",NA,NA,10.19,0.805,0.453864680523791,0.491287012487604,0.0548483069886053,0.0095336914,NA,NA,0.0418117,24.25752,353.73,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,1,0,0,0,9.01978841601981,8.64111154870249,9.41505992732858,9.01978841601981
"Kyrgyzstan",2005,417,0.09,0.49,0.57,"Kyrgyzstan",NA,NA,10.49,0.833,0.42401946357447,0.519787313359625,0.0561932230659054,0.0075656891,NA,NA,0.0452685,24.15806,353.73,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,1,0,0,9.37476909129966,8.9683403666213,9.79961641981006,9.37476909129966
"Kyrgyzstan",2010,417,0.07,0.45,0.52,"Kyrgyzstan",NA,NA,10.63,0.841,0.408582808685597,0.546392320258439,0.0450248710559645,0.0018266582,NA,NA,0.0424497,24.59083,362.14,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,0,1,0,9.58873383307979,9.15740361664136,10.0403804801793,9.58873383307979
"Kyrgyzstan",2015,417,0.07,0.48,0.55,"Kyrgyzstan",NA,NA,10.86,0.869,0.39841445742051,0.558792941778194,0.0427926008012957,0.0041400146,NA,NA,0.0619928,25.28218,536.10999,3,"Central Asia",4,NA,NA,0,0,0,0,0,0,0,0,0,1,10.978658463731,10.5402719879454,11.4352781219593,10.978658463731
"Lao People's Democratic Republic",1970,418,0.06,0.77,0.83,"Lao People's Democratic Republic",NA,NA,2.17,0.0359999999999999,0.527455357142857,0.442001488095238,0.0305431547619048,0.30404457,NA,NA,0.0333736,37.08918,448.98801,3,"South-Eastern Asia",16,NA,NA,1,0,0,0,0,0,0,0,0,0,1.36533424113963,1.3062385230213,1.42710351683443,1.36533424113963
"Lao People's Democratic Republic",1975,418,0.06,0.78,0.84,"Lao People's Democratic Republic",NA,NA,2.65,0.0490000000000001,0.52807552365031,0.440161274461599,0.0317632018880913,0.25705452,NA,NA,0.026257,29.4427,461.55334,3,"South-Eastern Asia",16,NA,NA,0,1,0,0,0,0,0,0,0,0,1.73387893139095,1.65654335154037,1.81482491594676,1.73387893139095
"Lao People's Democratic Republic",1980,418,0.07,0.85,0.92,"Lao People's Democratic Republic",NA,NA,3.17,0.065,0.548913043478261,0.41617538688283,0.0349115696389094,0.23215105,NA,NA,0.0290996,29.39669,459.15833,3,"South-Eastern Asia",16,NA,NA,0,0,1,0,0,0,0,0,0,0,2.08104068509647,1.98755904570153,2.17891908287847,2.08104068509647
"Lao People's Democratic Republic",1985,418,0.07,0.86,0.93,"Lao People's Democratic Republic",NA,NA,3.83,0.0889999999999999,0.552025395447269,0.412350435466804,0.0356241690859267,0.18365356,NA,NA,0.0310213,26.57087,461.23166,3,"South-Eastern Asia",16,NA,NA,0,0,0,1,0,0,0,0,0,0,2.58886693153845,2.47086837578194,2.71250061512981,2.58886693153845
"Lao People's Democratic Republic",1990,418,0.07,0.85,0.92,"Lao People's Democratic Republic",NA,NA,4.35,0.114,0.551398354876616,0.413301997649824,0.0352996474735605,0.15056507,NA,NA,0.0233457,28.54893,470.45001,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,1,0,0,0,0,0,3.06445616108132,2.91965378728089,3.21644011495456,3.06445616108132
"Lao People's Democratic Republic",1995,418,0.07,0.85,0.92,"Lao People's Democratic Republic",NA,NA,4.73,0.138,0.549768589941376,0.415057081147794,0.03517432891083,0.39748669,NA,NA,0.0132138,30.68404,481.67001,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,0,1,0,0,0,0,2.38970628054617,2.30640542448084,2.4760157284868,2.38970628054617
"Lao People's Democratic Republic",2000,418,0.07,0.81,0.88,"Lao People's Democratic Republic",NA,NA,5.02,0.155,0.541825059455815,0.422501451283684,0.0356734892605007,0.30841244,NA,NA,0.0158583,30.40181,476.94333,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,0,0,1,0,0,0,2.82540929329258,2.73865285831396,2.91491404264312,2.82540929329258
"Lao People's Democratic Republic",2005,418,0.07,0.72,0.79,"Lao People's Democratic Republic",NA,NA,5.35,0.174,0.523678337285535,0.439583623936393,0.0367380387780723,0.27297737,NA,NA,0.0247694,30.45641,474.04834,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,0,0,0,1,0,0,3.15124251757702,3.05986876694399,3.24534486964386,3.15124251757702
"Lao People's Democratic Republic",2010,418,0.06,0.6,0.67,"Lao People's Democratic Republic",NA,NA,5.95,0.216,0.485232202602974,0.47786831447004,0.0368994829269855,0.41712059,NA,NA,0.0228218,26.70422,483.76001,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,0,0,0,0,1,0,2.99261931798962,2.88829850436469,3.10070803584568,2.99261931798962
"Lao People's Democratic Republic",2015,418,0.06,0.54,0.6,"Lao People's Democratic Republic",NA,NA,6.48,0.26,0.444307729243882,0.5168434794352,0.0388487913209189,0.15338959,NA,NA,0.0293578,22.94678,490.04401,3,"South-Eastern Asia",16,NA,NA,0,0,0,0,0,0,0,0,0,1,4.53718693862483,4.40078538778775,4.67781623097424,4.53718693862483
"Latvia",1970,428,0.18,0.33,0.51,"Latvia",NA,NA,10.65,0.566,0.287192263840209,0.592838140281238,0.119969595878552,0.0021733835,NA,NA,0.0496441,19.63656,147.23,4,"Northern Europe",13,NA,NA,1,0,0,0,0,0,0,0,0,0,9.39161735535255,8.56982035913119,10.2922200061497,9.39161735535255
"Latvia",1975,428,0.19,0.32,0.51,"Latvia",NA,NA,10.96,0.618,0.286597518812284,0.585519625788082,0.127882855399634,0.0021405138,NA,NA,0.0508877,21.04069,147.23,4,"Northern Europe",13,NA,NA,0,1,0,0,0,0,0,0,0,0,9.54563560794992,8.70793056763679,10.4639280770574,9.54563560794992
"Latvia",1980,428,0.19,0.31,0.5,"Latvia",NA,NA,11.26,0.673,0.277441452923371,0.5927194519675,0.129839095109129,0.0021089266,NA,NA,0.0512277,19.71942,147.23,4,"Northern Europe",13,NA,NA,0,0,1,0,0,0,0,0,0,0,9.63873359317445,8.79499833883966,10.5634113505071,9.63873359317445
"Latvia",1985,428,0.18,0.32,0.49,"Latvia",NA,NA,11.52,0.724,0.278380052656032,0.603337463218213,0.118282484125755,0.0054769897,NA,NA,0.0507522,18.81939,147.23,4,"Northern Europe",13,NA,NA,0,0,0,1,0,0,0,0,0,0,9.57349325308716,8.74109360282822,10.4851609227993,9.57349325308716
"Latvia",1990,428,0.18,0.32,0.5,"Latvia",NA,NA,11.78,0.775,0.283746763237888,0.597815889218299,0.118437347543814,0.0020621698,NA,NA,0.0568969,14.63471,147.23,4,"Northern Europe",13,NA,NA,0,0,0,0,1,0,0,0,0,0,9.8558823818263,8.99633815003162,10.797550726131,9.8558823818263
"Latvia",1995,428,0.21,0.32,0.53,"Latvia",NA,NA,12.03,0.82,0.274265324940865,0.58902297237702,0.136711702682115,0.0020478898,NA,NA,0.0552934,14.19971,493.14,4,"Northern Europe",13,NA,NA,0,0,0,0,0,1,0,0,0,0,12.1276147255436,11.886404479538,12.3737198397054,12.1276147255436
"Latvia",2000,428,0.22,0.27,0.49,"Latvia",NA,NA,12.22,0.855,0.254096634230591,0.595686423185475,0.150216942583934,0.0025343323,NA,NA,0.0525486,14.22337,514.03,4,"Northern Europe",13,NA,NA,0,0,0,0,0,0,1,0,0,0,12.6191848615178,12.3586368694172,12.8852257940539,12.6191848615178
"Latvia",2005,428,0.25,0.22,0.47,"Latvia",NA,NA,12.3,0.866,0.225058316884981,0.603534900412704,0.171406782702315,0.0020108545,NA,NA,0.0508667,11.31303,520.86,4,"Northern Europe",13,NA,NA,0,0,0,0,0,0,0,1,0,0,12.8955606655225,12.6048815139558,13.192943122397,12.8955606655225
"Latvia",2010,428,0.27,0.21,0.48,"Latvia",NA,NA,12.27,0.854,0.203802789986623,0.612698261035735,0.183498948977642,0.0010410309,NA,NA,0.0479862,11.31268,505.88,4,"Northern Europe",13,NA,NA,0,0,0,0,0,0,0,0,1,0,12.7813862816745,12.462511178462,13.1084203610349,12.7813862816745
"Latvia",2015,428,0.29,0.23,0.52,"Latvia",NA,NA,12.59,0.869,0.195042400521853,0.612123036780571,0.192834562697576,0.0011068726,NA,NA,0.0502839,11.33294,508.22,4,"Northern Europe",13,NA,NA,0,0,0,0,0,0,0,0,0,1,13.2489613450926,12.8801315307498,13.6283528087185,13.2489613450926
"Lebanon",1970,422,0.1,0.79,0.88,"Lebanon",NA,NA,3.84,0.065,0.528858709845913,0.420649429790198,0.0504918603638896,0.34481941,NA,NA,0.0299166,27.5038,438.92,3,"Western Asia",21,NA,NA,1,0,0,0,0,0,0,0,0,0,2.32646152959123,2.22678266115806,2.43060238570979,2.32646152959123
"Lebanon",1975,422,0.09,0.72,0.81,"Lebanon",NA,NA,4.78,0.0980000000000001,0.511006716620724,0.439725123267461,0.0492681601118143,0.29863014,NA,NA,0.0352167,23.22307,438.92,3,"Western Asia",21,NA,NA,0,1,0,0,0,0,0,0,0,0,2.99303111323241,2.86672043309096,3.12490717314849,2.99303111323241
"Lebanon",1980,422,0.1,0.7,0.8,"Lebanon",NA,NA,5.63,0.136,0.501400990289026,0.444516946225003,0.0540820634859709,0.26058611,NA,NA,0.0421083,17.69651,438.92,3,"Western Asia",21,NA,NA,0,0,1,0,0,0,0,0,0,0,3.61900851461289,3.46667188908731,3.77803929759523,3.61900851461289
"Lebanon",1985,422,0.09,0.63,0.72,"Lebanon",NA,NA,6.37,0.174,0.470895912725099,0.477321975640738,0.0517821116341627,0.22028639,NA,NA,0.0390924,22.12853,438.92,3,"Western Asia",21,NA,NA,0,0,0,1,0,0,0,0,0,0,4.17433275836176,3.99828905871181,4.35812761950388,4.17433275836176
"Lebanon",1990,422,0.1,0.57,0.67,"Lebanon",NA,NA,7.1,0.214,0.443026267110618,0.497891231964484,0.0590825009248983,0.18416473,NA,NA,0.0179889,20.40946,438.92,3,"Western Asia",21,NA,NA,0,0,0,0,1,0,0,0,0,0,4.86928499798184,4.66371524552462,5.08391596470721,4.86928499798184
"Lebanon",1995,422,0.1,0.51,0.61,"Lebanon",NA,NA,7.96,0.262,0.415408452561482,0.521032504780115,0.0635590426584031,0.15596467,NA,NA,0.0215465,14.25064,438.92,3,"Western Asia",21,NA,NA,0,0,0,0,0,1,0,0,0,0,5.43634182128938,5.32488189289819,5.55013481844845,5.43634182128938
"Lebanon",2000,422,0.11,0.45,0.56,"Lebanon",NA,NA,8.68,0.307,0.383136551894665,0.545774865549855,0.07108858255548,0.13060669,NA,NA,0.0267898,16.11995,438.92,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,1,0,0,0,6.19730723414977,6.07812684268434,6.31882452414948,6.19730723414977
"Lebanon",2005,422,0.12,0.43,0.55,"Lebanon",NA,NA,9.25,0.349,0.37992876492425,0.545424902177185,0.0746463328985653,0.096016846,NA,NA,0.0187783,14.24155,438.92,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,1,0,0,6.97548962321619,6.8435182507306,7.11000595028767,6.97548962321619
"Lebanon",2010,422,0.12,0.35,0.47,"Lebanon",NA,NA,9.87,0.402,0.339558691291416,0.576468146918448,0.0839731617901363,0.088634148,NA,NA,0.0195851,13.41694,452.92,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,1,0,7.67992577895321,7.54134526243323,7.82105286493669,7.67992577895321
"Lebanon",2015,422,0.12,0.35,0.47,"Lebanon",NA,NA,10.39,0.461,0.335190375281974,0.583378904914895,0.0814307198031308,0.049305573,NA,NA,0.0338053,12.32906,454.42,3,"Western Asia",21,NA,NA,0,0,0,0,0,0,0,0,0,1,8.61224502651532,8.45035755352544,8.77723385394434,8.61224502651532
"Lesotho",1970,426,0.08,0.85,0.93,"Lesotho",NA,NA,3.34,0.0260000000000001,0.548068544873657,0.410204279213864,0.0417271759124794,0.34260395,NA,NA,0.0456721,46.68392,259.13,1,"Southern Africa",17,NA,NA,1,0,0,0,0,0,0,0,0,0,1.78488112326749,1.69584586921282,1.87859090382747,1.78488112326749
"Lesotho",1975,426,0.08,0.87,0.95,"Lesotho",NA,NA,3.68,0.0340000000000001,0.55368164826567,0.404416239241937,0.0419021124923933,0.30655649,NA,NA,0.0495445,51.6865,259.13,1,"Southern Africa",17,NA,NA,0,1,0,0,0,0,0,0,0,0,1.99997030372497,1.90003444167229,2.10516247919238,1.99997030372497
"Lesotho",1980,426,0.08,0.86,0.94,"Lesotho",NA,NA,4.07,0.0440000000000001,0.553103764220814,0.406276246468657,0.0406199893105291,0.27352642,NA,NA,0.0826268,50.53845,259.13,1,"Southern Africa",17,NA,NA,0,0,1,0,0,0,0,0,0,0,2.2353990451863,2.12294971446532,2.35380464133055,2.2353990451863
"Lesotho",1985,426,0.08,0.87,0.95,"Lesotho",NA,NA,4.5,0.0590000000000001,0.555834975871678,0.403180860463536,0.0409841636647862,0.23980919,NA,NA,0.0683583,55.67886,259.13,1,"Southern Africa",17,NA,NA,0,0,0,1,0,0,0,0,0,0,2.49119318370968,2.36408963299542,2.62513036390174,2.49119318370968
"Lesotho",1990,426,0.08,0.85,0.94,"Lesotho",NA,NA,5.01,0.0760000000000001,0.55183174187106,0.405978905323597,0.0421893528053423,0.20933744,NA,NA,0.0780123,51.58794,259.13,1,"Southern Africa",17,NA,NA,0,0,0,0,1,0,0,0,0,0,2.85896773664823,2.7103868619276,3.0156936760616,2.85896773664823
"Lesotho",1995,426,0.08,0.79,0.87,"Lesotho",NA,NA,5.55,0.0910000000000001,0.536175049730037,0.421312872975277,0.042512077294686,0.18166876,NA,NA,0.1083478,46.27983,259.13,1,"Southern Africa",17,NA,NA,0,0,0,0,0,1,0,0,0,0,3.1251729210189,3.00894055819381,3.24589522371039,3.1251729210189
"Lesotho",2000,426,0.08,0.77,0.85,"Lesotho",NA,NA,6.05,0.108,0.531547011759652,0.4234011705955,0.0450518176448478,0.13745567,NA,NA,0.1077713,46.24283,259.13,1,"Southern Africa",17,NA,NA,0,0,0,0,0,0,1,0,0,0,3.60756829087999,3.46531141418319,3.75566505223614,3.60756829087999
"Lesotho",2005,426,0.08,0.72,0.8,"Lesotho",0.6962259,NA,6.55,0.131,0.518057930462718,0.43587750660656,0.0460645629307218,0.24199799,5.70034955625,5.2615146802,0.0818643,37.67408,323.52,1,"Southern Africa",17,4.560279645,0.6962259,0,0,0,0,0,0,0,1,0,0,3.61047461807639,3.52170508509734,3.70148171206494,4.560279645
"Lesotho",2010,426,0.07,0.65,0.73,"Lesotho",0.718658192,NA,7.1,0.163,0.498534743952714,0.458798986738191,0.0426662693090945,0.23364799,6.378091454,5.6841462367,0.0615103,33.4273,371.87,1,"Southern Africa",17,5.1024731632,0.718658192,0,0,0,0,0,0,0,0,1,0,4.09880511244002,4.01402762905377,4.1853731220392,5.1024731632
"Lesotho",2015,426,0.07,0.6,0.67,"Lesotho",0.7345906984,NA,7.61,0.194,0.471537612654037,0.484044509839985,0.0444178775059776,0.10093046,6.98779401853,6.33908638709,0.069667,33.26374,386.26501,1,"Southern Africa",17,5.590235214824,0.7345906984,0,0,0,0,0,0,0,0,0,1,5.23781504658407,5.09886435711842,5.38055232317006,5.590235214824
"Liberia",1970,430,0.04,0.8,0.85,"Liberia",NA,NA,1.04,0.0310000000000001,0.53416061482056,0.442008037791722,0.0238313473877177,0.79954315,NA,NA,0.0276738,38.4488,273.71,1,"Western Africa",20,NA,NA,1,0,0,0,0,0,0,0,0,0,0.321932100281743,0.301740521313014,0.343474839709388,0.321932100281743
"Liberia",1975,430,0.05,0.83,0.88,"Liberia",NA,NA,1.38,0.0440000000000001,0.543113514842358,0.432179952061951,0.0247065330956917,0.75340652,NA,NA,0.0446975,38.9745,273.71,1,"Western Africa",20,NA,NA,0,1,0,0,0,0,0,0,0,0,0.441360161036993,0.414755238596912,0.469671684942645,0.441360161036993
"Liberia",1980,430,0.05,0.85,0.9,"Liberia",NA,NA,1.81,0.067,0.549690590786481,0.423864177288835,0.026445231924684,0.67893234,NA,NA,0.0380244,37.19972,273.71,1,"Western Africa",20,NA,NA,0,0,1,0,0,0,0,0,0,0,0.616834093265106,0.582028489007406,0.653721090634351,0.616834093265106
"Liberia",1985,430,0.05,0.87,0.93,"Liberia",NA,NA,2.29,0.0939999999999999,0.554958320047374,0.417118389286202,0.0279232906664237,0.64159019,NA,NA,0.0292471,37.18418,273.71,1,"Western Africa",20,NA,NA,0,0,0,1,0,0,0,0,0,0,0.792480866122432,0.748288765510228,0.839282843892403,0.792480866122432
"Liberia",1990,430,0.06,0.86,0.92,"Liberia",NA,NA,2.79,0.122,0.554730276627149,0.415797743179546,0.0294719801933057,0.5838258,NA,NA,0.031965,43.12032,273.71,1,"Western Africa",20,NA,NA,0,0,0,0,1,0,0,0,0,0,1.03375007791208,0.97868868511402,1.09190924533753,1.03375007791208
"Liberia",1995,430,0.06,0.83,0.89,"Liberia",NA,NA,3.25,0.146,0.547734822589187,0.42198257185499,0.030282605555823,0.50845623,NA,NA,0.0331911,42.15854,273.71,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,1.26094816353998,1.2230361483058,1.30003538598379,1.26094816353998
"Liberia",2000,430,0.06,0.8,0.86,"Liberia",NA,NA,3.64,0.165,0.54093536885104,0.428081836120054,0.0309827950289057,0.4363343,NA,NA,0.0336677,38.27341,273.71,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,1,0,0,0,1.54709881787049,1.50350623864297,1.59195531800162,1.54709881787049
"Liberia",2005,430,0.06,0.81,0.86,"Liberia",0.4495848376,NA,3.99,0.174,0.537613667677046,0.432197422001776,0.0301889103211782,0.57058922,2.24230437753,1.78633859691,0.0170166,26.53831,292.46832,1,"Western Africa",20,1.793843502024,0.4495848376,0,0,0,0,0,0,0,1,0,0,1.46478090632081,1.41787102450226,1.51324278897316,1.793843502024
"Liberia",2010,430,0.06,0.81,0.86,"Liberia",0.3203516104,NA,4.29,0.174,0.533815569831554,0.435429207344833,0.0307552228236127,0.34165531,1.71788551077,1.3621617438,0.0124656,26.66636,293.06,1,"Western Africa",20,1.374308408616,0.3203516104,0,0,0,0,0,0,0,0,1,0,2.07187759431593,2.01999235525049,2.12509555032254,1.374308408616
"Liberia",2015,430,0.06,0.78,0.83,"Liberia",0.4549012864,NA,4.87,0.21,0.529556869194186,0.440197342104094,0.0302457887017201,0.51698639,2.76921158096,2.178283932795,0.026727,24.76417,385.15424,1,"Western Africa",20,2.215369264768,0.4549012864,0,0,0,0,0,0,0,0,0,1,2.039628981776,1.98111001893564,2.0998765053622,2.215369264768
"Libyan Arab Jamahiriya",1970,434,0.06,0.91,0.97,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.554112959925006,0.415655026951019,0.0302320131239747,0.60805031,NA,NA,0.0393853,26.53315,386.10001,1,"Northern Africa",11,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",1975,434,0.06,0.98,1.03,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.570753468677933,0.400703187025065,0.028543344297002,0.5199612,NA,NA,0.0599398,21.60557,386.10001,1,"Northern Africa",11,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",1980,434,0.06,0.97,1.03,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.576331728529275,0.395775741574779,0.0278925298959466,0.39835609,NA,NA,0.0522127,18.35838,386.10001,1,"Northern Africa",11,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",1985,434,0.05,0.86,0.91,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.558096909931074,0.413583912022098,0.0283191780468286,0.36179096,NA,NA,0.0508133,29.85613,386.10001,1,"Northern Africa",11,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",1990,434,0.06,0.76,0.81,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.535172538147722,0.433700723510717,0.0311267383415602,0.235,NA,NA,0.0450366,28.26744,386.10001,1,"Northern Africa",11,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",1995,434,0.06,0.64,0.7,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.495190753313935,0.470396863886195,0.0344123827998707,0.23224695,NA,NA,0.0226417,26.13731,386.10001,1,"Northern Africa",11,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",2000,434,0.06,0.54,0.6,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.45349814216629,0.508841047855556,0.0376608099781541,0.13900002,NA,NA,0.0400722,25.54409,386.10001,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",2005,434,0.06,0.46,0.52,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.411604260534811,0.548500699155834,0.0398950403093549,0.14547688,NA,NA,0.0442333,26.14481,382.83499,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",2010,434,0.06,0.42,0.48,"Libyan Arab Jamahiriya",NA,NA,NA,NA,0.381183946054594,0.576881929585684,0.0419341243597225,0.11638208,NA,NA,0.0356564,28.82333,378.52499,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA
"Libyan Arab Jamahiriya",2015,434,0.06,0.43,0.49,"Libyan Arab Jamahiriya",NA,NA,8.17,0.395,0.372054979070103,0.58472197719363,0.0432230437362673,0.091393242,NA,NA,0.0396937,27.51974,384.45999,1,"Northern Africa",11,NA,NA,0,0,0,0,0,0,0,0,0,1,5.96933099123747,5.81811968165023,6.12447224063315,5.96933099123747
