"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","illiterate_prop","qamys_dhs_full","qamys_dhs_part","qamys","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit2","lwr2","upr2","qamys_pred","plot"
"Cameroon",2010,120,0.06,0.81,0.88,"Cameroon",NA,NA,6.85,0.176,0.28709488,5.24496516325,4.63218828895,4.1959721306,0,0,0,0,0,0,0,0,1,0,3.61963883122414,3.4858167972585,3.75859835170049,4.1959721306,3
"Cameroon",2015,120,0.06,0.8,0.86,"Cameroon",NA,NA,7.49,0.208,0.22928963,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.24352986981016,4.09758425700816,4.39467369711128,4.24352986981016,3
"Canada",1970,124,0.13,0.49,0.62,"Canada",0.966739426970255,10.1797661659968,10.53,0.531,0.016087557,NA,NA,10.1797661659968,1,0,0,0,0,0,0,0,0,0,10.9481086163831,10.5285434568647,11.3843935552142,10.1797661659968,1
"Canada",1975,124,0.13,0.4,0.53,"Canada",0.983538226436362,10.927109695708,11.11,0.602,0.011971706,NA,NA,10.927109695708,0,1,0,0,0,0,0,0,0,0,11.5506822391905,11.1048779739515,12.0143832740628,10.927109695708,1
"Canada",1980,124,0.14,0.34,0.47,"Canada",0.998150295801899,11.6184694431341,11.64,0.664,0.0079552633,NA,NA,11.6184694431341,0,0,1,0,0,0,0,0,0,0,12.0848871233924,11.6267096659921,12.5611201260415,11.6184694431341,1
"Canada",1985,124,0.15,0.31,0.46,"Canada",1.0066894955577,12.1708760012925,12.09,0.719,0.0053177327,NA,NA,12.1708760012925,0,0,0,1,0,0,0,0,0,0,12.5022433028957,12.0460823212292,12.9756781862047,12.1708760012925,1
"Canada",1990,124,0.16,0.3,0.47,"Canada",1.01336902114443,12.656979074094,12.49,0.765,0.0037593016,NA,NA,12.656979074094,0,0,0,0,1,0,0,0,0,0,13.018348230107,12.5470491270882,13.5073505271005,12.656979074094,1
"Canada",1995,124,0.18,0.3,0.48,"Canada",1.02092065466559,13.0882027928129,12.82,0.8,0.0029987678,NA,NA,13.0882027928129,0,0,0,0,0,1,0,0,0,0,13.3118353641046,12.8387566061548,13.8023459901151,13.0882027928129,1
"Canada",2000,124,0.18,0.28,0.46,"Canada",1.02524879499982,13.4307592144977,13.1,0.828,0.0025392306,NA,NA,13.4307592144977,0,0,0,0,0,0,1,0,0,0,13.4121189720863,12.936893547202,13.9048013856699,13.4307592144977,1
"Canada",2005,124,0.19,0.26,0.44,"Canada",1.03018770256309,13.732402075166,13.33,0.85,0.002239619,NA,NA,13.732402075166,0,0,0,0,0,0,0,1,0,0,13.4187387691231,13.1234571018995,13.7206643612151,13.732402075166,1
"Canada",2010,124,0.2,0.24,0.44,"Canada",1.03600402310634,13.9860543119356,13.5,0.867,0.002075292,NA,NA,13.9860543119356,0,0,0,0,0,0,0,0,1,0,13.7754374522235,13.4736088197227,14.0840274895282,13.9860543119356,1
"Canada",2015,124,0.24,0.24,0.47,"Canada",1.04239437308216,13.8534212182618,13.29,0.886,0.002007187,NA,NA,13.8534212182618,0,0,0,0,0,0,0,0,0,1,14.011108776358,13.7013621951341,14.3278577959682,13.8534212182618,1
"Cape Verde",1970,132,0.08,1.02,1.11,"Cape Verde",NA,NA,1.77,0.0189999999999999,0.60059822,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.813587676730724,0.76294531109773,0.867591553548859,0.813587676730724,3
"Cape Verde",1975,132,0.11,1.03,1.14,"Cape Verde",NA,NA,2.25,0.0249999999999999,0.54241226,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.07935227686391,1.01460939470099,1.14822644424126,1.07935227686391,3
"Cape Verde",1980,132,0.1,0.99,1.1,"Cape Verde",NA,NA,2.62,0.0320000000000002,0.47137959,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1.29210252303575,1.22200563315379,1.36622032234546,1.29210252303575,3
"Cape Verde",1985,132,0.09,0.9,0.99,"Cape Verde",NA,NA,3.25,0.04,0.39968952,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.65241027068279,1.56823845676811,1.74109982501324,1.65241027068279,3
"Cape Verde",1990,132,0.09,0.93,1.01,"Cape Verde",NA,NA,3.67,0.05,0.3720314,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.88773960369258,1.79417374801487,1.98618490282351,1.88773960369258,3
"Cape Verde",1995,132,0.09,0.91,1,"Cape Verde",NA,NA,4.19,0.0590000000000001,0.28546204,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,2.27915657218467,2.17418829106156,2.38919264807386,2.27915657218467,3
"Cape Verde",2000,132,0.1,0.83,0.93,"Cape Verde",NA,NA,4.74,0.0740000000000001,0.23889557,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.6596666323566,2.53781090257867,2.7873733965298,2.6596666323566,3
"Cape Verde",2005,132,0.1,0.68,0.78,"Cape Verde",NA,NA,5.57,0.095,0.2013183,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,3.16515620324267,3.04640931269613,3.28853176399309,3.16515620324267,3
"Cape Verde",2010,132,0.09,0.56,0.65,"Cape Verde",NA,NA,6.15,0.112,0.14672211,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,3.68882920850525,3.55242399169613,3.83047208366153,3.68882920850525,3
"Cape Verde",2015,132,0.07,0.48,0.55,"Cape Verde",NA,NA,6.61,0.13,0.13209709,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.00329899709751,3.8544100358456,4.15793927244846,4.00329899709751,3
"Central African Republic",1970,140,0.07,0.73,0.81,"Central African Republic",NA,NA,0.6,0.00399999999999991,0.83945633,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.216126237966207,0.197306222848162,0.236741396511208,0.216126237966207,3
"Central African Republic",1975,140,0.08,0.77,0.85,"Central African Republic",NA,NA,0.94,0.00499999999999986,0.81763832,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.336285711724183,0.307197959902701,0.368127704837815,0.336285711724183,3
"Central African Republic",1980,140,0.08,0.79,0.87,"Central African Republic",NA,NA,1.36,0.01,0.74993538,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.501201862789111,0.460858247126289,0.545077165982532,0.501201862789111,3
"Central African Republic",1985,140,0.08,0.79,0.87,"Central African Republic",NA,NA,1.87,0.0140000000000002,0.6637558,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.723688253658207,0.669585631570665,0.782162375937415,0.723688253658207,3
"Central African Republic",1990,140,0.08,0.82,0.89,"Central African Republic",NA,NA,2.29,0.0189999999999999,0.64120239,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.890242510841037,0.825703195064617,0.959826403537813,0.890242510841037,3
"Central African Republic",1995,140,0.07,0.8,0.88,"Central African Republic",NA,NA,2.72,0.02,0.57437374,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.08663366273921,1.01470980591005,1.16365556942564,1.08663366273921,3
"Central African Republic",2000,140,0.07,0.78,0.85,"Central African Republic",NA,NA,3.5,0.0369999999999999,0.49354832,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,1.4831902107747,1.39425098018455,1.57780287236858,1.4831902107747,3
"Central African Republic",2005,140,0.07,0.78,0.85,"Central African Republic",NA,NA,4.3,0.0540000000000001,0.43504833,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,1.87991995710477,1.78747708261586,1.97714369571042,1.87991995710477,3
"Central African Republic",2010,140,0.07,0.79,0.86,"Central African Republic",NA,NA,5.09,0.0730000000000001,0.63247391,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.85321077998861,1.72879647371471,1.98657866746248,1.85321077998861,3
"Central African Republic",2015,140,0.07,0.83,0.9,"Central African Republic",NA,NA,5.85,0.0910000000000001,0.62604179,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2.15985003483477,2.01659162515743,2.3132855035097,2.15985003483477,3
"Chad",1970,148,0.07,0.8,0.86,"Chad",NA,NA,0.28,0.00299999999999997,0.89471741,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.0955638297759881,0.0866557252350938,0.105387676771247,0.0955638297759881,3
"Chad",1975,148,0.07,0.83,0.9,"Chad",NA,NA,0.44,0.005,0.85839943,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.150398776887479,0.136824914069139,0.165319249371644,0.150398776887479,3
"Chad",1980,148,0.07,0.88,0.94,"Chad",NA,NA,0.63,0.00700000000000017,0.81312393,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.216788619720243,0.198019729543572,0.237336480301914,0.216788619720243,3
"Chad",1985,148,0.07,0.93,0.99,"Chad",NA,NA,0.83,0.0110000000000001,0.75924561,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.290689441019935,0.266262665507866,0.317357114108759,0.290689441019935,3
"Chad",1990,148,0.07,0.96,1.03,"Chad",NA,NA,1.06,0.0140000000000001,0.89105347,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.320882882652566,0.28941859151811,0.355767830391704,0.320882882652566,3
"Chad",1995,148,0.06,0.99,1.05,"Chad",NA,NA,1.32,0.0189999999999999,0.62237576,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0.50011326953037,0.465064445790274,0.537803490729858,0.50011326953037,3
"Chad",2000,148,0.06,1.01,1.07,"Chad",NA,NA,1.63,0.0250000000000001,0.72982178,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0.543359985837286,0.499022204813199,0.591637148330131,0.543359985837286,3
"Chad",2005,148,0.06,1.02,1.07,"Chad",NA,NA,1.99,0.033,0.46223061,0.4890372464,0.39545900283,0.39122979712,0,0,0,0,0,0,0,1,0,0,0.834696265492598,0.791837271919604,0.879875045460133,0.39122979712,3
"Chad",2010,148,0.05,1,1.05,"Chad",NA,NA,2.42,0.047,0.38840027,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1.09016380546712,1.04054848389891,1.14214487949417,1.09016380546712,3
"Chad",2015,148,0.05,0.95,1,"Chad",NA,NA,2.93,0.0619999999999999,0.75842728,1.12930380853,0.88453434222,0.903443046824,0,0,0,0,0,0,0,0,0,1,0.928463466422409,0.854842987145275,1.00842426205061,0.903443046824,3
"Channel Islands",1970,830,0.22,0.34,0.55,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",1975,830,0.22,0.31,0.53,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",1980,830,0.22,0.27,0.5,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",1985,830,0.22,0.24,0.46,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",1990,830,0.21,0.23,0.44,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",1995,830,0.21,0.25,0.46,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1
"Channel Islands",2000,830,0.21,0.25,0.46,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,1
"Channel Islands",2005,830,0.22,0.24,0.45,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,1
"Channel Islands",2010,830,0.23,0.22,0.45,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,1
"Channel Islands",2015,830,0.25,0.22,0.47,"Channel Islands",NA,NA,12.06,0.737,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,1
"Chile",1970,152,0.1,0.69,0.78,"Chile",0.715478454703137,5.09420659748633,7.12,0.229,0.11068094,NA,NA,5.09420659748633,1,0,0,0,0,0,0,0,0,0,5.82578004132064,5.6210869897597,6.03792703291731,5.09420659748633,1
"Chile",1975,152,0.1,0.63,0.73,"Chile",0.726671683488323,5.63897226386939,7.76,0.272,0.093387508,NA,NA,5.63897226386939,0,1,0,0,0,0,0,0,0,0,6.35386729745993,6.12772999328565,6.58834995634065,5.63897226386939,1
"Chile",1980,152,0.1,0.56,0.65,"Chile",0.737454419888866,6.1798680386687,8.38,0.319,0.088715973,NA,NA,6.1798680386687,0,0,1,0,0,0,0,0,0,0,6.77086015581521,6.52967625841099,7.02095256109411,6.1798680386687,1
"Chile",1985,152,0.1,0.5,0.6,"Chile",0.748242032096816,6.70424860758747,8.96,0.365,0.065881786,NA,NA,6.70424860758747,0,0,0,1,0,0,0,0,0,0,7.28018087118142,7.02314895768791,7.54661959135839,6.70424860758747,1
"Chile",1990,152,0.1,0.47,0.57,"Chile",0.755082185374567,7.16572993920464,9.49,0.408,0.057088623,NA,NA,7.16572993920464,0,0,0,0,1,0,0,0,0,0,7.76897060648548,7.48992921444158,8.0584078375613,7.16572993920464,1
"Chile",1995,152,0.11,0.45,0.56,"Chile",0.76430563157155,7.62012714676835,9.97,0.452,0.047548409,NA,NA,7.62012714676835,0,0,0,0,0,1,0,0,0,0,8.18214786664451,7.8881320439726,8.48712259612726,7.62012714676835,1
"Chile",2000,152,0.12,0.42,0.53,"Chile",0.773735547379769,8.0391123372758,10.39,0.494,0.042833786,NA,NA,8.0391123372758,0,0,0,0,0,0,1,0,0,0,8.54504854144463,8.24078479144312,8.8605462250954,8.0391123372758,1
"Chile",2005,152,0.12,0.37,0.49,"Chile",0.78458384655398,8.46565970431744,10.79,0.538,0.013986549,NA,NA,8.46565970431744,0,0,0,0,0,0,0,1,0,0,8.99973407032731,8.76220846291791,9.24369851269642,8.46565970431744,1
"Chile",2010,152,0.14,0.33,0.46,"Chile",0.796152372720041,8.82136828973805,11.08,0.583,0.035149651,NA,NA,8.82136828973805,0,0,0,0,0,0,0,0,1,0,9.3442219193794,9.13097316228397,9.56245098159614,8.82136828973805,1
"Chile",2015,152,0.15,0.3,0.45,"Chile",0.832871503808862,9.42810542311631,11.32,0.626,0.033617935,NA,NA,9.42810542311631,0,0,0,0,0,0,0,0,0,1,9.79857346377891,9.585572331157,10.0163076974542,9.42810542311631,1
"China",1970,156,0.07,0.74,0.81,"China",NA,NA,3.61,0.0590000000000001,0.45851746,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.92523131849471,1.83205772213381,2.02314347683099,1.92523131849471,2
"China",1975,156,0.07,0.72,0.8,"China",NA,NA,4.31,0.0809999999999999,0.38842682,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,2.3990424128163,2.29296337946004,2.51002896515806,2.3990424128163,2
"China",1980,156,0.08,0.61,0.69,"China",NA,NA,4.97,0.102,0.34494911,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.82006678224724,2.69880784305307,2.94677395310132,2.82006678224724,2
"China",1985,156,0.08,0.49,0.57,"China",NA,NA,5.7,0.129,0.25989693,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,3.42632580323252,3.28713243506659,3.57141330378408,3.42632580323252,2
"China",1990,156,0.08,0.44,0.52,"China",NA,NA,6.36,0.158,0.22214943,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.93765128463386,3.78038915754722,4.10145543043475,3.93765128463386,2
"China",1995,156,0.09,0.42,0.51,"China",NA,NA,6.89,0.183,0.17897171,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,4.38201830884071,4.206534339495,4.56482294194714,4.38201830884071,2
"China",2000,156,0.1,0.36,0.46,"China",NA,NA,7.32,0.209,0.090797882,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,5.02342000094265,4.81705562762538,5.23862509727968,5.02342000094265,2
"China",2005,156,0.1,0.28,0.38,"China",NA,NA,7.74,0.237,0.11654642,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,5.07458650534599,4.91191260819975,5.2426478755447,5.07458650534599,2
"China",2010,156,0.11,0.24,0.35,"China",NA,NA,8.21,0.276,0.048755188,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,5.88069360636398,5.68876270034269,6.07909999301727,5.88069360636398,2
"China",2015,156,0.13,0.24,0.38,"China",NA,NA,8.64,0.318,0.03159111,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,6.48558842365029,6.28483397877936,6.69275550364754,6.48558842365029,2
"Colombia",1970,170,0.07,0.91,0.97,"Colombia",0.661681809568908,2.50777405826616,3.79,0.085,0.20683397,NA,NA,2.50777405826616,1,0,0,0,0,0,0,0,0,0,2.60784715135203,2.51341094861025,2.70583159851968,2.50777405826616,2
"Colombia",1975,170,0.07,0.82,0.89,"Colombia",0.667519196712728,2.88368292979898,4.32,0.118,0.17565287,NA,NA,2.88368292979898,0,1,0,0,0,0,0,0,0,0,3.00194942507375,2.89109343319702,3.11705607547085,2.88368292979898,2
"Colombia",1980,170,0.07,0.73,0.8,"Colombia",0.677403774562574,3.32605253310224,4.91,0.163,0.14754224,NA,NA,3.32605253310224,0,0,1,0,0,0,0,0,0,0,3.44117259275061,3.31177765998127,3.5756231332163,3.32605253310224,2
"Colombia",1985,170,0.07,0.65,0.72,"Colombia",0.700902154162449,3.85496184789347,5.5,0.209,0.12523201,NA,NA,3.85496184789347,0,0,0,1,0,0,0,0,0,0,3.87437533722841,3.72938489772984,4.02500269222981,3.85496184789347,2
"Colombia",1990,170,0.07,0.61,0.68,"Colombia",0.733649949593968,4.43124569554757,6.04,0.255,0.089369125,NA,NA,4.43124569554757,0,0,0,0,1,0,0,0,0,0,4.40635797480988,4.23584122765669,4.58373899271757,4.43124569554757,2
"Colombia",1995,170,0.07,0.56,0.63,"Colombia",0.752846209901985,4.91608575065996,6.53,0.3,0.087928391,NA,NA,4.91608575065996,0,0,0,0,0,1,0,0,0,0,4.71151827182543,4.52738839112755,4.90313675523127,4.91608575065996,2
"Colombia",2000,170,0.07,0.49,0.57,"Colombia",0.762067678965122,5.35733578312481,7.03,0.349,0.071962204,NA,NA,5.35733578312481,0,0,0,0,0,0,1,0,0,0,5.12288542514133,4.92013656968167,5.3339891499848,5.35733578312481,2
"Colombia",2005,170,0.08,0.44,0.52,"Colombia",0.768384650586365,5.77825257240947,7.52,0.404,0.071153994,NA,NA,5.77825257240947,0,0,0,0,0,0,0,1,0,0,5.46763777984463,5.30300459026394,5.63738205063412,5.77825257240947,2
"Colombia",2010,170,0.09,0.39,0.48,"Colombia",0.763226443243426,6.07528248821767,7.96,0.448,0.062869644,NA,NA,6.07528248821767,0,0,0,0,0,0,0,0,1,0,5.9818233330737,5.81094360407569,6.1577280431715,6.07528248821767,2
"Colombia",2015,170,0.1,0.35,0.46,"Colombia",0.880254915900342,7.49096933431191,8.51,0.491,0.053361993,NA,NA,7.49096933431191,0,0,0,0,0,0,0,0,0,1,6.61479763186928,6.43478077577879,6.7998505676035,7.49096933431191,2
"Comoros",1970,174,0.06,0.87,0.92,"Comoros",NA,NA,0.65,0.012,0.57021309,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.303048590592373,0.285460263963051,0.321720603018538,0.303048590592373,3
"Comoros",1975,174,0.06,0.86,0.92,"Comoros",NA,NA,1.06,0.02,0.54159374,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.492541487212309,0.464649254022268,0.522108051450109,0.492541487212309,3
"Comoros",1980,174,0.06,0.87,0.93,"Comoros",NA,NA,1.65,0.035,0.52080769,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.757971275048666,0.715365838194957,0.803114187348609,0.757971275048666,3
"Comoros",1985,174,0.06,0.89,0.95,"Comoros",NA,NA,2.35,0.0550000000000001,0.48019497,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,1.09218913843136,1.03157931690742,1.1563600535183,1.09218913843136,3
"Comoros",1990,174,0.06,0.9,0.96,"Comoros",NA,NA,3.07,0.0730000000000001,0.45043655,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,1.45139169354805,1.3740302371173,1.53310880007981,1.45139169354805,3
"Comoros",1995,174,0.06,0.88,0.94,"Comoros",NA,NA,3.77,0.0940000000000001,0.42111794,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.79241459252931,1.69930113075703,1.89063022048408,1.79241459252931,3
"Comoros",2000,174,0.06,0.82,0.88,"Comoros",NA,NA,4.54,0.119,0.31510773,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,2.35422552690323,2.24513668279059,2.46861488389824,2.35422552690323,3
"Comoros",2005,174,0.05,0.76,0.82,"Comoros",NA,NA,5.4,0.153,0.36856323,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,2.59522887402358,2.48637220815383,2.70885142879178,2.59522887402358,3
"Comoros",2010,174,0.05,0.72,0.77,"Comoros",NA,NA,6.2,0.188,0.5080386,4.4085126598,3.6580724904,3.52681012784,0,0,0,0,0,0,0,0,1,0,2.64276191088232,2.50270358540422,2.7906582938316,3.52681012784,3
"Comoros",2015,174,0.05,0.7,0.76,"Comoros",NA,NA,7.18,0.249,0.4118298,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,3.44838387532683,3.29665914065028,3.60709155671716,3.44838387532683,3
"Congo",1970,178,0.07,0.84,0.92,"Congo",NA,NA,2.49,0.0289999999999999,0.68219902,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,1.05568726855218,0.981667689171779,1.13528806262682,1.05568726855218,3
"Congo",1975,178,0.07,0.87,0.94,"Congo",NA,NA,3.37,0.0489999999999999,0.63818592,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1.45282622187839,1.35586455406797,1.55672188984123,1.45282622187839,3
"Congo",1980,178,0.07,0.89,0.97,"Congo",NA,NA,4.35,0.0810000000000001,0.49786003,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,2.09669243103645,1.98246736356299,2.21749887597878,2.09669243103645,3
"Congo",1985,178,0.07,0.88,0.95,"Congo",NA,NA,5.34,0.113,0.45220383,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,2.63030423287739,2.49034208030081,2.77813253537323,2.63030423287739,3
"Congo",1990,178,0.07,0.85,0.92,"Congo",NA,NA,6.19,0.135,0.33916851,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,3.36768051058881,3.21582983403367,3.5267015379275,3.36768051058881,3
"Congo",1995,178,0.07,0.81,0.88,"Congo",NA,NA,6.85,0.148,0.42660316,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,3.33581220858587,3.16187588808602,3.51931685012673,3.33581220858587,3
"Congo",2000,178,0.07,0.79,0.86,"Congo",NA,NA,7.35,0.157,0.3204298,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,3.87773952687065,3.69919805750252,4.06489828457767,3.87773952687065,3
"Congo",2005,178,0.07,0.81,0.88,"Congo",NA,NA,7.69,0.16,0.22894995,6.5423077956,5.83125831292,5.23384623648,0,0,0,0,0,0,0,1,0,0,4.29551730525076,4.143064712022,4.45357970542139,5.23384623648,3
"Congo",2010,178,0.07,0.83,0.89,"Congo",NA,NA,7.91,0.162,0.20688828,6.97323216282,6.4178297568,5.578585730256,0,0,0,0,0,0,0,0,1,0,4.51766757148689,4.35889562446048,4.6822227565934,5.578585730256,3
"Congo",2015,178,0.06,0.78,0.84,"Congo",NA,NA,8.43,0.194,0.19701241,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,4.89816421032419,4.72931841672733,5.07303812457254,4.89816421032419,3
"Costa Rica",1970,188,0.06,0.82,0.89,"Costa Rica",NA,NA,5.36,0.144,0.11041476,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,4.12759379308452,3.96960328256625,4.29187233785635,4.12759379308452,2
"Costa Rica",1975,188,0.07,0.72,0.79,"Costa Rica",NA,NA,5.98,0.179,0.092482843,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,4.62342193061346,4.44590116289645,4.80803094024503,4.62342193061346,2
"Costa Rica",1980,188,0.07,0.63,0.69,"Costa Rica",NA,NA,6.61,0.217,0.073709564,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,5.09258226323317,4.8929791350787,5.30032795804677,5.09258226323317,2
"Costa Rica",1985,188,0.07,0.58,0.66,"Costa Rica",NA,NA,7.14,0.251,0.066651435,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,5.41999153404706,5.21251305512518,5.63572847079158,5.41999153404706,2
"Costa Rica",1990,188,0.08,0.58,0.66,"Costa Rica",NA,NA,7.54,0.279,0.057144938,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,5.76884578266412,5.54465504323072,6.00210137595332,5.76884578266412,2
"Costa Rica",1995,188,0.08,0.55,0.63,"Costa Rica",NA,NA,7.87,0.302,0.04859128,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,5.9399881347812,5.70327404935238,6.18652702570867,5.9399881347812,2
"Costa Rica",2000,188,0.09,0.48,0.57,"Costa Rica",NA,NA,8.2,0.324,0.05131813,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,6.10511034431316,5.86375736682589,6.3563974401648,6.10511034431316,2
"Costa Rica",2005,188,0.1,0.41,0.51,"Costa Rica",NA,NA,8.54,0.352,0.034694762,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,6.36758882270392,6.16776915715466,6.57388212527214,6.36758882270392,2
"Costa Rica",2010,188,0.11,0.36,0.47,"Costa Rica",NA,NA,8.88,0.381,0.025934219,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,6.80255385355507,6.59722745868072,7.01427064935104,6.80255385355507,2
"Costa Rica",2015,188,0.13,0.32,0.45,"Costa Rica",NA,NA,9.14,0.416,0.021362076,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,7.22696582308603,7.02528841158024,7.43443285858003,7.22696582308603,2
"Cote d'Ivoire",1970,384,0.05,0.84,0.89,"Cote d'Ivoire",NA,NA,0.87,0.01,0.82656754,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0.314275902031191,0.287758541640707,0.343236875035465,0.314275902031191,3
"Cote d'Ivoire",1975,384,0.05,0.86,0.91,"Cote d'Ivoire",NA,NA,1.19,0.0169999999999999,0.78726646,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0.432694575954565,0.39755591312872,0.470939029901643,0.432694575954565,3
"Cote d'Ivoire",1980,384,0.05,0.88,0.93,"Cote d'Ivoire",NA,NA,1.57,0.0240000000000001,0.74383682,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0.57490313742245,0.530137958852608,0.62344831547908,0.57490313742245,3
"Cote d'Ivoire",1985,384,0.05,0.88,0.93,"Cote d'Ivoire",NA,NA,2,0.033,0.65860718,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0.770005965886559,0.714511685602861,0.829810343830321,0.770005965886559,3
"Cote d'Ivoire",1990,384,0.05,0.87,0.92,"Cote d'Ivoire",NA,NA,2.44,0.042,0.63572559,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0.945585242253589,0.879597806540419,1.01652305601411,0.945585242253589,3
"Cote d'Ivoire",1995,384,0.05,0.83,0.88,"Cote d'Ivoire",NA,NA,2.84,0.053,0.63649761,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,1.07044402437556,0.994808965925377,1.15182959600236,1.07044402437556,3
