"country","year","iso","old_dep","youth_dep","tot_dep","cc","adj_factor","qamys_piaac","wic_mys","highLS","prop_19","prop_20_64","prop_65","illiterate_prop","qamys_dhs_full","qamys_dhs_part","edu_exp_","tp_","hlo","geo_big","GEO","geo_det","qamys","adj_fact_dhs","year_1970","year_1975","year_1980","year_1985","year_1990","year_1995","year_2000","year_2005","year_2010","year_2015","fit1","lwr1","upr1","qamys_pred","plot"
"Finland",1985,246,0.18,0.29,0.47,"Finland",1.01139478886699,10.7915823972108,10.67,0.594,0.265865894444898,0.609307447589526,0.124826657965576,0.005317733,NA,NA,0.0509439,19.93317,458.37,4,"Northern Europe",13,10.7915823972108,1.01139478886699,0,0,0,1,0,0,0,0,0,0,10.4311351866957,10.0103545632089,10.8696031290467,10.7915823972108,1
"Finland",1990,246,0.2,0.29,0.49,"Finland",1.02320529438399,11.4598992971007,11.2,0.666,0.253984483069706,0.612156933501734,0.13385858342856,0.003759302,NA,NA,0.0650464,16.61851,468.42,4,"Northern Europe",13,11.4598992971007,1.02320529438399,0,0,0,0,1,0,0,0,0,0,11.1838219899877,10.730796947022,11.6559725173483,11.4598992971007,1
"Finland",1995,246,0.21,0.29,0.5,"Finland",1.03723324256797,12.1045119407682,11.67,0.725,0.25458459731872,0.603268421567668,0.142146981113612,0.002998768,NA,NA,0.0651319,17.28317,441.11,4,"Northern Europe",13,12.1045119407682,1.03723324256797,0,0,0,0,0,1,0,0,0,0,11.0971046477299,10.8496943178042,11.3501567837342,12.1045119407682,1
"Finland",2000,246,0.22,0.27,0.49,"Finland",1.05066497171313,12.6184863102747,12.01,0.766,0.245838000695276,0.605005987098768,0.149156012205956,0.002539231,NA,NA,0.0487625,16.09124,516.86,4,"Northern Europe",13,12.6184863102747,1.05066497171313,0,0,0,0,0,0,1,0,0,0,12.1420506624641,11.9141657602761,12.374294369934,12.6184863102747,1
"Finland",2005,246,0.24,0.26,0.5,"Finland",1.0602235641372,13.0195453676048,12.28,0.799,0.234645069080515,0.605964745116722,0.159390185802763,0.002239619,NA,NA,0.0492958,14.72359,523.91,4,"Northern Europe",13,13.0195453676048,1.0602235641372,0,0,0,0,0,0,0,1,0,0,12.6434692843881,12.3827384374297,12.9096900780896,13.0195453676048,1
"Finland",2010,246,0.26,0.25,0.51,"Finland",1.07360684398109,13.3664052075646,12.45,0.823,0.227804478223613,0.600890428821579,0.171305092954808,0.002075292,NA,NA,0.0690506,13.55804,527.99,4,"Northern Europe",13,13.3664052075646,1.07360684398109,0,0,0,0,0,0,0,0,1,0,12.997641938233,12.7000094922904,13.3022495815509,13.3664052075646,1
"Finland",2015,246,0.32,0.26,0.58,"Finland",1.09531804382604,14.2719941110533,13.03,0.864,0.219145598482361,0.578216774287695,0.202637627229944,0.002007187,NA,NA,0.0698871,13.49434,531.13,4,"Northern Europe",13,14.2719941110533,1.09531804382604,0,0,0,0,0,0,0,0,0,1,13.9809463086429,13.5348751847936,14.4417186724236,14.2719941110533,1
"France",1970,250,0.21,0.4,0.6,"France",0.917739471964646,7.31438359155823,7.97,0.307,0.32897619768782,0.542726940157895,0.128296862154284,0.03217511,NA,NA,0.0348704,22.16482,438.91,4,"Western Europe",22,7.31438359155823,0.917739471964646,1,0,0,0,0,0,0,0,0,0,7.67613503999498,7.33935503321415,8.02836882608667,7.31438359155823,1
"France",1975,250,0.21,0.38,0.59,"France",0.931442679455785,7.91726277537417,8.5,0.379,0.317582454895983,0.548329774310141,0.134087770793876,0.02394341,NA,NA,0.0438295,21.92269,494.83,4,"Western Europe",22,7.91726277537417,0.931442679455785,0,1,0,0,0,0,0,0,0,0,8.48061600365726,8.12663150815328,8.85001955968239,7.91726277537417,1
"France",1980,250,0.22,0.35,0.56,"France",0.940376764529638,8.49160218370263,9.03,0.448,0.300759374745704,0.56008603534625,0.139154589908046,0.01591053,NA,NA,0.0472206,20.86663,406.65,4,"Western Europe",22,8.49160218370263,0.940376764529638,0,0,1,0,0,0,0,0,0,0,8.50893552839804,8.11914865287885,8.91743542603601,8.49160218370263,1
"France",1985,250,0.19,0.32,0.51,"France",0.946887354664861,8.97649212222288,9.48,0.504,0.286796853281923,0.58630549448169,0.126897652236387,0.01063547,NA,NA,0.0383466,20.87487,505.94,4,"Western Europe",22,8.97649212222288,0.946887354664861,0,0,0,1,0,0,0,0,0,0,9.29369933307957,8.91719349178183,9.68610217702303,8.97649212222288,1
"France",1990,250,0.21,0.3,0.51,"France",0.95563488492145,9.56590519806371,10.01,0.57,0.272789356891055,0.587030027668151,0.140180615440794,0.007518603,NA,NA,0.041579,18.61588,505.12,4,"Western Europe",22,9.56590519806371,0.95563488492145,0,0,0,0,1,0,0,0,0,0,9.95829474933933,9.55194799629469,10.3819277861634,9.56590519806371,1
"France",1995,250,0.23,0.3,0.53,"France",0.963016026635548,10.1020381194069,10.49,0.629,0.258507186861843,0.59039610609316,0.151096707044997,0.005997536,NA,NA,0.0572738,19.13865,516.52,4,"Western Europe",22,10.1020381194069,0.963016026635548,0,0,0,0,0,1,0,0,0,0,10.2173104170118,10.0047679796859,10.4343681302298,10.1020381194069,1
"France",2000,250,0.25,0.29,0.54,"France",0.972484765027747,10.619533634103,10.92,0.681,0.253878982478106,0.585194571780529,0.160926445741365,0.005078461,NA,NA,0.0297336,18.68238,533.4,4,"Western Europe",22,10.619533634103,0.972484765027747,0,0,0,0,0,0,1,0,0,0,10.9608032277023,10.7103511280983,11.2171119284061,10.619533634103,1
"France",2005,250,0.26,0.28,0.54,"France",0.981986530789717,11.0964477979238,11.3,0.723,0.248545424252621,0.585090639425291,0.166363936322088,0.004479238,NA,NA,0.0366134,18.78853,507.39,4,"Western Europe",22,11.0964477979238,0.981986530789717,0,0,0,0,0,0,0,1,0,0,11.3156120527451,11.0547179454789,11.582663326168,11.0964477979238,1
"France",2010,250,0.26,0.29,0.55,"France",0.990177065315241,11.5058574989631,11.62,0.757,0.244506651118529,0.585199930732409,0.170293418149062,0.004150584,NA,NA,0.0404812,17.81912,516.74,4,"Western Europe",22,11.5058574989631,0.990177065315241,0,0,0,0,0,0,0,0,1,0,11.8126026149538,11.543719561272,12.0877486496595,11.5058574989631,1
"France",2015,250,0.3,0.29,0.59,"France",0.995757531476318,12.0884964321225,12.14,0.799,0.241626742295424,0.568982797353821,0.189390460350755,0.004014374,NA,NA,0.0396787,10.46044,499.18,4,"Western Europe",22,12.0884964321225,0.995757531476318,0,0,0,0,0,0,0,0,0,1,12.4626261017065,12.0935490239663,12.8429668613522,12.0884964321225,1
"French Guiana",1970,254,0.09,0.68,0.78,"French Guiana",NA,NA,5.49,0.197,0.473903966597077,0.473903966597077,0.0521920668058455,0.1961039,NA,NA,NA,24.30406,355.763,2,"South America",15,NA,NA,1,0,0,0,0,0,0,0,0,0,3.89234343001088,3.72627892916819,4.06580872369928,3.89234343001088,2
"French Guiana",1975,254,0.09,0.68,0.76,"French Guiana",NA,NA,5.95,0.232,0.484848484848485,0.467023172905526,0.0481283422459893,0.169179,NA,NA,NA,27.5802,354.983,2,"South America",15,NA,NA,0,1,0,0,0,0,0,0,0,0,4.27114195604598,4.08709000580515,4.46348222886824,4.27114195604598,2
"French Guiana",1980,254,0.08,0.56,0.64,"French Guiana",NA,NA,6.54,0.278,0.440298507462687,0.51044776119403,0.0492537313432836,0.1708075,NA,NA,NA,22.6549,354.73801,2,"South America",15,NA,NA,0,0,1,0,0,0,0,0,0,0,4.58232308793498,4.38406838969942,4.78954318585837,4.58232308793498,2
"French Guiana",1985,254,0.07,0.53,0.6,"French Guiana",NA,NA,7.02,0.32,0.424277456647399,0.531791907514451,0.0439306358381503,0.1183735,NA,NA,NA,27.33768,354.90601,2,"South America",15,NA,NA,0,0,0,1,0,0,0,0,0,0,5.0934325066295,4.86989371975525,5.32723221337445,5.0934325066295,2
"French Guiana",1990,254,0.06,0.57,0.63,"French Guiana",NA,NA,7.4,0.358,0.434369602763385,0.529360967184801,0.0362694300518135,0.09708783,NA,NA,NA,25.02137,356.625,2,"South America",15,NA,NA,0,0,0,0,1,0,0,0,0,0,5.49625389894318,5.24830322717472,5.75591874441106,5.49625389894318,2
"French Guiana",1995,254,0.06,0.58,0.64,"French Guiana",NA,NA,7.7,0.387,0.444687045123726,0.517467248908297,0.0378457059679767,0.08306042,NA,NA,NA,21.20449,366.94299,2,"South America",15,NA,NA,0,0,0,0,0,1,0,0,0,0,5.60839229389369,5.4556872314469,5.7653715815861,5.60839229389369,2
"French Guiana",2000,254,0.06,0.59,0.65,"French Guiana",NA,NA,7.93,0.408,0.441176470588235,0.521446078431373,0.0373774509803922,0.07374265,NA,NA,NA,24.33929,383.99554,2,"South America",15,NA,NA,0,0,0,0,0,0,1,0,0,0,5.93578916284705,5.77824018366733,6.09763385837838,5.93578916284705,2
"French Guiana",2005,254,0.06,0.6,0.65,"French Guiana",NA,NA,8.11,0.424,0.451422963689892,0.513738959764475,0.034838076545633,0.0675344,NA,NA,NA,21.88145,397.64777,2,"South America",15,NA,NA,0,0,0,0,0,0,0,1,0,0,6.19409600617879,6.03186457037471,6.36069077581703,6.19409600617879,2
"French Guiana",2010,254,0.07,0.58,0.65,"French Guiana",NA,NA,8.26,0.432,0.438514090520922,0.519214346712212,0.0422715627668659,0.06059191,NA,NA,NA,20.11731,408.73557,2,"South America",15,NA,NA,0,0,0,0,0,0,0,0,1,0,6.43486803753365,6.27572643309925,6.59804519873298,6.43486803753365,2
"French Guiana",2015,254,0.08,0.55,0.63,"French Guiana",NA,NA,8.54,0.465,0.430431547619048,0.521577380952381,0.0479910714285714,0.04346994,NA,NA,NA,18.36141,419.2825,2,"South America",15,NA,NA,0,0,0,0,0,0,0,0,0,1,6.91138310429062,6.74456771109834,7.08232439206915,6.91138310429062,2
"French Polynesia",1970,258,0.05,0.89,0.94,"French Polynesia",NA,NA,5.67,0.187,0.555656108597285,0.417194570135747,0.0271493212669683,0.1961039,NA,NA,NA,24.61035,456.20999,5,"Polynesia",14,NA,NA,1,0,0,0,0,0,0,0,0,0,4.22947645489518,4.04846736226529,4.4185785587026,4.22947645489518,1
"French Polynesia",1975,258,0.05,0.79,0.85,"French Polynesia",NA,NA,6.58,0.246,0.542113323124043,0.42802450229709,0.0298621745788668,0.169179,NA,NA,NA,23.33456,490.935,5,"Polynesia",14,NA,NA,0,1,0,0,0,0,0,0,0,0,5.11345469429327,4.88143423985054,5.35650336065789,5.11345469429327,1
"French Polynesia",1980,258,0.06,0.7,0.76,"French Polynesia",NA,NA,7.47,0.314,0.511535926170072,0.455504284772577,0.03295978905735,0.1517451,NA,NA,NA,20.28273,397.005,5,"Polynesia",14,NA,NA,0,0,1,0,0,0,0,0,0,0,5.52317338672138,5.28762540527082,5.76921433000508,5.52317338672138,1
"French Polynesia",1985,258,0.05,0.6,0.65,"French Polynesia",NA,NA,8.19,0.376,0.482876712328767,0.487442922374429,0.0296803652968037,0.1183735,NA,NA,NA,16.21694,467.89499,5,"Polynesia",14,NA,NA,0,0,0,1,0,0,0,0,0,0,6.44150990307178,6.15985029938083,6.7360484126607,6.44150990307178,1
"French Polynesia",1990,258,0.06,0.58,0.64,"French Polynesia",NA,NA,8.86,0.436,0.45866935483871,0.507560483870968,0.0337701612903226,0.09708783,NA,NA,NA,15.40753,453.35501,5,"Polynesia",14,NA,NA,0,0,0,0,1,0,0,0,0,0,7.13604040632916,6.82861886160483,7.45730193950153,7.13604040632916,1
"French Polynesia",1995,258,0.06,0.55,0.61,"French Polynesia",NA,NA,9.4,0.488,0.434944237918216,0.529275092936803,0.0357806691449814,0.08306042,NA,NA,NA,14.77555,468.63501,5,"Polynesia",14,NA,NA,0,0,0,0,0,1,0,0,0,0,7.4920380746548,7.29319638166092,7.69630098720779,7.4920380746548,1
"French Polynesia",2000,258,0.07,0.5,0.56,"French Polynesia",NA,NA,9.86,0.533,0.413400758533502,0.543615676359039,0.0429835651074589,0.1040194,NA,NA,NA,19.43101,491.94,5,"Polynesia",14,NA,NA,0,0,0,0,0,0,1,0,0,0,7.88758979996451,7.67769041362965,8.10322759850541,7.88758979996451,1
"French Polynesia",2005,258,0.08,0.41,0.49,"French Polynesia",NA,NA,10.29,0.58,0.382745098039216,0.566666666666667,0.0505882352941176,0.05379059,NA,NA,NA,23.91441,498.94501,5,"Polynesia",14,NA,NA,0,0,0,0,0,0,0,1,0,0,8.90909083361388,8.66877373094118,9.15607004463425,8.90909083361388,1
"French Polynesia",2010,258,0.09,0.37,0.46,"French Polynesia",NA,NA,10.68,0.623,0.345407020164302,0.591859596713966,0.0627333831217326,0.06227795,NA,NA,NA,20.76926,499.45999,5,"Polynesia",14,NA,NA,0,0,0,0,0,0,0,0,1,0,9.28133788453751,9.04317479404798,9.52577329188073,9.28133788453751,1
"French Polynesia",2015,258,0.11,0.35,0.45,"French Polynesia",NA,NA,10.91,0.665,0.323730644580483,0.603889088944904,0.0723802664746129,0.0561673,NA,NA,NA,17.60879,500.95499,5,"Polynesia",14,NA,NA,0,0,0,0,0,0,0,0,0,1,9.71165287795244,9.485348342247,9.94335666111123,9.71165287795244,1
"Gabon",1970,266,0.11,0.58,0.69,"Gabon",NA,NA,2.1,0.0259999999999999,0.422979156075241,0.51262497881715,0.0643958651076089,0.7167493,NA,NA,0.0350471,46.92907,324.76,1,"Middle Africa",10,NA,NA,1,0,0,0,0,0,0,0,0,0,0.753064566103831,0.707993072710706,0.801005352425076,0.753064566103831,2
"Gabon",1975,266,0.11,0.66,0.77,"Gabon",NA,NA,2.95,0.0439999999999999,0.450907971683595,0.485841797476146,0.0632502308402585,0.6682681,NA,NA,0.0545101,48.19807,324.76,1,"Middle Africa",10,NA,NA,0,1,0,0,0,0,0,0,0,0,1.09478670114397,1.0322366082784,1.16112712084558,1.09478670114397,2
"Gabon",1980,266,0.11,0.72,0.83,"Gabon",NA,NA,3.88,0.0649999999999999,0.477921009325288,0.460641799232035,0.0614371914426769,0.5600964,NA,NA,0.0384105,44.49492,324.76,1,"Middle Africa",10,NA,NA,0,0,1,0,0,0,0,0,0,0,1.59660909723171,1.51391835870493,1.68381643217785,1.59660909723171,2
"Gabon",1985,266,0.11,0.76,0.88,"Gabon",NA,NA,4.83,0.0850000000000001,0.49951818838834,0.43977354854252,0.06070826306914,0.5206239,NA,NA,0.0259618,46.73009,324.76,1,"Middle Africa",10,NA,NA,0,0,0,1,0,0,0,0,0,0,2.0197576170206,1.91528924913985,2.1299241528896,2.0197576170206,2
"Gabon",1990,266,0.11,0.79,0.91,"Gabon",NA,NA,5.73,0.102,0.511762234824617,0.428376391514388,0.0598613736609956,0.2776633,NA,NA,0.0280552,43.91468,324.76,1,"Middle Africa",10,NA,NA,0,0,0,0,1,0,0,0,0,0,3.18481678497169,3.03730518551904,3.33949252192255,3.18481678497169,2
"Gabon",1995,266,0.11,0.8,0.91,"Gabon",NA,NA,6.54,0.118,0.516657463648077,0.423706975888091,0.0596355604638321,0.4203591,NA,NA,0.0325045,52.68489,324.76,1,"Middle Africa",10,NA,NA,0,0,0,0,0,1,0,0,0,0,2.92627013849004,2.84819470503471,3.00648579546958,2.92627013849004,2
"Gabon",2000,266,0.11,0.76,0.87,"Gabon",NA,NA,7.25,0.137,0.511603375527426,0.429730606945797,0.058666017526777,0.3477195,NA,NA,0.0382709,42.6286,324.76,1,"Middle Africa",10,NA,NA,0,0,0,0,0,0,1,0,0,0,3.5558745714472,3.46761127766578,3.6463844864342,3.5558745714472,2
"Gabon",2005,266,0.1,0.72,0.82,"Gabon",NA,NA,7.82,0.155,0.501913495559246,0.441909163116471,0.0561773413242833,0.3179975,NA,NA,0.0245285,49.1804,324.76,1,"Middle Africa",10,NA,NA,0,0,0,0,0,0,0,1,0,0,3.98298779572729,3.88990727589313,4.07829561368403,3.98298779572729,2
"Gabon",2010,266,0.09,0.69,0.79,"Gabon",0.728336848,NA,8.1,0.164,0.492233940556088,0.454841802492809,0.0529242569511026,0.177162,7.374410586,6.9144869322,0.0241265,24.53098,320.315,1,"Middle Africa",10,5.8995284688,0.728336848,0,0,0,0,0,0,0,0,1,0,4.86840769334299,4.73448799449744,5.00611544398204,5.8995284688,2
"Gabon",2015,266,0.08,0.6,0.67,"Gabon",NA,NA,8.76,0.217,0.45215769569497,0.502719784489458,0.0451225198155727,0.1533284,NA,NA,0.0315227,46.21739,385.15424,1,"Middle Africa",10,NA,NA,0,0,0,0,0,0,0,0,0,1,5.70675366792911,5.58141234040651,5.83490977555161,5.70675366792911,2
"Gambia",1970,270,0.04,0.72,0.76,"Gambia",NA,NA,0.56,0.0139999999999999,0.4940755644981,0.480885311871227,0.0250391236306729,0.8904073,NA,NA,0.0276738,27.5177,267.32,1,"Western Africa",20,NA,NA,1,0,0,0,0,0,0,0,0,0,0.154189963094526,0.143652332295056,0.165500582825619,0.154189963094526,3
"Gambia",1975,270,0.05,0.79,0.84,"Gambia",NA,NA,0.7,0.0180000000000001,0.524376199616123,0.447600767754319,0.0280230326295585,0.8582394,NA,NA,0.0446975,26.04348,267.32,1,"Western Africa",20,NA,NA,0,1,0,0,0,0,0,0,0,0,0.195380933431481,0.182399414073528,0.20928635841543,0.195380933431481,3
"Gambia",1980,270,0.06,0.87,0.93,"Gambia",NA,NA,0.93,0.022,0.537723362011913,0.431998676373263,0.0302779616148246,0.8201634,NA,NA,0.0380244,24.96442,267.32,1,"Western Africa",20,NA,NA,0,0,1,0,0,0,0,0,0,0,0.264160694898994,0.247138135534463,0.282355746427442,0.264160694898994,3
"Gambia",1985,270,0.06,0.91,0.97,"Gambia",NA,NA,1.2,0.0319999999999999,0.56733133023764,0.403305107894018,0.029363561868342,0.7746704,NA,NA,0.0358466,26.70296,267.32,1,"Western Africa",20,NA,NA,0,0,0,1,0,0,0,0,0,0,0.34798312695775,0.326037364384019,0.371406071436238,0.34798312695775,3
"Gambia",1990,270,0.05,0.9,0.96,"Gambia",NA,NA,1.63,0.0450000000000001,0.55988219895288,0.412739965095986,0.0273778359511344,0.7228104,NA,NA,0.025921,31.54771,267.32,1,"Western Africa",20,NA,NA,0,0,0,0,1,0,0,0,0,0,0.498124151357676,0.468721971349496,0.529370683118228,0.498124151357676,3
"Gambia",1995,270,0.05,0.92,0.97,"Gambia",NA,NA,2.01,0.0609999999999999,0.572460369571335,0.399962480067536,0.0275771503611294,0.6677802,NA,NA,0.0222832,32.80182,267.32,1,"Western Africa",20,NA,NA,0,0,0,0,0,1,0,0,0,0,0.626446157128478,0.603011238575952,0.650791830526734,0.626446157128478,3
"Gambia",2000,270,0.05,0.9,0.95,"Gambia",NA,NA,2.42,0.0780000000000001,0.570744378602159,0.402143031090186,0.0271125903076548,0.6318227,NA,NA,0.0089829,38.40899,267.32,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,1,0,0,0,0.790845934338051,0.762855248016663,0.819863654979226,0.790845934338051,3
"Gambia",2005,270,0.05,0.9,0.95,"Gambia",NA,NA,2.96,0.102,0.568213296398892,0.406509695290859,0.0252770083102493,0.5512545,NA,NA,0.0205138,36.14099,292.46832,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,1,0,0,1.0889156016899,1.05670525561145,1.12210777916265,1.0889156016899,3
"Gambia",2010,270,0.05,0.9,0.95,"Gambia",NA,NA,3.62,0.138,0.56792240818499,0.407002188183807,0.0250754036312023,0.5804995,NA,NA,0.0249004,37.95646,293.06,1,"Western Africa",20,NA,NA,0,0,0,0,0,0,0,0,1,0,1.29842215762598,1.25737582051171,1.34080842967697,1.29842215762598,3
"Gambia",2015,270,0.04,0.88,0.92,"Gambia",0.461708528,NA,4.38,0.183,0.564775485436893,0.411913430420712,0.0233110841423948,0.4922203,2.5278541908,2.20518729522,0.0220916,37.31897,385.15424,1,"Western Africa",20,2.02228335264,0.461708528,0,0,0,0,0,0,0,0,0,1,1.86724214637356,1.81612954458337,1.91979324580262,2.02228335264,3
"Georgia",1970,268,0.13,0.5,0.64,"Georgia",0.906205710591547,7.60306591186308,8.39,0.523,0.392931348852987,0.524699995759657,0.0823686553873553,0.4761086,NA,NA,0.0299166,27.5038,428.57,3,"Western Asia",21,7.60306591186308,0.906205710591547,1,0,0,0,0,0,0,0,0,0,4.89390460313438,4.62189568245714,5.18192185848886,7.60306591186308,1
"Georgia",1975,268,0.13,0.44,0.58,"Georgia",0.901209153600191,8.36322094540977,9.28,0.615,0.376341883143489,0.53833073834303,0.0853273785134803,0.4294355,NA,NA,0.0352167,23.22307,428.57,3,"Western Asia",21,8.36322094540977,0.901209153600191,0,1,0,0,0,0,0,0,0,0,5.69765793788282,5.38365140803452,6.02997919379979,8.36322094540977,1
"Georgia",1980,268,0.14,0.39,0.53,"Georgia",0.894679001372081,9.00941754381686,10.07,0.701,0.348804026872238,0.559798656388102,0.0913973167396603,0.3722009,NA,NA,0.0421083,19.02101,428.57,3,"Western Asia",21,9.00941754381686,0.894679001372081,0,0,1,0,0,0,0,0,0,0,6.57551867091245,6.22040416053615,6.95090619124521,9.00941754381686,1
"Georgia",1985,268,0.13,0.37,0.5,"Georgia",0.893184497058759,9.53027858361696,10.67,0.769,0.32690366928804,0.585505645790887,0.0875906849210732,0.2924,NA,NA,0.0390924,17.31092,428.57,3,"Western Asia",21,9.53027858361696,0.893184497058759,0,0,0,1,0,0,0,0,0,0,7.50445974084658,7.11365348203675,7.91673591413997,9.53027858361696,1
"Georgia",1990,268,0.14,0.37,0.51,"Georgia",0.892616330260379,9.99730289891625,11.2,0.829,0.321883068133961,0.584641019537473,0.0934759123285665,0.2676031,NA,NA,0.0691566,16.87718,428.57,3,"Western Asia",21,9.99730289891625,0.892616330260379,0,0,0,0,1,0,0,0,0,0,8.17507029433591,7.7539211478824,8.61909388072449,9.99730289891625,1
"Georgia",1995,268,0.17,0.38,0.55,"Georgia",0.894540067829957,10.4124463895407,11.64,0.88,0.317541335750744,0.569832292138817,0.112626372110439,0.2113091,NA,NA,0.0213202,17.05109,428.57,3,"Western Asia",21,10.4124463895407,0.894540067829957,0,0,0,0,0,1,0,0,0,0,8.82162711731694,8.53372371114127,9.1192435601567,10.4124463895407,1
"Georgia",2000,268,0.19,0.34,0.53,"Georgia",0.895128653165416,10.6609822592001,11.91,0.912,0.302114550369889,0.573569168220969,0.124316281409141,0.003476486,NA,NA,0.0102556,15.20739,428.57,3,"Western Asia",21,10.6609822592001,0.895128653165416,0,0,0,0,0,0,1,0,0,0,11.7277131579454,11.3703480494477,12.0963100968335,10.6609822592001,1
"Georgia",2005,268,0.22,0.29,0.51,"Georgia",0.896314492713193,10.8364422169025,12.09,0.932,0.279633311243649,0.576032692732494,0.144333996023857,0.127864,NA,NA,0.0183815,8.800255,428.57,3,"Western Asia",21,10.8364422169025,0.896314492713193,0,0,0,0,0,0,0,1,0,0,10.3883467004876,10.041342346441,10.7473426805114,10.8364422169025,1
"Georgia",2010,268,0.21,0.26,0.47,"Georgia",0.897070399908878,10.9532295828874,12.21,0.938,0.253045442899401,0.605175506021009,0.141779051079589,0.004138107,NA,NA,0.0233977,9.086695,436.96,3,"Western Asia",21,10.9532295828874,0.897070399908878,0,0,0,0,0,0,0,0,1,0,12.2184986337478,11.8447712470675,12.6040179036685,10.9532295828874,1
"Georgia",2015,268,0.22,0.28,0.5,"Georgia",0.931805962282419,11.7873454228726,12.65,0.94,0.246868277869164,0.606984689358471,0.146147032772365,0.006357422,NA,NA,0.0381726,8.960068,459.68,3,"Western Asia",21,11.7873454228726,0.931805962282419,0,0,0,0,0,0,0,0,0,1,12.8452245131427,12.4857563857979,13.2150418200312,11.7873454228726,1
"Germany",1970,276,0.22,0.37,0.59,"Germany",0.955245052096223,11.4056259220289,11.94,0.568,0.300972099643402,0.562680148352966,0.136347752003632,0.01608756,NA,NA,0.0388837,22.16482,352.21,4,"Western Europe",22,11.4056259220289,0.955245052096223,1,0,0,0,0,0,0,0,0,0,11.9038990197911,11.2524015196941,12.593117267045,11.4056259220289,1
"Germany",1975,276,0.23,0.34,0.58,"Germany",0.959468650679441,11.6767334787688,12.17,0.624,0.29198441028352,0.559150825550971,0.148864764165509,0.01197171,NA,NA,0.0463398,21.17837,352.21,4,"Western Europe",22,11.6767334787688,0.959468650679441,0,1,0,0,0,0,0,0,0,0,12.0544943380315,11.3888036959791,12.7590954787408,11.6767334787688,1
"Germany",1980,276,0.24,0.28,0.52,"Germany",0.966174200658573,11.9805600881663,12.4,0.678,0.27044689806937,0.572783101546807,0.156770000383823,0.007955263,NA,NA,0.0449486,17.85808,491.27,4,"Western Europe",22,11.9805600881663,0.966174200658573,0,0,1,0,0,0,0,0,0,0,13.267947312181,12.708772593361,13.8517252225265,11.9805600881663,1
"Germany",1985,276,0.21,0.23,0.44,"Germany",0.969265685064508,12.2127476318128,12.6,0.72,0.239901124846635,0.615189811425803,0.144909063727562,0.005317733,NA,NA,0.0378006,15.73365,491.27,4,"Western Europe",22,12.2127476318128,0.969265685064508,0,0,0,1,0,0,0,0,0,0,13.0877471241823,12.5494306450284,13.6491550598274,12.2127476318128,1
"Germany",1990,276,0.21,0.23,0.45,"Germany",0.974795979978275,12.4871365035217,12.81,0.764,0.216612524186945,0.63477680938599,0.148610666427065,0.003759302,NA,NA,0.0437435,16.42912,492.11,4,"Western Europe",22,12.4871365035217,0.974795979978275,0,0,0,0,1,0,0,0,0,0,13.3492151836304,12.8038346823742,13.917826216874,12.4871365035217,1
"Germany",1995,276,0.23,0.24,0.46,"Germany",0.98575347447754,12.8246527029528,13.01,0.799,0.21415581332165,0.631807868256995,0.154036318421355,0.002998768,NA,NA,0.0445248,17.23152,491.59,4,"Western Europe",22,12.8246527029528,0.98575347447754,0,0,0,0,0,1,0,0,0,0,13.0812411136901,12.8140156667182,13.354039321096,12.8246527029528,1
"Germany",2000,276,0.24,0.23,0.46,"Germany",0.991406513284274,13.0369956496882,13.15,0.823,0.211709077440782,0.626610963690724,0.161679958868494,0.002539231,NA,NA,0.0297336,14.51584,502.18,4,"Western Europe",22,13.0369956496882,0.991406513284274,0,0,0,0,0,0,1,0,0,0,13.4335282497612,13.1479608052779,13.7252980830831,13.0369956496882,1
"Germany",2005,276,0.28,0.22,0.5,"Germany",0.997815262605218,13.2509866873973,13.28,0.843,0.20306030934801,0.609055616300355,0.187884074351635,0.002239619,NA,NA,0.0351525,13.64284,522.27,4,"Western Europe",22,13.2509866873973,0.997815262605218,0,0,0,0,0,0,0,1,0,0,13.9515512343266,13.5934119329382,14.3191262653045,13.2509866873973,1
"Germany",2010,276,0.31,0.21,0.52,"Germany",1.00756326615969,13.4912721338782,13.39,0.854,0.188557740903226,0.605639049661436,0.205803209435338,0.002075292,NA,NA,0.0403672,12.02034,529.12,4,"Western Europe",22,13.4912721338782,1.00756326615969,0,0,0,0,0,0,0,0,1,0,14.2757484477993,13.8439694686538,14.720994163292,13.4912721338782,1
"Germany",2015,276,0.32,0.2,0.52,"Germany",1.0262772292919,14.0907863581778,13.73,0.86,0.18139004918741,0.607434532034234,0.211175418778356,0.002007187,NA,NA,0.0480306,12.22405,524.26,4,"Western Europe",22,14.0907863581778,1.0262772292919,0,0,0,0,0,0,0,0,0,1,14.6533259860016,14.1834615076489,15.1387559613875,14.0907863581778,1
"Ghana",1970,288,0.05,0.88,0.93,"Ghana",0.425002435319345,1.33025762254955,3.13,0.0540000000000001,0.553192974293358,0.422007677096662,0.0247993486099802,0.6773348,NA,NA,0.0282976,30.66968,308.95,1,"Western Africa",20,1.33025762254955,0.425002435319345,1,0,0,0,0,0,0,0,0,0,1.15624445247702,1.09235262382194,1.22387332142464,1.33025762254955,3
