"iso","year","sex","unesco_il_prop","wb_il_prop","cc","continent"
833,1985,"Male",NA,NA,"Isle of Man","Europe"
659,1985,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1985,"Male",NA,NA,"Liechtenstein","Europe"
663,1985,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1985,"Male",NA,NA,"Monaco","Europe"
584,1985,"Male",NA,NA,"Marshall Islands","Oceania"
580,1985,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1985,"Male",NA,NA,"Nauru","Oceania"
585,1985,"Male",NA,NA,"Palau","Oceania"
674,1985,"Male",NA,NA,"San Marino","Europe"
534,1985,"Male",NA,NA,"Sint Maarten","Americas"
796,1985,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1985,"Male",NA,NA,"Tuvalu","Oceania"
92,1985,"Male",NA,NA,"British Virgin Islands","Americas"
20,1986,"Male",NA,NA,"Andorra","Europe"
16,1986,"Male",NA,NA,"American Samoa","Oceania"
60,1986,"Male",NA,NA,"Bermuda","Americas"
136,1986,"Male",NA,NA,"Cayman Islands","Americas"
212,1986,"Male",NA,NA,"Dominica","Americas"
234,1986,"Male",NA,NA,"Faroe Islands","Europe"
292,1986,"Male",NA,NA,"Gibraltar","Europe"
304,1986,"Male",NA,NA,"Greenland","Americas"
833,1986,"Male",NA,NA,"Isle of Man","Europe"
659,1986,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1986,"Male",NA,NA,"Liechtenstein","Europe"
663,1986,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1986,"Male",NA,NA,"Monaco","Europe"
584,1986,"Male",NA,NA,"Marshall Islands","Oceania"
580,1986,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1986,"Male",NA,NA,"Nauru","Oceania"
585,1986,"Male",NA,NA,"Palau","Oceania"
674,1986,"Male",NA,NA,"San Marino","Europe"
534,1986,"Male",NA,NA,"Sint Maarten","Americas"
796,1986,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1986,"Male",NA,NA,"Tuvalu","Oceania"
92,1986,"Male",NA,NA,"British Virgin Islands","Americas"
20,1987,"Male",NA,NA,"Andorra","Europe"
16,1987,"Male",NA,NA,"American Samoa","Oceania"
60,1987,"Male",NA,NA,"Bermuda","Americas"
136,1987,"Male",NA,NA,"Cayman Islands","Americas"
212,1987,"Male",NA,NA,"Dominica","Americas"
234,1987,"Male",NA,NA,"Faroe Islands","Europe"
292,1987,"Male",NA,NA,"Gibraltar","Europe"
304,1987,"Male",NA,NA,"Greenland","Americas"
833,1987,"Male",NA,NA,"Isle of Man","Europe"
659,1987,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1987,"Male",NA,NA,"Liechtenstein","Europe"
663,1987,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1987,"Male",NA,NA,"Monaco","Europe"
584,1987,"Male",NA,NA,"Marshall Islands","Oceania"
580,1987,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1987,"Male",NA,NA,"Nauru","Oceania"
585,1987,"Male",NA,NA,"Palau","Oceania"
674,1987,"Male",NA,NA,"San Marino","Europe"
534,1987,"Male",NA,NA,"Sint Maarten","Americas"
796,1987,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1987,"Male",NA,NA,"Tuvalu","Oceania"
92,1987,"Male",NA,NA,"British Virgin Islands","Americas"
20,1988,"Male",NA,NA,"Andorra","Europe"
16,1988,"Male",NA,NA,"American Samoa","Oceania"
60,1988,"Male",NA,NA,"Bermuda","Americas"
136,1988,"Male",NA,NA,"Cayman Islands","Americas"
212,1988,"Male",NA,NA,"Dominica","Americas"
234,1988,"Male",NA,NA,"Faroe Islands","Europe"
292,1988,"Male",NA,NA,"Gibraltar","Europe"
304,1988,"Male",NA,NA,"Greenland","Americas"
833,1988,"Male",NA,NA,"Isle of Man","Europe"
659,1988,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1988,"Male",NA,NA,"Liechtenstein","Europe"
663,1988,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1988,"Male",NA,NA,"Monaco","Europe"
584,1988,"Male",NA,NA,"Marshall Islands","Oceania"
580,1988,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1988,"Male",NA,NA,"Nauru","Oceania"
585,1988,"Male",NA,NA,"Palau","Oceania"
674,1988,"Male",NA,NA,"San Marino","Europe"
534,1988,"Male",NA,NA,"Sint Maarten","Americas"
796,1988,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1988,"Male",NA,NA,"Tuvalu","Oceania"
92,1988,"Male",NA,NA,"British Virgin Islands","Americas"
20,1989,"Male",NA,NA,"Andorra","Europe"
16,1989,"Male",NA,NA,"American Samoa","Oceania"
60,1989,"Male",NA,NA,"Bermuda","Americas"
136,1989,"Male",NA,NA,"Cayman Islands","Americas"
212,1989,"Male",NA,NA,"Dominica","Americas"
234,1989,"Male",NA,NA,"Faroe Islands","Europe"
292,1989,"Male",NA,NA,"Gibraltar","Europe"
304,1989,"Male",NA,NA,"Greenland","Americas"
833,1989,"Male",NA,NA,"Isle of Man","Europe"
659,1989,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1989,"Male",NA,NA,"Liechtenstein","Europe"
663,1989,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1989,"Male",NA,NA,"Monaco","Europe"
584,1989,"Male",NA,NA,"Marshall Islands","Oceania"
580,1989,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1989,"Male",NA,NA,"Nauru","Oceania"
585,1989,"Male",NA,NA,"Palau","Oceania"
674,1989,"Male",NA,NA,"San Marino","Europe"
534,1989,"Male",NA,NA,"Sint Maarten","Americas"
796,1989,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1989,"Male",NA,NA,"Tuvalu","Oceania"
92,1989,"Male",NA,NA,"British Virgin Islands","Americas"
20,1990,"Male",NA,NA,"Andorra","Europe"
16,1990,"Male",NA,NA,"American Samoa","Oceania"
60,1990,"Male",NA,NA,"Bermuda","Americas"
136,1990,"Male",NA,NA,"Cayman Islands","Americas"
212,1990,"Male",NA,NA,"Dominica","Americas"
234,1990,"Male",NA,NA,"Faroe Islands","Europe"
292,1990,"Male",NA,NA,"Gibraltar","Europe"
304,1990,"Male",NA,NA,"Greenland","Americas"
833,1990,"Male",NA,NA,"Isle of Man","Europe"
659,1990,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1990,"Male",NA,NA,"Liechtenstein","Europe"
663,1990,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1990,"Male",NA,NA,"Monaco","Europe"
584,1990,"Male",NA,NA,"Marshall Islands","Oceania"
580,1990,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1990,"Male",NA,NA,"Nauru","Oceania"
585,1990,"Male",NA,NA,"Palau","Oceania"
674,1990,"Male",NA,NA,"San Marino","Europe"
534,1990,"Male",NA,NA,"Sint Maarten","Americas"
796,1990,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1990,"Male",NA,NA,"Tuvalu","Oceania"
92,1990,"Male",NA,NA,"British Virgin Islands","Americas"
20,1991,"Male",NA,NA,"Andorra","Europe"
16,1991,"Male",NA,NA,"American Samoa","Oceania"
60,1991,"Male",NA,NA,"Bermuda","Americas"
136,1991,"Male",NA,NA,"Cayman Islands","Americas"
212,1991,"Male",NA,NA,"Dominica","Americas"
234,1991,"Male",NA,NA,"Faroe Islands","Europe"
292,1991,"Male",NA,NA,"Gibraltar","Europe"
304,1991,"Male",NA,NA,"Greenland","Americas"
833,1991,"Male",NA,NA,"Isle of Man","Europe"
659,1991,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1991,"Male",NA,NA,"Liechtenstein","Europe"
663,1991,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1991,"Male",NA,NA,"Monaco","Europe"
584,1991,"Male",NA,NA,"Marshall Islands","Oceania"
580,1991,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1991,"Male",NA,NA,"Nauru","Oceania"
585,1991,"Male",NA,NA,"Palau","Oceania"
674,1991,"Male",NA,NA,"San Marino","Europe"
534,1991,"Male",NA,NA,"Sint Maarten","Americas"
796,1991,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1991,"Male",NA,NA,"Tuvalu","Oceania"
92,1991,"Male",NA,NA,"British Virgin Islands","Americas"
20,1992,"Male",NA,NA,"Andorra","Europe"
16,1992,"Male",NA,NA,"American Samoa","Oceania"
60,1992,"Male",NA,NA,"Bermuda","Americas"
136,1992,"Male",NA,NA,"Cayman Islands","Americas"
212,1992,"Male",NA,NA,"Dominica","Americas"
234,1992,"Male",NA,NA,"Faroe Islands","Europe"
292,1992,"Male",NA,NA,"Gibraltar","Europe"
304,1992,"Male",NA,NA,"Greenland","Americas"
833,1992,"Male",NA,NA,"Isle of Man","Europe"
659,1992,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1992,"Male",NA,NA,"Liechtenstein","Europe"
663,1992,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1992,"Male",NA,NA,"Monaco","Europe"
584,1992,"Male",NA,NA,"Marshall Islands","Oceania"
580,1992,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1992,"Male",NA,NA,"Nauru","Oceania"
585,1992,"Male",NA,NA,"Palau","Oceania"
674,1992,"Male",NA,NA,"San Marino","Europe"
534,1992,"Male",NA,NA,"Sint Maarten","Americas"
796,1992,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1992,"Male",NA,NA,"Tuvalu","Oceania"
92,1992,"Male",NA,NA,"British Virgin Islands","Americas"
20,1993,"Male",NA,NA,"Andorra","Europe"
16,1993,"Male",NA,NA,"American Samoa","Oceania"
60,1993,"Male",NA,NA,"Bermuda","Americas"
136,1993,"Male",NA,NA,"Cayman Islands","Americas"
212,1993,"Male",NA,NA,"Dominica","Americas"
234,1993,"Male",NA,NA,"Faroe Islands","Europe"
292,1993,"Male",NA,NA,"Gibraltar","Europe"
304,1993,"Male",NA,NA,"Greenland","Americas"
833,1993,"Male",NA,NA,"Isle of Man","Europe"
659,1993,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1993,"Male",NA,NA,"Liechtenstein","Europe"
663,1993,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1993,"Male",NA,NA,"Monaco","Europe"
584,1993,"Male",NA,NA,"Marshall Islands","Oceania"
580,1993,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1993,"Male",NA,NA,"Nauru","Oceania"
585,1993,"Male",NA,NA,"Palau","Oceania"
674,1993,"Male",NA,NA,"San Marino","Europe"
534,1993,"Male",NA,NA,"Sint Maarten","Americas"
796,1993,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1993,"Male",NA,NA,"Tuvalu","Oceania"
92,1993,"Male",NA,NA,"British Virgin Islands","Americas"
20,1994,"Male",NA,NA,"Andorra","Europe"
16,1994,"Male",NA,NA,"American Samoa","Oceania"
60,1994,"Male",NA,NA,"Bermuda","Americas"
136,1994,"Male",NA,NA,"Cayman Islands","Americas"
212,1994,"Male",NA,NA,"Dominica","Americas"
234,1994,"Male",NA,NA,"Faroe Islands","Europe"
292,1994,"Male",NA,NA,"Gibraltar","Europe"
304,1994,"Male",NA,NA,"Greenland","Americas"
833,1994,"Male",NA,NA,"Isle of Man","Europe"
659,1994,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1994,"Male",NA,NA,"Liechtenstein","Europe"
663,1994,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1994,"Male",NA,NA,"Monaco","Europe"
584,1994,"Male",NA,NA,"Marshall Islands","Oceania"
580,1994,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1994,"Male",NA,NA,"Nauru","Oceania"
585,1994,"Male",NA,NA,"Palau","Oceania"
674,1994,"Male",NA,NA,"San Marino","Europe"
534,1994,"Male",NA,NA,"Sint Maarten","Americas"
796,1994,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1994,"Male",NA,NA,"Tuvalu","Oceania"
92,1994,"Male",NA,NA,"British Virgin Islands","Americas"
20,1995,"Male",NA,NA,"Andorra","Europe"
16,1995,"Male",NA,NA,"American Samoa","Oceania"
60,1995,"Male",NA,NA,"Bermuda","Americas"
136,1995,"Male",NA,NA,"Cayman Islands","Americas"
212,1995,"Male",NA,NA,"Dominica","Americas"
234,1995,"Male",NA,NA,"Faroe Islands","Europe"
292,1995,"Male",NA,NA,"Gibraltar","Europe"
304,1995,"Male",NA,NA,"Greenland","Americas"
833,1995,"Male",NA,NA,"Isle of Man","Europe"
659,1995,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1995,"Male",NA,NA,"Liechtenstein","Europe"
663,1995,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1995,"Male",NA,NA,"Monaco","Europe"
584,1995,"Male",NA,NA,"Marshall Islands","Oceania"
580,1995,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1995,"Male",NA,NA,"Nauru","Oceania"
585,1995,"Male",NA,NA,"Palau","Oceania"
674,1995,"Male",NA,NA,"San Marino","Europe"
534,1995,"Male",NA,NA,"Sint Maarten","Americas"
796,1995,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1995,"Male",NA,NA,"Tuvalu","Oceania"
92,1995,"Male",NA,NA,"British Virgin Islands","Americas"
20,1996,"Male",NA,NA,"Andorra","Europe"
16,1996,"Male",NA,NA,"American Samoa","Oceania"
60,1996,"Male",NA,NA,"Bermuda","Americas"
136,1996,"Male",NA,NA,"Cayman Islands","Americas"
212,1996,"Male",NA,NA,"Dominica","Americas"
234,1996,"Male",NA,NA,"Faroe Islands","Europe"
292,1996,"Male",NA,NA,"Gibraltar","Europe"
304,1996,"Male",NA,NA,"Greenland","Americas"
833,1996,"Male",NA,NA,"Isle of Man","Europe"
659,1996,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1996,"Male",NA,NA,"Liechtenstein","Europe"
663,1996,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1996,"Male",NA,NA,"Monaco","Europe"
584,1996,"Male",NA,NA,"Marshall Islands","Oceania"
580,1996,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1996,"Male",NA,NA,"Nauru","Oceania"
585,1996,"Male",NA,NA,"Palau","Oceania"
674,1996,"Male",NA,NA,"San Marino","Europe"
534,1996,"Male",NA,NA,"Sint Maarten","Americas"
796,1996,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1996,"Male",NA,NA,"Tuvalu","Oceania"
92,1996,"Male",NA,NA,"British Virgin Islands","Americas"
20,1997,"Male",NA,NA,"Andorra","Europe"
16,1997,"Male",NA,NA,"American Samoa","Oceania"
60,1997,"Male",NA,NA,"Bermuda","Americas"
136,1997,"Male",NA,NA,"Cayman Islands","Americas"
212,1997,"Male",NA,NA,"Dominica","Americas"
234,1997,"Male",NA,NA,"Faroe Islands","Europe"
292,1997,"Male",NA,NA,"Gibraltar","Europe"
304,1997,"Male",NA,NA,"Greenland","Americas"
833,1997,"Male",NA,NA,"Isle of Man","Europe"
659,1997,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1997,"Male",NA,NA,"Liechtenstein","Europe"
663,1997,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1997,"Male",NA,NA,"Monaco","Europe"
584,1997,"Male",NA,NA,"Marshall Islands","Oceania"
580,1997,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1997,"Male",NA,NA,"Nauru","Oceania"
585,1997,"Male",NA,NA,"Palau","Oceania"
674,1997,"Male",NA,NA,"San Marino","Europe"
534,1997,"Male",NA,NA,"Sint Maarten","Americas"
796,1997,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1997,"Male",NA,NA,"Tuvalu","Oceania"
92,1997,"Male",NA,NA,"British Virgin Islands","Americas"
20,1998,"Male",NA,NA,"Andorra","Europe"
16,1998,"Male",NA,NA,"American Samoa","Oceania"
60,1998,"Male",NA,NA,"Bermuda","Americas"
136,1998,"Male",NA,NA,"Cayman Islands","Americas"
212,1998,"Male",NA,NA,"Dominica","Americas"
234,1998,"Male",NA,NA,"Faroe Islands","Europe"
292,1998,"Male",NA,NA,"Gibraltar","Europe"
304,1998,"Male",NA,NA,"Greenland","Americas"
833,1998,"Male",NA,NA,"Isle of Man","Europe"
659,1998,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1998,"Male",NA,NA,"Liechtenstein","Europe"
663,1998,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1998,"Male",NA,NA,"Monaco","Europe"
584,1998,"Male",NA,NA,"Marshall Islands","Oceania"
580,1998,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1998,"Male",NA,NA,"Nauru","Oceania"
585,1998,"Male",NA,NA,"Palau","Oceania"
674,1998,"Male",NA,NA,"San Marino","Europe"
534,1998,"Male",NA,NA,"Sint Maarten","Americas"
796,1998,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1998,"Male",NA,NA,"Tuvalu","Oceania"
92,1998,"Male",NA,NA,"British Virgin Islands","Americas"
20,1999,"Male",NA,NA,"Andorra","Europe"
16,1999,"Male",NA,NA,"American Samoa","Oceania"
60,1999,"Male",NA,NA,"Bermuda","Americas"
136,1999,"Male",NA,NA,"Cayman Islands","Americas"
212,1999,"Male",NA,NA,"Dominica","Americas"
234,1999,"Male",NA,NA,"Faroe Islands","Europe"
292,1999,"Male",NA,NA,"Gibraltar","Europe"
304,1999,"Male",NA,NA,"Greenland","Americas"
833,1999,"Male",NA,NA,"Isle of Man","Europe"
659,1999,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,1999,"Male",NA,NA,"Liechtenstein","Europe"
663,1999,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,1999,"Male",NA,NA,"Monaco","Europe"
584,1999,"Male",NA,NA,"Marshall Islands","Oceania"
580,1999,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,1999,"Male",NA,NA,"Nauru","Oceania"
585,1999,"Male",NA,NA,"Palau","Oceania"
674,1999,"Male",NA,NA,"San Marino","Europe"
534,1999,"Male",NA,NA,"Sint Maarten","Americas"
796,1999,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,1999,"Male",NA,NA,"Tuvalu","Oceania"
92,1999,"Male",NA,NA,"British Virgin Islands","Americas"
20,2000,"Male",NA,NA,"Andorra","Europe"
16,2000,"Male",NA,NA,"American Samoa","Oceania"
60,2000,"Male",NA,NA,"Bermuda","Americas"
136,2000,"Male",NA,NA,"Cayman Islands","Americas"
212,2000,"Male",NA,NA,"Dominica","Americas"
234,2000,"Male",NA,NA,"Faroe Islands","Europe"
292,2000,"Male",NA,NA,"Gibraltar","Europe"
304,2000,"Male",NA,NA,"Greenland","Americas"
833,2000,"Male",NA,NA,"Isle of Man","Europe"
659,2000,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2000,"Male",NA,NA,"Liechtenstein","Europe"
663,2000,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2000,"Male",NA,NA,"Monaco","Europe"
584,2000,"Male",NA,NA,"Marshall Islands","Oceania"
580,2000,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2000,"Male",NA,NA,"Nauru","Oceania"
585,2000,"Male",NA,NA,"Palau","Oceania"
674,2000,"Male",NA,NA,"San Marino","Europe"
534,2000,"Male",NA,NA,"Sint Maarten","Americas"
796,2000,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2000,"Male",NA,NA,"Tuvalu","Oceania"
92,2000,"Male",NA,NA,"British Virgin Islands","Americas"
20,2001,"Male",NA,NA,"Andorra","Europe"
16,2001,"Male",NA,NA,"American Samoa","Oceania"
60,2001,"Male",NA,NA,"Bermuda","Americas"
136,2001,"Male",NA,NA,"Cayman Islands","Americas"
212,2001,"Male",NA,NA,"Dominica","Americas"
234,2001,"Male",NA,NA,"Faroe Islands","Europe"
292,2001,"Male",NA,NA,"Gibraltar","Europe"
304,2001,"Male",NA,NA,"Greenland","Americas"
833,2001,"Male",NA,NA,"Isle of Man","Europe"
659,2001,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2001,"Male",NA,NA,"Liechtenstein","Europe"
663,2001,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2001,"Male",NA,NA,"Monaco","Europe"
584,2001,"Male",NA,NA,"Marshall Islands","Oceania"
580,2001,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2001,"Male",NA,NA,"Nauru","Oceania"
585,2001,"Male",NA,NA,"Palau","Oceania"
674,2001,"Male",NA,NA,"San Marino","Europe"
534,2001,"Male",NA,NA,"Sint Maarten","Americas"
796,2001,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2001,"Male",NA,NA,"Tuvalu","Oceania"
92,2001,"Male",NA,NA,"British Virgin Islands","Americas"
20,2002,"Male",NA,NA,"Andorra","Europe"
16,2002,"Male",NA,NA,"American Samoa","Oceania"
60,2002,"Male",NA,NA,"Bermuda","Americas"
136,2002,"Male",NA,NA,"Cayman Islands","Americas"
212,2002,"Male",NA,NA,"Dominica","Americas"
234,2002,"Male",NA,NA,"Faroe Islands","Europe"
292,2002,"Male",NA,NA,"Gibraltar","Europe"
304,2002,"Male",NA,NA,"Greenland","Americas"
833,2002,"Male",NA,NA,"Isle of Man","Europe"
659,2002,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2002,"Male",NA,NA,"Liechtenstein","Europe"
663,2002,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2002,"Male",NA,NA,"Monaco","Europe"
584,2002,"Male",NA,NA,"Marshall Islands","Oceania"
580,2002,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2002,"Male",NA,NA,"Nauru","Oceania"
585,2002,"Male",NA,NA,"Palau","Oceania"
674,2002,"Male",NA,NA,"San Marino","Europe"
534,2002,"Male",NA,NA,"Sint Maarten","Americas"
796,2002,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2002,"Male",NA,NA,"Tuvalu","Oceania"
92,2002,"Male",NA,NA,"British Virgin Islands","Americas"
20,2003,"Male",NA,NA,"Andorra","Europe"
16,2003,"Male",NA,NA,"American Samoa","Oceania"
60,2003,"Male",NA,NA,"Bermuda","Americas"
136,2003,"Male",NA,NA,"Cayman Islands","Americas"
212,2003,"Male",NA,NA,"Dominica","Americas"
234,2003,"Male",NA,NA,"Faroe Islands","Europe"
292,2003,"Male",NA,NA,"Gibraltar","Europe"
304,2003,"Male",NA,NA,"Greenland","Americas"
833,2003,"Male",NA,NA,"Isle of Man","Europe"
659,2003,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2003,"Male",NA,NA,"Liechtenstein","Europe"
663,2003,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2003,"Male",NA,NA,"Monaco","Europe"
584,2003,"Male",NA,NA,"Marshall Islands","Oceania"
580,2003,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2003,"Male",NA,NA,"Nauru","Oceania"
585,2003,"Male",NA,NA,"Palau","Oceania"
674,2003,"Male",NA,NA,"San Marino","Europe"
534,2003,"Male",NA,NA,"Sint Maarten","Americas"
796,2003,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2003,"Male",NA,NA,"Tuvalu","Oceania"
92,2003,"Male",NA,NA,"British Virgin Islands","Americas"
20,2004,"Male",NA,NA,"Andorra","Europe"
16,2004,"Male",NA,NA,"American Samoa","Oceania"
60,2004,"Male",NA,NA,"Bermuda","Americas"
136,2004,"Male",NA,NA,"Cayman Islands","Americas"
212,2004,"Male",NA,NA,"Dominica","Americas"
234,2004,"Male",NA,NA,"Faroe Islands","Europe"
292,2004,"Male",NA,NA,"Gibraltar","Europe"
304,2004,"Male",NA,NA,"Greenland","Americas"
833,2004,"Male",NA,NA,"Isle of Man","Europe"
659,2004,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2004,"Male",NA,NA,"Liechtenstein","Europe"
663,2004,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2004,"Male",NA,NA,"Monaco","Europe"
584,2004,"Male",NA,NA,"Marshall Islands","Oceania"
580,2004,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2004,"Male",NA,NA,"Nauru","Oceania"
585,2004,"Male",NA,NA,"Palau","Oceania"
674,2004,"Male",NA,NA,"San Marino","Europe"
534,2004,"Male",NA,NA,"Sint Maarten","Americas"
796,2004,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2004,"Male",NA,NA,"Tuvalu","Oceania"
92,2004,"Male",NA,NA,"British Virgin Islands","Americas"
20,2005,"Male",NA,NA,"Andorra","Europe"
16,2005,"Male",NA,NA,"American Samoa","Oceania"
60,2005,"Male",NA,NA,"Bermuda","Americas"
136,2005,"Male",NA,NA,"Cayman Islands","Americas"
212,2005,"Male",NA,NA,"Dominica","Americas"
234,2005,"Male",NA,NA,"Faroe Islands","Europe"
292,2005,"Male",NA,NA,"Gibraltar","Europe"
304,2005,"Male",NA,NA,"Greenland","Americas"
833,2005,"Male",NA,NA,"Isle of Man","Europe"
659,2005,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2005,"Male",NA,NA,"Liechtenstein","Europe"
663,2005,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2005,"Male",NA,NA,"Monaco","Europe"
584,2005,"Male",NA,NA,"Marshall Islands","Oceania"
580,2005,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2005,"Male",NA,NA,"Nauru","Oceania"
585,2005,"Male",NA,NA,"Palau","Oceania"
674,2005,"Male",NA,NA,"San Marino","Europe"
534,2005,"Male",NA,NA,"Sint Maarten","Americas"
796,2005,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2005,"Male",NA,NA,"Tuvalu","Oceania"
92,2005,"Male",NA,NA,"British Virgin Islands","Americas"
20,2006,"Male",NA,NA,"Andorra","Europe"
16,2006,"Male",NA,NA,"American Samoa","Oceania"
60,2006,"Male",NA,NA,"Bermuda","Americas"
136,2006,"Male",NA,NA,"Cayman Islands","Americas"
212,2006,"Male",NA,NA,"Dominica","Americas"
234,2006,"Male",NA,NA,"Faroe Islands","Europe"
292,2006,"Male",NA,NA,"Gibraltar","Europe"
304,2006,"Male",NA,NA,"Greenland","Americas"
833,2006,"Male",NA,NA,"Isle of Man","Europe"
659,2006,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2006,"Male",NA,NA,"Liechtenstein","Europe"
663,2006,"Male",NA,NA,"Saint Martin (French part)","Americas"
492,2006,"Male",NA,NA,"Monaco","Europe"
584,2006,"Male",NA,NA,"Marshall Islands","Oceania"
580,2006,"Male",NA,NA,"Northern Mariana Islands","Oceania"
520,2006,"Male",NA,NA,"Nauru","Oceania"
585,2006,"Male",NA,NA,"Palau","Oceania"
674,2006,"Male",NA,NA,"San Marino","Europe"
534,2006,"Male",NA,NA,"Sint Maarten","Americas"
796,2006,"Male",NA,NA,"Turks & Caicos Islands","Americas"
798,2006,"Male",NA,NA,"Tuvalu","Oceania"
92,2006,"Male",NA,NA,"British Virgin Islands","Americas"
20,2007,"Male",NA,NA,"Andorra","Europe"
16,2007,"Male",NA,NA,"American Samoa","Oceania"
60,2007,"Male",NA,NA,"Bermuda","Americas"
136,2007,"Male",NA,1.27761,"Cayman Islands","Americas"
212,2007,"Male",NA,NA,"Dominica","Americas"
234,2007,"Male",NA,NA,"Faroe Islands","Europe"
292,2007,"Male",NA,NA,"Gibraltar","Europe"
304,2007,"Male",NA,NA,"Greenland","Americas"
833,2007,"Male",NA,NA,"Isle of Man","Europe"
659,2007,"Male",NA,NA,"St. Kitts & Nevis","Americas"
438,2007,"Male",NA,NA,"Liechtenstein","Europe"
