"iso","sex","cc","continent","year","lit","mys","est","est2","est3"
578,"Male","Norway","Europe",2010,NA,11.8829411764706,NA,0.690909090909091,0.207534186578129
578,"Male","Norway","Europe",2015,NA,12.2629411764706,NA,0.527272727272727,0.201437399192005
578,"Male","Norway","Europe",2020,NA,12.5076470588235,NA,0.363636363636364,0.200000000000003
578,"Male","Norway","Europe",2025,NA,12.7605882352941,0.2,0.2,0.200000000000003
616,"Female","Poland","Europe",1970,2.14939237241296,8.52764705882353,2.14939237241296,2.14939237241296,2.14939237241296
616,"Female","Poland","Europe",1975,1.58587569160742,8.81529411764706,1.58587569160742,1.58587569160742,1.58587569160742
616,"Female","Poland","Europe",1980,1.01283257015342,9.11352941176471,1.01283257015342,1.01283257015342,1.01283257015342
616,"Female","Poland","Europe",1985,0.642559803951896,9.41470588235294,0.642559803951896,0.642559803951896,0.642559803951896
616,"Female","Poland","Europe",1990,0.425167913246313,9.71470588235294,0.425167913246313,0.425167913246313,0.425167913246313
616,"Female","Poland","Europe",1995,0.323309511904565,10.01,0.323309511904565,0.323309511904565,0.323309511904565
616,"Female","Poland","Europe",2000,0.264459524614223,10.3117647058824,0.264459524614223,0.264459524614223,0.264459524614223
616,"Female","Poland","Europe",2005,0.227174253485972,10.6194117647059,0.227174253485972,0.227174253485972,0.227174253485972
616,"Female","Poland","Europe",2010,0.207524206938577,10.9676470588235,0.207524206938577,0.207524206938577,0.207524206938577
616,"Female","Poland","Europe",2015,0.200000000000003,11.7382352941176,0.200000000000003,0.200000000000003,0.200000000000003
616,"Female","Poland","Europe",2020,0.200000000000003,12.1535294117647,0.200000000000003,0.200000000000003,0.200000000000003
616,"Female","Poland","Europe",2025,0.200000000000003,12.56,0.200000000000003,0.200000000000003,0.200000000000003
616,"Male","Poland","Europe",1970,1.06811896336511,9.05176470588235,1.06811896336511,1.06811896336511,1.06811896336511
616,"Male","Poland","Europe",1975,0.80846549931642,9.32470588235294,0.80846549931642,0.80846549931642,0.80846549931642
616,"Male","Poland","Europe",1980,0.578220139611414,9.59470588235294,0.578220139611414,0.578220139611414,0.578220139611414
616,"Male","Poland","Europe",1985,0.420986782527966,9.86235294117647,0.420986782527966,0.420986782527966,0.420986782527966
616,"Male","Poland","Europe",1990,0.326692428580749,10.1247058823529,0.326692428580749,0.326692428580749,0.326692428580749
616,"Male","Poland","Europe",1995,0.276444048476208,10.3688235294118,0.276444048476208,0.276444048476208,0.276444048476208
616,"Male","Poland","Europe",2000,0.243386607543371,10.6041176470588,0.243386607543371,0.243386607543371,0.243386607543371
616,"Male","Poland","Europe",2005,0.220749551339404,10.8352941176471,0.220749551339404,0.220749551339404,0.220749551339404
616,"Male","Poland","Europe",2010,0.207534186578129,11.0864705882353,0.207534186578129,0.207534186578129,0.207534186578129
616,"Male","Poland","Europe",2015,0.201437399192005,11.76,0.201437399192005,0.201437399192005,0.201437399192005
616,"Male","Poland","Europe",2020,0.200000000000003,12.0864705882353,0.200000000000003,0.200000000000003,0.200000000000003
616,"Male","Poland","Europe",2025,0.200000000000003,12.39,0.200000000000003,0.200000000000003,0.200000000000003
620,"Female","Portugal","Europe",1970,30.2408863188827,1.94,30.2408863188827,30.2408863188827,30.2408863188827
620,"Female","Portugal","Europe",1975,25.4417987735609,2.29941176470588,25.4417987735609,25.4417987735609,25.4417987735609
620,"Female","Portugal","Europe",1980,21.3288452317104,2.72235294117647,21.3288452317104,21.3288452317104,21.3288452317104
620,"Female","Portugal","Europe",1985,18.1794424710093,3.20764705882353,18.1794424710093,18.1794424710093,18.1794424710093
620,"Female","Portugal","Europe",1990,14.7041272973735,3.72235294117647,14.7041272973735,14.7041272973735,14.7041272973735
620,"Female","Portugal","Europe",1995,11.6267684227472,4.27941176470588,11.6267684227472,11.6267684227472,11.6267684227472
620,"Female","Portugal","Europe",2000,9.04858694439101,4.88411764705882,9.04858694439101,9.04858694439101,9.04858694439101
620,"Female","Portugal","Europe",2005,6.78286104873442,5.53117647058824,6.78286104873442,6.78286104873442,6.78286104873442
620,"Female","Portugal","Europe",2010,4.72594511960845,6.20823529411765,4.72594511960845,4.72594511960845,4.72594511960845
620,"Female","Portugal","Europe",2015,3.06008543399158,6.91705882352941,3.06008543399158,3.06008543399158,3.06008543399158
620,"Female","Portugal","Europe",2020,1.75246960003362,7.60470588235294,1.75246960003362,1.75246960003362,1.75246960003362
620,"Female","Portugal","Europe",2025,0.97930109797071,8.30647058823529,0.97930109797071,0.97930109797071,0.97930109797071
620,"Male","Portugal","Europe",1970,18.5218591075133,2.56,18.5218591075133,18.5218591075133,18.5218591075133
620,"Male","Portugal","Europe",1975,15.1520900962198,2.88764705882353,15.1520900962198,15.1520900962198,15.1520900962198
620,"Male","Portugal","Europe",1980,12.3189154619285,3.26117647058824,12.3189154619285,12.3189154619285,12.3189154619285
620,"Male","Portugal","Europe",1985,10.2380718221594,3.68117647058824,10.2380718221594,10.2380718221594,10.2380718221594
620,"Male","Portugal","Europe",1990,8.1084250218448,4.12941176470588,8.1084250218448,8.1084250218448,8.1084250218448
620,"Male","Portugal","Europe",1995,6.18066117308079,4.60941176470588,6.18066117308079,6.18066117308079,6.18066117308079
620,"Male","Portugal","Europe",2000,4.65427504898596,5.12941176470588,4.65427504898596,4.65427504898596,4.65427504898596
620,"Male","Portugal","Europe",2005,3.39419486598408,5.69705882352941,3.39419486598408,3.39419486598408,3.39419486598408
620,"Male","Portugal","Europe",2010,2.36349400512902,6.28588235294118,2.36349400512902,2.36349400512902,2.36349400512902
620,"Male","Portugal","Europe",2015,1.60123850039748,6.94823529411765,1.60123850039748,1.60123850039748,1.60123850039748
620,"Male","Portugal","Europe",2020,1.04053839923642,7.57058823529412,1.04053839923642,1.04053839923642,1.04053839923642
620,"Male","Portugal","Europe",2025,0.711932193198236,8.20941176470588,0.711932193198236,0.711932193198236,0.711932193198236
642,"Female","Romania","Europe",1970,9.64349690835025,4.56117647058824,9.64349690835025,9.64349690835025,9.64349690835025
642,"Female","Romania","Europe",1975,8.0270337264251,5.14882352941176,8.0270337264251,8.0270337264251,8.0270337264251
642,"Female","Romania","Europe",1980,6.47068439386699,5.75647058823529,6.47068439386699,6.47068439386699,6.47068439386699
642,"Female","Romania","Europe",1985,5.22427019557587,6.36941176470588,5.22427019557587,5.22427019557587,5.22427019557587
642,"Female","Romania","Europe",1990,4.1319767287116,6.97470588235294,4.1319767287116,4.1319767287116,4.1319767287116
642,"Female","Romania","Europe",1995,3.27284709945668,7.55764705882353,3.27284709945668,3.27284709945668,3.27284709945668
642,"Female","Romania","Europe",2000,2.48540280048297,8.08294117647059,2.48540280048297,2.48540280048297,2.48540280048297
642,"Female","Romania","Europe",2005,1.84312344235472,8.58352941176471,1.84312344235472,1.84312344235472,1.84312344235472
642,"Female","Romania","Europe",2010,1.30767959087496,9.06588235294118,1.30767959087496,1.30767959087496,1.30767959087496
642,"Female","Romania","Europe",2015,0.898547134087733,9.70529411764706,0.898547134087733,0.898547134087733,0.898547134087733
642,"Female","Romania","Europe",2020,0.679865730580167,10.2370588235294,0.679865730580167,0.679865730580167,0.679865730580167
642,"Female","Romania","Europe",2025,0.588800841178644,10.7476470588235,0.588800841178644,0.588800841178644,0.588800841178644
642,"Male","Romania","Europe",1970,2.80044055006038,6.02529411764706,2.80044055006038,2.80044055006038,2.80044055006038
642,"Male","Romania","Europe",1975,2.34964799620274,6.61823529411765,2.34964799620274,2.34964799620274,2.34964799620274
642,"Male","Romania","Europe",1980,1.92536252905702,7.2,1.92536252905702,1.92536252905702,1.92536252905702
642,"Male","Romania","Europe",1985,1.57828003886409,7.74764705882353,1.57828003886409,1.57828003886409,1.57828003886409
642,"Male","Romania","Europe",1990,1.30494655206074,8.24941176470588,1.30494655206074,1.30494655206074,1.30494655206074
642,"Male","Romania","Europe",1995,1.09136053430137,8.70882352941176,1.09136053430137,1.09136053430137,1.09136053430137
642,"Male","Romania","Europe",2000,0.910138535146856,9.10411764705882,0.910138535146856,0.910138535146856,0.910138535146856
642,"Male","Romania","Europe",2005,0.767840731694607,9.46117647058824,0.767840731694607,0.767840731694607,0.767840731694607
642,"Male","Romania","Europe",2010,0.651516101545112,9.79235294117647,0.651516101545112,0.651516101545112,0.651516101545112
642,"Male","Romania","Europe",2015,0.563838928892125,10.3135294117647,0.563838928892125,0.563838928892125,0.563838928892125
642,"Male","Romania","Europe",2020,0.508159549887964,10.7194117647059,0.508159549887964,0.508159549887964,0.508159549887964
642,"Male","Romania","Europe",2025,0.485121482487049,11.0988235294118,0.485121482487049,0.485121482487049,0.485121482487049
643,"Female","Russia","Europe",1970,2.43951702035186,4.36352941176471,2.43951702035186,2.43951702035186,2.43951702035186
643,"Female","Russia","Europe",1975,2.00454575263362,4.90941176470588,2.00454575263362,2.00454575263362,2.00454575263362
643,"Female","Russia","Europe",1980,1.59056055432604,5.44764705882353,1.59056055432604,1.59056055432604,1.59056055432604
643,"Female","Russia","Europe",1985,1.24433003550789,5.97941176470588,1.24433003550789,1.24433003550789,1.24433003550789
643,"Female","Russia","Europe",1990,0.96436790458627,6.50352941176471,0.96436790458627,0.96436790458627,0.96436790458627
643,"Female","Russia","Europe",1995,0.727299645303469,6.99941176470588,0.727299645303469,0.727299645303469,0.727299645303469
643,"Female","Russia","Europe",2000,0.52640612927777,7.49058823529412,0.52640612927777,0.52640612927777,0.52640612927777
643,"Female","Russia","Europe",2005,0.400986889925526,8.02882352941177,0.400986889925526,0.400986889925526,0.400986889925526
643,"Female","Russia","Europe",2010,0.304567283885218,8.61411764705882,0.304567283885218,0.304567283885218,0.304567283885218
643,"Female","Russia","Europe",2015,0.245581813469556,8.83529411764706,0.245581813469556,0.245581813469556,0.245581813469556
643,"Female","Russia","Europe",2020,0.215500593772504,9.42176470588235,0.215500593772504,0.215500593772504,0.215500593772504
643,"Female","Russia","Europe",2025,0.200000000000003,10.0005882352941,0.200000000000003,0.200000000000003,0.200000000000003
643,"Male","Russia","Europe",1970,0.724606102429037,5.07411764705882,0.724606102429037,0.724606102429037,0.724606102429037
643,"Male","Russia","Europe",1975,0.604057056712553,5.53,0.604057056712553,0.604057056712553,0.604057056712553
643,"Male","Russia","Europe",1980,0.506286993394514,5.98,0.506286993394514,0.506286993394514,0.506286993394514
643,"Male","Russia","Europe",1985,0.430037759306147,6.42882352941176,0.430037759306147,0.430037759306147,0.430037759306147
643,"Male","Russia","Europe",1990,0.366966585158601,6.87882352941176,0.366966585158601,0.366966585158601,0.366966585158601
643,"Male","Russia","Europe",1995,0.316693060785389,7.32705882352941,0.316693060785389,0.316693060785389,0.316693060785389
643,"Male","Russia","Europe",2000,0.277577336793191,7.76117647058823,0.277577336793191,0.277577336793191,0.277577336793191
643,"Male","Russia","Europe",2005,0.249576633267607,8.24117647058824,0.249576633267607,0.249576633267607,0.249576633267607
643,"Male","Russia","Europe",2010,0.228095470464304,8.76588235294118,0.228095470464304,0.228095470464304,0.228095470464304
643,"Male","Russia","Europe",2015,0.215407375327788,8.83058823529412,0.215407375327788,0.215407375327788,0.215407375327788
643,"Male","Russia","Europe",2020,0.20975915248444,9.35941176470588,0.20975915248444,0.20975915248444,0.20975915248444
643,"Male","Russia","Europe",2025,0.207853610370419,9.87117647058824,0.207853610370419,0.207853610370419,0.207853610370419
688,"Female","Serbia","Europe",1970,NA,3.29882352941176,20,20,21.4939237241296
688,"Female","Serbia","Europe",1975,NA,3.93058823529412,NA,17.90636125,15.8587569160742
688,"Female","Serbia","Europe",1980,NA,4.59352941176471,NA,15.8127225,10.1283257015342
688,"Female","Serbia","Europe",1985,NA,5.28529411764706,NA,13.71908375,6.42559803951896
688,"Female","Serbia","Europe",1990,NA,5.99470588235294,NA,11.625445,4.25167913246313
688,"Female","Serbia","Europe",1995,NA,6.71,NA,9.53180625,3.23309511904565
688,"Female","Serbia","Europe",2000,NA,7.43,NA,7.4381675,2.64459524614223
688,"Female","Serbia","Europe",2005,NA,8.14117647058823,NA,5.34452875,2.27174253485972
688,"Female","Serbia","Europe",2010,3.25089,8.85058823529412,3.25089,3.25089,2.07524206938577
688,"Female","Serbia","Europe",2015,2.11178,9.53411764705882,2.11178,2.11178,2.00000000000003
688,"Female","Serbia","Europe",2020,NA,10.2135294117647,NA,2.05589,2.00000000000003
688,"Female","Serbia","Europe",2025,NA,10.8623529411765,2,2,2.00000000000003
688,"Male","Serbia","Europe",1970,NA,5.12117647058824,10,10,5.34059481682556
688,"Male","Serbia","Europe",1975,NA,5.81352941176471,NA,8.84192,4.0423274965821
688,"Male","Serbia","Europe",1980,NA,6.51941176470588,NA,7.68384,2.89110069805707
688,"Male","Serbia","Europe",1985,NA,7.23176470588235,NA,6.52576,2.10493391263983
688,"Male","Serbia","Europe",1990,NA,7.93764705882353,NA,5.36768,1.63346214290375
688,"Male","Serbia","Europe",1995,NA,8.60941176470588,NA,4.2096,1.38222024238104
688,"Male","Serbia","Europe",2000,NA,9.23823529411765,NA,3.05152,1.21693303771685
688,"Male","Serbia","Europe",2005,NA,9.80647058823529,NA,1.89344,1.10374775669702
688,"Male","Serbia","Europe",2010,0.73536,10.3035294117647,0.73536,0.73536,1.03767093289064
688,"Male","Serbia","Europe",2015,0.712015000000001,10.7394117647059,0.712015000000001,0.712015000000001,1.00718699596002
688,"Male","Serbia","Europe",2020,NA,11.1611764705882,NA,0.5060075,1.00000000000002
688,"Male","Serbia","Europe",2025,NA,11.5370588235294,0.3,0.3,1.00000000000002
703,"Female","Slovakia","Europe",1970,NA,6.89647058823529,2,2,2.14939237241296
703,"Female","Slovakia","Europe",1975,NA,7.58411764705882,NA,1.83636363636364,1.58587569160742
703,"Female","Slovakia","Europe",1980,NA,8.27294117647059,NA,1.67272727272727,1.01283257015342
703,"Female","Slovakia","Europe",1985,NA,8.93647058823529,NA,1.50909090909091,0.642559803951896
703,"Female","Slovakia","Europe",1990,NA,9.52882352941177,NA,1.34545454545455,0.425167913246313
703,"Female","Slovakia","Europe",1995,NA,10.0070588235294,NA,1.18181818181818,0.323309511904565
703,"Female","Slovakia","Europe",2000,NA,10.4076470588235,NA,1.01818181818182,0.264459524614223
703,"Female","Slovakia","Europe",2005,NA,10.8141176470588,NA,0.854545454545454,0.227174253485972
703,"Female","Slovakia","Europe",2010,NA,11.1205882352941,NA,0.690909090909091,0.207524206938577
703,"Female","Slovakia","Europe",2015,NA,11.8911764705882,NA,0.527272727272727,0.200000000000003
703,"Female","Slovakia","Europe",2020,NA,12.3076470588235,NA,0.363636363636364,0.200000000000003
703,"Female","Slovakia","Europe",2025,NA,12.7229411764706,0.2,0.2,0.200000000000003
703,"Male","Slovakia","Europe",1970,NA,8.64294117647059,2,2,1.06811896336511
703,"Male","Slovakia","Europe",1975,NA,9.23647058823529,NA,1.83636363636364,0.80846549931642
703,"Male","Slovakia","Europe",1980,NA,9.75235294117647,NA,1.67272727272727,0.578220139611414
703,"Male","Slovakia","Europe",1985,NA,10.1870588235294,NA,1.50909090909091,0.420986782527966
703,"Male","Slovakia","Europe",1990,NA,10.5458823529412,NA,1.34545454545455,0.326692428580749
703,"Male","Slovakia","Europe",1995,NA,10.8482352941176,NA,1.18181818181818,0.276444048476208
703,"Male","Slovakia","Europe",2000,NA,11.1294117647059,NA,1.01818181818182,0.243386607543371
703,"Male","Slovakia","Europe",2005,NA,11.4476470588235,NA,0.854545454545454,0.220749551339404
703,"Male","Slovakia","Europe",2010,NA,11.6623529411765,NA,0.690909090909091,0.207534186578129
703,"Male","Slovakia","Europe",2015,NA,12.3976470588235,NA,0.527272727272727,0.201437399192005
703,"Male","Slovakia","Europe",2020,NA,12.6805882352941,NA,0.363636363636364,0.200000000000003
703,"Male","Slovakia","Europe",2025,NA,12.9488235294118,0.2,0.2,0.200000000000003
705,"Female","Slovenia","Europe",1970,0.745676704550923,9.47647058823529,0.745676704550923,0.745676704550923,0.745676704550923
705,"Female","Slovenia","Europe",1975,0.673397919108763,9.75411764705882,0.673397919108763,0.673397919108763,0.673397919108763
705,"Female","Slovenia","Europe",1980,0.596319045485334,9.97823529411765,0.596319045485334,0.596319045485334,0.596319045485334
705,"Female","Slovenia","Europe",1985,0.526657652495262,10.1717647058824,0.526657652495262,0.526657652495262,0.526657652495262
705,"Female","Slovenia","Europe",1990,0.464274445439891,10.3511764705882,0.464274445439891,0.464274445439891,0.464274445439891
705,"Female","Slovenia","Europe",1995,0.415237890983461,10.5164705882353,0.415237890983461,0.415237890983461,0.415237890983461
705,"Female","Slovenia","Europe",2000,0.377890350363044,10.6823529411765,0.377890350363044,0.377890350363044,0.377890350363044
705,"Female","Slovenia","Europe",2005,0.344655609292325,10.89,0.344655609292325,0.344655609292325,0.344655609292325
705,"Female","Slovenia","Europe",2010,0.311395966196931,11.1847058823529,0.311395966196931,0.311395966196931,0.311395966196931
705,"Female","Slovenia","Europe",2015,0.282971669680655,11.4711764705882,0.282971669680655,0.282971669680655,0.282971669680655
705,"Female","Slovenia","Europe",2020,0.257366651763077,11.6905882352941,0.257366651763077,0.257366651763077,0.257366651763077
705,"Female","Slovenia","Europe",2025,0.238763509539847,11.9317647058824,0.238763509539847,0.238763509539847,0.238763509539847
705,"Male","Slovenia","Europe",1970,0.543797664671368,8.18058823529412,0.543797664671368,0.543797664671368,0.543797664671368
705,"Male","Slovenia","Europe",1975,0.495185519961338,8.62294117647059,0.495185519961338,0.495185519961338,0.495185519961338
705,"Male","Slovenia","Europe",1980,0.447736541125247,9.03705882352941,0.447736541125247,0.447736541125247,0.447736541125247
705,"Male","Slovenia","Europe",1985,0.408648021436335,9.43,0.408648021436335,0.408648021436335,0.408648021436335
705,"Male","Slovenia","Europe",1990,0.371608099661531,9.79529411764706,0.371608099661531,0.371608099661531,0.371608099661531
705,"Male","Slovenia","Europe",1995,0.339044033241636,10.1370588235294,0.339044033241636,0.339044033241636,0.339044033241636
705,"Male","Slovenia","Europe",2000,0.314283885157025,10.4505882352941,0.314283885157025,0.314283885157025,0.314283885157025
705,"Male","Slovenia","Europe",2005,0.292958486209918,10.7582352941176,0.292958486209918,0.292958486209918,0.292958486209918
705,"Male","Slovenia","Europe",2010,0.27367781023683,11.1088235294118,0.27367781023683,0.27367781023683,0.27367781023683
705,"Male","Slovenia","Europe",2015,0.258321973121766,11.4723529411765,0.258321973121766,0.258321973121766,0.258321973121766
705,"Male","Slovenia","Europe",2020,0.244233083107799,11.7211764705882,0.244233083107799,0.244233083107799,0.244233083107799
705,"Male","Slovenia","Europe",2025,0.234178879420058,11.9623529411765,0.234178879420058,0.234178879420058,0.234178879420058
724,"Female","Spain","Europe",1970,11.0670584928858,3.61235294117647,11.0670584928858,11.0670584928858,11.0670584928858
724,"Female","Spain","Europe",1975,9.13147600600302,4.12882352941176,9.13147600600302,9.13147600600302,9.13147600600302
724,"Female","Spain","Europe",1980,7.39407510393954,4.67588235294118,7.39407510393954,7.39407510393954,7.39407510393954
724,"Female","Spain","Europe",1985,5.94770206697594,5.24764705882353,5.94770206697594,5.94770206697594,5.94770206697594
724,"Female","Spain","Europe",1990,4.69186510344973,5.83764705882353,4.69186510344973,4.69186510344973,4.69186510344973
724,"Female","Spain","Europe",1995,3.68805623264157,6.43941176470588,3.68805623264157,3.68805623264157,3.68805623264157
724,"Female","Spain","Europe",2000,2.92609180957283,7.04705882352941,2.92609180957283,2.92609180957283,2.92609180957283
724,"Female","Spain","Europe",2005,2.29093162452414,7.70705882352941,2.29093162452414,2.29093162452414,2.29093162452414
724,"Female","Spain","Europe",2010,1.72488585788934,8.33529411764706,1.72488585788934,1.72488585788934,1.72488585788934
724,"Female","Spain","Europe",2015,1.25292362702388,9.20529411764706,1.25292362702388,1.25292362702388,1.25292362702388
724,"Female","Spain","Europe",2020,0.829620723689513,9.77,0.829620723689513,0.829620723689513,0.829620723689513
724,"Female","Spain","Europe",2025,0.555308625346135,10.3794117647059,0.555308625346135,0.555308625346135,0.555308625346135
724,"Male","Spain","Europe",1970,4.52977352119065,4.38764705882353,4.52977352119065,4.52977352119065,4.52977352119065
724,"Male","Spain","Europe",1975,3.73481871879735,4.91117647058824,3.73481871879735,3.73481871879735,3.73481871879735
724,"Male","Spain","Europe",1980,3.0363331532681,5.44647058823529,3.0363331532681,3.0363331532681,3.0363331532681
724,"Male","Spain","Europe",1985,2.48298041328785,5.97764705882353,2.48298041328785,2.48298041328785,2.48298041328785
724,"Male","Spain","Europe",1990,2.01241521214688,6.50588235294118,2.01241521214688,2.01241521214688,2.01241521214688
724,"Male","Spain","Europe",1995,1.62705705037907,7.02882352941176,1.62705705037907,1.62705705037907,1.62705705037907
724,"Male","Spain","Europe",2000,1.32567840532449,7.54,1.32567840532449,1.32567840532449,1.32567840532449
724,"Male","Spain","Europe",2005,1.07402936394582,8.09235294117647,1.07402936394582,1.07402936394582,1.07402936394582
724,"Male","Spain","Europe",2010,0.857263713786955,8.61,0.857263713786955,0.857263713786955,0.857263713786955
724,"Male","Spain","Europe",2015,0.685081967822206,9.44941176470588,0.685081967822206,0.685081967822206,0.685081967822206
724,"Male","Spain","Europe",2020,0.538736371191939,9.95058823529412,0.538736371191939,0.538736371191939,0.538736371191939
724,"Male","Spain","Europe",2025,0.440821730601755,10.4917647058824,0.440821730601755,0.440821730601755,0.440821730601755
752,"Female","Sweden","Europe",1970,NA,8.19647058823529,2,2,2.14939237241296
752,"Female","Sweden","Europe",1975,NA,8.50117647058824,NA,1.83636363636364,1.58587569160742
752,"Female","Sweden","Europe",1980,NA,8.82882352941176,NA,1.67272727272727,1.01283257015342
752,"Female","Sweden","Europe",1985,NA,9.17352941176471,NA,1.50909090909091,0.642559803951896
752,"Female","Sweden","Europe",1990,NA,9.52529411764706,NA,1.34545454545455,0.425167913246313
752,"Female","Sweden","Europe",1995,NA,9.88294117647059,NA,1.18181818181818,0.323309511904565
752,"Female","Sweden","Europe",2000,NA,10.2376470588235,NA,1.01818181818182,0.264459524614223
752,"Female","Sweden","Europe",2005,NA,10.5917647058824,NA,0.854545454545454,0.227174253485972
752,"Female","Sweden","Europe",2010,NA,10.9535294117647,NA,0.690909090909091,0.207524206938577
752,"Female","Sweden","Europe",2015,NA,11.4705882352941,NA,0.527272727272727,0.200000000000003
752,"Female","Sweden","Europe",2020,NA,11.7929411764706,NA,0.363636363636364,0.200000000000003
752,"Female","Sweden","Europe",2025,NA,12.1147058823529,0.2,0.2,0.200000000000003
752,"Male","Sweden","Europe",1970,NA,8.45941176470588,2,2,1.06811896336511
752,"Male","Sweden","Europe",1975,NA,8.76470588235294,NA,1.83636363636364,0.80846549931642
752,"Male","Sweden","Europe",1980,NA,9.07117647058823,NA,1.67272727272727,0.578220139611414
752,"Male","Sweden","Europe",1985,NA,9.36941176470588,NA,1.50909090909091,0.420986782527966
752,"Male","Sweden","Europe",1990,NA,9.66647058823529,NA,1.34545454545455,0.326692428580749
752,"Male","Sweden","Europe",1995,NA,9.96882352941176,NA,1.18181818181818,0.276444048476208
752,"Male","Sweden","Europe",2000,NA,10.2782352941176,NA,1.01818181818182,0.243386607543371
752,"Male","Sweden","Europe",2005,NA,10.5864705882353,NA,0.854545454545454,0.220749551339404
752,"Male","Sweden","Europe",2010,NA,10.8929411764706,NA,0.690909090909091,0.207534186578129
752,"Male","Sweden","Europe",2015,NA,11.4082352941176,NA,0.527272727272727,0.201437399192005
752,"Male","Sweden","Europe",2020,NA,11.7117647058824,NA,0.363636363636364,0.200000000000003
752,"Male","Sweden","Europe",2025,NA,12.0105882352941,0.2,0.2,0.200000000000003
756,"Female","Switzerland","Europe",1970,NA,9.52294117647059,2,2,2.14939237241296
756,"Female","Switzerland","Europe",1975,NA,9.71,NA,1.83636363636364,1.58587569160742
756,"Female","Switzerland","Europe",1980,NA,9.91117647058823,NA,1.67272727272727,1.01283257015342
756,"Female","Switzerland","Europe",1985,NA,10.1252941176471,NA,1.50909090909091,0.642559803951896
756,"Female","Switzerland","Europe",1990,NA,10.35,NA,1.34545454545455,0.425167913246313
756,"Female","Switzerland","Europe",1995,NA,10.5817647058824,NA,1.18181818181818,0.323309511904565
756,"Female","Switzerland","Europe",2000,NA,10.8229411764706,NA,1.01818181818182,0.264459524614223
756,"Female","Switzerland","Europe",2005,NA,11.0788235294118,NA,0.854545454545454,0.227174253485972
756,"Female","Switzerland","Europe",2010,NA,11.3517647058824,NA,0.690909090909091,0.207524206938577
756,"Female","Switzerland","Europe",2015,NA,11.8241176470588,NA,0.527272727272727,0.200000000000003
756,"Female","Switzerland","Europe",2020,NA,12.1011764705882,NA,0.363636363636364,0.200000000000003
756,"Female","Switzerland","Europe",2025,NA,12.4064705882353,0.2,0.2,0.200000000000003
756,"Male","Switzerland","Europe",1970,NA,11.2682352941176,2,2,1.06811896336511
756,"Male","Switzerland","Europe",1975,NA,11.4205882352941,NA,1.83636363636364,0.80846549931642
756,"Male","Switzerland","Europe",1980,NA,11.5747058823529,NA,1.67272727272727,0.578220139611414
756,"Male","Switzerland","Europe",1985,NA,11.7282352941176,NA,1.50909090909091,0.420986782527966
756,"Male","Switzerland","Europe",1990,NA,11.8823529411765,NA,1.34545454545455,0.326692428580749
756,"Male","Switzerland","Europe",1995,NA,12.0394117647059,NA,1.18181818181818,0.276444048476208
756,"Male","Switzerland","Europe",2000,NA,12.2023529411765,NA,1.01818181818182,0.243386607543371
756,"Male","Switzerland","Europe",2005,NA,12.37,NA,0.854545454545454,0.220749551339404
756,"Male","Switzerland","Europe",2010,NA,12.55,NA,0.690909090909091,0.207534186578129
756,"Male","Switzerland","Europe",2015,NA,13.0070588235294,NA,0.527272727272727,0.201437399192005
756,"Male","Switzerland","Europe",2020,NA,13.1729411764706,NA,0.363636363636364,0.200000000000003
756,"Male","Switzerland","Europe",2025,NA,13.3435294117647,0.2,0.2,0.200000000000003
804,"Female","Ukraine","Europe",1970,1.71701544809739,3.60411764705882,1.71701544809739,1.71701544809739,1.71701544809739
804,"Female","Ukraine","Europe",1975,1.43483688798439,4.23117647058824,1.43483688798439,1.43483688798439,1.43483688798439
804,"Female","Ukraine","Europe",1980,1.17144078861461,4.86176470588235,1.17144078861461,1.17144078861461,1.17144078861461
804,"Female","Ukraine","Europe",1985,0.938441335242162,5.49941176470588,0.938441335242162,0.938441335242162,0.938441335242162
804,"Female","Ukraine","Europe",1990,0.740166736224666,6.14176470588235,0.740166736224666,0.740166736224666,0.740166736224666
804,"Female","Ukraine","Europe",1995,0.588352244263059,6.78941176470588,0.588352244263059,0.588352244263059,0.588352244263059
804,"Female","Ukraine","Europe",2000,0.46246902894936,7.42941176470588,0.46246902894936,0.46246902894936,0.46246902894936
804,"Female","Ukraine","Europe",2005,0.364603990895706,8.12470588235294,0.364603990895706,0.364603990895706,0.364603990895706
804,"Female","Ukraine","Europe",2010,0.291811026872871,8.86235294117647,0.291811026872871,0.291811026872871,0.291811026872871
804,"Female","Ukraine","Europe",2015,0.231640953862797,9.47117647058823,0.231640953862797,0.231640953862797,0.231640953862797
804,"Female","Ukraine","Europe",2020,0.134310873586853,10.0488235294118,0.134310873586853,0.134310873586853,0.134310873586853
804,"Female","Ukraine","Europe",2025,NA,10.5364705882353,0.13,0.13,0.13
804,"Male","Ukraine","Europe",1970,0.412470204515081,4.66176470588235,0.412470204515081,0.412470204515081,0.412470204515081
804,"Male","Ukraine","Europe",1975,0.379628870116992,5.26235294117647,0.379628870116992,0.379628870116992,0.379628870116992
804,"Male","Ukraine","Europe",1980,0.347411364111553,5.85176470588235,0.347411364111553,0.347411364111553,0.347411364111553
804,"Male","Ukraine","Europe",1985,0.31835262627477,6.42352941176471,0.31835262627477,0.31835262627477,0.31835262627477
804,"Male","Ukraine","Europe",1990,0.290800830405207,6.97882352941177,0.290800830405207,0.290800830405207,0.290800830405207
