"iso","country","year","age","sex","educ","adj_factor","qamys","mys"
40,"Austria","1970",55,2,4,0.963580844409,7.31212307739097,6.6
40,"Austria","1970",60,1,2,1.07963353873985,8.65304017743676,8.78
40,"Austria","1970",60,1,3,0.965691081222837,8.65304017743676,8.78
40,"Austria","1970",60,1,4,0.975265754601688,8.65304017743676,8.78
40,"Austria","1970",60,1,1,0.923116127239267,8.65304017743676,8.78
40,"Austria","1970",60,2,4,0.965905500942046,7.07470218614684,6.4
40,"Austria","1970",60,2,3,0.973673800313061,7.07470218614684,6.4
40,"Austria","1970",60,2,2,0.994194874059178,7.07470218614684,6.4
40,"Austria","1970",60,2,1,1.22169655289852,7.07470218614684,6.4
40,"Austria","1975",15,1,3,0.943891883078527,9.76450432347687,9.75
40,"Austria","1975",15,1,2,1.06508377119688,9.76450432347687,9.75
40,"Austria","1975",15,1,1,1.26115244127117,9.76450432347687,9.75
40,"Austria","1975",15,2,3,0.946231428038584,9.85103142977198,9.45
40,"Austria","1975",15,2,1,1.30454463589511,9.85103142977198,9.45
40,"Austria","1975",15,2,2,1.13863845725566,9.85103142977198,9.45
40,"Austria","1975",20,1,1,1.24510760725889,11.3214750340478,11.15
40,"Austria","1975",20,1,3,0.929951035496425,11.3214750340478,11.15
40,"Austria","1975",20,1,4,0.982875425931274,11.3214750340478,11.15
40,"Austria","1975",20,1,2,1.2695483191431,11.3214750340478,11.15
40,"Austria","1975",20,2,3,0.956527144972561,10.6322578731008,9.97
40,"Austria","1975",20,2,2,1.15849605762354,10.6322578731008,9.97
40,"Austria","1975",20,2,1,1.61856710065799,10.6322578731008,9.97
40,"Austria","1975",20,2,4,0.969078145439642,10.6322578731008,9.97
40,"Austria","1975",25,1,1,1.02846369847008,11.2718952152947,11.25
40,"Austria","1975",25,1,2,1.21526147899302,11.2718952152947,11.25
40,"Austria","1975",25,1,3,0.969623999880634,11.2718952152947,11.25
40,"Austria","1975",25,1,4,0.960140989199098,11.2718952152947,11.25
40,"Austria","1975",25,2,1,1.33068218735892,10.4305900116317,9.77
40,"Austria","1975",25,2,3,1.00010564525994,10.4305900116317,9.77
40,"Austria","1975",25,2,2,1.15011367793391,10.4305900116317,9.77
40,"Austria","1975",25,2,4,0.955289693728704,10.4305900116317,9.77
40,"Austria","1975",30,1,3,0.98845448236764,11.1209121492078,10.88
40,"Austria","1975",30,1,1,1.03880008815453,11.1209121492078,10.88
40,"Austria","1975",30,1,2,1.17905487169572,11.1209121492078,10.88
40,"Austria","1975",30,1,4,0.967650195414722,11.1209121492078,10.88
40,"Austria","1975",30,2,2,1.1008887999852,9.63766165358281,8.9
40,"Austria","1975",30,2,4,0.961249943598119,9.63766165358281,8.9
40,"Austria","1975",30,2,3,1.00405911168286,9.63766165358281,8.9
40,"Austria","1975",30,2,1,1.29137101057456,9.63766165358281,8.9
40,"Austria","1975",35,1,3,0.978427961249757,10.2876556120805,10.2
40,"Austria","1975",35,1,2,1.16060029424258,10.2876556120805,10.2
40,"Austria","1975",35,1,4,0.955182795792601,10.2876556120805,10.2
40,"Austria","1975",35,1,1,0.946546143059551,10.2876556120805,10.2
40,"Austria","1975",35,2,1,1.2510541119098,8.8251322352328,8.03
40,"Austria","1975",35,2,4,0.964674915015012,8.8251322352328,8.03
40,"Austria","1975",35,2,3,1.00061757908191,8.8251322352328,8.03
40,"Austria","1975",35,2,2,1.09887040929447,8.8251322352328,8.03
40,"Austria","1975",40,1,1,0.98160378599504,9.70534989092937,9.65
40,"Austria","1975",40,1,2,1.10968878715519,9.70534989092937,9.65
40,"Austria","1975",40,1,3,0.975877309568574,9.70534989092937,9.65
40,"Austria","1975",40,1,4,0.96103285485015,9.70534989092937,9.65
40,"Austria","1975",40,2,3,0.988177607076882,8.36074636303857,7.69
40,"Austria","1975",40,2,1,1.23389239156736,8.36074636303857,7.69
40,"Austria","1975",40,2,4,0.961621997762299,8.36074636303857,7.69
40,"Austria","1975",40,2,2,1.06375681111631,8.36074636303857,7.69
40,"Austria","1975",45,1,3,0.986915515639161,9.34799001477583,9.3
40,"Austria","1975",45,1,4,0.964572968221488,9.34799001477583,9.3
40,"Austria","1975",45,1,2,1.11054900285705,9.34799001477583,9.3
40,"Austria","1975",45,1,1,0.937963147837822,9.34799001477583,9.3
40,"Austria","1975",45,2,4,0.96509654581836,8.28522261569521,7.6
40,"Austria","1975",45,2,3,0.981888273600257,8.28522261569521,7.6
40,"Austria","1975",45,2,2,1.04854498843899,8.28522261569521,7.6
40,"Austria","1975",45,2,1,1.26078740452358,8.28522261569521,7.6
40,"Austria","1975",50,1,3,0.97386086650902,9.13170769829794,9.13
40,"Austria","1975",50,1,1,0.945564472253506,9.13170769829794,9.13
40,"Austria","1975",50,1,4,0.969079465977568,9.13170769829794,9.13
40,"Austria","1975",50,1,2,1.10355763643366,9.13170769829794,9.13
40,"Austria","1975",50,2,4,0.970644712176728,8.04246369716564,7.4
40,"Austria","1975",50,2,1,1.24668820864385,8.04246369716564,7.4
40,"Austria","1975",50,2,3,0.982985848176818,8.04246369716564,7.4
40,"Austria","1975",50,2,2,1.02408802042767,8.04246369716564,7.4
40,"Austria","1975",55,1,3,0.964960067080885,8.95450169174467,9.01
40,"Austria","1975",55,1,2,1.08828936310448,8.95450169174467,9.01
40,"Austria","1975",55,1,1,0.949930417942343,8.95450169174467,9.01
40,"Austria","1975",55,1,4,0.976361929871255,8.95450169174467,9.01
40,"Austria","1975",55,2,1,1.22136047192939,7.62838141627685,6.99
40,"Austria","1975",55,2,2,1.01522647918608,7.62838141627685,6.99
40,"Austria","1975",55,2,3,0.990943963499843,7.62838141627685,6.99
40,"Austria","1975",55,2,4,0.963580844409,7.62838141627685,6.99
40,"Austria","1975",60,1,3,0.965691081222837,8.80218264319281,8.92
40,"Austria","1975",60,1,1,0.923116127239267,8.80218264319281,8.92
40,"Austria","1975",60,1,2,1.07963353873985,8.80218264319281,8.92
40,"Austria","1975",60,1,4,0.975265754601688,8.80218264319281,8.92
40,"Austria","1975",60,2,2,0.994194874059178,7.23613406077655,6.6
40,"Austria","1975",60,2,4,0.965905500942046,7.23613406077655,6.6
40,"Austria","1975",60,2,1,1.22169655289852,7.23613406077655,6.6
40,"Austria","1975",60,2,3,0.973673800313061,7.23613406077655,6.6
40,"Austria","1980",15,1,3,0.963659759194491,10.2498893406547,9.82
40,"Austria","1980",15,1,2,1.16606946437791,10.2498893406547,9.82
40,"Austria","1980",15,1,1,1.06930083879515,10.2498893406547,9.82
40,"Austria","1980",15,2,2,1.14401633232802,10.2096664905433,9.66
40,"Austria","1980",15,2,3,0.979053095489574,10.2096664905433,9.66
40,"Austria","1980",15,2,1,1.33137221631373,10.2096664905433,9.66
40,"Austria","1980",20,1,3,0.943224473458222,11.4919567310172,11.52
40,"Austria","1980",20,1,1,1.53995687471083,11.4919567310172,11.52
40,"Austria","1980",20,1,2,1.1346769171627,11.4919567310172,11.52
40,"Austria","1980",20,1,4,0.983598276918106,11.4919567310172,11.52
40,"Austria","1980",20,2,2,1.19072730273897,10.9906889991133,10.59
40,"Austria","1980",20,2,3,0.949187035948037,10.9906889991133,10.59
40,"Austria","1980",20,2,4,0.990376478738559,10.9906889991133,10.59
40,"Austria","1980",20,2,1,1.33346126510044,10.9906889991133,10.59
40,"Austria","1980",25,1,1,1.02846369847008,11.6412030651152,11.59
40,"Austria","1980",25,1,3,0.969623999880634,11.6412030651152,11.59
40,"Austria","1980",25,1,2,1.21526147899302,11.6412030651152,11.59
40,"Austria","1980",25,1,4,0.960140989199098,11.6412030651152,11.59
40,"Austria","1980",25,2,3,1.00010564525994,10.9091224304498,10.34
40,"Austria","1980",25,2,4,0.955289693728704,10.9091224304498,10.34
40,"Austria","1980",25,2,1,1.33068218735892,10.9091224304498,10.34
40,"Austria","1980",25,2,2,1.15011367793391,10.9091224304498,10.34
40,"Austria","1980",30,1,2,1.17905487169572,11.7234362319674,11.5
40,"Austria","1980",30,1,4,0.967650195414722,11.7234362319674,11.5
40,"Austria","1980",30,1,3,0.98845448236764,11.7234362319674,11.5
40,"Austria","1980",30,1,1,1.03880008815453,11.7234362319674,11.5
40,"Austria","1980",30,2,4,0.961249943598119,10.4262461377244,9.84
40,"Austria","1980",30,2,1,1.29137101057456,10.4262461377244,9.84
40,"Austria","1980",30,2,3,1.00405911168286,10.4262461377244,9.84
40,"Austria","1980",30,2,2,1.1008887999852,10.4262461377244,9.84
40,"Austria","1980",35,1,1,0.946546143059551,10.9745238794959,10.88
40,"Austria","1980",35,1,2,1.16060029424258,10.9745238794959,10.88
40,"Austria","1980",35,1,3,0.978427961249757,10.9745238794959,10.88
40,"Austria","1980",35,1,4,0.955182795792601,10.9745238794959,10.88
40,"Austria","1980",35,2,1,1.2510541119098,9.568969295401,8.9
40,"Austria","1980",35,2,2,1.09887040929447,9.568969295401,8.9
40,"Austria","1980",35,2,4,0.964674915015012,9.568969295401,8.9
40,"Austria","1980",35,2,3,1.00061757908191,9.568969295401,8.9
40,"Austria","1980",40,1,3,0.975877309568574,10.2547702613853,10.2
40,"Austria","1980",40,1,2,1.10968878715519,10.2547702613853,10.2
40,"Austria","1980",40,1,4,0.96103285485015,10.2547702613853,10.2
40,"Austria","1980",40,1,1,0.98160378599504,10.2547702613853,10.2
40,"Austria","1980",40,2,4,0.961621997762299,8.65609549273637,8.03
40,"Austria","1980",40,2,2,1.06375681111631,8.65609549273637,8.03
40,"Austria","1980",40,2,3,0.988177607076882,8.65609549273637,8.03
40,"Austria","1980",40,2,1,1.23389239156736,8.65609549273637,8.03
40,"Austria","1980",45,1,1,0.937963147837822,9.69982722686968,9.65
40,"Austria","1980",45,1,2,1.11054900285705,9.69982722686968,9.65
40,"Austria","1980",45,1,3,0.986915515639161,9.69982722686968,9.65
40,"Austria","1980",45,1,4,0.964572968221488,9.69982722686968,9.65
40,"Austria","1980",45,2,3,0.981888273600257,8.35274077994107,7.69
40,"Austria","1980",45,2,4,0.96509654581836,8.35274077994107,7.69
40,"Austria","1980",45,2,1,1.26078740452358,8.35274077994107,7.69
40,"Austria","1980",45,2,2,1.04854498843899,8.35274077994107,7.69
40,"Austria","1980",50,1,4,0.969079465977568,9.28064079730677,9.3
40,"Austria","1980",50,1,3,0.97386086650902,9.28064079730677,9.3
40,"Austria","1980",50,1,2,1.10355763643366,9.28064079730677,9.3
40,"Austria","1980",50,1,1,0.945564472253506,9.28064079730677,9.3
40,"Austria","1980",50,2,2,1.02408802042767,8.20205279285807,7.61
40,"Austria","1980",50,2,4,0.970644712176728,8.20205279285807,7.61
40,"Austria","1980",50,2,1,1.24668820864385,8.20205279285807,7.61
40,"Austria","1980",50,2,3,0.982985848176818,8.20205279285807,7.61
40,"Austria","1980",55,1,1,0.949930417942343,9.08403813879671,9.14
40,"Austria","1980",55,1,4,0.976361929871255,9.08403813879671,9.14
40,"Austria","1980",55,1,3,0.964960067080885,9.08403813879671,9.14
40,"Austria","1980",55,1,2,1.08828936310448,9.08403813879671,9.14
40,"Austria","1980",55,2,1,1.22136047192939,7.9785769991406,7.4
40,"Austria","1980",55,2,4,0.963580844409,7.9785769991406,7.4
40,"Austria","1980",55,2,2,1.01522647918608,7.9785769991406,7.4
40,"Austria","1980",55,2,3,0.990943963499843,7.9785769991406,7.4
40,"Austria","1980",60,1,2,1.07963353873985,8.91330186564643,9.02
40,"Austria","1980",60,1,1,0.923116127239267,8.91330186564643,9.02
40,"Austria","1980",60,1,4,0.975265754601688,8.91330186564643,9.02
40,"Austria","1980",60,1,3,0.965691081222837,8.91330186564643,9.02
40,"Austria","1980",60,2,2,0.994194874059178,7.54488741095587,6.99
40,"Austria","1980",60,2,4,0.965905500942046,7.54488741095587,6.99
40,"Austria","1980",60,2,3,0.973673800313061,7.54488741095587,6.99
40,"Austria","1980",60,2,1,1.22169655289852,7.54488741095587,6.99
40,"Austria","1985",15,1,2,1.12323807438298,10.1695717421343,9.86
40,"Austria","1985",15,1,1,1.14654154746279,10.1695717421343,9.86
40,"Austria","1985",15,1,3,0.967026348309423,10.1695717421343,9.86
40,"Austria","1985",15,2,3,0.97969678254532,10.1636959082656,9.79
40,"Austria","1985",15,2,1,1.23204340736514,10.1636959082656,9.79
40,"Austria","1985",15,2,2,1.11393914928549,10.1636959082656,9.79
40,"Austria","1985",20,1,3,0.962978372404123,11.9688230830152,11.78
40,"Austria","1985",20,1,2,1.24226106992177,11.9688230830152,11.78
40,"Austria","1985",20,1,4,0.984969345257978,11.9688230830152,11.78
40,"Austria","1985",20,1,1,1.30569241557799,11.9688230830152,11.78
40,"Austria","1985",20,2,3,0.98211122384172,11.6871787816981,11.19
40,"Austria","1985",20,2,4,1.00953662404911,11.6871787816981,11.19
40,"Austria","1985",20,2,2,1.19635119714693,11.6871787816981,11.19
40,"Austria","1985",20,2,1,1.36088350753393,11.6871787816981,11.19
40,"Austria","1985",25,1,3,0.983463700481749,11.9651417167836,11.89
40,"Austria","1985",25,1,2,1.08615727940823,11.9651417167836,11.89
40,"Austria","1985",25,1,4,0.960847120344316,11.9651417167836,11.89
40,"Austria","1985",25,1,1,1.2720103342557,11.9651417167836,11.89
40,"Austria","1985",25,2,4,0.976284985871132,11.3104395436989,10.83
40,"Austria","1985",25,2,1,1.09628643286859,11.3104395436989,10.83
40,"Austria","1985",25,2,2,1.18211171197919,11.3104395436989,10.83
40,"Austria","1985",25,2,3,0.992431127333449,11.3104395436989,10.83
40,"Austria","1985",30,1,1,1.03880008815453,11.9856674982256,11.75
40,"Austria","1985",30,1,2,1.17905487169572,11.9856674982256,11.75
40,"Austria","1985",30,1,4,0.967650195414722,11.9856674982256,11.75
40,"Austria","1985",30,1,3,0.98845448236764,11.9856674982256,11.75
40,"Austria","1985",30,2,1,1.29137101057456,10.8864303446577,10.37
40,"Austria","1985",30,2,2,1.1008887999852,10.8864303446577,10.37
40,"Austria","1985",30,2,4,0.961249943598119,10.8864303446577,10.37
40,"Austria","1985",30,2,3,1.00405911168286,10.8864303446577,10.37
40,"Austria","1985",35,1,2,1.16060029424258,11.6001218112293,11.5
40,"Austria","1985",35,1,3,0.978427961249757,11.6001218112293,11.5
40,"Austria","1985",35,1,1,0.946546143059551,11.6001218112293,11.5
40,"Austria","1985",35,1,4,0.955182795792601,11.6001218112293,11.5
40,"Austria","1985",35,2,1,1.2510541119098,10.37681867642,9.84
40,"Austria","1985",35,2,4,0.964674915015012,10.37681867642,9.84
40,"Austria","1985",35,2,2,1.09887040929447,10.37681867642,9.84
40,"Austria","1985",35,2,3,1.00061757908191,10.37681867642,9.84
40,"Austria","1985",40,1,1,0.98160378599504,10.9268889682349,10.88
40,"Austria","1985",40,1,3,0.975877309568574,10.9268889682349,10.88
40,"Austria","1985",40,1,4,0.96103285485015,10.9268889682349,10.88
40,"Austria","1985",40,1,2,1.10968878715519,10.9268889682349,10.88
40,"Austria","1985",40,2,3,0.988177607076882,9.39727446999422,8.9
40,"Austria","1985",40,2,4,0.961621997762299,9.39727446999422,8.9
40,"Austria","1985",40,2,2,1.06375681111631,9.39727446999422,8.9
40,"Austria","1985",40,2,1,1.23389239156736,9.39727446999422,8.9
40,"Austria","1985",45,1,4,0.964572968221488,10.2592086577807,10.2
40,"Austria","1985",45,1,1,0.937963147837822,10.2592086577807,10.2
40,"Austria","1985",45,1,2,1.11054900285705,10.2592086577807,10.2
40,"Austria","1985",45,1,3,0.986915515639161,10.2592086577807,10.2
40,"Austria","1985",45,2,1,1.26078740452358,8.64107937750241,8.03
40,"Austria","1985",45,2,2,1.04854498843899,8.64107937750241,8.03
40,"Austria","1985",45,2,3,0.981888273600257,8.64107937750241,8.03
40,"Austria","1985",45,2,4,0.96509654581836,8.64107937750241,8.03
40,"Austria","1985",50,1,1,0.945564472253506,9.637475073058,9.66
40,"Austria","1985",50,1,2,1.10355763643366,9.637475073058,9.66
40,"Austria","1985",50,1,3,0.97386086650902,9.637475073058,9.66
40,"Austria","1985",50,1,4,0.969079465977568,9.637475073058,9.66
40,"Austria","1985",50,2,2,1.02408802042767,8.27637108649743,7.69
40,"Austria","1985",50,2,4,0.970644712176728,8.27637108649743,7.69
40,"Austria","1985",50,2,1,1.24668820864385,8.27637108649743,7.69
40,"Austria","1985",50,2,3,0.982985848176818,8.27637108649743,7.69
40,"Austria","1985",55,1,4,0.976361929871255,9.23175085777606,9.31
40,"Austria","1985",55,1,3,0.964960067080885,9.23175085777606,9.31
40,"Austria","1985",55,1,2,1.08828936310448,9.23175085777606,9.31
40,"Austria","1985",55,1,1,0.949930417942343,9.23175085777606,9.31
40,"Austria","1985",55,2,2,1.01522647918608,8.14313562559774,7.61
40,"Austria","1985",55,2,1,1.22136047192939,8.14313562559774,7.61
40,"Austria","1985",55,2,4,0.963580844409,8.14313562559774,7.61
40,"Austria","1985",55,2,3,0.990943963499843,8.14313562559774,7.61
40,"Austria","1985",60,1,4,0.975265754601688,9.04430863926341,9.15
40,"Austria","1985",60,1,3,0.965691081222837,9.04430863926341,9.15
40,"Austria","1985",60,1,1,0.923116127239267,9.04430863926341,9.15
40,"Austria","1985",60,1,2,1.07963353873985,9.04430863926341,9.15
40,"Austria","1985",60,2,3,0.973673800313061,7.88385744882171,7.41
40,"Austria","1985",60,2,4,0.965905500942046,7.88385744882171,7.41
40,"Austria","1985",60,2,1,1.22169655289852,7.88385744882171,7.41
40,"Austria","1985",60,2,2,0.994194874059178,7.88385744882171,7.41
40,"Austria","1990",15,1,1,1.2656816024464,10.1756469751941,9.88
40,"Austria","1990",15,1,2,1.10251486147404,10.1756469751941,9.88
40,"Austria","1990",15,1,3,0.973027334615729,10.1756469751941,9.88
40,"Austria","1990",15,2,1,0.928712895068785,9.94328863445386,9.87
40,"Austria","1990",15,2,3,0.966001490055541,9.94328863445386,9.87
40,"Austria","1990",15,2,2,1.08311641463677,9.94328863445386,9.87
40,"Austria","1990",20,1,3,0.966342580732797,12.1367977663509,11.86
40,"Austria","1990",20,1,1,1.4000088176161,12.1367977663509,11.86
40,"Austria","1990",20,1,2,1.19663105389451,12.1367977663509,11.86
40,"Austria","1990",20,1,4,1.0235596301084,12.1367977663509,11.86
40,"Austria","1990",20,2,3,0.982756921611284,11.9219363701364,11.55
40,"Austria","1990",20,2,2,1.16489808531395,11.9219363701364,11.55
40,"Austria","1990",20,2,1,1.25935296951053,11.9219363701364,11.55
40,"Austria","1990",20,2,4,1.02100721850732,11.9219363701364,11.55
40,"Austria","1990",25,1,1,1.07850698481399,12.4345743642846,12.15
40,"Austria","1990",25,1,3,1.00406032729228,12.4345743642846,12.15
40,"Austria","1990",25,1,2,1.1891410526363,12.4345743642846,12.15
40,"Austria","1990",25,1,4,0.962186474943466,12.4345743642846,12.15
40,"Austria","1990",25,2,3,1.02685531103494,12.0488231876881,11.31
40,"Austria","1990",25,2,4,0.995172512318853,12.0488231876881,11.31
40,"Austria","1990",25,2,2,1.18769491424331,12.0488231876881,11.31
40,"Austria","1990",25,2,1,1.11883124396973,12.0488231876881,11.31
40,"Austria","1990",30,1,3,1.00256295568323,12.191199122614,11.94
40,"Austria","1990",30,1,4,0.968361849133095,12.191199122614,11.94
40,"Austria","1990",30,1,2,1.05379710762913,12.191199122614,11.94
40,"Austria","1990",30,1,1,1.28479444544177,12.191199122614,11.94
40,"Austria","1990",30,2,3,0.996354255862366,11.2884515231439,10.85
40,"Austria","1990",30,2,1,1.06389980429231,11.2884515231439,10.85
40,"Austria","1990",30,2,4,0.982376229637343,11.2884515231439,10.85
40,"Austria","1990",30,2,2,1.13151731746258,11.2884515231439,10.85
40,"Austria","1990",35,1,1,0.946546143059551,11.8750376058641,11.75
40,"Austria","1990",35,1,4,0.955182795792601,11.8750376058641,11.75
40,"Austria","1990",35,1,3,0.978427961249757,11.8750376058641,11.75
40,"Austria","1990",35,1,2,1.16060029424258,11.8750376058641,11.75
40,"Austria","1990",35,2,1,1.2510541119098,10.8477611863439,10.37
40,"Austria","1990",35,2,3,1.00061757908191,10.8477611863439,10.37
40,"Austria","1990",35,2,4,0.964674915015012,10.8477611863439,10.37
40,"Austria","1990",35,2,2,1.09887040929447,10.8477611863439,10.37
40,"Austria","1990",40,1,1,0.98160378599504,11.5403812474465,11.5
40,"Austria","1990",40,1,2,1.10968878715519,11.5403812474465,11.5
40,"Austria","1990",40,1,3,0.975877309568574,11.5403812474465,11.5
40,"Austria","1990",40,1,4,0.96103285485015,11.5403812474465,11.5
40,"Austria","1990",40,2,3,0.988177607076882,10.1999680603304,9.84
40,"Austria","1990",40,2,1,1.23389239156736,10.1999680603304,9.84
40,"Austria","1990",40,2,2,1.06375681111631,10.1999680603304,9.84
40,"Austria","1990",40,2,4,0.961621997762299,10.1999680603304,9.84
40,"Austria","1990",45,1,2,1.11054900285705,10.9499570279396,10.88
40,"Austria","1990",45,1,3,0.986915515639161,10.9499570279396,10.88
40,"Austria","1990",45,1,1,0.937963147837822,10.9499570279396,10.88
40,"Austria","1990",45,1,4,0.964572968221488,10.9499570279396,10.88
40,"Austria","1990",45,2,1,1.26078740452358,9.36659508407487,8.9
40,"Austria","1990",45,2,2,1.04854498843899,9.36659508407487,8.9
40,"Austria","1990",45,2,3,0.981888273600257,9.36659508407487,8.9
40,"Austria","1990",45,2,4,0.96509654581836,9.36659508407487,8.9
40,"Austria","1990",50,1,1,0.945564472253506,10.1988946174607,10.21
40,"Austria","1990",50,1,3,0.97386086650902,10.1988946174607,10.21
40,"Austria","1990",50,1,4,0.969079465977568,10.1988946174607,10.21
40,"Austria","1990",50,1,2,1.10355763643366,10.1988946174607,10.21
40,"Austria","1990",50,2,1,1.24668820864385,8.56748294681833,8.03
40,"Austria","1990",50,2,2,1.02408802042767,8.56748294681833,8.03
40,"Austria","1990",50,2,4,0.970644712176728,8.56748294681833,8.03
40,"Austria","1990",50,2,3,0.982985848176818,8.56748294681833,8.03
40,"Austria","1990",55,1,1,0.949930417942343,9.59510074267942,9.67
40,"Austria","1990",55,1,4,0.976361929871255,9.59510074267942,9.67
40,"Austria","1990",55,1,2,1.08828936310448,9.59510074267942,9.67
40,"Austria","1990",55,1,3,0.964960067080885,9.59510074267942,9.67
40,"Austria","1990",55,2,3,0.990943963499843,8.21274972831662,7.69
40,"Austria","1990",55,2,4,0.963580844409,8.21274972831662,7.69
40,"Austria","1990",55,2,2,1.01522647918608,8.21274972831662,7.69
40,"Austria","1990",55,2,1,1.22136047192939,8.21274972831662,7.69
40,"Austria","1990",60,1,2,1.07963353873985,9.1979242497659,9.33
40,"Austria","1990",60,1,1,0.923116127239267,9.1979242497659,9.33
40,"Austria","1990",60,1,4,0.975265754601688,9.1979242497659,9.33
40,"Austria","1990",60,1,3,0.965691081222837,9.1979242497659,9.33
40,"Austria","1990",60,2,2,0.994194874059178,8.04690896446544,7.61
40,"Austria","1990",60,2,3,0.973673800313061,8.04690896446544,7.61
40,"Austria","1990",60,2,1,1.22169655289852,8.04690896446544,7.61
40,"Austria","1990",60,2,4,0.965905500942046,8.04690896446544,7.61
40,"Austria","1995",15,1,1,1.34933398344699,10.3626178362528,9.9
40,"Austria","1995",15,1,3,0.974976840596089,10.3626178362528,9.9
40,"Austria","1995",15,1,2,1.13955591779631,10.3626178362528,9.9
40,"Austria","1995",15,2,1,1.21325530617548,10.3594581486559,9.95
40,"Austria","1995",15,2,3,0.972541296576591,10.3594581486559,9.95
40,"Austria","1995",15,2,2,1.14694042261877,10.3594581486559,9.95
40,"Austria","1995",20,1,2,1.17455377490234,12.1499045911781,11.83
40,"Austria","1995",20,1,4,1.03114721892305,12.1499045911781,11.83
40,"Austria","1995",20,1,1,1.54548730309784,12.1499045911781,11.83
40,"Austria","1995",20,1,3,0.972339323961384,12.1499045911781,11.83
40,"Austria","1995",20,2,3,0.969018850981413,11.8892953827769,11.7
40,"Austria","1995",20,2,1,0.949298810993111,11.8892953827769,11.7
40,"Austria","1995",20,2,2,1.13266531524353,11.8892953827769,11.7
40,"Austria","1995",20,2,4,1.02190428517448,11.8892953827769,11.7
40,"Austria","1995",25,1,2,1.14546221041129,12.6888491779429,12.28
40,"Austria","1995",25,1,3,1.00756805759121,12.6888491779429,12.28
40,"Austria","1995",25,1,4,0.999884145996711,12.6888491779429,12.28
40,"Austria","1995",25,1,1,1.15641269771143,12.6888491779429,12.28
40,"Austria","1995",25,2,2,1.1564693831645,12.3272096343954,11.64
40,"Austria","1995",25,2,3,1.02753042611913,12.3272096343954,11.64
40,"Austria","1995",25,2,1,1.03535933933282,12.3272096343954,11.64
40,"Austria","1995",25,2,4,1.00647989804351,12.3272096343954,11.64
40,"Austria","1995",30,1,2,1.15371265821413,12.6185972984206,12.15
40,"Austria","1995",30,1,1,1.08934632561653,12.6185972984206,12.15
40,"Austria","1995",30,1,4,0.969711678769796,12.6185972984206,12.15
40,"Austria","1995",30,1,3,1.02355957703194,12.6185972984206,12.15
40,"Austria","1995",30,2,4,1.00138159931258,12.0573793443365,11.34
40,"Austria","1995",30,2,3,1.03091452036027,12.0573793443365,11.34
40,"Austria","1995",30,2,2,1.13686155875585,12.0573793443365,11.34
40,"Austria","1995",30,2,1,1.08577859387522,12.0573793443365,11.34
40,"Austria","1995",35,1,1,1.17069418893584,12.0846975485991,11.94
40,"Austria","1995",35,1,4,0.955885280580893,12.0846975485991,11.94
40,"Austria","1995",35,1,3,0.99239332316202,12.0846975485991,11.94
40,"Austria","1995",35,1,2,1.0373030661143,12.0846975485991,11.94
40,"Austria","1995",35,2,2,1.12944277212523,11.2672461570791,10.85
40,"Austria","1995",35,2,1,1.03068460840485,11.2672461570791,10.85
40,"Austria","1995",35,2,3,0.99293913287274,11.2672461570791,10.85
40,"Austria","1995",35,2,4,0.985876474504088,11.2672461570791,10.85
40,"Austria","1995",40,1,1,0.98160378599504,11.7986599705958,11.75
40,"Austria","1995",40,1,3,0.975877309568574,11.7986599705958,11.75
40,"Austria","1995",40,1,4,0.96103285485015,11.7986599705958,11.75
40,"Austria","1995",40,1,2,1.10968878715519,11.7986599705958,11.75
40,"Austria","1995",40,2,4,0.961621997762299,10.6681448221062,10.37
40,"Austria","1995",40,2,2,1.06375681111631,10.6681448221062,10.37
40,"Austria","1995",40,2,3,0.988177607076882,10.6681448221062,10.37
40,"Austria","1995",40,2,1,1.23389239156736,10.6681448221062,10.37
40,"Austria","1995",45,1,3,0.986915515639161,11.5819616953651,11.51
40,"Austria","1995",45,1,4,0.964572968221488,11.5819616953651,11.51
40,"Austria","1995",45,1,2,1.11054900285705,11.5819616953651,11.51
40,"Austria","1995",45,1,1,0.937963147837822,11.5819616953651,11.51
40,"Austria","1995",45,2,3,0.981888273600257,10.1523891803303,9.84
40,"Austria","1995",45,2,2,1.04854498843899,10.1523891803303,9.84
40,"Austria","1995",45,2,4,0.96509654581836,10.1523891803303,9.84
40,"Austria","1995",45,2,1,1.26078740452358,10.1523891803303,9.84
40,"Austria","1995",50,1,1,0.945564472253506,10.8842887556454,10.89
40,"Austria","1995",50,1,2,1.10355763643366,10.8842887556454,10.89
40,"Austria","1995",50,1,3,0.97386086650902,10.8842887556454,10.89
40,"Austria","1995",50,1,4,0.969079465977568,10.8842887556454,10.89
40,"Austria","1995",50,2,4,0.970644712176728,9.30310064001962,8.91
40,"Austria","1995",50,2,1,1.24668820864385,9.30310064001962,8.91
40,"Austria","1995",50,2,3,0.982985848176818,9.30310064001962,8.91
40,"Austria","1995",50,2,2,1.02408802042767,9.30310064001962,8.91
40,"Austria","1995",55,1,1,0.949930417942343,10.1628247955622,10.22
40,"Austria","1995",55,1,2,1.08828936310448,10.1628247955622,10.22
40,"Austria","1995",55,1,4,0.976361929871255,10.1628247955622,10.22
40,"Austria","1995",55,1,3,0.964960067080885,10.1628247955622,10.22
40,"Austria","1995",55,2,1,1.22136047192939,8.51209359571842,8.03
