"country","year","iso","cc","hlo_mean","edu_exp_","tp_","GEO","fit1","lwr1","upr1","hlo","year_1945","year_1950","year_1955","year_1960","year_1965","year_1970","year_1975","year_1980","year_1985","year_1990"
"Turkey",1975,792,"Turkey",NA,3.63147,31.01484,"Western Asia",383.601567571884,367.47001801271,399.733117131059,383.601567571884,0,0,0,0,0,0,1,0,0,0
"Turkey",1980,792,"Turkey",NA,2.16001,28.45489,"Western Asia",386.127392890809,370.018985084997,402.235800696622,386.127392890809,0,0,0,0,0,0,0,1,0,0
"Turkey",1985,792,"Turkey",NA,1.62384,31.00474,"Western Asia",377.966083743572,360.309816819928,395.622350667217,377.966083743572,0,0,0,0,0,0,0,0,1,0
"Turkey",1990,792,"Turkey",NA,3.39515,29.20462,"Western Asia",387.655608941954,372.218261743497,403.09295614041,387.655608941954,0,0,0,0,0,0,0,0,0,1
"Turkmenistan",1970,795,"Turkmenistan",NA,4.57293,27.5038,"Central Asia",443.122751112232,405.1867809371,481.058721287364,443.122751112232,0,0,0,0,0,1,0,0,0,0
"Turkmenistan",1975,795,"Turkmenistan",NA,4.051205,23.22307,"Central Asia",452.814240906803,415.196896873196,490.431584940411,452.814240906803,0,0,0,0,0,0,1,0,0,0
"Turkmenistan",1980,795,"Turkmenistan",NA,3.52948,25.96281,"Central Asia",444.198493857587,406.384124170051,482.012863545124,444.198493857587,0,0,0,0,0,0,0,1,0,0
"Turkmenistan",1985,795,"Turkmenistan",NA,4.125498,22.46879,"Central Asia",454.990689811314,417.400926634655,492.580452987973,454.990689811314,0,0,0,0,0,0,0,0,1,0
"Turkmenistan",1990,795,"Turkmenistan",NA,6.88689,21.0162,"Central Asia",466.566144768667,427.833910460909,505.298379076424,466.566144768667,0,0,0,0,0,0,0,0,0,1
"Uganda",1970,800,"Uganda",NA,3.300733,33.33924,"Eastern Africa",372.588204504913,353.760566821911,391.415842187916,372.588204504913,0,0,0,0,0,1,0,0,0,0
"Uganda",1975,800,"Uganda",NA,2.94881,34.54041,"Eastern Africa",368.463444501347,349.646576422385,387.280312580309,368.463444501347,0,0,0,0,0,0,1,0,0,0
"Uganda",1980,800,"Uganda",NA,2.21099,34.80533,"Eastern Africa",365.691849764794,346.078171680878,385.305527848711,365.691849764794,0,0,0,0,0,0,0,1,0,0
"Uganda",1985,800,"Uganda",NA,4.267805,31.45903,"Eastern Africa",380.218506593462,361.283605184743,399.153408002181,380.218506593462,0,0,0,0,0,0,0,0,1,0
"Uganda",1990,800,"Uganda",NA,6.073288,30.45225,"Eastern Africa",387.935616958107,367.888020486996,407.983213429219,387.935616958107,0,0,0,0,0,0,0,0,0,1
"Ukraine",1970,804,"Ukraine",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,0,0,0,0,0,1,0,0,0,0
"Ukraine",1975,804,"Ukraine",NA,4.051205,27.981,"Eastern Europe",470.057457535667,454.600913118703,485.51400195263,470.057457535667,0,0,0,0,0,0,1,0,0,0
"Ukraine",1980,804,"Ukraine",NA,3.52948,28.02464,"Eastern Europe",468.47231402931,452.822662943261,484.121965115358,468.47231402931,0,0,0,0,0,0,0,1,0,0
"Ukraine",1985,804,"Ukraine",NA,4.125498,26.39354,"Eastern Europe",474.406584849672,459.422433440978,489.390736258367,474.406584849672,0,0,0,0,0,0,0,0,1,0
"Ukraine",1990,804,"Ukraine",NA,4.721516,20.99915,"Eastern Europe",490.154364073583,476.266833665983,504.041894481183,490.154364073583,0,0,0,0,0,0,0,0,0,1
"United Arab Emirates",1970,784,"United Arab Emirates",NA,3.685292,21.95229,"Western Asia",407.385710204392,394.203293152356,420.568127256428,407.385710204392,0,0,0,0,0,1,0,0,0,0
"United Arab Emirates",1975,784,"United Arab Emirates",NA,3.981776,15.81273,"Western Asia",424.231933321137,411.812632863658,436.651233778617,424.231933321137,0,0,0,0,0,0,1,0,0,0
"United Arab Emirates",1980,784,"United Arab Emirates",NA,4.347406,19.9741,"Western Asia",414.411486262212,401.571106278,427.251866246423,414.411486262212,0,0,0,0,0,0,0,1,0,0
"United Arab Emirates",1985,784,"United Arab Emirates",NA,4.264387,23.34273,"Western Asia",405.393004146362,391.842609693881,418.943398598843,405.393004146362,0,0,0,0,0,0,0,0,1,0
"United Arab Emirates",1990,784,"United Arab Emirates",NA,5.658722,17.62489,"Western Asia",424.235617160031,410.517192539591,437.954041780471,424.235617160031,0,0,0,0,0,0,0,0,0,1
"United Kingdom of Great Britain and Northern Ireland",1970,826,"United Kingdom of Great Britain and Northern Ireland",NA,5.25776,22.1948,"Northern Europe",478.101932873515,465.076090042358,491.127775704672,478.101932873515,0,0,0,0,0,1,0,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1975,826,"United Kingdom of Great Britain and Northern Ireland",NA,6.252117,20.00078,"Northern Europe",486.627503231332,473.994998598342,499.260007864322,486.627503231332,0,0,0,0,0,0,1,0,0,0
"United Kingdom of Great Britain and Northern Ireland",1980,826,"United Kingdom of Great Britain and Northern Ireland",NA,5.10156,18.48623,"Northern Europe",487.332240541417,474.87589677171,499.788584311123,487.332240541417,0,0,0,0,0,0,0,1,0,0
"United Kingdom of Great Britain and Northern Ireland",1985,826,"United Kingdom of Great Britain and Northern Ireland",NA,4.348032,19.43981,"Northern Europe",482.720532372948,469.402331806132,496.038732939764,482.720532372948,0,0,0,0,0,0,0,0,1,0
"United Kingdom of Great Britain and Northern Ireland",1990,826,"United Kingdom of Great Britain and Northern Ireland",511,4.34083,19.75682,"Northern Europe",481.873556593563,468.509023073053,495.238090114073,481.873556593563,0,0,0,0,0,0,0,0,0,1
"United Republic of Tanzania",1970,834,"United Republic of Tanzania",NA,3.576668,46.7639,"Eastern Africa",338.358979029863,321.128409120501,355.589548939224,338.358979029863,0,0,0,0,0,1,0,0,0,0
"United Republic of Tanzania",1975,834,"United Republic of Tanzania",NA,3.702188,48.24096,"Eastern Africa",334.86124413258,317.534015101028,352.188473164133,334.86124413258,0,0,0,0,0,0,1,0,0,0
"United Republic of Tanzania",1980,834,"United Republic of Tanzania",NA,4.530663,40.24242,"Eastern Africa",358.05541349224,340.755968399099,375.35485858538,358.05541349224,0,0,0,0,0,0,0,1,0,0
"United Republic of Tanzania",1985,834,"United Republic of Tanzania",NA,2.24927,33.33787,"Eastern Africa",369.626491679975,349.686018054751,389.5669653052,369.626491679975,0,0,0,0,0,0,0,0,1,0
"United Republic of Tanzania",1990,834,"United Republic of Tanzania",NA,2.13807,35.89601,"Eastern Africa",362.642044698487,343.181460187235,382.102629209739,362.642044698487,0,0,0,0,0,0,0,0,0,1
"United States of America",1970,840,"United States of America",470.27,5.072641,22.34926,"Northern America",484.721218758631,461.766448308455,507.675989208808,484.721218758631,0,0,0,0,0,1,0,0,0,0
"United States of America",1975,840,"United States of America",471.4,4.575784,20.49881,"Northern America",488.145413741896,465.548089369325,510.742738114466,488.145413741896,0,0,0,0,0,0,1,0,0,0
"United States of America",1980,840,"United States of America",477.28,6.591778,17.61274,"Northern America",501.356810183454,477.789761998428,524.92385836848,501.356810183454,0,0,0,0,0,0,0,1,0,0
"United States of America",1985,840,"United States of America",477.74,4.244009,16.33645,"Northern America",498.063918659989,475.71242706561,520.415410254368,498.063918659989,0,0,0,0,0,0,0,0,1,0
"United States of America",1990,840,"United States of America",494.25,4.661194,15.63352,"Northern America",501.073470003871,478.761121637312,523.38581837043,501.073470003871,0,0,0,0,0,0,0,0,0,1
"United States Virgin Islands",1970,850,"United States Virgin Islands",NA,NA,23.64214,"Caribbean",NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0
"United States Virgin Islands",1975,850,"United States Virgin Islands",NA,NA,15.66046,"Caribbean",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
"United States Virgin Islands",1980,850,"United States Virgin Islands",NA,NA,14.2,"Caribbean",NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0
"United States Virgin Islands",1985,850,"United States Virgin Islands",NA,NA,14.16872,"Caribbean",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
"United States Virgin Islands",1990,850,"United States Virgin Islands",NA,NA,14.18325,"Caribbean",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1
"Uruguay",1970,858,"Uruguay",NA,3.004822,26.43254,"South America",370.185251113633,355.743322185734,384.627180041531,370.185251113633,0,0,0,0,0,1,0,0,0,0
"Uruguay",1975,858,"Uruguay",NA,1.98713,23.6578,"South America",374.550877689194,358.905751968302,390.196003410086,374.550877689194,0,0,0,0,0,0,1,0,0,0
"Uruguay",1980,858,"Uruguay",NA,2.26645,21.87815,"South America",379.979384976532,364.681052548449,395.277717404616,379.979384976532,0,0,0,0,0,0,0,1,0,0
"Uruguay",1985,858,"Uruguay",NA,2.83481,23.07214,"South America",378.468686056019,363.960930998165,392.976441113873,378.468686056019,0,0,0,0,0,0,0,0,1,0
"Uruguay",1990,858,"Uruguay",NA,2.387443,21.09352,"South America",382.366678484336,367.179181902404,397.554175066269,382.366678484336,0,0,0,0,0,0,0,0,0,1
"Uzbekistan",1970,860,"Uzbekistan",NA,4.57293,27.5038,"Central Asia",443.122751112232,405.1867809371,481.058721287364,443.122751112232,0,0,0,0,0,1,0,0,0,0
"Uzbekistan",1975,860,"Uzbekistan",NA,4.051205,23.22307,"Central Asia",452.814240906803,415.196896873196,490.431584940411,452.814240906803,0,0,0,0,0,0,1,0,0,0
"Uzbekistan",1980,860,"Uzbekistan",NA,3.52948,24.10745,"Central Asia",449.036704825014,411.320489079697,486.75292057033,449.036704825014,0,0,0,0,0,0,0,1,0,0
"Uzbekistan",1985,860,"Uzbekistan",NA,4.125498,24.11801,"Central Asia",450.690028865892,413.035508905866,488.344548825918,450.690028865892,0,0,0,0,0,0,0,0,1,0
"Uzbekistan",1990,860,"Uzbekistan",NA,6.88689,21.67706,"Central Asia",464.842824173239,426.080284244963,503.605364101514,464.842824173239,0,0,0,0,0,0,0,0,0,1
"Vanuatu",1970,548,"Vanuatu",NA,5.643403,24.3746,"Oceania",455.296952315266,434.162792995709,476.431111634822,455.296952315266,0,0,0,0,0,1,0,0,0,0
"Vanuatu",1975,548,"Vanuatu",NA,6.29366,23.61791,"Oceania",459.103991724649,437.763422937364,480.444560511934,459.103991724649,0,0,0,0,0,0,1,0,0,0
"Vanuatu",1980,548,"Vanuatu",NA,8.249955,22.91894,"Oceania",466.443740574431,442.878512633136,490.008968515726,466.443740574431,0,0,0,0,0,0,0,1,0,0
"Vanuatu",1985,548,"Vanuatu",NA,5.863735,25.7732,"Oceania",452.271201322826,430.821250173631,473.721152472021,452.271201322826,0,0,0,0,0,0,0,0,1,0
"Vanuatu",1990,548,"Vanuatu",NA,4.38802,29.77164,"Oceania",437.682753252257,415.498142527123,459.86736397739,437.682753252257,0,0,0,0,0,0,0,0,0,1
"Venezuela (Bolivarian Republic of)",1970,862,"Venezuela (Bolivarian Republic of)",NA,3.660835,33.8359,"South America",352.72961065088,337.091132420063,368.368088881697,352.72961065088,0,0,0,0,0,1,0,0,0,0
"Venezuela (Bolivarian Republic of)",1975,862,"Venezuela (Bolivarian Republic of)",NA,4.469245,29.81992,"South America",365.481896216336,350.681348407272,380.282444025401,365.481896216336,0,0,0,0,0,0,1,0,0,0
"Venezuela (Bolivarian Republic of)",1980,862,"Venezuela (Bolivarian Republic of)",NA,4.371948,26.84317,"South America",372.969956735878,358.754092257101,387.185821214655,372.969956735878,0,0,0,0,0,0,0,1,0,0
"Venezuela (Bolivarian Republic of)",1985,862,"Venezuela (Bolivarian Republic of)",NA,3.90462,25.78056,"South America",374.422982416522,360.419429744463,388.426535088581,374.422982416522,0,0,0,0,0,0,0,0,1,0
"Venezuela (Bolivarian Republic of)",1990,862,"Venezuela (Bolivarian Republic of)",NA,4.025377,25.02137,"South America",376.743270635484,362.79925250713,390.687288763839,376.743270635484,0,0,0,0,0,0,0,0,0,1
"Viet Nam",1970,704,"Viet Nam",NA,3.552244,30.66918,"South-Eastern Asia",457.800736665999,439.357598013388,476.24387531861,457.800736665999,0,0,0,0,0,1,0,0,0,0
"Viet Nam",1975,704,"Viet Nam",NA,2.804652,35.1135,"South-Eastern Asia",444.102987489968,424.464239150212,463.741735829724,444.102987489968,0,0,0,0,0,0,1,0,0,0
"Viet Nam",1980,704,"Viet Nam",NA,3.164941,37.53762,"South-Eastern Asia",438.797694239866,418.427526107097,459.167862372635,438.797694239866,0,0,0,0,0,0,0,1,0,0
"Viet Nam",1985,704,"Viet Nam",NA,3.450064,34.8448,"South-Eastern Asia",446.623834713737,427.096427584309,466.151241843165,446.623834713737,0,0,0,0,0,0,0,0,1,0
"Viet Nam",1990,704,"Viet Nam",NA,3.050866,35.03286,"South-Eastern Asia",445.007632803816,425.436153885375,464.579111722256,445.007632803816,0,0,0,0,0,0,0,0,0,1
"Western Sahara",1970,732,"Western Sahara",NA,NA,30.7618,"Northern Africa",NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0
"Western Sahara",1975,732,"Western Sahara",NA,NA,34.83784,"Northern Africa",NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0
"Western Sahara",1980,732,"Western Sahara",NA,NA,32.10548,"Northern Africa",NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0
"Western Sahara",1985,732,"Western Sahara",NA,NA,29.85613,"Northern Africa",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0
"Western Sahara",1990,732,"Western Sahara",NA,NA,28.26744,"Northern Africa",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1
"Yemen",1970,887,"Yemen",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,0,0,0,0,0,1,0,0,0,0
"Yemen",1975,887,"Yemen",NA,3.981776,23.22307,"Western Asia",404.9080348538,391.451452402899,418.364617304701,404.9080348538,0,0,0,0,0,0,1,0,0,0
"Yemen",1980,887,"Yemen",NA,4.347406,21.61777,"Western Asia",410.125298017974,396.964926619696,423.285669416251,410.125298017974,0,0,0,0,0,0,0,1,0,0
"Yemen",1985,887,"Yemen",NA,4.264387,22.12853,"Western Asia",408.55926608833,395.312922200013,421.805609976647,408.55926608833,0,0,0,0,0,0,0,0,1,0
"Yemen",1990,887,"Yemen",NA,5.658722,20.40946,"Western Asia",416.974310937213,402.797729739822,431.150892134605,416.974310937213,0,0,0,0,0,0,0,0,0,1
"Zambia",1970,894,"Zambia",NA,5.359006,47.88849,"Eastern Africa",340.452856416321,322.4070307095,358.498682123142,340.452856416321,0,0,0,0,0,1,0,0,0,0
"Zambia",1975,894,"Zambia",NA,5.370736,47.37059,"Eastern Africa",341.836461472451,323.842094707716,359.830828237185,341.836461472451,0,0,0,0,0,0,1,0,0,0
"Zambia",1980,894,"Zambia",NA,4.731776,47.58731,"Eastern Africa",339.469357797959,321.97289162086,356.965823975057,339.469357797959,0,0,0,0,0,0,0,1,0,0
"Zambia",1985,894,"Zambia",NA,3.382363,46.16634,"Eastern Africa",339.369262988194,322.10249236218,356.636033614209,339.369262988194,0,0,0,0,0,0,0,0,1,0
"Zambia",1990,894,"Zambia",NA,2.141943,42.54812,"Eastern Africa",345.306300430576,326.858086627477,363.754514233674,345.306300430576,0,0,0,0,0,0,0,0,0,1
"Zimbabwe",1970,716,"Zimbabwe",NA,3.576668,40.76829,"Eastern Africa",353.993694696047,336.675556961808,371.311832430286,353.993694696047,0,0,0,0,0,1,0,0,0,0
"Zimbabwe",1975,716,"Zimbabwe",NA,2.31784,40.58699,"Eastern Africa",350.916383439361,332.506538161703,369.326228717018,350.916383439361,0,0,0,0,0,0,1,0,0,0
"Zimbabwe",1980,716,"Zimbabwe",NA,3.958175,41.90759,"Eastern Africa",352.098656714409,334.961985905827,369.235327522991,352.098656714409,0,0,0,0,0,0,0,1,0,0
"Zimbabwe",1985,716,"Zimbabwe",NA,10.92138,38.83361,"Eastern Africa",379.751951364633,350.092285070307,409.41161765896,379.751951364633,0,0,0,0,0,0,0,0,1,0
"Zimbabwe",1990,716,"Zimbabwe",NA,26.37015,38.07519,"Eastern Africa",425.297556474789,344.246783121159,506.34832982842,425.297556474789,0,0,0,0,0,0,0,0,0,1
"Afghanistan",1945,4,"Afghanistan",NA,1.23514,39.24977,"Southern Asia",333.454138820221,306.846228401567,360.062049238874,333.454138820221,1,0,0,0,0,0,0,0,0,0
"Albania",1945,8,"Albania",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,1,0,0,0,0,0,0,0,0,0
"Algeria",1945,12,"Algeria",NA,4.61921,40.00059,"Northern Africa",338.302415674924,310.615815704607,365.989015645241,338.302415674924,1,0,0,0,0,0,0,0,0,0
"Angola",1945,24,"Angola",NA,4.364556,40.11174,"Middle Africa",356.458571102,317.862739168517,395.054403035484,356.458571102,1,0,0,0,0,0,0,0,0,0
"Antigua and Barbuda",1945,28,"Antigua and Barbuda",NA,5.809939,25.30054,"Caribbean",393.231105160483,360.107328391799,426.354881929167,393.231105160483,1,0,0,0,0,0,0,0,0,0
"Argentina",1945,32,"Argentina",NA,1.774583,19.01778,"South America",386.051214748353,369.584681363051,402.517748133655,386.051214748353,1,0,0,0,0,0,0,0,0,0
"Armenia",1945,51,"Armenia",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,1,0,0,0,0,0,0,0,0,0
"Aruba",1945,533,"Aruba",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,1,0,0,0,0,0,0,0,0,0
"Australia",1945,36,"Australia",484,4.750015,23.6405,"Oceania",454.6917705567,433.679179597009,475.704361516391,454.6917705567,1,0,0,0,0,0,0,0,0,0
"Austria",1945,40,"Austria",NA,4.410214,21.2189,"Western Europe",482.893550628997,469.400755552763,496.38634570523,482.893550628997,1,0,0,0,0,0,0,0,0,0
"Azerbaijan",1945,31,"Azerbaijan",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,1,0,0,0,0,0,0,0,0,0
"Bahamas",1945,44,"Bahamas",NA,5.809939,44.15203,"Caribbean",344.072189548241,306.663219002205,381.481160094276,344.072189548241,1,0,0,0,0,0,0,0,0,0
"Bahrain",1945,48,"Bahrain",NA,3.685292,22.74675,"Western Asia",405.314001702979,391.955549529395,418.672453876564,405.314001702979,1,0,0,0,0,0,0,0,0,0
"Bangladesh",1945,50,"Bangladesh",NA,2.268256,47.6137,"Southern Asia",314.557113558922,286.890734177811,342.223492940034,314.557113558922,1,0,0,0,0,0,0,0,0,0
"Barbados",1945,52,"Barbados",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,1,0,0,0,0,0,0,0,0,0
"Belarus",1945,112,"Belarus",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,1,0,0,0,0,0,0,0,0,0
"Belgium",1945,56,"Belgium",NA,4.173138,19.50756,"Western Europe",486.687611190706,473.367929855302,500.007292526111,486.687611190706,1,0,0,0,0,0,0,0,0,0
"Belize",1945,84,"Belize",NA,2.648185,35.21421,"Central America",357.298400492265,335.14414279541,379.452658189121,357.298400492265,1,0,0,0,0,0,0,0,0,0
"Benin",1945,204,"Benin",NA,3.425147,44.67806,"Western Africa",273.408197817531,252.769248924466,294.047146710596,273.408197817531,1,0,0,0,0,0,0,0,0,0
"Bhutan",1945,64,"Bhutan",NA,2.268256,21.72664,"Southern Asia",382.062642192948,356.380948687637,407.744335698259,382.062642192948,1,0,0,0,0,0,0,0,0,0
"Bolivia (Plurinational State of)",1945,68,"Bolivia (Plurinational State of)",NA,3.004822,29.15234,"South America",363.092845225177,348.319690588341,377.865999862012,363.092845225177,1,0,0,0,0,0,0,0,0,0
"Bosnia and Herzegovina",1945,70,"Bosnia and Herzegovina",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,1,0,0,0,0,0,0,0,0,0
"Botswana",1945,72,"Botswana",NA,3.807665,34.33074,"Southern Africa",329.28441191189,304.383570411767,354.185253412014,329.28441191189,1,0,0,0,0,0,0,0,0,0
"Brazil",1945,76,"Brazil",NA,3.004822,28.01019,"South America",366.07122282114,351.46354184108,380.6789038012,366.07122282114,1,0,0,0,0,0,0,0,0,0
"Brunei Darussalam",1945,96,"Brunei Darussalam",NA,5.491892,20.97993,"South-Eastern Asia",488.537436826164,469.966380082262,507.108493570065,488.537436826164,1,0,0,0,0,0,0,0,0,0
"Bulgaria",1945,100,"Bulgaria",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,1,0,0,0,0,0,0,0,0,0
"Burkina Faso",1945,854,"Burkina Faso",NA,3.425147,45.95648,"Western Africa",270.074469772851,249.357209858263,290.791729687439,270.074469772851,1,0,0,0,0,0,0,0,0,0
"Burundi",1945,108,"Burundi",NA,3.576668,34.70801,"Eastern Africa",369.797049927202,351.484863367607,388.109236486796,369.797049927202,1,0,0,0,0,0,0,0,0,0
"Cambodia",1945,116,"Cambodia",NA,3.552244,20.19415,"South-Eastern Asia",485.116408573403,467.712063134954,502.520754011851,485.116408573403,1,0,0,0,0,0,0,0,0,0
"Cameroon",1945,120,"Cameroon",NA,3.22188,49.12553,"Middle Africa",329.730845959532,292.075915734902,367.385776184161,329.730845959532,1,0,0,0,0,0,0,0,0,0
"Canada",1945,124,"Canada",NA,7.263183,22.34926,"Northern America",490.898879917713,465.838418380973,515.959341454453,490.898879917713,1,0,0,0,0,0,0,0,0,0
"Cape Verde",1945,132,"Cape Verde",NA,3.425147,39.96115,"Western Africa",285.708455284741,265.055558228212,306.361352341271,285.708455284741,1,0,0,0,0,0,0,0,0,0
"Central African Republic",1945,140,"Central African Republic",NA,4.364556,65.01951,"Middle Africa",291.506731034232,251.85260497147,331.160857096994,291.506731034232,1,0,0,0,0,0,0,0,0,0
"Chad",1945,148,"Chad",NA,4.364556,65.44727,"Middle Africa",290.391263888542,250.658758277576,330.123769499509,290.391263888542,1,0,0,0,0,0,0,0,0,0
"Channel Islands",1945,830,"Channel Islands",NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0
"Chile",1945,152,"Chile",340.61,3.75121,29.15234,"South America",365.197772753252,350.717636133653,379.67790937285,365.197772753252,1,0,0,0,0,0,0,0,0,0
"China",1945,156,"China",NA,1.601367,28.58625,"Eastern Asia",540.822302669658,524.485485955703,557.159119383613,540.822302669658,1,0,0,0,0,0,0,0,0,0
"Colombia",1945,170,"Colombia",NA,3.004822,35.59323,"South America",346.296975616051,329.947801815915,362.646149416187,346.296975616051,1,0,0,0,0,0,0,0,0,0
"Comoros",1945,174,"Comoros",NA,3.576668,40.14402,"Eastern Africa",355.621599771415,338.241631825136,373.001567717694,355.621599771415,1,0,0,0,0,0,0,0,0,0
"Congo",1945,178,"Congo",NA,5.507233,63.12991,"Middle Africa",299.656752141024,259.25901019474,340.054494087308,299.656752141024,1,0,0,0,0,0,0,0,0,0
"Costa Rica",1945,188,"Costa Rica",NA,2.648185,29.28152,"Central America",372.769040057817,351.230421506898,394.307658608735,372.769040057817,1,0,0,0,0,0,0,0,0,0
"Cote d'Ivoire",1945,384,"Cote d'Ivoire",NA,6.533312,44.76986,"Western Africa",281.934308912719,258.784305349781,305.084312475658,281.934308912719,1,0,0,0,0,0,0,0,0,0
"Croatia",1945,191,"Croatia",NA,2.733934,24.05337,"Southern Europe",442.182457978296,427.57422392516,456.790692031433,442.182457978296,1,0,0,0,0,0,0,0,0,0
"Cuba",1945,192,"Cuba",NA,5.809939,27.66131,"Caribbean",387.074939615483,353.641545480739,420.508333750226,387.074939615483,1,0,0,0,0,0,0,0,0,0
"Curaçao",1945,531,"Curaçao",NA,5.809939,31.97295,"Caribbean",375.831502257992,341.652992052268,410.010012463715,375.831502257992,1,0,0,0,0,0,0,0,0,0
"Cyprus",1945,196,"Cyprus",NA,3.685292,28.72284,"Western Asia",389.730188221861,374.514607571222,404.9457688725,389.730188221861,1,0,0,0,0,0,0,0,0,0
"Czech Republic",1945,203,"Czech Republic",NA,4.57293,27.02714,"Eastern Europe",474.016176190119,458.813494467141,489.218857913097,474.016176190119,1,0,0,0,0,0,0,0,0,0
"Democratic People's Republic of Korea",1945,408,"Democratic People's Republic of Korea",NA,2.39059,35.19659,"Eastern Asia",525.810288062216,509.017447842417,542.603128282015,525.810288062216,1,0,0,0,0,0,0,0,0,0
"Democratic Republic of the Congo",1945,180,"Democratic Republic of the Congo",NA,4.364556,42.32411,"Middle Africa",350.68938733281,312.286852002783,389.091922662837,350.68938733281,1,0,0,0,0,0,0,0,0,0
"Denmark",1945,208,"Denmark",NA,6.335604,19.63656,"Northern Europe",487.812723526917,475.202086583204,500.42336047063,487.812723526917,1,0,0,0,0,0,0,0,0,0
"Djibouti",1945,262,"Djibouti",NA,3.576668,35.30843,"Eastern Africa",368.231338351517,350.055113357762,386.407563345272,368.231338351517,1,0,0,0,0,0,0,0,0,0
"Dominican Republic",1945,214,"Dominican Republic",NA,2.64079,54.69308,"Caribbean",307.646876150439,266.709225784849,348.58452651603,307.646876150439,1,0,0,0,0,0,0,0,0,0
"Ecuador",1945,218,"Ecuador",NA,1.941115,37.44874,"South America",338.45855818922,320.636591810983,356.280524567457,338.45855818922,1,0,0,0,0,0,0,0,0,0
"Egypt",1945,818,"Egypt",NA,4.76483,37.98025,"Northern Africa",343.981514501205,316.765681665053,371.197347337358,343.981514501205,1,0,0,0,0,0,0,0,0,0
"El Salvador",1945,222,"El Salvador",NA,2.648185,35.21421,"Central America",357.298400492265,335.14414279541,379.452658189121,357.298400492265,1,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",1945,226,"Equatorial Guinea",NA,4.364556,57.10635,"Middle Africa",312.141830151923,273.585677077884,350.697983225963,312.141830151923,1,0,0,0,0,0,0,0,0,0
"Eritrea",1945,232,"Eritrea",NA,3.576668,42.55424,"Eastern Africa",349.33648376271,332.140938703049,366.532028822372,349.33648376271,1,0,0,0,0,0,0,0,0,0
"Estonia",1945,233,"Estonia",NA,5.414495,19.63656,"Northern Europe",485.215056240656,472.754565561382,497.67554691993,485.215056240656,1,0,0,0,0,0,0,0,0,0
"Ethiopia",1945,231,"Ethiopia",NA,3.576668,46.53028,"Eastern Africa",338.968188480433,321.751504486964,356.184872473902,338.968188480433,1,0,0,0,0,0,0,0,0,0
"Fiji",1945,242,"Fiji",NA,5.643403,24.9775,"Oceania",453.724773658692,432.496462736611,474.953084580773,453.724773658692,1,0,0,0,0,0,0,0,0,0
"Finland",1945,246,"Finland",528.76,5.06199,20.575,"Northern Europe",481.773774328895,468.988705941649,494.558842716142,481.773774328895,1,0,0,0,0,0,0,0,0,0
"France",1945,250,"France",438.91,3.48704,22.16482,"Western Europe",477.823389908507,463.576499707472,492.070280109541,477.823389908507,1,0,0,0,0,0,0,0,0,0
"French Guiana",1945,254,"French Guiana",NA,3.004822,24.30406,"South America",375.735675440959,361.398066435859,390.073284446059,375.735675440959,1,0,0,0,0,0,0,0,0,0
"French Polynesia",1945,258,"French Polynesia",NA,5.643403,24.61035,"Oceania",454.682188476673,433.512068939951,475.852308013396,454.682188476673,1,0,0,0,0,0,0,0,0,0
"Gabon",1945,266,"Gabon",NA,4.364556,46.92907,"Middle Africa",338.681061198496,300.501486426313,376.86063597068,338.681061198496,1,0,0,0,0,0,0,0,0,0
"Gambia",1945,270,"Gambia",NA,3.425147,27.5177,"Western Africa",318.157164032705,295.295864802222,341.018463263188,318.157164032705,1,0,0,0,0,0,0,0,0,0
"Georgia",1945,268,"Georgia",NA,3.685292,27.5038,"Western Asia",392.909071402339,378.140159684063,407.677983120615,392.909071402339,1,0,0,0,0,0,0,0,0,0
