iso,year,tp_,GEO
4,1970,39.24977,"Southern Asia"
4,1975,36.5322,"Southern Asia"
4,1980,37.87589,"Southern Asia"
4,1985,36.40558,"Southern Asia"
4,1990,49.26471,"Southern Asia"
4,1995,32.64443,"Southern Asia"
4,2000,31.86219,"Southern Asia"
4,2005,42.91563,"Southern Asia"
4,2010,44.58134,"Southern Asia"
4,2015,46.18569,"Southern Asia"
8,1970,24.05337,"Southern Europe"
8,1975,19.13892,"Southern Europe"
8,1980,17.94964,"Southern Europe"
8,1985,17.73649,"Southern Europe"
8,1990,15.68515,"Southern Europe"
8,1995,22.75761,"Southern Europe"
8,2000,21.93856,"Southern Europe"
8,2005,19.79287,"Southern Europe"
8,2010,19.41964,"Southern Europe"
8,2015,18.08292,"Southern Europe"
12,1970,40.00059,"Northern Africa"
12,1975,39.35215,"Northern Africa"
12,1980,33.53637,"Northern Africa"
12,1985,27.9779,"Northern Africa"
12,1990,27.68756,"Northern Africa"
12,1995,27.5337,"Northern Africa"
12,2000,27.57514,"Northern Africa"
12,2005,24.01662,"Northern Africa"
12,2010,23.33632,"Northern Africa"
12,2015,24.15421,"Northern Africa"
16,1970,22.09527,"Oceania"
16,1975,22.55809,"Oceania"
16,1980,18.98035,"Oceania"
16,1985,17.77066,"Oceania"
16,1990,16.96922,"Oceania"
16,1995,19.00528,"Oceania"
16,2000,19.43101,"Oceania"
16,2005,23.91441,"Oceania"
16,2010,20.76926,"Oceania"
16,2015,17.60879,"Oceania"
20,1970,24.05337,"Southern Europe"
20,1975,15.38732,"Southern Europe"
20,1980,9.72676,"Southern Europe"
20,1985,17.73649,"Southern Europe"
20,1990,15.68515,"Southern Europe"
20,1995,16.87588,"Southern Europe"
20,2000,12.46921,"Southern Europe"
20,2005,10.51417,"Southern Europe"
20,2010,9.583602,"Southern Europe"
20,2015,10.25047,"Southern Europe"
24,1970,40.11174,"Middle Africa"
24,1975,50.13342,"Middle Africa"
24,1980,33.34781,"Middle Africa"
24,1985,32.09739,"Middle Africa"
24,1990,29.52888,"Middle Africa"
24,1995,41.75324,"Middle Africa"
24,2000,48.8688,"Middle Africa"
24,2005,41.0124,"Middle Africa"
24,2010,44.06479,"Middle Africa"
24,2015,50.02951,"Middle Africa"
28,1970,25.30054,"Caribbean"
28,1975,24.10168,"Caribbean"
28,1980,24.72464,"Caribbean"
28,1985,24.19762,"Caribbean"
28,1990,21.63677,"Caribbean"
28,1995,20.41527,"Caribbean"
28,2000,18.74101,"Caribbean"
28,2005,18.28569,"Caribbean"
28,2010,14.41729,"Caribbean"
28,2015,12.93189,"Caribbean"
31,1970,27.5038,"Western Asia"
31,1975,23.22307,"Western Asia"
31,1980,21.61777,"Western Asia"
31,1985,22.12853,"Western Asia"
31,1990,19.5086,"Western Asia"
31,1995,19.4427,"Western Asia"
31,2000,16.30478,"Western Asia"
31,2005,11.98787,"Western Asia"
31,2010,11.78032,"Western Asia"
31,2015,14.96797,"Western Asia"
32,1970,19.01778,"South America"
32,1975,18.31628,"South America"
32,1980,20.26527,"South America"
32,1985,19.674,"South America"
32,1990,17.53274,"South America"
32,1995,18.77681,"South America"
32,2000,18.40756,"South America"
32,2005,17.05465,"South America"
32,2010,20.11731,"South America"
32,2015,18.36141,"South America"
36,1970,23.6405,"Oceania"
36,1975,19.7114,"Oceania"
36,1980,17.16525,"Oceania"
36,1985,16.68713,"Oceania"
36,1990,16.58099,"Oceania"
36,1995,17.97109,"Oceania"
36,2000,17.4916,"Oceania"
36,2005,15.55395,"Oceania"
36,2010,14.49824,"Oceania"
36,2015,14.6781,"Oceania"
40,1970,21.2189,"Western Europe"
40,1975,18.19366,"Western Europe"
40,1980,14.08477,"Western Europe"
40,1985,10.85298,"Western Europe"
40,1990,11.16964,"Western Europe"
40,1995,12.39338,"Western Europe"
40,2000,13.1945,"Western Europe"
40,2005,11.89925,"Western Europe"
40,2010,10.83383,"Western Europe"
40,2015,10.30147,"Western Europe"
44,1970,44.15203,"Caribbean"
44,1975,24.58798,"Caribbean"
44,1980,24.22698,"Caribbean"
44,1985,19.83745,"Caribbean"
44,1990,21.08982,"Caribbean"
44,1995,18.18999,"Caribbean"
44,2000,16.80458,"Caribbean"
44,2005,14.8765,"Caribbean"
44,2010,17.80162,"Caribbean"
44,2015,19.83954,"Caribbean"
48,1970,22.74675,"Western Asia"
48,1975,21.74945,"Western Asia"
48,1980,18.91712,"Western Asia"
48,1985,20.46079,"Western Asia"
48,1990,21.14131,"Western Asia"
48,1995,20.45503,"Western Asia"
48,2000,18.63958,"Western Asia"
48,2005,14.87639,"Western Asia"
48,2010,11.85102,"Western Asia"
48,2015,11.9681,"Western Asia"
50,1970,47.6137,"Southern Asia"
50,1975,47.25004,"Southern Asia"
50,1980,51.79623,"Southern Asia"
50,1985,52.22845,"Southern Asia"
50,1990,63.00499,"Southern Asia"
50,1995,33.42068,"Southern Asia"
50,2000,31.86219,"Southern Asia"
50,2005,45.7642,"Southern Asia"
50,2010,42.97476,"Southern Asia"
50,2015,30.05457,"Southern Asia"
51,1970,27.5038,"Western Asia"
51,1975,23.22307,"Western Asia"
51,1980,21.61777,"Western Asia"
51,1985,22.12853,"Western Asia"
51,1990,19.14201,"Western Asia"
51,1995,16.76063,"Western Asia"
51,2000,19.94676,"Western Asia"
51,2005,20.58218,"Western Asia"
51,2010,15.14557,"Western Asia"
51,2015,15.41859,"Western Asia"
52,1970,31.97295,"Caribbean"
52,1975,27.68085,"Caribbean"
52,1980,21.90042,"Caribbean"
52,1985,19.80589,"Caribbean"
52,1990,17.48415,"Caribbean"
52,1995,17.77204,"Caribbean"
52,2000,16.41622,"Caribbean"
52,2005,14.3217,"Caribbean"
52,2010,12.93647,"Caribbean"
52,2015,13.71018,"Caribbean"
56,1970,19.50756,"Western Europe"
56,1975,19.25479,"Western Europe"
56,1980,18.59343,"Western Europe"
56,1985,16.67474,"Western Europe"
56,1990,12.24186,"Western Europe"
56,1995,17.05465,"Western Europe"
56,2000,14.87674,"Western Europe"
56,2005,11.27011,"Western Europe"
56,2010,11.16176,"Western Europe"
56,2015,11.2713,"Western Europe"
60,1970,21.60835,"Northern America"
60,1975,20.49881,"Northern America"
60,1980,19.05272,"Northern America"
60,1985,17.46926,"Northern America"
60,1990,15.63352,"Northern America"
60,1995,12.59221,"Northern America"
60,2000,8.926073,"Northern America"
60,2005,8.293344,"Northern America"
60,2010,8.008778,"Northern America"
60,2015,10.4196,"Northern America"
64,1970,21.72664,"Southern Asia"
64,1975,24.55636,"Southern Asia"
64,1980,36.53599,"Southern Asia"
64,1985,37.06513,"Southern Asia"
64,1990,29.58375,"Southern Asia"
64,1995,38.82484,"Southern Asia"
64,2000,40.31477,"Southern Asia"
64,2005,29.45369,"Southern Asia"
64,2010,25.98408,"Southern Asia"
64,2015,36.81846,"Southern Asia"
68,1970,29.15234,"South America"
68,1975,27.94226,"South America"
68,1980,26.8661,"South America"
68,1985,27.33768,"South America"
68,1990,25.02137,"South America"
68,1995,24.72372,"South America"
68,2000,24.33929,"South America"
68,2005,21.88145,"South America"
68,2010,16.60131,"South America"
68,2015,17.39838,"South America"
70,1970,24.05337,"Southern Europe"
70,1975,19.13892,"Southern Europe"
70,1980,17.94964,"Southern Europe"
70,1985,17.73649,"Southern Europe"
70,1990,15.68515,"Southern Europe"
70,1995,16.87588,"Southern Europe"
70,2000,15.19178,"Southern Europe"
70,2005,14.11068,"Southern Europe"
70,2010,16.95988,"Southern Europe"
70,2015,17.14406,"Southern Europe"
72,1970,34.33074,"Southern Africa"
72,1975,31.85429,"Southern Africa"
72,1980,31.69649,"Southern Africa"
72,1985,32.21843,"Southern Africa"
72,1990,28.91905,"Southern Africa"
72,1995,27.04493,"Southern Africa"
72,2000,26.3326,"Southern Africa"
72,2005,25.35322,"Southern Africa"
72,2010,22.81618,"Southern Africa"
72,2015,23.71279,"Southern Africa"
76,1970,28.01019,"South America"
76,1975,27.94226,"South America"
76,1980,26.8661,"South America"
76,1985,27.33768,"South America"
76,1990,25.02137,"South America"
76,1995,25.94511,"South America"
76,2000,22.61509,"South America"
76,2005,22.64268,"South America"
76,2010,21.22278,"South America"
76,2015,20.37579,"South America"
84,1970,35.21421,"Central America"
84,1975,34.53687,"Central America"
84,1980,33.9477,"Central America"
84,1985,32.58369,"Central America"
84,1990,31.62128,"Central America"
84,1995,23.5,"Central America"
84,2000,22.5286,"Central America"
84,2005,22.93934,"Central America"
84,2010,22.13464,"Central America"
84,2015,20.07818,"Central America"
90,1970,24.28501,"Oceania"
90,1975,25.66746,"Oceania"
90,1980,25.04767,"Oceania"
90,1985,23.63832,"Oceania"
90,1990,21.93261,"Oceania"
90,1995,21.35073,"Oceania"
90,2000,28.70135,"Oceania"
90,2005,24.89357,"Oceania"
90,2010,19.89968,"Oceania"
90,2015,25.51812,"Oceania"
92,1970,22.43617,"Caribbean"
92,1975,20.0067,"Caribbean"
92,1980,17.42299,"Caribbean"
92,1985,24.19762,"Caribbean"
92,1990,17.01661,"Caribbean"
92,1995,16.77608,"Caribbean"
92,2000,15.61212,"Caribbean"
92,2005,14.41151,"Caribbean"
92,2010,12.30145,"Caribbean"
92,2015,11.29873,"Caribbean"
96,1970,20.97993,"South-Eastern Asia"
96,1975,18.05877,"South-Eastern Asia"
96,1980,16.61629,"South-Eastern Asia"
96,1985,15.18174,"South-Eastern Asia"
96,1990,15.40957,"South-Eastern Asia"
96,1995,14.18942,"South-Eastern Asia"
96,2000,12.62543,"South-Eastern Asia"
96,2005,11.96075,"South-Eastern Asia"
96,2010,10.73667,"South-Eastern Asia"
96,2015,10.07278,"South-Eastern Asia"
100,1970,27.02714,"Eastern Europe"
100,1975,27.981,"Eastern Europe"
100,1980,28.02464,"Eastern Europe"
100,1985,26.39354,"Eastern Europe"
100,1990,20.06598,"Eastern Europe"
100,1995,17.21058,"Eastern Europe"
100,2000,17.04347,"Eastern Europe"
100,2005,16.25219,"Eastern Europe"
100,2010,17.547,"Eastern Europe"
100,2015,16.40881,"Eastern Europe"
104,1970,45.99407,"South-Eastern Asia"
104,1975,50.50785,"South-Eastern Asia"
104,1980,52.52309,"South-Eastern Asia"
104,1985,54.07864,"South-Eastern Asia"
104,1990,48.61192,"South-Eastern Asia"
104,1995,38.35346,"South-Eastern Asia"
104,2000,32.48065,"South-Eastern Asia"
104,2005,29.43055,"South-Eastern Asia"
104,2010,27.89011,"South-Eastern Asia"
104,2015,23.14889,"South-Eastern Asia"
108,1970,34.70801,"Eastern Africa"
108,1975,31.63564,"Eastern Africa"
108,1980,41.96663,"Eastern Africa"
108,1985,62.4927,"Eastern Africa"
108,1990,65.30848,"Eastern Africa"
108,1995,49.4284,"Eastern Africa"
108,2000,51.15689,"Eastern Africa"
108,2005,51.56218,"Eastern Africa"
108,2010,46.93444,"Eastern Africa"
108,2015,46.25498,"Eastern Africa"
112,1970,27.02714,"Eastern Europe"
112,1975,27.981,"Eastern Europe"
112,1980,28.02464,"Eastern Europe"
112,1985,26.39354,"Eastern Europe"
112,1990,20.04996,"Eastern Europe"
112,1995,19.5211,"Eastern Europe"
112,2000,16.73757,"Eastern Europe"
112,2005,15.69894,"Eastern Europe"
112,2010,15.33542,"Eastern Europe"
112,2015,18.4857,"Eastern Europe"
116,1970,20.19415,"South-Eastern Asia"
116,1975,31.78272,"South-Eastern Asia"
116,1980,45.07526,"South-Eastern Asia"
116,1985,36.13773,"South-Eastern Asia"
116,1990,36.87893,"South-Eastern Asia"
116,1995,45.92194,"South-Eastern Asia"
116,2000,54.13054,"South-Eastern Asia"
116,2005,50.42516,"South-Eastern Asia"
116,2010,46.60492,"South-Eastern Asia"
116,2015,42.85534,"South-Eastern Asia"
120,1970,49.12553,"Middle Africa"
120,1975,50.49464,"Middle Africa"
120,1980,50.51495,"Middle Africa"
120,1985,50.75272,"Middle Africa"
120,1990,50.15268,"Middle Africa"
120,1995,49.67982,"Middle Africa"
120,2000,58.62327,"Middle Africa"
120,2005,45.85771,"Middle Africa"
120,2010,45.2478,"Middle Africa"
120,2015,43.41211,"Middle Africa"
124,1970,22.34926,"Northern America"
124,1975,20.49881,"Northern America"
124,1980,15.88149,"Northern America"
124,1985,16.40556,"Northern America"
124,1990,15.63352,"Northern America"
124,1995,16.97818,"Northern America"
124,2000,17.41596,"Northern America"
124,2005,8.293344,"Northern America"
124,2010,11.27313,"Northern America"
124,2015,12.37375,"Northern America"
132,1970,39.96115,"Western Africa"
132,1975,44.08758,"Western Africa"
132,1980,40.10372,"Western Africa"
132,1985,34.64246,"Western Africa"
132,1990,33.222,"Western Africa"
132,1995,28.58683,"Western Africa"
132,2000,28.10005,"Western Africa"
132,2005,24.90877,"Western Africa"
132,2010,23.07946,"Western Africa"
132,2015,21.39519,"Western Africa"
136,1970,31.97295,"Caribbean"
136,1975,25.38636,"Caribbean"
136,1980,18.83036,"Caribbean"
136,1985,24.19762,"Caribbean"
136,1990,21.63677,"Caribbean"
136,1995,15.45933,"Caribbean"
136,2000,14.49082,"Caribbean"
136,2005,12.01525,"Caribbean"
136,2010,12.80743,"Caribbean"
136,2015,15.74725,"Caribbean"
140,1970,65.01951,"Middle Africa"
140,1975,65.65047,"Middle Africa"
140,1980,62.2602,"Middle Africa"
140,1985,64.78237,"Middle Africa"
140,1990,83.70404,"Middle Africa"
140,1995,51.05762,"Middle Africa"
140,2000,48.8688,"Middle Africa"
140,2005,94.49199,"Middle Africa"
140,2010,81.91551,"Middle Africa"
140,2015,83.41195,"Middle Africa"
144,1970,35.14341,"Southern Asia"
144,1975,30.70121,"Southern Asia"
144,1980,37.87589,"Southern Asia"
144,1985,37.97093,"Southern Asia"
144,1990,28.71514,"Southern Asia"
144,1995,27.80829,"Southern Asia"
144,2000,24.26373,"Southern Asia"
144,2005,23.17034,"Southern Asia"
144,2010,23.96374,"Southern Asia"
144,2015,22.74719,"Southern Asia"
148,1970,65.44727,"Middle Africa"
148,1975,50.13342,"Middle Africa"
148,1980,48.11957,"Middle Africa"
148,1985,67.73705,"Middle Africa"
148,1990,64.05238,"Middle Africa"
148,1995,65.5083,"Middle Africa"
148,2000,69.72578,"Middle Africa"
148,2005,61.93557,"Middle Africa"
148,2010,60.93116,"Middle Africa"
148,2015,56.21484,"Middle Africa"
152,1970,29.15234,"South America"
152,1975,27.94226,"South America"
152,1980,26.8661,"South America"
152,1985,27.33768,"South America"
152,1990,25.02137,"South America"
152,1995,32.60762,"South America"
152,2000,31.63555,"South America"
152,2005,24.90976,"South America"
152,2010,20.94439,"South America"
152,2015,18.0575,"South America"
156,1970,28.58625,"Eastern Asia"
156,1975,28.52529,"Eastern Asia"
156,1980,25.98828,"Eastern Asia"
156,1985,24.17484,"Eastern Asia"
156,1990,22.13782,"Eastern Asia"
156,1995,23.51033,"Eastern Asia"
156,2000,22.20572,"Eastern Asia"
156,2005,17.67603,"Eastern Asia"
156,2010,16.71302,"Eastern Asia"
156,2015,16.46609,"Eastern Asia"
158,1970,35.19659,"Eastern Asia"
158,1975,33.61482,"Eastern Asia"
158,1980,33.10056,"Eastern Asia"
158,1985,29.95156,"Eastern Asia"
158,1990,27.04218,"Eastern Asia"
158,1995,27.23191,"Eastern Asia"
158,2000,26.53,"Eastern Asia"
158,2005,22.38155,"Eastern Asia"
158,2010,18.18332,"Eastern Asia"
158,2015,18.02705,"Eastern Asia"
170,1970,35.59323,"South America"
170,1975,32.0705,"South America"
170,1980,30.07292,"South America"
170,1985,29.87,"South America"
170,1990,28.28568,"South America"
170,1995,24.37039,"South America"
170,2000,26.81029,"South America"
170,2005,28.95123,"South America"
170,2010,26.00582,"South America"
170,2015,23.86507,"South America"
174,1970,40.14402,"Eastern Africa"
174,1975,47.37831,"Eastern Africa"
174,1980,40.9169,"Eastern Africa"
174,1985,34.89756,"Eastern Africa"
174,1990,39.72036,"Eastern Africa"
174,1995,43.42214,"Eastern Africa"
174,2000,36.72105,"Eastern Africa"
174,2005,30.15332,"Eastern Africa"
174,2010,27.77735,"Eastern Africa"
174,2015,23.4796,"Eastern Africa"
178,1970,63.12991,"Middle Africa"
178,1975,55.95623,"Middle Africa"
178,1980,56.57986,"Middle Africa"
178,1985,63.00037,"Middle Africa"
178,1990,67.05624,"Middle Africa"
178,1995,70.60377,"Middle Africa"
178,2000,64.82932,"Middle Africa"
178,2005,57.36553,"Middle Africa"
178,2010,46.89352,"Middle Africa"
178,2015,46.21739,"Middle Africa"
180,1970,42.32411,"Middle Africa"
180,1975,50.13342,"Middle Africa"
180,1980,41.53049,"Middle Africa"
180,1985,36.62732,"Middle Africa"
180,1990,41.94376,"Middle Africa"
180,1995,37.06704,"Middle Africa"
180,2000,34.33504,"Middle Africa"
180,2005,38.21375,"Middle Africa"
180,2010,36.30405,"Middle Africa"
180,2015,33.19793,"Middle Africa"
184,1970,21.14814,"Oceania"
184,1975,21.46104,"Oceania"
184,1980,12.59307,"Oceania"
184,1985,18.19544,"Oceania"
184,1990,18.87613,"Oceania"
184,1995,19.3213,"Oceania"
184,2000,17.222,"Oceania"
184,2005,15.95987,"Oceania"
184,2010,15.82961,"Oceania"
184,2015,17.28321,"Oceania"
188,1970,29.28152,"Central America"
188,1975,28.0012,"Central America"
188,1980,31.61077,"Central America"
188,1985,31.89345,"Central America"
188,1990,32.03849,"Central America"
188,1995,28.62328,"Central America"
188,2000,23.54918,"Central America"
188,2005,19.5846,"Central America"
188,2010,15.44066,"Central America"
188,2015,12.12197,"Central America"
191,1970,24.05337,"Southern Europe"
191,1975,19.13892,"Southern Europe"
191,1980,17.94964,"Southern Europe"
191,1985,17.73649,"Southern Europe"
191,1990,15.68515,"Southern Europe"
191,1995,19.41187,"Southern Europe"
191,2000,18.17675,"Southern Europe"
191,2005,16.41873,"Southern Europe"
191,2010,13.83452,"Southern Europe"
191,2015,13.60406,"Southern Europe"
192,1970,27.66131,"Caribbean"
192,1975,21.48645,"Caribbean"
192,1980,16.81724,"Caribbean"
192,1985,13.39884,"Caribbean"
192,1990,12.49111,"Caribbean"
192,1995,12.16958,"Caribbean"
192,2000,10.79004,"Caribbean"
192,2005,9.796702,"Caribbean"
192,2010,9.084092,"Caribbean"
192,2015,8.90777,"Caribbean"
196,1970,28.72284,"Western Asia"
196,1975,25.51516,"Western Asia"
196,1980,21.58552,"Western Asia"
196,1985,22.15068,"Western Asia"
196,1990,19.76894,"Western Asia"
196,1995,17.70053,"Western Asia"
196,2000,18.09888,"Western Asia"
196,2005,15.76269,"Western Asia"
196,2010,13.59148,"Western Asia"
196,2015,11.93961,"Western Asia"
203,1970,27.02714,"Eastern Europe"
203,1975,27.981,"Eastern Europe"
203,1980,29.41194,"Eastern Europe"
203,1985,28.65857,"Eastern Europe"
203,1990,21.71762,"Eastern Europe"
203,1995,18.8124,"Eastern Europe"
203,2000,17.03136,"Eastern Europe"
203,2005,17.52137,"Eastern Europe"
203,2010,18.85862,"Eastern Europe"
203,2015,15.72747,"Eastern Europe"
204,1970,44.67806,"Western Africa"
204,1975,51.21222,"Western Africa"
204,1980,42.82058,"Western Africa"
204,1985,33.63216,"Western Africa"
204,1990,40.07747,"Western Africa"
204,1995,51.56642,"Western Africa"
204,2000,54.57784,"Western Africa"
204,2005,44.96835,"Western Africa"
204,2010,44.87886,"Western Africa"
204,2015,42.3629,"Western Africa"
208,1970,19.63656,"Northern Europe"
208,1975,21.04069,"Northern Europe"
208,1980,21.2932,"Northern Europe"
208,1985,11.59347,"Northern Europe"
208,1990,10.62926,"Northern Europe"
208,1995,9.958966,"Northern Europe"
208,2000,10.02759,"Northern Europe"
208,2005,13.6207,"Northern Europe"
208,2010,10.73738,"Northern Europe"
208,2015,11.95111,"Northern Europe"
212,1970,36.42064,"Caribbean"
212,1975,37.97974,"Caribbean"
212,1980,24.72464,"Caribbean"
212,1985,24.19762,"Caribbean"
212,1990,29.25727,"Caribbean"
212,1995,19.80921,"Caribbean"
212,2000,18.95424,"Caribbean"
212,2005,17.1253,"Caribbean"
212,2010,15.3639,"Caribbean"
212,2015,13.54119,"Caribbean"
214,1970,54.69308,"Caribbean"
214,1975,51.18983,"Caribbean"
214,1980,46.3499,"Caribbean"
214,1985,43.44283,"Caribbean"
214,1990,21.63677,"Caribbean"
214,1995,30.92183,"Caribbean"
214,2000,29.6265,"Caribbean"
214,2005,23.10633,"Caribbean"
214,2010,23.73489,"Caribbean"
214,2015,18.66304,"Caribbean"
218,1970,37.44874,"South America"
218,1975,36.77721,"South America"
218,1980,35.39846,"South America"
218,1985,31.47247,"South America"
218,1990,30.24656,"South America"
218,1995,25.14193,"South America"
218,2000,23.53113,"South America"
218,2005,22.79075,"South America"
218,2010,22.79383,"South America"
218,2015,24.73658,"South America"
222,1970,35.21421,"Central America"
222,1975,34.53687,"Central America"
222,1980,33.9477,"Central America"
222,1985,32.58369,"Central America"
222,1990,31.62128,"Central America"
222,1995,30.1184,"Central America"
222,2000,45.831,"Central America"
222,2005,37.32545,"Central America"
222,2010,29.28568,"Central America"
222,2015,28.28026,"Central America"
226,1970,57.10635,"Middle Africa"
226,1975,50.13342,"Middle Africa"
226,1980,68.59654,"Middle Africa"
226,1985,48.96517,"Middle Africa"
226,1990,54.32148,"Middle Africa"
226,1995,56.68684,"Middle Africa"
226,2000,39.57572,"Middle Africa"
226,2005,26.09204,"Middle Africa"
226,2010,27.08067,"Middle Africa"
226,2015,23.22706,"Middle Africa"
231,1970,46.53028,"Eastern Africa"
231,1975,44.47774,"Eastern Africa"
231,1980,59.70973,"Eastern Africa"
231,1985,47.79861,"Eastern Africa"
231,1990,32.73689,"Eastern Africa"
231,1995,40.09089,"Eastern Africa"
231,2000,67.33913,"Eastern Africa"
231,2005,60.11176,"Eastern Africa"
231,2010,54.5639,"Eastern Africa"
231,2015,39.47898,"Eastern Africa"
232,1970,42.55424,"Eastern Africa"
232,1975,42.52135,"Eastern Africa"
232,1980,41.6012,"Eastern Africa"
232,1985,40.62725,"Eastern Africa"
232,1990,38.75017,"Eastern Africa"
232,1995,43.14809,"Eastern Africa"
232,2000,45.95051,"Eastern Africa"
232,2005,44.81217,"Eastern Africa"
232,2010,41.49785,"Eastern Africa"
232,2015,40.44089,"Eastern Africa"
233,1970,19.63656,"Northern Europe"
233,1975,21.04069,"Northern Europe"
233,1980,21.2932,"Northern Europe"
233,1985,19.93317,"Northern Europe"
233,1990,18.33845,"Northern Europe"
233,1995,15.66547,"Northern Europe"
233,2000,14.2143,"Northern Europe"
233,2005,11.86664,"Northern Europe"
233,2010,11.63784,"Northern Europe"
233,2015,11.28929,"Northern Europe"
238,1970,13.76757,"South America"
238,1975,9.750922,"South America"
238,1980,14.86667,"South America"
238,1985,27.33768,"South America"
238,1990,25.02137,"South America"
238,1995,24.64203,"South America"
238,2000,24.33929,"South America"
238,2005,21.88145,"South America"
238,2010,20.11731,"South America"
238,2015,18.36141,"South America"
242,1970,24.9775,"Oceania"
242,1975,25.01752,"Oceania"
242,1980,23.95614,"Oceania"
242,1985,25.11652,"Oceania"
242,1990,25.39402,"Oceania"
242,1995,23.244,"Oceania"
242,2000,28.0436,"Oceania"
242,2005,26.03275,"Oceania"
242,2010,29.37849,"Oceania"
242,2015,29.20161,"Oceania"
246,1970,20.575,"Northern Europe"
246,1975,17.00658,"Northern Europe"
246,1980,14.65638,"Northern Europe"
246,1985,19.93317,"Northern Europe"
246,1990,16.61851,"Northern Europe"
246,1995,17.28317,"Northern Europe"
246,2000,16.09124,"Northern Europe"
246,2005,14.72359,"Northern Europe"
246,2010,13.55804,"Northern Europe"
246,2015,13.49434,"Northern Europe"
250,1970,22.16482,"Western Europe"
250,1975,21.92269,"Western Europe"
250,1980,20.86663,"Western Europe"
250,1985,20.87487,"Western Europe"
250,1990,18.61588,"Western Europe"
250,1995,19.13865,"Western Europe"
250,2000,18.68238,"Western Europe"
250,2005,18.78853,"Western Europe"
250,2010,17.81912,"Western Europe"
250,2015,10.46044,"Western Europe"
254,1970,24.30406,"South America"
254,1975,27.5802,"South America"
254,1980,22.6549,"South America"
254,1985,27.33768,"South America"
254,1990,25.02137,"South America"
254,1995,21.20449,"South America"
254,2000,24.33929,"South America"
254,2005,21.88145,"South America"
254,2010,20.11731,"South America"
254,2015,18.36141,"South America"
258,1970,24.61035,"Oceania"
258,1975,23.33456,"Oceania"
258,1980,20.28273,"Oceania"
258,1985,16.21694,"Oceania"
258,1990,15.40753,"Oceania"
258,1995,14.77555,"Oceania"
258,2000,19.43101,"Oceania"
258,2005,23.91441,"Oceania"
258,2010,20.76926,"Oceania"
258,2015,17.60879,"Oceania"
262,1970,35.30843,"Eastern Africa"
262,1975,37.65089,"Eastern Africa"
262,1980,43.18402,"Eastern Africa"
262,1985,43.99628,"Eastern Africa"
262,1990,42.97628,"Eastern Africa"
262,1995,37.55357,"Eastern Africa"
262,2000,34.54823,"Eastern Africa"
262,2005,34.32265,"Eastern Africa"
262,2010,34.40583,"Eastern Africa"
262,2015,30.9782,"Eastern Africa"
266,1970,46.92907,"Middle Africa"
266,1975,48.19807,"Middle Africa"
266,1980,44.49492,"Middle Africa"
266,1985,46.73009,"Middle Africa"
266,1990,43.91468,"Middle Africa"
266,1995,52.68489,"Middle Africa"
266,2000,42.6286,"Middle Africa"
266,2005,49.1804,"Middle Africa"
266,2010,24.53098,"Middle Africa"
266,2015,46.21739,"Middle Africa"
268,1970,27.5038,"Western Asia"
268,1975,23.22307,"Western Asia"
268,1980,19.02101,"Western Asia"
268,1985,17.31092,"Western Asia"
268,1990,16.87718,"Western Asia"
268,1995,17.05109,"Western Asia"
268,2000,15.20739,"Western Asia"
268,2005,8.800255,"Western Asia"
268,2010,9.086695,"Western Asia"
268,2015,8.960068,"Western Asia"
270,1970,27.5177,"Western Africa"
270,1975,26.04348,"Western Africa"
270,1980,24.96442,"Western Africa"
270,1985,26.70296,"Western Africa"
270,1990,31.54771,"Western Africa"
270,1995,32.80182,"Western Africa"
270,2000,38.40899,"Western Africa"
270,2005,36.14099,"Western Africa"
270,2010,37.95646,"Western Africa"
270,2015,37.31897,"Western Africa"
275,1970,27.5038,"Western Asia"
275,1975,23.22307,"Western Asia"
275,1980,21.61777,"Western Asia"
275,1985,22.12853,"Western Asia"
275,1990,20.40946,"Western Asia"
275,1995,37.76489,"Western Asia"
275,2000,33.06793,"Western Asia"
275,2005,28.78157,"Western Asia"
275,2010,25.04211,"Western Asia"
275,2015,24.25668,"Western Asia"
276,1970,22.16482,"Western Europe"
276,1975,21.17837,"Western Europe"
276,1980,17.85808,"Western Europe"
276,1985,15.73365,"Western Europe"
276,1990,16.42912,"Western Europe"
276,1995,17.23152,"Western Europe"
276,2000,14.51584,"Western Europe"
276,2005,13.64284,"Western Europe"
276,2010,12.02034,"Western Europe"
276,2015,12.22405,"Western Europe"
288,1970,30.66968,"Western Africa"
288,1975,29.28772,"Western Africa"
288,1980,29.27925,"Western Africa"
288,1985,24.90312,"Western Africa"
288,1990,29.00456,"Western Africa"
288,1995,31.268,"Western Africa"
288,2000,32.36083,"Western Africa"
288,2005,33.10895,"Western Africa"
288,2010,31.44662,"Western Africa"
288,2015,28.67443,"Western Africa"
292,1970,21.2923,"Southern Europe"
292,1975,17.97717,"Southern Europe"
292,1980,17.28875,"Southern Europe"
292,1985,15.46448,"Southern Europe"
292,1990,15.68515,"Southern Europe"
292,1995,22.10162,"Southern Europe"
292,2000,21.60145,"Southern Europe"
292,2005,16.3359,"Southern Europe"
292,2010,13.34018,"Southern Europe"
292,2015,13.93794,"Southern Europe"
296,1970,28.69946,"Oceania"
296,1975,31.46478,"Oceania"
296,1980,29.83457,"Oceania"
296,1985,28.92723,"Oceania"
296,1990,29.72063,"Oceania"
296,1995,24.8245,"Oceania"
296,2000,25.78116,"Oceania"
296,2005,25.22028,"Oceania"
296,2010,26.37134,"Oceania"
